   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
          10 7.0119e+006 1.7877e+007 9.1222e+006 4.1930e+005 1.1682e+007 5.2743e+006 2.2774e+006 1.2184e+007 1.3557e+006 7.2247e+006 1.1227e+007 6.1411e+001 1.2292e+007 9.8465e+006 2.1788e+007 1.4241e+008 1.4985e+007 3.7495e+005
          11 4.9337e+006 1.4721e+007 1.0734e+007 7.4086e+004 7.6957e+006 8.2554e+006 1.8623e+004 8.8668e+006 5.9343e+006 8.1068e+005 1.0777e+007 4.6657e+006 1.2884e+006 1.1786e+007 2.6272e+006 7.2805e+007 3.4048e+007 5.3035e+006
          12 3.4855e+006 1.1798e+007 1.1089e+007 9.1388e+005 4.2124e+006 8.9800e+006 8.3235e+005 4.3938e+006 8.2797e+006 3.8338e+005 5.2199e+006 8.5735e+006 8.4153e+005 2.9070e+006 1.1033e+007 2.3785e+006 1.0289e+008 4.4913e+006
          13 2.4718e+006 9.2639e+006 1.0515e+007 2.0106e+006 1.8843e+006 7.9987e+006 2.5292e+006 1.3787e+006 7.5560e+006 2.5674e+006 1.1528e+006 7.4169e+006 4.1920e+006 1.7263e+003 2.9114e+006 1.6843e+007 4.2255e+007 3.6223e+005
          14 1.7555e+006 7.1429e+006 9.3582e+006 2.8479e+006 6.3613e+005 6.2599e+006 3.7681e+006 1.5232e+005 5.3855e+006 4.2835e+006 2.0067e+003 4.2411e+006 5.6468e+006 1.1663e+006 3.2866e+005 7.7939e+005 5.9537e+007 3.2373e+006
          15 1.2414e+006 5.3937e+006 7.8849e+006 3.2264e+006 1.2415e+005 4.4670e+006 4.1575e+006 3.4153e+004 3.2257e+006 4.6386e+006 4.3421e+005 1.7179e+006 4.8519e+006 2.6444e+006 1.1768e+005 6.9349e+005 8.1193e+006 2.2683e+007
          16 8.6372e+005 3.9499e+006 6.2726e+006 3.1329e+006 1.6353e+003 2.9645e+006 3.8233e+006 2.9477e+005 1.6872e+006 3.9914e+006 1.0769e+006 4.6214e+005 3.2566e+006 2.9971e+006 7.2458e+005 8.3582e+002 5.4153e+006 3.4062e+007
          17 5.7638e+005 2.7386e+006 4.6197e+006 2.6405e+006 2.1284e+004 1.8344e+006 3.0357e+006 4.9574e+005 7.8924e+005 2.9243e+006 1.3172e+006 5.8435e+004 1.8599e+006 2.4701e+006 1.0450e+006 9.3614e+004 3.0229e+005 5.1008e+007
          18 3.4563e+005 1.6858e+006 2.9619e+006 1.8460e+006 4.7532e+004 1.0186e+006 2.0172e+006 4.7793e+005 3.3116e+005 1.8076e+006 1.0894e+006 2.5230e-002 9.2261e+005 1.6037e+006 9.0325e+005 1.7536e+005 4.5533e+003 5.4409e+007
          19 1.4819e+005 7.3343e+005 1.3179e+006 8.6048e+005 3.3722e+004 4.1392e+005 9.1062e+005 2.5773e+005 1.0937e+005 7.7825e+005 5.4502e+005 5.3089e+003 3.4252e+005 7.0279e+005 4.5612e+005 1.1754e+005 6.0456e+003 3.9255e+007
          20 3.7740e+004 1.8770e+005 3.3986e+005 2.2535e+005 9.9713e+003 1.0331e+005 2.3575e+005 7.0592e+004 2.5157e+004 1.9804e+005 1.4570e+005 2.4506e+003 8.2463e+004 1.7963e+005 1.2206e+005 3.4118e+004 2.9996e+003 6.6530e+006
