   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
          10 7.1892e-001 2.5547e+000 6.5059e+002 1.3911e+004 2.8618e+004 2.5522e+004 3.6604e+005 1.3845e+005 1.5745e+004 3.3471e+004 1.8724e+004 2.1517e+004 3.0949e+002 2.1963e+004 9.2520e+000 4.8069e+003 4.8528e+003 1.5480e+003 9.4086e+001 6.3670e+001 2.0469e+002
          11 1.2243e+000 1.2418e+002 1.7604e+003 7.3959e+003 3.3503e+002 1.6589e+004 1.4520e+005 2.9783e+005 6.4453e+004 1.4509e+004 3.3254e+004 1.1260e+004 2.3603e+004 1.7003e+002 2.1708e+004 1.1978e+003 1.6789e+003 3.9947e+003 2.7706e+003 1.0614e+003 2.5503e+002
          12 1.7686e+000 7.8065e+001 3.2892e+002 7.7392e+000 1.3167e+004 2.8761e+004 4.5508e+003 2.4479e+005 1.8791e+005 3.0431e+004 1.5884e+004 2.9950e+004 6.3801e+003 2.5803e+004 1.7998e+003 1.9684e+004 3.4693e+003 7.7711e+001 1.8199e+003 2.3407e+003 1.5790e+003
          13 1.6928e-001 1.4632e+000 1.3210e+002 3.6985e+003 1.7311e+004 3.1141e+003 1.6921e+004 7.4833e+004 2.4428e+005 9.9333e+004 1.6783e+004 1.7786e+004 2.4589e+004 3.4614e+003 2.8927e+004 5.3023e+003 1.6506e+004 5.5343e+003 4.6437e+002 1.6462e+002 7.0321e+002
          14 3.0305e-001 2.2243e+001 6.4797e+002 4.0761e+003 4.3246e+003 4.6147e+003 2.5863e+004 1.3622e+003 1.5972e+005 1.7833e+005 4.7176e+004 1.2010e+004 1.8896e+004 1.8432e+004 1.9866e+003 3.4456e+004 1.1302e+004 1.2620e+004 6.4636e+003 1.9411e+003 2.8833e+002
          15 9.6294e-001 4.1198e+001 5.0506e+002 1.0889e+003 1.7998e+002 1.5650e+004 7.6061e+003 1.2139e+004 4.9145e+004 1.8207e+005 1.0287e+005 2.2085e+004 1.0931e+004 1.8468e+004 1.2395e+004 1.5453e+003 4.5214e+004 2.1239e+004 8.2185e+003 5.9972e+003 2.7914e+003
          16 7.7886e-001 2.3788e+001 1.2137e+002 7.9460e+000 3.9583e+003 1.2995e+004 6.7720e+001 2.2413e+004 2.4744e+003 1.1535e+005 1.4070e+005 4.9250e+004 1.1772e+004 1.1190e+004 1.6243e+004 7.2143e+003 2.2106e+003 6.7704e+004 3.7196e+004 3.2714e+003 4.3135e+003
          17 2.6214e-001 4.5249e+000 3.9274e-001 7.1947e+002 5.6767e+003 4.5507e+003 5.6852e+003 1.3841e+004 4.2133e+003 4.5404e+004 1.3180e+005 8.0731e+004 2.1280e+004 8.1405e+003 1.1434e+004 1.2697e+004 3.3190e+003 5.6152e+003 1.1708e+005 5.7776e+004 1.8904e+001
          18 1.2274e-002 1.1663e-001 7.0114e+001 1.2916e+003 3.9547e+003 2.8851e+002 1.0509e+004 3.5011e+003 1.3364e+004 8.8197e+003 9.1787e+004 9.6381e+004 3.6343e+004 9.7255e+003 7.2669e+003 1.0727e+004 8.5737e+003 8.6369e+002 1.9452e+004 2.2815e+005 5.9604e+004
          19 3.6990e-002 3.7060e+000 1.3805e+002 1.1816e+003 1.6706e+003 4.2382e+002 9.8921e+003 2.4988e+001 1.4429e+004 4.2095e+001 5.0296e+004 9.0379e+004 4.9481e+004 1.4192e+004 5.8548e+003 7.1488e+003 8.7882e+003 4.8524e+003 1.7740e+001 7.6097e+004 4.3893e+005
          20 1.3637e-001 7.0009e+000 1.4428e+002 7.6656e+002 3.8404e+002 1.7480e+003 6.5989e+003 1.0569e+003 1.0180e+004 2.1095e+003 2.2309e+004 7.1352e+004 5.4796e+004 1.9270e+004 6.0305e+003 4.8792e+003 6.6214e+003 6.1012e+003 2.2141e+003 3.8276e+003 3.1530e+005
          21 1.9537e-001 7.6387e+000 1.1303e+002 3.9563e+002 1.2454e+001 2.4859e+003 3.5075e+003 2.7784e+003 5.5497e+003 4.9737e+003 7.9775e+003 5.0004e+004 5.1791e+004 2.2567e+004 6.7541e+003 3.6914e+003 4.6198e+003 5.1582e+003 3.3755e+003 1.0248e+003 5.3405e+004
          22 1.9486e-001 6.3830e+000 7.4295e+001 1.6922e+002 4.2284e+001 2.4077e+003 1.5522e+003 3.5022e+003 2.4762e+003 5.7960e+003 2.1592e+003 3.1898e+004 4.2812e+004 2.2471e+004 7.1046e+003 2.9920e+003 3.1247e+003 3.8482e+003 3.1854e+003 1.3982e+003 4.1595e+003
          23 1.5195e-001 4.3779e+000 4.2323e+001 6.0759e+001 1.2087e+002 1.8160e+003 5.8096e+002 3.0732e+003 9.2239e+002 4.7963e+003 3.7814e+002 1.8381e+004 3.0481e+004 1.8489e+004 6.3091e+003 2.3208e+003 2.0015e+003 2.5349e+003 2.4205e+003 1.3051e+003 1.8059e+002
          24 8.6830e-002 2.2979e+000 1.9518e+001 1.8122e+001 1.1205e+002 1.0103e+003 1.8141e+002 1.8652e+003 2.8404e+002 2.8006e+003 3.0839e+001 8.6909e+003 1.6697e+004 1.1138e+004 4.0357e+003 1.4029e+003 1.0547e+003 1.3217e+003 1.3565e+003 8.7152e+002 2.4082e+002
