 0.0000e+000 1.4456e-013 1.4110e+005
 4.0000e-004 1.4461e-013 1.4110e+005
 8.0000e-004 1.4479e-013 1.4110e+005
 1.2000e-003 1.4508e-013 1.4110e+005
 1.6000e-003 1.4549e-013 1.4110e+005
 2.0000e-003 1.4601e-013 1.4110e+005
 2.4000e-003 1.4665e-013 1.4110e+005
 2.8000e-003 1.4741e-013 1.4110e+005
 3.2000e-003 1.4829e-013 1.4110e+005
 3.6000e-003 1.4928e-013 1.4110e+005
 4.0000e-003 1.5040e-013 1.4110e+005
 4.4000e-003 1.5163e-013 1.4110e+005
 4.8000e-003 1.5299e-013 1.4110e+005
 5.2000e-003 1.5447e-013 1.4110e+005
 5.6000e-003 1.5607e-013 1.4110e+005
 6.0000e-003 1.5779e-013 1.4110e+005
 6.4000e-003 1.5965e-013 1.4110e+005
 6.8000e-003 1.6162e-013 1.4110e+005
 7.2000e-003 1.6373e-013 1.4110e+005
 7.6000e-003 1.6597e-013 1.4110e+005
 8.0000e-003 1.6834e-013 1.4110e+005
 8.4000e-003 1.7084e-013 1.4110e+005
 8.8000e-003 1.7348e-013 1.4110e+005
 9.2000e-003 1.7625e-013 1.4110e+005
 9.6000e-003 1.7917e-013 1.4110e+005
 1.0000e-002 1.8223e-013 1.4110e+005
 1.0400e-002 1.8543e-013 1.4110e+005
 1.0800e-002 1.8878e-013 1.4110e+005
 1.1200e-002 1.9227e-013 1.4110e+005
 1.1600e-002 1.9592e-013 1.4110e+005
 1.2000e-002 1.9972e-013 1.4110e+005
 1.2400e-002 2.0368e-013 1.4110e+005
 1.2800e-002 2.0781e-013 1.4110e+005
 1.3200e-002 2.1209e-013 1.4110e+005
 1.3600e-002 2.1654e-013 1.4110e+005
 1.4000e-002 2.2116e-013 1.4110e+005
 1.4400e-002 2.2596e-013 1.4110e+005
 1.4800e-002 2.3093e-013 1.4110e+005
 1.5200e-002 2.3609e-013 1.4110e+005
 1.5600e-002 2.4142e-013 1.4110e+005
 1.6000e-002 2.4695e-013 1.4110e+005
 1.6400e-002 2.5267e-013 1.4110e+005
 1.6800e-002 2.5859e-013 1.4110e+005
 1.7200e-002 2.6471e-013 1.4110e+005
 1.7600e-002 2.7104e-013 1.4110e+005
 1.8000e-002 2.7758e-013 1.4110e+005
