   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
           0 1.5905e+006 9.8982e+004 1.5867e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 5.7598e+005 1.4148e+006 1.1099e+005 2.2188e+003 7.7041e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 4.3258e+005 4.4260e+005 1.4562e+006 7.0826e+004 7.7536e+003 2.6413e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 4.0747e+004 4.7152e+005 1.1413e+005 9.4680e+005 1.3420e+004 1.4753e+004 1.9925e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.8055e+004 1.2777e+004 9.1690e+005 2.1419e+004 4.5117e+005 5.1265e+003 8.4607e+003 1.2377e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 1.6239e+005 8.0337e+003 5.9097e+004 9.5656e+005 7.4988e+004 4.1463e+005 5.3466e+003 8.3944e+003 2.7538e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 1.6609e+005 3.9236e+004 4.5541e+004 6.7194e+005 2.6174e+005 8.0280e+004 2.8521e+005 2.8048e+003 4.7968e+003 4.8392e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 4.9987e+004 1.0961e+005 1.0240e+004 3.3721e+003 7.6761e+005 1.3234e+005 1.1001e+005 2.6257e+005 3.3419e+003 4.4426e+003 7.7814e+002 1.0376e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 8.6377e+001 1.0961e+005 3.6579e+000 2.5683e+005 2.6813e+005 5.6171e+005 1.2382e+004 1.0407e+005 1.9307e+005 4.9342e+003 2.7197e+003 8.1594e+002 5.4445e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 3.3875e+004 2.4263e+004 2.0791e+004 1.1091e+005 1.0022e+004 3.6313e+005 3.1461e+005 1.0557e+003 8.6290e+004 1.6911e+005 4.6853e+003 1.6125e+003 9.3436e+002 4.2735e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
