   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
           0 9.2079e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 3.0697e+002 9.8106e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.2862e+001 5.5081e+002 1.0339e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 4.3434e-001 3.9699e+001 6.9633e+002 1.0808e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 4.5235e-001 1.2369e+000 7.5482e+001 7.8526e+002 1.1191e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 5.1073e-001 1.7749e-002 3.8368e+000 1.2114e+002 8.1914e+002 1.1488e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 3.9905e-001 7.2614e-002 2.0404e-001 9.4678e+000 1.7345e+002 7.9822e+002 1.1677e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 4.0753e-001 8.0625e-002 2.6763e-001 5.3237e-001 1.7676e+001 2.3354e+002 7.2359e+002 1.1738e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 9.0091e-001 2.3835e-001 4.7585e-001 8.5565e-002 1.7964e+000 2.8810e+001 3.0104e+002 6.0101e+002 1.1652e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.1287e-001 2.2282e-002 4.2613e-001 1.6596e-001 2.1327e-002 3.5538e+000 4.2316e+001 3.7283e+002 4.4497e+002 1.1401e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 5.4574e-001 3.8595e-002 6.3476e-002 2.0611e-001 1.6845e-001 2.0115e-001 6.7614e+000 5.9908e+001 4.4525e+002 2.7694e+002 1.0966e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 1.6174e-003 1.5721e-002 2.9815e-001 4.0729e-003 3.1810e-001 3.9229e-003 4.2824e-001 1.1519e+001 8.4016e+001 5.1182e+002 1.2489e+002 1.0339e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.7103e-001 6.1941e-002 9.5103e-004 1.3488e-001 4.9525e-004 5.8554e-002 2.0125e-001 1.0119e+000 1.7761e+001 1.1640e+002 5.6001e+002 2.2103e+001 9.5198e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.2704e-002 1.0729e-002 2.7377e-001 4.3026e-002 1.7889e-001 7.1726e-003 2.7113e-001 9.7542e-001 2.5533e+000 2.6989e+001 1.5852e+002 5.7672e+002 7.2333e+000 8.5159e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.8471e-001 2.0051e-001 4.6879e-002 2.0908e-001 3.5575e-002 3.3693e-003 1.5063e-002 1.8622e-001 1.9925e+000 4.6642e+000 4.0012e+001 2.0973e+002 5.4551e+002 1.1745e+002 7.3471e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 4.2484e-001 2.0950e-001 1.5155e-001 1.0071e-002 2.9925e-001 1.9635e-003 4.7248e-002 6.2796e-002 5.3718e-003 3.8917e+000 8.9397e+000 5.9238e+001 2.6547e+002 4.5605e+002 3.7865e+002 6.0497e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 2.0537e-001 5.4133e-002 3.6814e-001 6.6724e-002 5.8625e-002 1.5176e-004 5.9451e-003 1.2339e-001 2.8006e-002 2.1310e-001 5.7555e+000 1.5132e+001 8.7731e+001 3.1509e+002 3.1039e+002 7.8618e+002 4.6912e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 3.2758e-003 1.8624e-005 1.4322e-001 7.3772e-002 2.7686e-002 6.2294e-004 5.8094e-002 1.5147e-002 1.2667e-001 1.5502e-003 1.0511e+000 8.7078e+000 2.4291e+001 1.2726e+002 3.4444e+002 1.3850e+002 1.2788e+003 3.3583e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 8.4547e-002 1.1387e-002 1.0679e-004 4.0532e-003 8.0147e-002 1.4997e-004 2.7865e-003 7.5530e-002 7.3667e-002 2.0241e-001 2.0601e-001 2.6627e+000 1.3407e+001 3.8911e+001 1.6916e+002 3.1969e+002 1.3797e+001 1.7318e+003 2.1491e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 2.2640e-001 1.2056e-002 6.1400e-002 1.7902e-002 2.5533e-002 2.2421e-003 3.4242e-002 7.9165e-002 6.1086e-003 2.3144e-001 3.6338e-001 7.7565e-001 5.5000e+000 2.0740e+001 6.4690e+001 2.1202e+002 2.2237e+002 3.6960e+001 1.9676e+003 1.1777e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
