   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 1.3204e+004 6.6961e+003 2.8587e+003 7.3599e+002 3.0359e+004 9.2115e+004 8.3245e+004 1.8811e+004 2.8407e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 6.9983e+006 2.7363e+005 3.5813e+003 8.3779e+000 1.5207e+001 3.4057e+002 6.9258e+002 3.1230e+002 1.7907e+001 8.5847e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.3777e+005 7.8976e+005 2.8002e+005 3.5606e+004 2.4898e+002 2.0502e+003 1.0475e+004 5.2879e+004 2.7994e+004 1.2777e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 4.0622e+005 4.0190e+006 2.7824e+005 1.3544e+002 9.8228e+001 3.5748e+003 6.4653e+001 1.6068e+004 2.4527e+004 3.7683e+003 5.6604e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 3.0171e+004 1.3614e+006 6.2612e+005 2.9475e+005 1.3011e+004 1.6523e+003 1.4078e+004 1.9854e+003 2.5117e+004 3.7270e+004 3.6100e+003 3.1000e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 6.4874e+003 5.9842e+005 2.4425e+006 7.6796e+004 2.9609e+004 2.9617e+003 1.6299e+003 1.6452e+004 1.1897e+003 2.8117e+004 2.5940e+004 9.9801e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 1.2164e+003 9.0691e+004 1.8100e+006 4.0033e+005 1.6886e+005 2.2652e+002 4.6060e+002 5.0365e+001 1.9115e+004 2.0813e+003 3.0761e+004 2.2680e+004 4.2467e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 4.1673e+002 1.2658e+004 7.4364e+005 1.6230e+006 1.2823e+004 5.4745e+004 3.4388e+003 4.0255e+003 8.9736e+002 1.6983e+004 3.0669e+003 2.7372e+004 1.7173e+004 1.6558e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.1110e+002 2.7893e+003 1.6382e+005 1.6683e+006 2.4655e+005 9.8491e+004 1.6553e+003 2.8941e+002 5.0594e+003 4.3387e+003 1.3811e+004 4.7292e+003 2.3116e+004 1.3350e+004 7.6588e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.5753e+001 1.3774e+003 2.3195e+004 9.0508e+005 8.7897e+005 7.1978e+003 4.0780e+004 1.5696e+003 1.4700e+003 1.9918e+003 9.0671e+003 8.2725e+003 7.7482e+003 1.5712e+004 1.0398e+004 5.6768e+001 0.0000e+000 0.0000e+000 0.0000e+000
          10 6.5428e-001 7.8399e+002 3.2598e+003 3.3340e+005 1.0791e+006 6.4353e+004 5.7916e+004 1.1039e+003 4.5605e+002 4.4188e+003 1.1018e+001 1.1571e+004 2.4679e+003 1.1061e+004 7.1986e+003 7.5839e+003 6.6125e+001 0.0000e+000 0.0000e+000
          11 2.8247e-002 3.5019e+002 9.5284e+002 9.5618e+004 7.8758e+005 2.2195e+005 2.3263e+004 1.1182e+004 1.0634e+003 1.1144e+003 2.0945e+003 2.8513e+003 8.3928e+003 3.3431e+001 1.1257e+004 9.6874e+002 4.3657e+003 9.1349e+001 0.0000e+000
