0 3.73066e+007
1 4.14815e+007
2 4.6809e+007
3 5.37089e+007
4 6.3165e+007
5 7.67826e+007
6 9.08831e+007
7 5.8928e+007
8 4.82685e+007
9 3.32023e+007
10 2.67487e+007
11 2.43553e+007
12 2.24678e+007
13 2.08137e+007
14 1.90531e+007
15 1.69302e+007
16 1.46182e+007
17 1.21045e+007
18 9.46347e+006
19 6.80579e+006
20 4.61465e+006
21 3.16345e+006
22 2.19635e+006
23 1.39169e+006
24 640444
