   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
           0 3.4753e+006 9.8422e+003 2.1608e+000 2.4748e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 1.6260e+003 3.5193e+006 2.4859e+004 1.2045e+001 4.8782e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.5566e+001 5.6034e+003 3.5528e+006 4.7063e+004 4.7811e+001 2.9562e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 4.4173e-001 3.7431e+001 1.3693e+004 3.5690e+006 7.9731e+004 1.6836e+002 9.3829e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.5331e-001 3.9565e+000 4.7984e+001 2.9535e+004 3.5482e+006 1.2957e+005 5.8868e+002 1.3741e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 4.0075e-001 9.3777e-001 1.0032e+001 5.2360e+001 6.1978e+004 3.4552e+006 2.0995e+005 2.1312e+003 1.2984e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 5.6366e-001 1.4557e+000 2.9236e+000 1.9800e+001 8.4999e+000 1.3320e+005 3.1786e+006 3.4533e+005 8.2956e+003 1.1043e+002 6.8346e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.0623e-001 1.3889e-001 6.1226e-002 5.4358e+000 2.4618e+001 9.0856e+001 3.1768e+005 2.4013e+006 5.4661e+005 3.2052e+004 8.0383e+002 2.5987e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.8545e-001 1.1866e-001 1.3049e-001 1.0027e+000 2.4854e+001 2.8768e+000 3.9347e+003 7.9468e+005 9.5155e+005 5.9478e+005 7.5096e+004 2.6730e+003 3.0801e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 3.9836e-001 8.0760e-002 6.7917e-003 1.6301e-001 1.3838e+000 1.5602e+001 4.6723e+000 7.7569e+004 1.4000e+006 5.6266e+004 3.2145e+005 7.6249e+004 2.9403e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
