   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
           0 1.9807e+006 5.3290e+003 5.4689e+002 1.6493e+001 2.8647e+000 7.0073e-003 6.3378e-002 2.0184e-002 1.4961e-003 7.7627e-004 3.7316e-005 2.6959e-008 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 5.7121e+003 2.0916e+006 2.5300e+004 4.2458e+003 3.2562e+002 2.8219e+001 2.1725e+000 1.5528e+000 9.5779e-004 5.3115e-002 1.3362e-003 6.1360e-004 7.7480e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.7194e+003 5.2059e+003 2.3527e+006 1.0429e+005 2.5312e+004 2.4431e+003 1.9493e+001 7.1269e+001 1.7493e+000 3.9596e+000 1.3646e-002 2.3422e-001 3.8490e-002 3.1039e-004 2.8169e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 6.1623e+000 7.8909e+003 6.0990e+002 2.8990e+006 3.9867e+005 1.0892e+005 7.0561e+003 2.7330e+002 2.7477e+002 4.4107e+001 9.8784e+000 8.9073e+000 9.5467e-002 3.9349e-001 1.4308e-001 5.0129e-003 3.7267e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 3.3956e+000 3.2887e+001 2.0077e+004 3.6690e+002 3.6338e+006 1.0896e+006 2.7348e+005 7.2643e+003 2.2458e+003 4.4533e+001 2.7136e+002 1.7633e+001 1.1226e+001 9.7326e+000 8.2131e-001 7.5701e-002 1.5716e-001 3.3832e-002 1.4001e-003 6.3410e-008 0.0000e+000
           5 1.0385e+001 5.7274e+000 1.9537e+003 1.4924e+004 1.0954e+004 3.7899e+006 1.7934e+006 4.1223e+005 4.3257e+003 3.1142e+003 1.4110e+002 1.7332e+002 1.2497e+002 3.6425e+000 5.7533e+000 5.9453e+000 1.4109e+000 5.7186e-002 1.6251e-002 2.5338e-002 9.6416e-003
           6 1.7290e-001 7.9081e+001 5.1570e+002 2.1324e+004 4.7802e+002 1.6915e+005 3.2407e+006 2.3174e+006 5.4891e+005 3.1185e+003 3.0027e+003 6.3632e+002 2.4669e+001 1.6171e+002 4.8620e+001 1.0993e+000 2.8552e+000 3.9784e+000 1.8002e+000 4.5534e-001 7.5144e-002
           7 8.6975e-001 1.4063e+001 1.4390e+000 3.7990e+001 4.0233e+004 1.5657e+004 4.9547e+005 2.5857e+006 2.8137e+006 7.0010e+005 2.3093e+003 2.2142e+003 1.2269e+003 3.8279e+001 8.1859e+001 9.4760e+001 2.9830e+001 2.0544e+000 5.0274e-001 1.7328e+000 1.4037e+000
           8 4.8089e-001 5.2367e+000 3.7711e+002 2.0967e+003 1.3043e+004 9.3348e+003 5.3240e+003 8.5768e+005 1.8972e+006 3.2097e+006 8.6993e+005 2.4454e+003 1.2833e+003 1.5099e+003 2.7784e+002 3.5519e+000 6.6579e+001 6.0785e+001 2.5131e+001 5.7169e+000 6.4173e-001
           9 5.7660e-039 2.5040e-038 7.9528e-037 4.4496e-037 1.0991e-036 2.1267e-034 2.8891e-035 1.6824e-034 8.2045e-033 3.3709e-033 2.9224e-032 5.4484e-032 3.1348e-031 6.9750e-030 5.2264e-028 1.2395e-025 9.3626e-023 1.2280e-019 6.3706e-015 4.0592e-010 2.5973e-003
          10 2.3854e-025 7.7461e-025 2.1567e-023 6.1228e-025 3.6487e-022 1.0510e-020 3.3525e-022 1.1051e-021 3.0468e-019 3.3131e-019 9.2756e-019 2.8094e-019 9.2115e-022 1.3486e-022 3.6238e-022 2.5745e-022 7.5979e-021 9.4094e-018 3.7006e-013 1.7370e-008 4.6874e-002
          11 2.8534e-035 8.4183e-035 2.2535e-033 6.2911e-034 6.1238e-032 1.3290e-030 2.0042e-032 5.2310e-032 3.5796e-029 4.7627e-029 9.9509e-029 8.2672e-030 7.5691e-029 1.4841e-027 9.0927e-026 1.7914e-023 1.1141e-020 1.2198e-017 4.4425e-013 1.9180e-008 4.0884e-002
          12 1.8401e-034 2.7668e-034 5.6367e-033 9.5589e-032 1.3814e-030 1.1910e-029 3.5162e-031 9.8039e-031 2.3128e-028 6.7348e-028 2.7617e-028 7.7396e-028 1.1198e-026 1.5520e-025 7.7764e-024 1.2600e-021 6.4227e-019 5.8484e-016 1.4893e-011 4.3315e-007 3.0436e-001
          13 8.5186e-033 9.1589e-034 1.2215e-035 2.6973e-029 2.1054e-028 9.5570e-028 2.9234e-028 4.1651e-028 1.3645e-026 7.7865e-026 2.3321e-028 2.2494e-025 1.1751e-024 1.0866e-023 4.3343e-022 5.7336e-020 2.3832e-017 1.7981e-014 3.1897e-010 6.2163e-006 1.4410e+000
          14 5.0391e-031 4.1212e-030 1.7576e-028 1.5534e-026 8.0911e-026 2.0663e-025 2.5417e-025 1.9801e-025 2.1788e-024 2.5073e-023 4.5194e-024 8.2285e-023 1.4076e-022 5.8113e-022 1.7734e-020 1.8971e-018 6.3947e-016 3.9829e-013 4.9058e-009 6.3773e-005 4.9647e+000
          15 2.4671e-021 4.7667e-017 1.5534e-015 6.4712e-014 2.6159e-013 4.2686e-013 1.2896e-012 6.1894e-013 3.5820e-012 7.5189e-011 4.0089e-011 2.1037e-010 7.3728e-011 3.5093e-013 6.0225e-015 5.5602e-014 9.0315e-014 3.8875e-012 4.1312e-008 4.0088e-004 1.4636e+001
          16 4.5114e-029 8.7198e-027 2.6710e-025 9.1225e-024 3.3359e-023 4.4361e-023 1.9463e-022 7.5152e-023 3.3716e-022 9.4207e-021 6.7605e-021 2.3447e-020 1.7347e-021 2.2336e-020 5.7504e-019 4.8912e-017 1.3303e-014 6.8114e-012 5.8074e-008 5.0143e-004 1.3635e+001
          17 3.1417e-027 7.9450e-026 2.0772e-024 4.3019e-023 1.0829e-022 5.2036e-023 1.1384e-021 1.6638e-022 2.4821e-022 3.0696e-020 4.7961e-020 3.7077e-020 6.1802e-020 9.0996e-019 1.5449e-017 1.0337e-015 2.2482e-013 9.4193e-011 5.5401e-007 3.1644e-003 3.2022e+001
          18 3.2678e-025 4.7544e-024 1.0923e-022 1.5864e-021 2.5052e-021 1.9550e-023 5.1438e-020 1.1432e-021 8.6109e-023 8.2255e-019 2.3036e-018 1.4810e-019 6.9529e-018 3.4766e-017 3.6036e-016 1.8479e-014 3.1869e-012 1.0867e-009 4.3945e-006 1.6548e-002 6.7993e+001
          19 8.3656e-023 9.3322e-022 1.8793e-020 2.0127e-019 1.5530e-019 1.6621e-019 8.1073e-018 6.9632e-020 1.0939e-018 7.8527e-017 3.7159e-016 1.6847e-017 1.2179e-015 1.9717e-015 7.6997e-015 2.8789e-013 3.8938e-011 1.0740e-008 2.9751e-005 7.3654e-002 1.3617e+002
          20 2.4202e-011 2.4304e-010 4.4371e-009 3.8829e-008 1.2508e-008 1.1070e-007 1.8477e-006 1.3164e-007 5.0242e-007 1.2710e-005 8.5981e-005 1.9188e-005 2.4228e-004 1.0135e-004 7.4564e-007 9.2826e-013 2.9966e-008 2.1451e-007 1.2722e-004 2.4481e-001 2.8165e+002
          21 1.4341e-020 1.3868e-019 2.3992e-018 1.8886e-017 2.7772e-018 8.6020e-017 9.8734e-016 1.2792e-016 3.3664e-016 5.6840e-015 4.6428e-014 1.6222e-014 1.1521e-013 1.1259e-014 1.2853e-013 4.0040e-012 4.1845e-010 9.2724e-008 1.7529e-004 2.8477e-001 2.6323e+002
          22 4.2168e-020 3.8160e-019 5.4557e-018 2.9670e-017 4.3617e-018 4.5496e-016 2.2174e-015 1.0182e-015 1.1641e-015 7.0206e-015 1.0990e-013 9.2996e-014 1.4754e-013 1.3029e-013 2.6313e-012 5.0826e-011 4.0289e-009 7.1043e-007 9.1316e-004 9.7320e-001 4.9546e+002
          23 8.4579e-019 7.6448e-018 8.4308e-017 2.6218e-016 9.9011e-016 1.4314e-014 3.5282e-014 4.1967e-014 2.2727e-014 4.9799e-014 1.9376e-012 2.9293e-012 7.7580e-013 9.7033e-012 5.5346e-011 6.0496e-010 3.5331e-008 4.9058e-006 4.2703e-003 2.9899e+000 9.0930e+002
          24 6.3604e-017 6.1855e-016 4.6135e-015 3.8984e-015 2.5322e-013 1.6682e-012 2.1340e-012 6.1353e-012 1.4071e-012 6.4105e-013 1.4139e-010 3.3929e-010 9.3247e-014 1.1976e-009 2.0422e-009 7.1107e-009 2.8636e-007 3.0887e-005 1.8133e-002 8.3721e+000 1.6242e+003
          25 1.5897e-005 1.7020e-004 8.7830e-004 1.9633e-006 1.1948e-001 5.6416e-001 4.6414e-001 2.3684e+000 2.7379e-001 2.3666e-003 3.7042e+001 1.1525e+002 5.6628e+000 3.5630e+002 1.8521e+002 2.1493e+000 7.6226e-003 1.7107e-002 1.9897e-001 1.7761e+001 2.9639e+003
          26 1.9455e-015 2.2797e-014 8.4592e-014 6.0153e-014 2.1869e-011 8.6006e-011 5.1578e-011 3.9261e-010 2.5838e-011 4.7053e-012 4.8431e-009 1.7714e-008 2.2249e-009 4.7840e-008 5.8467e-009 6.5003e-008 2.1756e-006 1.7953e-004 7.0814e-002 2.1694e+001 2.8293e+003
          27 1.7863e-015 3.1943e-014 1.6908e-014 1.7193e-012 6.6431e-011 1.7151e-010 3.3529e-011 9.8058e-010 2.4015e-012 1.3275e-010 6.5963e-009 3.7021e-008 1.5760e-008 5.8833e-008 3.0153e-008 8.2039e-007 1.5848e-005 9.7467e-004 2.5693e-001 5.2699e+001 4.8162e+003
          28 4.0846e-015 2.5962e-013 4.5811e-013 7.1641e-011 1.2418e-009 2.1558e-009 1.7295e-011 1.5874e-008 3.8029e-010 4.3307e-009 5.6687e-008 5.1263e-007 4.2467e-007 3.3823e-007 1.7917e-006 1.1411e-005 1.1326e-004 5.0022e-003 8.7632e-001 1.2170e+002 8.0449e+003
          29 1.6871e-013 7.9446e-012 2.8038e-010 1.0694e-008 1.1439e-007 1.3014e-007 1.5095e-008 1.3031e-006 1.7575e-007 4.7983e-007 2.2610e-006 3.6699e-005 4.8629e-005 4.1732e-006 2.0503e-004 3.5908e-004 8.6344e-004 2.4606e-002 2.8400e+000 2.7040e+002 1.3213e+004
          30 1.3068e-002 5.3367e-002 7.2962e+000 2.0092e+002 1.7764e+003 1.5879e+003 6.0806e+002 1.9219e+004 4.4566e+003 7.5962e+003 2.1646e+004 5.0864e+005 8.2389e+005 4.1720e+003 3.0850e+006 2.1120e+006 4.0490e+004 3.0201e+002 3.0464e+001 4.5454e+002 1.7800e+003
          31 2.8906e-011 1.2370e-011 1.0061e-008 2.1915e-007 1.6404e-006 1.1219e-006 1.0390e-006 1.6920e-005 6.0984e-006 6.8886e-006 1.1539e-005 4.2326e-004 8.2326e-004 1.0362e-005 2.6008e-003 3.4902e-004 4.7389e-003 1.1702e-001 8.8503e+000 5.8518e+002 2.1376e+004
          32 1.8186e-010 2.7527e-011 3.9083e-008 6.0349e-007 3.3423e-006 1.1168e-006 4.9912e-006 3.1451e-005 2.3881e-005 1.2156e-005 4.5180e-006 7.1224e-004 1.9612e-003 3.3369e-004 3.8050e-003 1.2402e-003 4.1971e-002 5.5639e-001 2.6868e+001 1.2454e+003 3.4067e+004
          33 4.5521e-009 3.0799e-009 7.5149e-007 8.9680e-006 3.7470e-005 3.3119e-006 1.0592e-004 3.2171e-004 4.6972e-004 9.8545e-005 1.0134e-006 6.7491e-003 2.6111e-002 1.1121e-002 2.5097e-002 7.1215e-002 4.6223e-001 2.7350e+000 8.0663e+001 2.6310e+003 5.3506e+004
          34 1.0800e-006 1.2308e-006 1.4896e-004 1.4285e-003 4.4674e-003 1.0418e-005 2.2137e-002 3.4688e-002 9.6026e-002 5.9664e-003 9.4216e-003 6.9655e-001 3.8414e+000 2.8362e+000 1.2684e+000 1.6036e+001 2.5891e+001 1.8603e+001 2.4579e+002 5.5569e+003 8.2749e+004
          35 2.2532e-001 2.8178e-001 2.9834e+001 2.7044e+002 7.7759e+002 2.0066e+001 4.4779e+003 5.8551e+003 1.9416e+004 7.5639e+002 2.5612e+003 1.1712e+005 7.1531e+005 5.9526e+005 1.5579e+005 3.1188e+006 3.1093e+006 1.1125e+005 1.7567e+003 4.4186e+001 2.5557e+001
          36 2.1823e-006 3.3221e-006 2.6206e-004 2.0506e-003 4.6208e-003 1.2487e-003 4.0144e-002 3.1665e-002 1.7537e-001 7.6598e-004 3.7622e-002 6.4275e-001 5.2466e+000 5.7827e+000 1.7782e-001 2.3348e+001 2.7833e+000 5.4549e+001 7.4739e+002 1.1805e+004 1.2596e+005
          37 8.1772e-006 1.5193e-005 8.7457e-004 5.5818e-003 8.3088e-003 1.3145e-002 1.3637e-001 4.7280e-002 6.1166e-001 6.5138e-003 1.7985e-001 1.0824e+000 1.4038e+001 2.1465e+001 5.4687e-001 5.4216e+001 1.1784e+001 4.1166e+002 2.4959e+003 2.5494e+004 1.8811e+005
          38 1.6657e-004 3.6243e-004 1.6075e-002 8.2483e-002 6.6759e-002 4.8291e-001 2.5322e+000 2.6087e-001 1.1842e+001 8.3876e-001 3.9051e+000 9.0366e+000 2.1218e+002 4.3287e+002 7.2135e+001 6.0504e+002 9.9427e+002 5.6113e+003 1.0366e+004 5.7371e+004 2.7443e+005
          39 2.3682e-001 5.7402e-001 2.1223e+001 9.0196e+001 3.2712e+001 9.5812e+002 3.3572e+003 5.0492e+001 1.6374e+004 2.5036e+003 5.4183e+003 5.5569e+003 2.4455e+005 6.1393e+005 1.9533e+005 4.8892e+005 1.9889e+006 3.7448e+006 3.9189e+005 5.1154e+004 2.0417e+004
          40 1.1060e-002 2.7685e-002 9.6904e-001 3.8635e+000 9.5140e-001 4.9010e+001 1.5342e+002 5.7149e-001 7.5946e+002 1.4050e+002 2.4851e+002 1.9029e+002 1.0732e+004 2.8689e+004 1.0606e+004 1.8685e+004 9.7963e+004 1.2591e+005 1.2698e+003 9.7088e+004 3.5653e+005
          41 3.6951e-003 1.0535e-002 2.9531e-001 8.6972e-001 2.0127e-003 2.2911e+001 4.6811e+001 1.8616e+000 2.4878e+002 8.8003e+001 7.3413e+001 9.5495e+000 2.8109e+003 9.6989e+003 5.7962e+003 2.2102e+003 3.5088e+004 3.7616e+003 8.4116e+004 2.8255e+005 4.8024e+005
          42 1.5741e-002 5.0793e-002 1.1514e+000 2.3191e+000 1.6649e+000 1.2942e+002 1.8220e+002 3.9766e+001 1.0529e+003 6.0672e+002 2.5760e+002 3.0795e+000 9.6715e+003 4.2469e+004 3.5331e+004 1.5924e+003 1.3905e+005 1.1486e+004 5.9678e+005 7.1481e+005 4.2117e+005
          43 5.9487e-002 2.1155e-001 4.0559e+000 5.4915e+000 1.8896e+001 5.9868e+002 6.3981e+002 3.0815e+002 3.9910e+003 3.1724e+003 7.8890e+002 2.0244e+002 3.1392e+004 1.6600e+005 1.6926e+005 7.2093e+000 4.7148e+005 2.3339e+005 2.1202e+006 6.9334e+005 3.1313e+003
          44 4.2020e-002 1.6554e-001 2.6571e+000 2.0077e+000 2.8122e+001 5.1600e+002 4.1708e+002 3.7881e+002 2.8483e+003 3.0418e+003 4.1733e+002 4.2285e+002 1.9179e+004 1.2287e+005 1.4946e+005 4.7931e+003 2.8883e+005 3.5123e+005 1.1018e+006 2.7782e+002 3.6184e+005
          45 2.4486e-002 1.1192e-001 1.3827e+000 2.0727e-001 3.5101e+001 3.9355e+002 2.1484e+002 4.0676e+002 1.7040e+003 2.6293e+003 1.3377e+002 5.8884e+002 9.2922e+003 7.8072e+004 1.1663e+005 1.5257e+004 1.3278e+005 3.6188e+005 2.8387e+005 3.8940e+005 4.1001e+005
          46 1.9392e-002 1.0628e-001 9.4400e-001 9.4081e-002 5.4994e+001 4.2295e+002 1.4409e+002 5.7422e+002 1.4149e+003 3.1845e+003 2.7646e+001 9.0483e+002 6.0847e+003 7.0454e+004 1.2773e+005 3.4213e+004 7.5995e+004 4.1944e+005 2.8208e+004 8.8254e+005 1.1597e+005
          47 1.4474e-002 9.9483e-002 5.7099e-001 1.1882e+000 7.9289e+001 4.5021e+002 8.4385e+001 7.6520e+002 1.1414e+003 3.8002e+003 2.9456e+000 1.2029e+003 3.7335e+003 6.3671e+004 1.3847e+005 5.8745e+004 3.5484e+004 4.2153e+005 2.4305e+004 9.5093e+005 1.5049e+004
          48 8.7969e-003 8.2373e-002 2.4221e-001 3.3614e+000 9.8702e+001 4.2977e+002 3.3282e+001 8.9156e+002 7.9145e+002 4.0700e+003 8.4433e+001 1.3241e+003 1.8231e+003 5.1895e+004 1.3506e+005 8.0606e+004 9.0979e+003 3.4631e+005 1.6217e+005 5.8539e+005 2.7499e+005
          49 4.1651e-003 6.2624e-002 4.7842e-002 6.2845e+000 1.1325e+002 3.8581e+002 4.9521e+000 9.6393e+002 4.7867e+002 4.1190e+003 2.7634e+002 1.2933e+003 6.5163e+002 3.9923e+004 1.2475e+005 9.7932e+004 7.7025e+001 2.4685e+005 3.0547e+005 1.9437e+005 5.2906e+005
          50 1.2276e-003 4.4469e-002 2.3024e-003 9.7326e+000 1.2473e+002 3.3582e+002 1.5372e+000 1.0042e+003 2.4558e+002 4.0733e+003 5.7160e+002 1.1649e+003 1.1297e+002 2.9896e+004 1.1298e+005 1.1164e+005 4.5555e+003 1.5705e+005 3.8386e+005 1.1634e+004 5.2304e+005
          51 3.2775e-005 2.8620e-002 9.2561e-002 1.3404e+001 1.3226e+002 2.8169e+002 2.0950e+001 1.0087e+003 9.1613e+001 3.9272e+003 9.5391e+002 9.6198e+002 4.1811e+000 2.1657e+004 1.0022e+005 1.2100e+005 1.7746e+004 8.6671e+004 3.8579e+005 3.0948e+004 3.1756e+005
          52 5.2426e-004 1.5735e-002 2.9778e-001 1.6959e+001 1.3498e+002 2.2542e+002 5.9731e+001 9.7489e+002 1.3296e+001 3.6757e+003 1.3965e+003 7.1479e+002 1.5716e+002 1.5015e+004 8.6766e+004 1.2549e+005 3.5461e+004 3.8417e+004 3.3154e+005 1.4607e+005 1.0318e+005
          53 2.5244e-003 6.4839e-003 5.9026e-001 2.0122e+001 1.3295e+002 1.7058e+002 1.1324e+002 9.0745e+002 4.0114e+000 3.3387e+003 1.8697e+003 4.6210e+002 4.3614e+002 9.8682e+003 7.3375e+004 1.2550e+005 5.4357e+004 1.0992e+004 2.5136e+005 2.5567e+005 4.1540e+003
          54 5.7483e-003 1.2454e-003 9.3899e-001 2.2693e+001 1.2668e+002 1.2043e+002 1.7627e+002 8.1387e+002 5.3145e+001 2.9423e+003 2.3438e+003 2.4073e+002 7.3841e+002 6.0588e+003 6.0663e+004 1.2179e+005 7.2060e+004 5.2952e+002 1.6983e+005 3.0909e+005 2.5252e+004
          55 9.8225e-003 9.0160e-005 1.3099e+000 2.4484e+001 1.1661e+002 7.7243e+001 2.4301e+002 7.0091e+002 1.4730e+002 2.5066e+003 2.7854e+003 8.0727e+001 9.9188e+002 3.3794e+003 4.8925e+004 1.1496e+005 8.6901e+004 2.3669e+003 1.0106e+005 3.0156e+005 1.0480e+005
          56 1.4315e-002 2.8094e-003 1.6690e+000 2.5375e+001 1.0351e+002 4.2862e+001 3.0762e+002 5.7678e+002 2.7124e+002 2.0551e+003 3.1628e+003 4.4489e+000 1.1531e+003 1.6263e+003 3.8391e+004 1.0571e+005 9.7884e+004 1.2082e+004 5.0833e+004 2.5261e+005 1.7921e+005
          57 1.8804e-002 8.9215e-003 1.9882e+000 2.5366e+001 8.8454e+001 1.8464e+001 3.6526e+002 4.5092e+002 4.0963e+002 1.6144e+003 3.4548e+003 2.4059e+001 1.2060e+003 6.0198e+002 2.9258e+004 9.4921e+004 1.0473e+005 2.5942e+004 1.9375e+004 1.8692e+005 2.1513e+005
