   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 7.8923e+006 1.8902e+007 8.1722e+006 1.0595e+006 1.2740e+007 3.6048e+006 4.2907e+006 1.1709e+007 1.0899e+005 1.0861e+007 7.2433e+006 2.2428e+006 1.6398e+007 3.2947e+006 1.0299e+006 1.4346e+008 1.9381e+007 1.5612e+007 1.6910e+006
          11 5.5855e+006 1.5880e+007 1.0346e+007 1.2930e+003 9.1413e+006 7.2340e+006 4.4053e+005 1.0403e+007 3.7576e+006 2.9631e+006 1.1499e+007 1.1793e+006 6.3925e+006 1.2844e+007 9.2599e+005 2.1866e+006 1.6269e+008 5.8844e+006 1.1396e+002
          12 3.9654e+006 1.2947e+007 1.1244e+007 5.4849e+005 5.4196e+006 8.9180e+006 2.6635e+005 6.1847e+006 7.4249e+006 7.7115e+003 8.0320e+006 6.4696e+006 1.3441e+005 8.5053e+006 9.1586e+006 7.9831e+003 3.3056e+007 6.5373e+007 1.0938e+007
          13 2.8277e+006 1.0333e+007 1.1104e+007 1.6885e+006 2.6387e+006 8.6148e+006 1.8369e+006 2.4713e+006 8.1083e+006 1.3185e+006 3.0212e+006 8.2926e+006 1.6585e+006 1.8473e+006 7.9284e+006 7.6024e+006 6.3461e+006 7.6905e+007 2.4559e+006
          14 2.0246e+006 8.1122e+006 1.0258e+007 2.7648e+006 9.8879e+005 7.1495e+006 3.4552e+006 5.0585e+005 6.5271e+006 3.5232e+006 3.7564e+005 6.2414e+006 4.6041e+006 1.1333e+004 3.3249e+006 5.7172e+006 1.2465e+007 4.7148e+007 8.4235e+005
          15 1.4522e+006 6.2724e+006 8.9999e+006 3.4606e+006 2.2824e+005 5.3374e+006 4.3447e+006 3.4908e+002 4.2787e+006 4.7026e+006 7.9920e+004 3.2855e+006 5.4850e+006 1.2150e+006 5.1275e+005 3.4346e+006 1.9740e+006 5.2144e+007 7.1111e+006
          16 1.0380e+006 4.7633e+006 7.5403e+006 3.6876e+006 7.7154e+003 3.6809e+006 4.4223e+006 2.2010e+005 2.3870e+006 4.6339e+006 7.5807e+005 1.2244e+006 4.5566e+006 2.5417e+006 2.6387e+004 1.1788e+006 2.9049e+006 4.5310e+006 3.4801e+007
          17 7.3167e+005 3.5221e+006 6.0126e+006 3.4800e+006 3.1321e+004 2.3818e+006 3.9091e+006 5.7525e+005 1.1577e+006 3.8139e+006 1.3720e+006 2.7927e+005 3.0626e+006 2.9047e+006 4.8524e+005 1.8514e+005 1.0889e+006 7.5524e+006 4.1465e+007
          18 4.9778e+005 2.4847e+006 4.4867e+006 2.9212e+006 1.0581e+005 1.4515e+006 3.0668e+006 7.6100e+005 4.9429e+005 2.7511e+006 1.5374e+006 1.7165e+004 1.7817e+006 2.4813e+006 8.5126e+005 8.3964e+000 3.9201e+005 2.1629e+004 6.1868e+007
          19 3.1028e+005 1.5889e+006 2.9832e+006 2.1007e+006 1.3431e+005 8.1205e+005 2.0816e+006 6.9291e+005 1.8718e+005 1.7284e+006 1.2671e+006 7.3829e+003 9.1574e+005 1.7057e+006 8.3155e+005 4.3741e+004 1.1326e+005 3.8147e+005 5.0852e+007
          20 1.4982e+005 7.7902e+005 1.4967e+006 1.1026e+006 9.1813e+004 3.6217e+005 1.0511e+006 4.0893e+005 5.9676e+004 8.2643e+005 7.0644e+005 2.0443e+004 3.7754e+005 8.5235e+005 4.9716e+005 5.5778e+004 2.4506e+004 9.1748e+004 3.5266e+007
          21 4.2042e+004 2.1992e+005 4.2635e+005 3.1961e+005 2.9206e+004 9.8159e+004 2.9978e+005 1.2362e+005 1.3703e+004 2.3028e+005 2.0887e+005 8.7490e+003 9.8491e+004 2.4121e+005 1.5034e+005 2.0809e+004 4.3207e+003 2.0888e+004 4.3421e+006
