   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
           0 6.5052e+006 2.1213e+003 9.0765e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 3.5936e+003 6.4658e+006 4.6600e+003 4.5381e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 5.1724e-001 8.4389e+003 6.4179e+006 7.2436e+003 2.0135e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 2.3414e+000 2.3036e-001 1.3233e+004 6.4029e+006 8.2526e+003 7.5195e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.9347e+000 2.3608e+001 1.0691e+002 1.1841e+004 6.4428e+006 8.3557e+003 1.4444e+002 7.2064e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 3.2283e-001 3.8420e-001 1.3694e+002 8.8080e+002 8.8380e+003 6.4341e+006 1.1946e+004 1.4971e+002 8.3472e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 2.0806e+000 8.1549e-001 2.1066e+001 3.6899e+001 6.3811e+002 1.8638e+004 6.3101e+006 1.6382e+004 3.1572e+002 1.4018e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 8.0317e-002 9.8244e+000 1.5357e+001 2.7948e+002 3.2238e+002 6.1390e+000 3.4565e+004 6.2643e+006 1.3924e+004 7.1831e+002 6.9828e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.0354e+000 9.6843e-001 3.9304e-001 2.0902e+000 1.6357e+002 2.2801e+002 1.8843e+002 2.7284e+004 6.2618e+006 1.2261e+004 1.2403e+003 2.3334e+001 7.6786e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 3.8509e-002 1.1376e+000 3.6955e+000 2.4668e+001 3.2725e+002 1.8774e+002 9.8466e+001 1.3974e+003 2.6130e+004 6.2339e+006 8.0085e+003 2.0027e+003 7.8319e+001 1.3643e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
