   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19
           0 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 8.5036e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 9.7246e+001 2.8602e+003 2.8687e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 8.6134e+001 7.3199e+002 5.4089e+003 6.1980e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 3.1479e+001 2.6788e+002 3.9744e+002 2.6194e+003 2.7255e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 3.4166e+002 3.7256e+003 1.0752e+004 6.6278e+003 3.2110e+003 1.0612e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 3.8725e+001 4.5569e+002 8.3826e+002 5.0354e+001 2.6088e+002 7.6123e+003 4.0019e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 2.9015e+002 4.4153e+003 1.9139e+004 2.0077e+004 2.2460e+003 6.3025e+001 2.1658e+004 1.6714e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 3.4645e+002 5.1627e+003 1.7529e+004 1.1223e+004 1.1888e+002 5.3747e+003 5.7326e+003 7.5855e+004 3.8845e+004 2.0590e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 4.5725e-001 4.2272e+001 1.2317e+003 5.1148e+003 3.3458e+003 6.6822e+001 5.7586e+003 4.6038e+004 2.0325e+005 2.6334e+004 8.2588e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 2.7565e+002 6.2188e+003 2.9860e+004 3.7130e+004 2.4084e+003 6.6958e+003 3.6532e+002 2.2477e+004 1.5416e+005 2.7753e+005 4.1655e+003 2.0165e+004 1.1923e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 3.9711e+002 7.5054e+003 3.0167e+004 2.8504e+004 5.4339e+001 8.2561e+003 6.3774e+001 1.9511e+003 2.7149e+004 2.0417e+005 2.7584e+005 3.6191e+001 1.6298e+004 6.1577e+003 3.5605e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 9.1479e+000 1.6447e+002 6.2878e+002 5.4086e+002 7.3481e-001 1.8145e+002 4.6296e+000 1.2446e+001 8.6233e+002 2.6961e+003 4.7573e+002 4.0405e+003 1.8202e+003 3.7624e+000 4.2497e+002 1.2165e+001 1.7132e-003 0.0000e+000 0.0000e+000 0.0000e+000
          13 2.0696e+001 3.5745e+002 1.3110e+003 1.0366e+003 1.2906e+001 3.9201e+002 2.0018e+001 9.1788e+000 1.8751e+003 2.6915e+003 6.3466e+002 1.7724e+004 2.1918e+003 4.1349e+002 1.2263e+002 3.2780e+002 2.2707e+001 1.3607e-001 0.0000e+000 0.0000e+000
          14 1.5598e+001 2.6319e+002 9.4163e+002 7.0602e+002 1.8083e+001 2.8660e+002 2.0606e+001 3.4227e+000 1.3008e+003 1.0275e+003 2.0378e+003 1.5353e+004 6.5741e+002 6.9289e+002 1.0547e+002 1.2221e+002 5.0051e+001 1.4860e+001 2.9482e-001 0.0000e+000
