0 1.97778e+007
1 3.56481e+007
2 3.54259e+007
3 3.51268e+007
4 3.74927e+007
5 3.84178e+007
6 3.79782e+007
7 3.76393e+007
8 3.75331e+007
9 3.70199e+007
10 3.57787e+007
11 3.27928e+007
12 2.83739e+007
13 2.30432e+007
14 1.88021e+007
15 1.47389e+007
16 1.13512e+007
17 1.78346e+007
18 1.58566e+007
19 2.04682e+007
20 4.69186e+007
21 1.58746e+007
