   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28
          12 1.9672e+003 7.1409e+004 5.7174e+004 9.9782e+001 6.1300e+004 9.3555e+004 3.1878e+004 4.9975e+002 3.3557e+004 6.0596e+004 5.5155e+004 3.1806e+004 1.1610e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.9934e+004 2.0814e+004 8.3311e+004 2.2126e+004 1.3090e+004 8.1317e+004 7.2674e+004 1.2831e+004 4.9525e+003 3.8850e+004 5.5819e+004 4.8326e+004 2.5247e+004 1.2169e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 7.3811e+004 6.6719e+001 7.4281e+004 6.5869e+004 6.4243e+002 4.3131e+004 8.6373e+004 4.6672e+004 2.2958e+003 1.2268e+004 4.1667e+004 5.0090e+004 4.1631e+004 1.8495e+004 1.2223e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 1.1132e+005 1.1622e+004 4.4603e+004 9.1711e+004 1.9726e+004 1.1107e+004 6.9372e+004 7.0900e+004 2.1681e+004 1.9991e+002 2.0033e+004 4.1594e+004 4.3147e+004 3.5231e+004 1.1547e+004 1.1573e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 1.1176e+005 3.4473e+004 1.6767e+004 8.7083e+004 4.6028e+004 2.3773e+001 3.9662e+004 7.2013e+004 4.3398e+004 5.3706e+003 4.4419e+003 2.5444e+004 3.8463e+004 3.5443e+004 2.8621e+004 5.3208e+003 9.9693e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 8.5794e+004 4.9240e+004 2.4865e+003 6.3398e+004 6.0126e+004 5.6107e+003 1.5240e+004 5.6388e+004 5.3203e+004 1.7903e+004 1.6959e+001 1.1069e+004 2.7210e+004 3.2369e+004 2.8074e+004 2.1237e+004 9.9435e+002 7.1531e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 5.4185e+004 5.0513e+004 1.7157e+002 3.7710e+004 5.8595e+004 1.5830e+004 3.0024e+003 3.6317e+004 5.0368e+004 2.7276e+004 3.2603e+003 2.6807e+003 1.6133e+004 2.5388e+004 2.5234e+004 2.1055e+004 1.3190e+004 1.4124e+002 3.7464e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 2.9820e+004 4.3305e+004 3.0539e+003 1.9242e+004 4.8470e+004 2.2752e+004 6.8804e+000 2.0237e+004 4.0979e+004 3.0470e+004 8.1116e+003 8.4795e+001 7.9543e+003 1.7973e+004 2.0913e+004 1.8587e+004 1.5251e+004 5.1199e+003 1.9801e+003 1.1844e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.5136e+004 3.4656e+004 6.6221e+003 8.7864e+003 3.7723e+004 2.5793e+004 1.1247e+003 1.0312e+004 3.1420e+004 2.9968e+004 1.1906e+004 4.4673e+002 3.3378e+003 1.2033e+004 1.6823e+004 1.6145e+004 1.3713e+004 9.6612e+003 4.2910e+002 2.8402e+003 2.0666e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 6.8795e+003 2.6470e+004 9.2613e+003 3.3718e+003 2.8138e+004 2.5818e+004 3.3271e+003 4.6635e+003 2.3042e+004 2.7227e+004 1.4031e+004 1.7734e+003 1.0808e+003 7.6200e+003 1.3036e+004 1.3809e+004 1.1908e+004 9.9446e+003 3.7142e+003 4.2539e+002 1.6604e+003 2.7567e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 2.6331e+003 1.9243e+004 1.0397e+004 9.3637e+002 2.0030e+004 2.3469e+004 5.1513e+003 1.7551e+003 1.6089e+004 2.2999e+004 1.4313e+004 3.0343e+003 1.9365e+002 4.5455e+003 9.6125e+003 1.1316e+004 1.0118e+004 8.5651e+003 5.6151e+003 2.5148e+002 1.3281e+003 5.3424e+002 1.1191e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 7.7424e+002 1.3171e+004 9.8810e+003 1.2150e+002 1.3456e+004 1.9328e+004 5.8539e+003 4.9608e+002 1.0592e+004 1.7886e+004 1.2815e+004 3.6407e+003 4.7898e-001 2.5431e+003 6.6607e+003 8.6340e+003 8.1117e+003 6.7928e+003 5.3896e+003 1.3731e+003 2.9879e+002 8.9105e+002 1.1349e+002 2.5217e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 1.4919e+002 8.1863e+003 7.8115e+003 6.8522e-001 8.2343e+003 1.3877e+004 5.1489e+003 8.6474e+001 6.3622e+003 1.2303e+004 9.7536e+003 3.3090e+003 4.5895e+001 1.3087e+003 4.1809e+003 5.8575e+003 5.7656e+003 4.8250e+003 4.0542e+003 1.7835e+003 9.3123e-001 5.9216e+002 2.7819e+002 1.8350e+001 4.4088e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 1.4568e+001 4.1658e+003 4.6371e+003 2.9043e+001 4.1447e+003 7.7746e+003 3.2447e+003 6.0811e+000 3.1583e+003 6.7046e+003 5.6636e+003 2.1242e+003 7.3472e+001 5.7550e+002 2.1417e+003 3.1630e+003 3.2174e+003 2.7091e+003 2.3081e+003 1.2643e+003 3.7119e+001 2.4055e+002 2.1611e+002 4.5584e+001 4.4657e+000 3.3458e+001 4.9613e-002 0.0000e+000 0.0000e+000
          26 6.4860e-001 1.3326e+003 1.5928e+003 1.9141e+001 1.3188e+003 2.6026e+003 1.1435e+003 5.8451e-002 9.9793e+002 2.2157e+003 1.9267e+003 7.5459e+002 3.4693e+001 1.7065e+002 6.8724e+002 1.0409e+003 1.0755e+003 9.0986e+002 7.7713e+002 4.6010e+002 2.8105e+001 6.3799e+001 7.6973e+001 2.3566e+001 2.1466e+000 5.7332e+000 4.8011e+000 9.0631e-002 0.0000e+000
