   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16
          27 2.7007e-003 1.9914e-002 4.6719e-001 2.3976e+001 3.4128e+002 7.0983e+002 2.0080e+002 4.5306e+003 1.1279e+002 4.9595e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 1.3968e-003 2.0158e-002 2.7091e+000 4.7494e+001 3.1422e+002 2.4245e+002 9.1403e+001 3.9513e+003 1.2119e+003 3.7309e+002 7.2992e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 2.9989e-004 1.2771e-001 4.2376e+000 4.6626e+001 1.6243e+002 2.5189e+000 6.5011e+002 2.2350e+003 2.8859e+003 3.4362e+001 3.3140e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 2.2797e-005 2.2443e-001 3.7659e+000 2.6871e+001 3.1702e+001 1.2311e+002 1.0156e+003 6.7109e+002 3.9618e+003 1.8268e+002 4.2968e+002 2.2570e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 6.5379e-004 2.4000e-001 2.0604e+000 7.1790e+000 2.4639e+000 3.9198e+002 8.7807e+002 1.7975e+001 3.7914e+003 1.0989e+003 2.1355e+002 1.8870e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 1.8374e-003 1.8142e-001 5.3865e-001 6.5795e-004 5.4129e+001 5.5409e+002 4.5759e+002 1.8346e+002 2.6494e+003 2.3419e+003 3.5624e+000 3.5056e+002 6.5701e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 3.1151e-003 9.7509e-002 2.1012e-004 4.9976e+000 1.1990e+002 5.1461e+002 1.0525e+002 6.3324e+002 1.2943e+003 3.2054e+003 1.9047e+002 3.0583e+002 9.8570e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 4.1773e-003 3.2675e-002 3.4871e-001 1.4367e+001 1.4950e+002 3.4074e+002 8.8766e-001 9.0983e+002 3.5220e+002 3.2877e+003 8.2437e+002 1.1378e+002 2.3405e+002 2.2305e+000 0.0000e+000 0.0000e+000 0.0000e+000
          35 4.9198e-003 3.3475e-003 1.0192e+000 2.0744e+001 1.3380e+002 1.5445e+002 1.0406e+002 8.7110e+002 8.7070e+000 2.6850e+003 1.6066e+003 2.1588e-001 2.7578e+002 4.8585e+001 0.0000e+000 0.0000e+000 0.0000e+000
          36 5.3295e-003 1.5277e-003 1.4988e+000 2.1237e+001 9.2025e+001 3.6654e+001 2.7020e+002 6.2134e+002 8.8671e+001 1.7791e+003 2.1557e+003 1.0900e+002 1.9472e+002 1.3065e+002 1.0270e+000 0.0000e+000 0.0000e+000
          37 5.3964e-003 1.0374e-002 1.5800e+000 1.7147e+001 4.9182e+001 2.6232e-001 3.7668e+002 3.3821e+002 3.0127e+002 9.5466e+002 2.2630e+003 3.8491e+002 7.6254e+001 1.7738e+002 2.0498e+001 0.0000e+000 0.0000e+000
          38 4.9847e-003 1.6764e-002 1.3136e+000 1.1304e+001 1.9742e+001 1.1602e+001 3.7469e+002 1.3618e+002 4.2844e+002 4.0367e+002 1.9352e+003 6.3262e+002 8.2629e+000 1.5875e+002 5.0904e+001 4.0023e-001 0.0000e+000
          39 3.8004e-003 1.5313e-002 8.4966e-001 5.9565e+000 5.5523e+000 2.6268e+001 2.7383e+002 3.7726e+001 3.7903e+002 1.2824e+002 1.2988e+003 6.3942e+002 2.3511e+000 9.8963e+001 5.8319e+001 3.8783e+000 0.0000e+000
