   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 1.5603e+007 2.0562e+007 5.8670e+005 1.1703e+007 7.2642e+006 3.5429e+006 1.2223e+007 1.8265e+005 1.3548e+007 6.2037e+005 1.2761e+007 3.0790e+006 1.1611e+007 6.5053e+006 1.1459e+007 1.1190e+007 1.4364e+007 2.6845e+007 9.8752e+007 2.3851e+007 1.8337e+005 2.6065e+005 6.9775e+004 5.2533e+003 2.2602e+001 6.9290e+001
          11 1.1644e+007 2.0426e+007 3.1457e+006 6.2824e+006 1.1353e+007 8.3214e+004 1.1842e+007 2.2818e+006 7.3851e+006 7.5597e+006 2.6774e+006 1.2168e+007 2.0106e+005 1.4983e+007 5.8694e+005 1.6406e+007 4.4326e+006 1.7195e+007 2.6636e+007 1.0961e+008 1.5923e+007 2.0883e+006 2.6441e+004 1.2001e+005 5.2226e+004 1.4053e+004
          12 8.6103e+006 1.8980e+007 6.3145e+006 2.2462e+006 1.2220e+007 1.1974e+006 7.0864e+006 7.4270e+006 1.1403e+006 1.1111e+007 4.3158e+005 9.5887e+006 4.7277e+006 4.9865e+006 1.1168e+007 7.6877e+005 1.6731e+007 1.0189e+006 1.6778e+007 3.3170e+007 1.1779e+008 4.5882e+006 5.0373e+006 5.0438e+005 2.4971e+003 7.6771e+003
          13 6.3322e+006 1.6832e+007 9.0550e+006 2.8181e+005 1.0393e+007 4.4145e+006 2.3683e+006 9.9074e+006 3.3597e+005 7.7566e+006 5.2855e+006 2.1587e+006 1.0377e+007 1.0764e+005 1.0158e+007 4.8539e+006 4.4030e+006 1.3850e+007 2.8861e+004 1.3169e+007 5.0710e+007 1.1209e+008 5.8704e+005 3.6820e+006 2.1548e+006 6.0243e+005
          14 4.6458e+006 1.4438e+007 1.0906e+007 1.0311e+005 7.3177e+006 7.2972e+006 1.3752e+005 8.6013e+006 3.3311e+006 2.6093e+006 8.7705e+006 1.4232e+005 7.6758e+006 4.9853e+006 1.8807e+006 1.0653e+007 7.5173e+005 7.9352e+006 1.0051e+007 1.5701e+005 6.9151e+006 8.3577e+007 7.6313e+007 1.7229e+007 2.2459e+005 1.8792e+005
          15 3.4084e+006 1.2091e+007 1.1802e+007 1.0463e+006 4.2671e+006 8.6536e+006 4.2764e+005 5.3454e+006 6.4184e+006 8.9350e+004 7.6650e+006 3.1883e+006 2.1789e+006 8.5255e+006 4.6534e+005 6.1634e+006 7.1578e+006 1.1691e+005 9.5594e+006 6.8301e+006 5.6388e+005 7.8025e+005 1.2736e+008 1.6002e+007 2.7495e+007 9.0427e+006
          16 2.5057e+006 9.9535e+006 1.1888e+007 2.4584e+006 1.9571e+006 8.4277e+006 2.0876e+006 2.2602e+006 7.5201e+006 7.1718e+005 4.1327e+006 6.3223e+006 5.9429e+001 6.5213e+006 4.3715e+006 7.1782e+005 8.2299e+006 3.0209e+006 1.5454e+006 9.2943e+006 4.8053e+006 1.3451e+006 4.2578e+006 1.3592e+008 9.9305e+006 3.8220e+005
          17 1.8485e+006 8.0941e+006 1.1385e+007 3.8648e+006 5.8820e+005 7.1393e+006 3.9247e+006 4.5216e+005 6.6143e+006 2.7902e+006 1.1530e+006 6.8167e+006 1.4291e+006 2.5186e+006 6.7990e+006 5.5908e+005 3.7625e+006 6.9451e+006 5.6150e+005 3.2052e+006 7.8585e+006 4.2926e+006 4.7385e+006 3.3498e+007 4.7292e+007 3.3191e+007
          18 1.3700e+006 6.5258e+006 1.0504e+007 4.9934e+006 4.2495e+004 5.4089e+006 5.2165e+006 5.6629e+003 4.6723e+006 4.5957e+006 1.7090e+004 5.0957e+006 3.8042e+006 2.1076e+005 5.6994e+006 3.3130e+006 3.6037e+005 5.9150e+006 4.0651e+006 6.6704e+003 4.0800e+006 6.0280e+006 6.2066e+006 1.9355e+007 5.3377e+007 3.6679e+006
          19 1.0207e+006 5.2297e+006 9.4219e+006 5.7334e+006 7.0536e+004 3.7095e+006 5.7365e+006 4.6940e+005 2.6738e+006 5.3435e+006 4.2971e+005 2.7547e+006 5.0982e+006 2.8549e+005 2.9970e+006 5.1378e+006 3.7767e+005 2.5142e+006 5.6446e+006 1.6049e+006 4.3227e+005 4.0521e+006 3.6522e+006 1.7177e+007 5.0706e+007 1.6593e+006
          20 7.6438e+005 4.1722e+006 8.2644e+006 6.0782e+006 4.1342e+005 2.3050e+006 5.5790e+006 1.2989e+006 1.1805e+006 5.0612e+006 1.5065e+006 9.7690e+005 4.9016e+006 1.5709e+006 8.5006e+005 4.8581e+006 2.0959e+006 3.1326e+005 4.2216e+006 3.8061e+006 3.4193e+005 9.2906e+005 3.5955e+006 4.2670e+005 5.7936e+007 1.5300e+007
          21 5.7516e+005 3.3158e+006 7.1160e+006 6.0776e+006 8.6210e+005 1.2841e+006 4.9713e+006 2.0875e+006 3.3438e+005 4.1539e+006 2.5075e+006 1.2918e+005 3.7755e+006 2.8011e+006 2.4921e+004 3.3283e+006 3.4565e+006 1.1655e+005 1.9312e+006 4.1704e+006 1.9040e+006 5.2638e+003 1.0412e+006 3.9236e+006 7.3857e+006 6.5480e+007
          22 4.3422e+005 2.6239e+006 6.0255e+006 5.8018e+006 1.2740e+006 6.2435e+005 4.1458e+006 2.6205e+006 2.1399e+004 3.0502e+006 3.0741e+006 2.6414e+004 2.4312e+006 3.3729e+006 2.0666e+005 1.7080e+006 3.7105e+006 9.6674e+005 4.2960e+005 3.0684e+006 2.9370e+006 6.8954e+005 4.9988e+004 5.9546e+005 1.2001e+007 4.8850e+007
          23 3.2815e+005 2.0643e+006 5.0181e+006 5.3233e+006 1.5674e+006 2.4963e+005 3.2811e+006 2.8386e+006 3.7364e+004 2.0412e+006 3.1639e+006 3.0457e+005 1.3218e+006 3.2758e+006 7.7393e+005 6.1335e+005 3.1179e+006 1.8207e+006 3.3823e+002 1.6564e+006 2.8908e+006 1.5805e+006 1.6351e+005 1.2579e+005 2.3565e+005 6.0909e+007
          24 2.4723e+005 1.6090e+006 4.1010e+006 4.7044e+006 1.7070e+006 7.0721e+004 2.4869e+006 2.7747e+006 1.9154e+005 1.2591e+006 2.8967e+006 6.5351e+005 5.9597e+005 2.7649e+006 1.2678e+006 1.1019e+005 2.2130e+006 2.2051e+006 2.0136e+005 6.4196e+005 2.1956e+006 1.9554e+006 6.5218e+005 2.6007e+004 5.1657e+005 2.9311e+007
          25 1.8440e+005 1.2343e+006 3.2705e+006 3.9938e+006 1.6885e+006 7.9687e+003 1.8138e+006 2.4993e+006 3.4987e+005 7.2127e+005 2.4293e+006 8.9342e+005 2.0998e+005 2.1093e+006 1.4949e+006 1.0837e+002 1.3814e+006 2.1192e+006 5.4089e+005 1.4865e+005 1.3937e+006 1.8097e+006 9.7967e+005 2.2150e+005 4.2387e+004 1.6798e+007
          26 1.3447e+005 9.2061e+005 2.5161e+006 3.2264e+006 1.5260e+006 1.0702e+003 1.2713e+006 2.0859e+006 4.3913e+005 3.8615e+005 1.8893e+006 9.6000e+005 4.9192e+004 1.4853e+006 1.4485e+006 5.5535e+004 7.7794e+005 1.7501e+006 7.4535e+005 6.4458e+003 7.7246e+005 1.4049e+006 1.0212e+006 3.7948e+005 5.1805e+004 5.9396e+006
          27 9.3452e+004 6.5096e+005 1.8215e+006 2.4230e+006 1.2419e+006 1.0735e+004 8.4405e+005 1.5917e+006 4.3326e+005 1.9381e+005 1.3533e+006 8.5913e+005 4.0572e+003 9.6823e+005 1.2006e+006 1.2269e+005 4.0142e+005 1.2768e+006 7.4391e+005 1.1517e+004 3.8389e+005 9.5745e+005 8.5575e+005 4.1573e+005 1.1332e+005 9.9186e+005
          28 5.8202e+004 4.1036e+005 1.1673e+006 1.5926e+006 8.6145e+005 1.6112e+004 5.0443e+005 1.0531e+006 3.3637e+005 8.9696e+004 8.5187e+005 6.2687e+005 4.8009e+002 5.6372e+005 8.2967e+005 1.3271e+005 1.8828e+005 8.0246e+005 5.6961e+005 3.4498e+004 1.7164e+005 5.6624e+005 5.8460e+005 3.3194e+005 1.1987e+005 2.6309e+005
          29 2.7887e+004 1.9801e+005 5.6865e+005 7.8726e+005 4.3900e+005 1.1421e+004 2.3504e+005 5.2168e+005 1.8177e+005 3.4845e+004 4.0896e+005 3.2725e+005 2.0758e+003 2.5719e+005 4.1938e+005 8.3007e+004 7.3530e+004 3.8270e+005 3.0317e+005 2.8960e+004 6.4319e+004 2.5908e+005 2.9145e+005 1.7954e+005 7.1315e+004 1.6155e+004
          30 1.1094e+004 7.9017e+004 2.2785e+005 3.1744e+005 1.7933e+005 5.2867e+003 9.2294e+004 2.1045e+005 7.6049e+004 1.2525e+004 1.6267e+005 1.3492e+005 1.3847e+003 9.9927e+004 1.7048e+005 3.6705e+004 2.6473e+004 1.5158e+005 1.2582e+005 1.4109e+004 2.2647e+004 1.0063e+005 1.1758e+005 7.4895e+004 3.0738e+004 6.3235e+003
