   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82
          10 9.4135e-001 2.8448e+002 3.5686e+003 8.0656e+003 9.6559e+001 1.2566e+004 3.3722e+002 6.1211e-020 6.3441e-018 3.6566e-016 7.6338e-009 1.0540e-014 2.7050e-013 5.9294e-012 9.6317e-010 6.4702e-002 1.2297e-009 2.3664e-008 6.0541e-007 9.6288e+004 5.0882e-003 7.8047e-007 7.6961e-005 6.9023e-003 4.4768e+004 1.9191e+000 5.2473e-001 2.6401e+000 8.5162e+001 7.6553e+003 1.2562e+002 7.3283e+001 1.0359e+002 5.5125e+001 3.2095e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 7.3017e+000 3.7192e+002 1.5586e+003 1.1636e+002 7.9252e+003 3.7022e+003 8.8782e+003 7.8762e-018 6.7340e-016 2.7940e-014 3.1263e-010 7.5587e-013 1.4992e-011 2.3797e-010 5.0288e-009 3.2689e-002 3.5016e-008 3.8283e-007 4.3228e-006 3.6182e+004 1.5136e-003 2.0058e-004 2.8546e-003 6.4774e-002 1.5925e+005 5.4403e+000 2.2426e-001 2.0237e-001 1.3076e+002 2.1412e+004 7.3917e+002 1.2458e+003 4.9474e+003 7.9568e+003 4.6187e+003 2.7781e+003 1.7913e+003 1.0194e+003 4.7227e+002 1.6690e+002 3.6614e+001 2.0241e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 5.2863e+000 8.6655e+001 1.1785e+000 3.5627e+003 9.6540e+003 4.8262e+002 9.8391e+003 2.5692e-015 1.7561e-013 5.8044e-012 3.9956e-009 1.2367e-010 1.9186e-009 2.3399e-008 2.2966e-007 6.5338e-003 2.0535e-006 1.5845e-005 1.1301e-004 1.0056e+004 1.2183e-005 4.4314e-003 3.0062e-002 2.5905e-001 8.6600e+004 8.6500e-001 2.9608e+000 4.4949e+001 2.1396e+003 2.0533e+005 3.4508e+003 1.6955e+003 1.2454e+003 7.6645e+000 1.1119e+003 3.2641e+003 5.4613e+003 6.7000e+003 6.6025e+003 5.6314e+003 4.3229e+003 3.0148e+003 1.9050e+003 1.0784e+003 5.3309e+002 2.1756e+002 6.4485e+001 9.5878e+000 5.2916e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 4.4520e-001 5.8693e+000 1.0088e+003 7.2423e+003 3.0961e+003 6.3474e+003 2.8083e+003 1.1765e-012 6.4646e-011 1.7136e-009 2.3103e-009 2.9129e-008 3.5947e-007 3.4700e-006 2.7470e-005 1.6955e-003 1.8574e-004 1.0997e-003 5.8447e-003 2.3612e+003 3.2610e-002 1.3220e-001 5.8597e-001 2.6509e+000 1.8914e+004 5.7051e+000 4.4307e+001 2.6174e+002 4.1858e+003 1.9914e+005 2.9088e+002 2.9579e+003 3.3078e+004 7.4993e+004 5.1661e+004 3.1121e+004 1.6621e+004 5.8619e+003 6.8884e+002 2.2675e+002 2.0390e+003 4.1463e+003 5.5021e+003 5.8463e+003 5.3776e+003 4.4389e+003 3.3414e+003 2.3106e+003 1.4669e+003 8.4672e+002 4.3494e+002 1.9015e+002 6.4479e+001 1.3369e+001 6.1568e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.0039e+000 9.2968e+001 1.8199e+003 5.0368e+003 1.2035e+000 8.6114e+003 4.2422e+001 6.9109e-010 3.0300e-008 6.3904e-007 1.1093e-006 8.6222e-006 8.4220e-005 6.4146e-004 3.9971e-003 3.4542e-003 2.1114e-002 9.7274e-002 3.9978e-001 1.6339e+002 1.4880e+000 5.1807e+000 1.6915e+001 5.2781e+001 1.5816e+003 1.6887e+002 5.0308e+002 1.6349e+003 8.0334e+003 6.6971e+004 6.3777e+003 3.7114e+004 1.3862e+005 1.4843e+005 3.1639e+004 1.7069e+002 1.1068e+004 3.1696e+004 4.1102e+004 3.6100e+004 2.3826e+004 1.1658e+004 3.6228e+003 3.0001e+002 2.9821e+002 1.8073e+003 3.4531e+003 4.5199e+003 4.8332e+003 4.5257e+003 3.8404e+003 3.0044e+003 2.1855e+003 1.4820e+003 9.3202e+002 5.3830e+002 2.7920e+002 1.2496e+002 4.4456e+001 1.0273e+001 7.2491e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 4.1465e+000 1.3453e+002 1.4605e+003 1.5699e+003 1.4775e+003 5.4999e+003 2.3973e+003 1.3094e-006 3.9893e-005 5.8444e-004 8.1787e-004 5.4840e-003 3.7351e-002 1.9906e-001 8.7179e-001 1.3007e+000 3.2584e+000 1.0693e+001 3.1554e+001 5.2372e+002 8.5338e+001 2.1586e+002 5.1645e+002 1.1841e+003 1.2691e+003 2.6009e+003 5.6696e+003 1.2126e+004 2.6384e+004 1.9013e+003 4.9575e+004 1.0697e+005 1.6492e+005 3.9871e+004 1.3027e+004 7.3624e+004 9.3963e+004 5.9732e+004 1.6643e+004 7.0963e+001 7.7232e+003 2.1896e+004 2.9440e+004 2.7387e+004 1.9435e+004 1.0558e+004 3.9861e+003 6.7834e+002 2.7813e+001 8.6533e+002 2.1413e+003 3.1943e+003 3.7489e+003 3.7995e+003 3.4676e+003 2.9199e+003 2.2962e+003 1.6987e+003 1.1851e+003 7.7788e+002 4.7625e+002 2.6856e+002 1.3588e+002 5.8908e+001 1.9886e+001 4.1103e+000 1.8514e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 5.5236e+000 1.0428e+002 7.3006e+002 9.6198e+001 3.1544e+003 2.0174e+003 4.4499e+003 6.1535e-003 9.8739e-002 7.7436e-001 1.0280e+000 3.9898e+000 1.5445e+001 4.8773e+001 1.3263e+002 1.4094e+002 3.2300e+002 7.2272e+002 1.5116e+003 4.0177e+003 2.9890e+003 5.6152e+003 1.0081e+004 1.7324e+004 1.3152e+000 2.8554e+004 4.5083e+004 6.8064e+004 9.8760e+004 3.8205e+003 1.1494e+005 1.2065e+005 3.9596e+004 2.4029e+004 1.0184e+005 6.5933e+004 8.5297e+003 7.5437e+003 4.2502e+004 5.7459e+004 4.0664e+004 1.4749e+004 8.5788e+002 2.6929e+003 1.1980e+004 1.9535e+004 2.1107e+004 1.7393e+004 1.1342e+004 5.6965e+003 1.9190e+003 2.2138e+002 8.7001e+001 7.8435e+002 1.6926e+003 2.4272e+003 2.8261e+003 2.8851e+003 2.6828e+003 2.3205e+003 1.8872e+003 1.4550e+003 1.0658e+003 7.4221e+002 4.8935e+002 3.0375e+002 1.7509e+002 9.1721e+001 4.2043e+001 1.5619e+001 3.9516e+000 3.7548e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 4.6722e+000 5.7678e+001 2.4778e+002 9.3936e+001 3.2349e+003 3.8201e+002 4.3254e+003 8.4095e+000 6.4681e+001 2.6049e+002 3.2651e+002 7.5279e+002 1.7913e+003 3.7572e+003 7.1622e+003 7.7177e+003 1.2610e+004 2.0690e+004 3.1875e+004 8.4953e+001 4.6360e+004 6.3834e+004 8.3205e+004 1.0229e+005 1.8655e+002 1.1781e+005 1.2505e+005 1.1891e+005 9.2429e+004 2.9690e+003 5.7476e+004 1.1129e+004 1.0446e+004 3.5684e+004 8.6196e+002 2.2407e+004 5.9089e+004 4.6711e+004 1.0226e+004 1.2454e+003 1.9684e+004 3.5775e+004 3.2994e+004 1.7771e+004 4.2389e+003 1.7433e+001 3.7709e+003 9.9684e+003 1.3989e+004 1.4206e+004 1.1441e+004 7.4618e+003 3.8245e+003 1.3572e+003 1.9039e+002 3.3540e+001 4.5230e+002 1.0590e+003 1.5956e+003 1.9375e+003 2.0561e+003 1.9869e+003 1.7863e+003 1.5147e+003 1.2203e+003 9.3975e+002 6.9256e+002 4.8826e+002 3.2862e+002 2.0958e+002 1.2552e+002 6.9337e+001 3.4330e+001 1.4462e+001 4.6464e+000 8.5137e-001 2.0532e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 2.9334e+000 2.5360e+001 5.7627e+001 3.0775e+002 2.2584e+003 1.4498e+001 2.9351e+003 3.3234e+003 1.0889e+004 2.2880e+004 2.7248e+004 3.9934e+004 6.0954e+004 8.4081e+004 1.0685e+005 1.1305e+005 1.2616e+005 1.3871e+005 1.4201e+005 2.3807e+004 1.3454e+005 1.1634e+005 8.9612e+004 5.8521e+004 4.7240e+002 2.8890e+004 7.4920e+003 1.7345e+001 9.0986e+003 3.4940e+002 2.8224e+004 4.3296e+004 1.7235e+004 7.1780e+003 2.7957e+004 7.3606e+003 2.8878e+003 2.6494e+004 3.5119e+004 1.7620e+004 1.3760e+003 3.3703e+003 1.5259e+004 2.1823e+004 1.7962e+004 8.8783e+003 1.8077e+003 7.2875e+001 2.5317e+003 6.1635e+003 8.5325e+003 8.7515e+003 7.2241e+003 4.9096e+003 2.6872e+003 1.0813e+003 2.2603e+002 2.6660e-001 1.7363e+002 5.1981e+002 8.7029e+002 1.1299e+003 1.2630e+003 1.2760e+003 1.1947e+003 1.0546e+003 8.8535e+002 7.1117e+002 5.4897e+002 4.0714e+002 2.9033e+002 1.9834e+002 1.2914e+002 7.9492e+001 4.5592e+001 2.3810e+001 1.0887e+001 4.0333e+000 1.0122e+000 9.2963e-002 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.2336e+000 8.3240e+000 9.2141e+000 2.2960e+002 1.0049e+003 4.2073e+000 1.2869e+003 1.5624e+005 2.1375e+005 1.6862e+005 1.9599e+005 1.8737e+005 1.1637e+005 9.9834e+004 4.5950e+004 4.7892e+004 2.6056e+004 4.4021e+003 7.4947e+001 2.4532e+003 4.5673e+003 1.2612e+004 2.4726e+004 2.9997e+004 3.4907e+002 3.1914e+004 2.4848e+004 1.4357e+004 3.4238e+003 6.1343e+002 7.1518e+001 7.3428e+003 1.4352e+004 3.2178e+002 8.8539e+003 1.0976e+004 1.5652e+003 2.6212e+003 1.2715e+004 1.4556e+004 6.7404e+003 4.1221e+002 1.5858e+003 6.5655e+003 9.3232e+003 7.8002e+003 4.0168e+003 9.3087e+002 6.3321e+000 9.1221e+002 2.4589e+003 3.5908e+003 3.8494e+003 3.3262e+003 2.3817e+003 1.4011e+003 6.3553e+002 1.7989e+002 8.2336e+000 3.5549e+001 1.6616e+002 3.2174e+002 4.5190e+002 5.3330e+002 5.6163e+002 5.4562e+002 4.9752e+002 4.3071e+002 3.5694e+002 2.8401e+002 2.1783e+002 1.6098e+002 1.1452e+002 7.8223e+001 5.1005e+001 3.1472e+001 1.8140e+001 9.5449e+000 4.4148e+000 1.6671e+000 4.3540e-001 4.5895e-002 0.0000e+000
