   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
           0 2.5561e+005 2.3074e+005 5.4163e+005 6.7595e+005 5.3469e+005 2.5450e+004 5.5999e+004 6.3369e+003 1.6046e+004 1.1387e+001 3.8497e+003 1.2459e+003 1.0629e+002 6.8197e+002 2.1518e+002 4.3118e+000 9.8180e+001 6.3596e+001 4.6404e+000 5.0871e+000 1.1994e+001 5.6574e+000 4.5000e-001 2.7738e-001 8.3242e-001 5.2434e-001 1.1656e-001 1.1820e-003 1.0741e-002 1.1493e-002 3.1504e-003 1.7276e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 2.0362e+007 1.6395e+007 7.5041e+006 3.1704e+006 9.2342e+005 3.4063e+005 9.7719e+004 2.1684e+004 5.6370e+003 1.9936e+003 6.6943e+002 1.3668e+002 1.0932e+001 3.2915e-001 5.5351e-001 1.4597e+000 1.0924e+000 2.4927e-001 7.6299e-005 5.1147e-002 5.1838e-002 1.2357e-002 1.2173e-004 5.8249e-003 6.1400e-003 2.0421e-003 8.7944e-005 1.2213e-004 2.2255e-004 9.8184e-005 1.4733e-005 2.1191e-007 6.0885e-008 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 3.5153e+006 1.3015e+006 2.8835e+006 1.1665e+004 2.6988e+006 8.5128e+004 2.3564e+005 1.6636e+005 2.4115e+001 1.0123e+004 2.3974e+002 7.6705e+003 3.3571e+003 1.1951e+000 9.0085e+002 5.3449e+002 8.1586e+000 1.1713e+002 1.5138e+002 3.9984e+001 1.3551e-001 1.5730e+001 1.7114e+001 5.7020e+000 1.5589e-001 7.4649e-001 1.4517e+000 8.6218e-001 2.0160e-001 3.3790e-003 1.8885e-002 2.7773e-002 1.2539e-002 2.1926e-003 7.6550e-005 1.2858e-012 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 1.1489e+007 2.7738e+004 6.6738e+006 1.0573e+007 2.3225e+006 4.0185e+006 4.6589e+005 2.1068e+005 1.9799e+005 6.5805e+004 3.7740e+003 5.5454e+001 1.4242e+002 1.3739e+003 1.1752e+003 1.9048e+002 1.9632e+001 1.1572e+002 5.3984e+001 9.5840e-001 1.1140e+001 1.8036e+001 8.0269e+000 6.2898e-001 4.7943e-001 1.5504e+000 1.1404e+000 3.3086e-001 1.2582e-002 2.4980e-002 5.3619e-002 3.3983e-002 1.0052e-002 1.1046e-003 1.1757e-006 1.3096e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.6392e+004 3.8011e+006 1.3266e+005 2.6905e+006 7.3738e+006 2.3789e+005 3.4707e+006 2.6487e+005 4.4658e+004 1.2668e+005 1.0071e+005 1.3315e+004 6.3885e+002 1.5426e+003 4.3470e+001 1.5685e+003 1.3979e+003 2.2932e+002 3.0407e+001 1.9428e+002 1.2732e+002 1.5879e+001 5.0811e+000 2.4647e+001 2.0184e+001 5.9707e+000 1.2024e-001 9.2595e-001 1.8291e+000 1.2299e+000 3.8411e-001 3.0929e-002 8.2831e-003 3.2094e-002 2.3418e-002 7.4841e-003 9.2237e-004 1.4061e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 1.3565e+006 2.5218e+006 2.4478e+006 1.8125e+004 3.2680e+006 9.7274e+006 5.1876e+005 3.5283e+006 7.6448e+005 9.7310e+004 7.6461e+004 9.9541e+004 4.5708e+004 3.9203e+003 5.2842e+002 7.8074e+002 1.3007e+001 7.7858e+002 8.6876e+002 2.5129e+002 1.3832e-001 7.5334e+001 9.8087e+001 3.7989e+001 1.6198e+000 4.7488e+000 1.1637e+001 8.5330e+000 2.7224e+000 1.5259e-001 1.9097e-001 5.7214e-001 4.8842e-001 2.1363e-001 4.4954e-002 1.5162e-003 1.4743e-003 2.0972e-003 5.2019e-004 4.0289e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 3.7088e+005 5.5054e+004 1.8033e+006 1.4273e+006 7.5340e+003 2.2847e+006 9.3003e+006 1.9508e+005 2.9855e+006 8.7843e+005 1.1474e+005 3.7329e+004 6.7680e+004 5.8418e+004 1.5853e+004 1.7849e+002 1.2279e+003 6.3635e+002 2.1633e+001 6.0822e+002 6.8733e+002 2.3474e+002 4.0507e+000 4.5487e+001 8.3453e+001 4.8139e+001 8.9989e+000 2.1202e-001 5.7725e+000 7.8086e+000 4.6780e+000 1.3346e+000 6.5589e-002 9.3968e-002 2.6921e-001 2.3441e-001 1.1138e-001 2.9588e-002 3.1869e-003 1.1213e-006 7.8132e-005 3.0750e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.4778e+004 1.0141e+006 1.2733e+005 1.9818e+006 9.4521e+005 3.6044e+004 2.2344e+006 9.3456e+006 1.7300e+005 2.7778e+006 1.0029e+006 2.0371e+005 3.6028e+004 4.5296e+004 5.4086e+004 2.7916e+004 4.0654e+003 1.1684e+002 1.0305e+003 2.9108e+002 4.7438e+001 4.5809e+002 4.7853e+002 1.7453e+002 7.2530e+000 2.2440e+001 5.6702e+001 4.3074e+001 1.3888e+001 6.0720e-001 1.5576e+000 4.4026e+000 4.0691e+000 2.0489e+000 5.2867e-001 2.3182e-002 3.7203e-002 1.0175e-001 8.7244e-002 4.1316e-002 1.1230e-002 1.4187e-003 3.4337e-005 8.5228e-011 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.3832e+005 3.9837e+005 2.9452e+005 4.8414e+005 1.5551e+006 5.1260e+005 5.2510e+004 2.1750e+006 8.6064e+006 6.4632e+004 2.5881e+006 8.9462e+005 2.6460e+005 3.3022e+004 2.8719e+004 4.0387e+004 3.1848e+004 9.8370e+003 3.7735e+002 5.7638e+002 7.8717e+002 1.0919e+002 7.9366e+001 3.6134e+002 3.3849e+002 1.2539e+002 7.1812e+000 1.2601e+001 3.9088e+001 3.5344e+001 1.5517e+001 2.3929e+000 1.2566e-001 2.0048e+000 2.8561e+000 2.0568e+000 8.8941e-001 2.0048e-001 6.1649e-003 1.6077e-002 3.6960e-002 2.8632e-002 1.2021e-002 2.6334e-003 1.8302e-004 2.7494e-011 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 5.0868e+004 1.7162e+002 5.6626e+005 2.0459e+004 7.5492e+005 1.1859e+006 2.5714e+005 8.3389e+004 2.5675e+006 7.2128e+006 8.7097e+003 2.6440e+006 6.4967e+005 3.1366e+005 2.9183e+004 2.2960e+004 2.8313e+004 2.9435e+004 1.3225e+004 1.8686e+003 7.7287e+001 7.6475e+002 4.0590e+002 8.7029e+000 1.2804e+002 2.9488e+002 2.2509e+002 7.2873e+001 2.8730e+000 9.9767e+000 2.8115e+001 2.6385e+001 1.3054e+001 2.9387e+000 1.3733e-002 7.8355e-001 1.6593e+000 1.5400e+000 8.8707e-001 3.2400e-001 6.0089e-002 6.9979e-004 6.8253e-003 1.1714e-002 7.4238e-003 2.3139e-003 2.4315e-004 1.8053e-009 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
