   v'->v''           0           1           2           3           4           5           6           7           8           9
           0 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 1.1848e-004 1.0104e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 1.6667e-002 4.3643e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 1.0587e-001 2.9755e-003 1.4344e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 2.5200e-001 6.5940e-003 3.5016e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 3.2460e-001 7.0684e-003 1.5435e-002 4.9965e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 2.3591e-001 3.2639e-003 8.1262e-002 2.7948e-002 1.6779e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 6.7795e-002 2.7512e-005 1.9157e-001 4.4184e-002 3.3231e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 3.1527e-003 3.5435e-003 2.7571e-001 2.6303e-002 3.5606e-002 1.0635e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 1.5714e-001 1.5103e-002 2.6645e-001 6.0863e-004 1.1615e-001 5.5712e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 4.8517e-001 2.9790e-002 1.6812e-001 2.9588e-002 2.0813e-001 2.7673e-003 5.6542e-005 0.0000e+000 0.0000e+000 0.0000e+000
          35 8.2890e-001 4.0415e-002 5.2835e-002 1.4766e-001 2.4651e-001 3.0077e-002 3.5356e-003 0.0000e+000 0.0000e+000 0.0000e+000
          36 1.0323e+000 4.2470e-002 1.6854e-004 3.2453e-001 2.0352e-001 1.0328e-001 6.7285e-003 2.8004e-005 0.0000e+000 0.0000e+000
          37 1.0288e+000 3.6270e-002 3.9904e-002 4.8562e-001 1.1229e-001 2.0830e-001 2.9126e-003 3.5451e-003 0.0000e+000 0.0000e+000
          38 8.5384e-001 2.5652e-002 1.3807e-001 5.6142e-001 3.2781e-002 2.9754e-001 1.6959e-004 1.2132e-002 4.9032e-006 0.0000e+000
          39 5.9770e-001 1.5061e-002 2.2357e-001 5.2289e-001 9.2674e-004 3.2246e-001 8.0309e-003 1.7451e-002 9.9587e-004 0.0000e+000
          40 3.4399e-001 7.1992e-003 2.2814e-001 3.8175e-001 5.4200e-003 2.6101e-001 1.9248e-002 1.4819e-002 3.0565e-003 0.0000e+000
          41 1.3751e-001 2.4747e-003 1.2834e-001 1.7886e-001 8.9337e-003 1.2957e-001 1.5555e-002 7.1000e-003 2.6300e-003 8.5758e-006
          42 3.9696e-002 6.6796e-004 4.2114e-002 5.4982e-002 3.8291e-003 4.0660e-002 5.7379e-003 2.1702e-003 9.8267e-004 7.4634e-006
