   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14
           0 4.7506e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 8.7503e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.7327e+002 8.7059e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 9.6840e+003 6.9603e+004 2.6467e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 3.2770e+003 1.5511e+003 1.3244e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 2.1107e+002 1.1530e+004 4.5025e+004 3.5793e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 2.9287e+002 1.2467e+004 3.4640e+003 1.7774e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.8179e+002 9.5138e+002 1.2589e+004 2.7600e+004 3.9396e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 2.8542e-002 9.5513e+002 1.9867e+004 1.6157e+003 1.9607e+004 4.1688e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 3.9577e+001 1.3182e+003 4.1281e+003 8.8794e+003 1.3918e+004 8.3433e+003 9.8026e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 2.1922e+001 2.0540e+002 2.3084e+002 1.8595e+004 5.8130e+002 1.4920e+004 2.2140e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 8.5004e-001 2.6055e+001 2.4537e+003 1.0242e+004 3.4308e+003 7.9987e+003 7.3772e+003 3.6343e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 2.1097e+000 1.5706e+002 2.2075e+003 2.2425e+003 8.1762e+003 1.2338e+003 7.8280e+003 1.9509e+003 4.3919e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 3.7189e+000 1.2551e+002 9.2794e+002 1.1960e+002 6.1753e+003 3.3337e+000 4.1277e+003 2.3370e+003 2.1578e+002 1.0664e+002 2.5326e+001 8.6171e-001 1.4421e-004 9.2245e-003 2.1378e-003
