   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
          10 3.0762e-002 1.1070e-001 1.3281e+000 4.0832e+000 1.2912e-002 1.8166e+003 3.8674e+004 6.1933e+005 2.5733e+006 1.1151e+004 4.8974e+004 9.1674e+004 4.9873e+006 1.0727e+007 4.8402e+006 2.7010e+005 4.7343e+003 6.6614e+002 8.8391e+001 1.9692e+000 1.9314e+001 1.7515e+001 9.4379e+000 4.3967e+000 1.8937e+000
          11 2.1792e-002 6.9029e-002 6.1212e-001 2.6425e+000 4.5401e+000 1.9618e+002 1.1633e+004 1.4054e+005 1.7063e+006 9.1971e+005 2.5128e+005 6.3694e+005 3.4114e+005 2.8459e+006 1.2680e+007 6.8928e+006 3.1259e+005 1.0886e+004 1.6268e+003 4.8950e+002 1.1627e+002 2.8895e+001 8.2509e+000 2.8608e+000 1.0795e+000
          12 3.2211e-003 5.3843e-002 2.1461e-001 1.9144e+000 4.5943e+000 4.1914e+000 3.3803e+003 3.7241e+004 6.0054e+005 2.0032e+006 1.9998e+003 2.2759e+003 5.6530e+005 1.6470e+006 8.5029e+005 1.3404e+007 9.1189e+006 2.9838e+005 2.1473e+004 3.7798e+003 1.3096e+003 4.5205e+002 1.6089e+002 6.2995e+001 2.5214e+001
          13 3.1868e-004 4.2164e-002 5.3784e-002 1.2640e+000 3.6419e+000 1.6056e+000 7.4310e+002 1.4358e+004 1.5719e+005 1.5622e+006 4.6401e+005 1.6678e+005 2.8801e+005 3.2895e+004 2.4893e+006 6.1500e+003 1.3033e+007 1.1455e+007 2.2646e+005 3.2948e+004 7.0843e+003 2.3190e+003 8.1909e+002 3.1962e+002 1.2773e+002
          14 2.4541e-003 2.8233e-002 8.7483e-003 6.9020e-001 2.7319e+000 2.7575e+000 1.0411e+002 6.6652e+003 4.2106e+004 7.5985e+005 1.1185e+006 2.8844e+004 1.5023e+002 4.3082e+005 3.1928e+005 1.9373e+006 5.0490e+005 1.1738e+007 1.3940e+007 9.7892e+004 3.3927e+004 1.0453e+004 3.6739e+003 1.4326e+003 5.7219e+002
          15 2.3228e-003 1.5370e-002 6.1067e-004 3.1963e-001 1.8269e+000 2.2592e+000 5.2942e+000 3.0162e+003 1.5013e+004 2.9308e+005 1.1284e+006 4.0144e+004 7.1590e+004 2.3046e+005 3.4702e+004 1.1298e+006 6.1905e+005 1.7603e+006 9.7626e+006 1.6447e+007 1.6744e+003 1.2957e+004 5.7869e+003 2.4638e+003 1.0205e+003
          16 1.1270e-003 6.9668e-003 9.3957e-006 1.3592e-001 1.0824e+000 1.7255e+000 4.2241e-001 1.2712e+003 7.2167e+003 1.0597e+005 7.7925e+005 1.7909e+005 6.7855e+004 4.2468e+004 1.7628e+005 2.4808e+005 9.9808e+005 4.8837e+002 2.7143e+006 7.5844e+006 1.8534e+007 1.5032e+005 6.0695e+003 6.4732e+002 1.1771e+002
          17 3.7625e-004 2.8025e-003 1.2252e-004 5.6946e-002 5.8370e-001 1.2091e+000 1.9395e+000 5.1705e+002 3.8942e+003 3.9837e+004 4.4344e+005 2.1905e+005 2.9175e+004 1.6530e+003 1.5132e+005 2.2488e+004 6.1266e+005 1.7002e+005 4.8458e+005 2.5909e+006 6.0180e+006 1.8481e+007 9.9464e+005 1.7745e+005 5.1454e+004
          18 1.1278e-004 1.1829e-003 1.4080e-004 2.6623e-002 3.2404e-001 8.2079e-001 1.9530e+000 2.3170e+002 2.2762e+003 1.7531e+004 2.5034e+005 1.8504e+005 9.8646e+003 7.1571e+002 9.4212e+004 1.3540e+000 3.1549e+005 2.2733e+005 6.9161e+004 9.8397e+005 1.8489e+006 6.6402e+006 1.2311e+007 2.3754e+006 6.8546e+005
          19 3.3191e-005 5.5364e-004 1.1693e-004 1.4089e-002 1.9267e-001 5.6284e-001 1.5321e+000 1.1740e+002 1.4234e+003 8.9813e+003 1.4945e+005 1.4043e+005 3.1244e+003 2.4636e+003 5.6641e+004 3.0578e+003 1.6697e+005 1.9298e+005 5.2570e+003 4.2543e+005 9.0309e+005 8.7999e+005 1.1577e+007 2.7313e+006 1.3029e+006
          20 8.6818e-006 2.4865e-004 7.5520e-005 7.0773e-003 1.0435e-001 3.3484e-001 9.5992e-001 5.6877e+001 8.0030e+002 4.4378e+003 8.0937e+004 8.7859e+004 8.6322e+002 2.4866e+003 3.0112e+004 4.4365e+003 8.1488e+004 1.2396e+005 4.6722e+001 1.7933e+005 4.3149e+005 4.4224e+005 8.9653e+003 1.7486e+007 4.4290e+004
