   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
           0 9.1803e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 2.7547e+002 9.7319e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.0071e+001 5.0398e+002 1.0227e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 3.7765e-001 3.1098e+001 6.4821e+002 1.0671e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 3.0528e-001 7.4087e-001 6.0118e+001 7.4523e+002 1.1044e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 3.3633e-001 3.5618e-002 2.4258e+000 9.7434e+001 7.9564e+002 1.1351e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 2.0381e-001 1.6235e-001 1.3585e-001 6.1636e+000 1.4049e+002 8.0158e+002 1.1576e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 5.2315e-001 2.4107e-001 3.1992e-001 2.8489e-001 1.2362e+001 1.9049e+002 7.6224e+002 1.1707e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 4.1853e-001 4.4793e-001 5.5618e-001 1.5199e-001 8.0884e-001 2.0130e+001 2.4600e+002 6.7804e+002 1.1728e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 2.6043e-001 6.1758e-002 5.8302e-001 3.2947e-001 7.5096e-003 2.3533e+000 3.0173e+001 3.0689e+002 5.5714e+002 1.1620e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 2.7113e-001 1.5578e-001 3.6012e-002 3.3466e-001 2.6307e-002 2.9695e-002 3.8807e+000 4.2398e+001 3.7121e+002 4.1302e+002 1.1369e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 3.0177e-002 3.7767e-003 4.1892e-001 5.6116e-003 1.1578e-001 2.0635e-001 1.1242e-001 7.0172e+000 5.9433e+001 4.3679e+002 2.6141e+002 1.0965e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 7.3337e-002 1.1199e-001 5.4063e-003 1.8783e-001 2.0785e-002 6.2297e-001 2.7357e-002 2.5896e-001 1.0383e+001 8.0985e+001 4.9646e+002 1.2443e+002 1.0401e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 5.0379e-002 2.6287e-002 3.2678e-001 1.1399e-001 2.1433e-003 3.9525e-004 2.9934e-001 4.2773e-001 1.3547e+000 1.6388e+001 1.0985e+002 5.4055e+002 2.7857e+001 9.6747e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 3.1068e-001 4.3381e-001 1.9879e-006 2.8241e-001 1.4303e-001 2.4193e-001 2.2696e-006 5.3449e-001 3.9426e-001 2.2702e+000 2.4742e+001 1.4766e+002 5.5955e+002 1.9191e+000 8.7911e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 1.4146e-001 3.2849e-001 4.1046e-001 3.5770e-003 5.9957e-002 8.9483e-002 1.1266e-002 2.6108e-002 9.3937e-002 1.7512e+000 3.7024e+000 3.4530e+001 1.9266e+002 5.4056e+002 7.6085e+001 7.7621e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 7.1088e-003 1.1108e-002 3.2542e-001 1.9383e-001 9.4097e-003 3.5076e-001 6.1657e-002 1.3999e-001 1.5837e-004 4.0460e-002 3.5748e+000 8.0812e+000 5.0885e+001 2.4377e+002 4.7424e+002 2.7357e+002 6.6093e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 1.9781e-001 8.2407e-002 8.7438e-004 5.7850e-002 2.0413e-002 6.1749e-003 3.6340e-002 1.9452e-002 1.4224e-002 1.0173e-002 4.1555e-002 4.1356e+000 1.2670e+001 7.3547e+001 2.9252e+002 3.5900e+002 6.0089e+002 5.3774e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 2.7646e-001 1.5166e-001 1.7145e-001 2.2908e-002 1.0595e-003 1.1176e-001 1.0661e-002 1.5848e-001 2.5039e-002 1.4300e-001 1.1016e-003 6.2408e-001 6.9071e+000 2.0294e+001 1.0699e+002 3.3030e+002 2.0748e+002 1.0301e+003 4.1270e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.4095e-001 7.2798e-002 2.4880e-001 1.1264e-001 2.3474e-002 5.9681e-002 3.4929e-002 6.3590e-004 3.0505e-002 5.9555e-003 2.8978e-001 2.6203e-001 1.6446e+000 1.0326e+001 3.0840e+001 1.4502e+002 3.3716e+002 6.4027e+001 1.4856e+003 2.9307e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.8471e-002 8.1893e-003 9.7189e-002 6.2442e-002 1.4977e-002 5.7057e-003 2.5116e-003 1.4220e-001 5.3739e-003 7.4738e-002 1.5926e-001 3.4756e-001 5.7960e-001 3.5247e+000 1.6556e+001 5.0063e+001 1.8353e+002 2.8357e+002 3.5787e-002 1.8516e+003 1.8685e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 5.5389e-003 1.4183e-003 2.7726e-003 1.6927e-003 1.0847e-004 8.4595e-002 1.0032e-002 1.9379e-001 6.8178e-002 3.5561e-002 7.4245e-003 1.3840e-001 6.6533e-001 1.3962e+000 6.8697e+000 2.4685e+001 7.9835e+001 2.2047e+002 1.7266e+002 9.0683e+001 1.9758e+003 1.0345e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 4.1219e-002 7.5125e-003 2.0039e-002 2.0522e-002 8.3343e-003 9.5602e-002 2.2584e-002 6.7544e-002 7.7500e-002 1.1387e-002 8.2239e-002 7.4378e-003 5.1595e-001 1.1065e+000 2.3652e+000 1.1534e+001 3.7164e+001 1.0689e+002 2.0520e+002 4.4574e+001 3.6102e+002 1.7140e+003 4.8491e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 6.2629e-002 6.2262e-003 5.3996e-002 5.8054e-002 2.0362e-002 4.3069e-002 1.3458e-002 2.4364e-003 4.1033e-002 1.0212e-001 3.2062e-002 1.2231e-003 2.1007e-001 8.9216e-001 1.3091e+000 4.8856e+000 1.7862e+001 5.5403e+001 1.3103e+002 1.2693e+002 4.3764e+000 6.7025e+002 1.1735e+003 1.7097e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 5.7545e-002 2.3479e-003 5.7841e-002 6.6027e-002 2.1757e-002 7.5864e-003 3.0669e-003 6.3803e-003 1.4603e-002 1.4012e-001 1.9669e-005 4.9719e-004 5.6424e-002 5.3952e-001 1.0317e+000 2.3583e+000 8.8542e+000 3.0150e+001 7.4476e+001 1.0804e+002 2.3665e+001 1.4325e+002 7.2513e+002 5.7689e+002 4.0032e+001 0.0000e+000 0.0000e+000 0.0000e+000
          25 3.8135e-002 4.1051e-004 3.9877e-002 4.7813e-002 1.5147e-002 3.8597e-005 9.0250e-005 1.4041e-002 4.3315e-003 1.0288e-001 1.2828e-002 3.8155e-004 1.3539e-002 2.5560e-001 7.1640e-001 1.2555e+000 4.3330e+000 1.4971e+001 3.8735e+001 6.5652e+001 3.6541e+001 1.6859e+001 2.9638e+002 4.5516e+002 1.6048e+002 4.2491e+000 0.0000e+000 0.0000e+000
          26 1.6839e-002 2.6976e-005 1.7659e-002 2.1840e-002 6.7701e-003 4.3586e-004 6.4413e-005 8.9586e-003 1.1494e-003 4.5926e-002 1.3642e-002 1.0743e-003 3.3778e-003 9.1658e-002 3.2927e-001 5.3337e-001 1.6956e+000 5.7182e+000 1.5354e+001 2.8026e+001 2.0739e+001 1.0298e+000 9.2224e+001 1.9908e+002 1.0889e+002 1.5838e+001 2.8411e-002 0.0000e+000
          27 6.1818e-003 1.0494e-006 6.4670e-003 8.1030e-003 2.4906e-003 3.5143e-004 7.0826e-005 3.6808e-003 3.4210e-004 1.6796e-002 6.5024e-003 6.3251e-004 1.0123e-003 3.0907e-002 1.2273e-001 1.9565e-001 5.9950e-001 1.9893e+000 5.4280e+000 1.0197e+001 8.2323e+000 6.1629e-002 2.9021e+001 7.1438e+001 4.5208e+001 8.8565e+000 2.8046e-001 0.0000e+000
