   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
           0 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 7.4194e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 6.5202e+001 2.3865e+003 1.1329e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 6.9576e+001 6.5568e+002 5.0157e+003 4.1645e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.5684e+000 1.9000e+001 8.7881e+000 3.1651e+003 1.9096e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 2.3532e+002 2.6482e+003 8.2626e+003 5.6992e+003 2.4919e+003 6.9218e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 3.8414e-001 1.1482e+001 2.3110e+002 9.8287e+002 6.9960e+002 6.2799e+003 2.3600e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 2.6794e+002 4.1497e+003 1.8330e+004 2.0569e+004 2.4667e+003 3.0579e+002 1.3086e+004 9.0954e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 8.4189e+001 1.1939e+003 3.5355e+003 1.3327e+003 6.3353e+002 2.5109e+003 2.1093e+003 4.3280e+004 2.7145e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 7.1023e+001 1.8739e+003 1.2081e+004 2.1918e+004 5.9323e+003 1.2372e+003 5.0529e+003 1.8016e+004 1.3641e+005 3.0435e+004 3.1728e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 2.9323e+002 6.2978e+003 2.9728e+004 3.6689e+004 2.2488e+003 7.3592e+003 5.1841e+002 1.6165e+004 1.0311e+005 2.2919e+005 8.4830e+003 1.5057e+004 1.2728e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 1.4038e+002 2.4526e+003 8.3406e+003 6.0398e+003 4.0306e+002 3.6492e+003 2.2597e+002 4.0880e+002 3.6392e+004 2.1937e+005 2.5096e+005 1.8506e+002 1.8349e+004 3.9898e+003 1.0603e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.2941e+000 5.8929e-001 3.4366e+002 2.0949e+003 2.6709e+003 7.3263e-001 1.0687e+003 1.3317e+002 9.9326e+002 1.3737e+004 1.4806e+005 1.7848e+005 3.2251e+002 5.0450e+003 5.6576e+003 4.9868e+002 3.2183e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 8.7709e-002 5.9479e+000 2.5381e+002 1.1283e+003 1.1333e+003 3.8866e+000 4.5234e+002 6.4690e+001 1.9485e+002 6.9808e+003 5.4957e+004 4.8721e+004 3.9015e+003 4.5016e+003 8.6742e+002 1.0236e+003 1.4561e-004 2.4403e-002 0.0000e+000 0.0000e+000 0.0000e+000
          14 2.0936e-001 1.7731e+001 2.2471e+002 6.4575e+002 4.0211e+002 2.3459e+001 1.5933e+002 3.1992e+001 1.0241e-001 2.9241e+003 1.1280e+004 2.5828e+003 8.9672e+003 1.8761e+003 3.6682e+002 1.1084e+002 3.2245e+002 2.3167e+001 2.1245e-001 0.0000e+000 0.0000e+000
          15 3.0004e-001 1.5859e+001 1.6142e+002 4.0790e+002 2.0924e+002 2.2842e+001 8.2506e+001 1.9775e+001 3.6467e+000 1.4636e+003 3.8566e+003 1.0088e+002 6.4640e+003 5.6986e+002 3.2619e+002 4.0444e+001 9.9865e+001 3.7586e+001 1.8169e+001 5.2858e-001 1.3215e-008
