   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
           0 3.4413e+006 7.1722e+003 6.6376e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 7.0645e+003 3.4106e+006 1.6906e+004 3.8524e-001 3.2072e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.2812e+000 1.7846e+004 3.3664e+006 3.0325e+004 4.3424e+000 2.1440e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 7.8341e-001 1.5794e+001 3.4511e+004 3.2979e+006 4.9370e+004 2.7270e+001 2.7411e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.1850e+000 1.1683e+000 6.0488e+001 6.1742e+004 3.1879e+006 7.7067e+004 1.2664e+002 2.0861e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 7.0796e-001 4.4019e+000 4.9176e-001 1.6597e+002 1.0848e+005 3.0049e+006 1.1841e+005 5.0829e+002 1.3233e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 5.4739e-001 6.0235e-001 5.9801e+000 5.3701e-001 4.5039e+002 1.9438e+005 2.6857e+006 1.7999e+005 1.8228e+003 6.8588e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 6.9983e-002 1.2313e+000 5.9667e-002 9.2359e+000 1.0874e+001 1.4200e+003 3.6058e+005 2.1466e+006 2.5870e+005 5.4136e+003 2.7414e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 3.5590e-001 2.6098e-001 1.5774e+000 3.2775e-001 6.4457e+000 3.9935e+001 6.5208e+003 6.4725e+005 1.3835e+006 3.2158e+005 1.2361e+004 7.9380e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.2096e-001 5.9722e-001 3.3570e-001 2.3509e+000 3.1392e+000 6.2295e-001 3.9690e+001 3.6798e+004 9.9390e+005 6.1559e+005 3.1474e+005 1.9575e+004 1.3083e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 9.7398e-002 4.3417e-001 2.6379e-001 2.0378e+000 3.7857e+000 4.3721e+000 3.1793e+001 2.5437e+002 1.5284e+005 1.1590e+006 1.5288e+005 2.4200e+005 2.2543e+004 1.4293e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 3.5462e-001 7.2149e-002 2.1426e-001 3.6368e-003 2.8895e+000 1.2044e+001 6.4126e+000 3.5248e+000 5.2611e+003 3.9665e+005 9.4672e+005 6.9160e+003 1.5791e+005 2.2005e+004 1.2851e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.2831e-001 6.5650e-001 5.6849e-002 2.2249e-001 3.5868e-001 7.4960e+000 8.4740e+000 5.2428e+001 2.9579e+000 4.3583e+004 6.5700e+005 5.5178e+005 1.3732e+004 9.0669e+004 1.9575e+004 1.0898e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 6.7625e-003 3.5804e-001 3.7102e-001 5.1451e-003 1.5754e-003 6.3906e-001 2.1541e+001 1.1669e+001 4.7584e+000 6.6934e+002 1.7250e+005 7.2827e+005 2.1726e+005 4.9454e+004 4.6072e+004 1.6483e+004 9.2356e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.5344e-001 6.8507e-004 1.8126e-001 4.3939e-001 8.9661e-002 1.2920e-001 9.4587e+000 4.9493e+000 5.3687e+001 7.5202e+001 1.7719e+004 3.6457e+005 5.6165e+005 4.4019e+004 6.5779e+004 1.9952e+004 1.3411e+004 8.3924e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 2.0489e-001 1.7878e-001 1.5915e-003 5.0688e-001 4.1953e-001 5.8852e-002 1.2494e+000 1.8969e+001 1.8928e+001 1.3263e-003 1.9313e+002 9.7602e+004 4.7726e+005 2.9511e+005 1.3040e+002 5.8403e+004 6.5058e+003 1.0505e+004 8.3869e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 1.1096e-001 3.1318e-001 4.6094e-002 1.3811e-001 3.8783e-001 1.2334e-001 1.8700e-002 1.4973e+001 3.0155e-003 5.8558e+001 1.6547e+002 1.4623e+004 2.3655e+005 3.9956e+005 8.8538e+004 1.2759e+004 3.8313e+004 9.9273e+002 7.7058e+003 9.0987e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 2.4850e-002 2.0933e-001 6.7346e-002 9.8569e-006 1.0411e-001 5.1228e-001 3.0789e-003 7.5055e+000 6.1549e+000 6.6262e+001 7.9988e+001 8.7777e+002 8.4449e+004 3.0257e+005 1.9649e+005 5.7610e+003 2.5933e+004 1.7490e+004 4.6891e+001 4.9090e+003 1.0289e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 3.9177e-004 7.5521e-002 3.3442e-002 3.8844e-002 5.3207e-004 5.1577e-001 4.8444e-004 3.2663e+000 8.8201e+000 2.9464e+001 3.4421e+000 5.1295e+000 2.4657e+004 1.6631e+005 1.9514e+005 3.8122e+004 4.5922e+003 1.9859e+004 3.9669e+003 1.0421e+003 2.1842e+003 1.0498e+002 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.6644e-003 1.6101e-002 8.4213e-003 4.6700e-002 1.2832e-002 2.6470e-001 6.3898e-003 1.2387e+000 5.4988e+000 7.7357e+000 1.9022e+000 6.3469e+001 6.2553e+003 6.8699e+004 1.1362e+005 4.0426e+004 2.9308e+000 9.8087e+003 5.3368e+003 1.8534e+001 1.3032e+003 3.0834e+002 5.7110e+001 0.0000e+000 0.0000e+000
