   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
           0 9.8475e+005 1.9008e+003 5.4379e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 4.2010e+004 4.9682e+005 5.0829e+002 3.2082e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.8979e+003 4.5836e+005 1.9357e+004 8.2756e+003 1.3907e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 5.4399e+002 4.4540e+003 7.9771e+005 1.0211e+004 1.5714e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.0309e+003 2.1404e+004 1.7389e+005 4.4583e+005 3.1664e+004 1.9702e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 8.7822e+000 9.9293e+002 4.7981e+004 5.9964e+005 1.5130e+005 3.1891e+004 1.9082e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 3.8259e+002 7.9631e+003 3.2431e+004 2.9531e+003 6.6122e+005 3.6969e+004 2.9718e+004 1.8250e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 5.1295e+001 5.1468e+000 1.1417e+004 1.3161e+005 1.8678e+005 4.8510e+005 3.0240e+003 2.3220e+004 1.6688e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 8.1790e+001 3.6732e+003 3.1599e+004 3.7485e+004 2.7633e+004 3.9282e+005 2.8455e+005 1.2579e+003 1.7172e+004 1.4792e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.2289e+002 2.0483e+003 2.2334e+003 1.6230e+004 1.4600e+005 2.1927e+004 4.5444e+005 1.3144e+005 8.7925e+003 1.1261e+004 1.2910e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 1.4216e+001 6.5530e+000 7.4760e+003 6.2838e+004 4.3210e+004 6.4662e+004 1.6457e+005 3.6852e+005 4.4213e+004 1.5472e+004 6.3172e+003 1.0861e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 1.2704e+001 1.2153e+003 1.5089e+004 2.7290e+004 3.9717e+003 1.2511e+005 1.9402e+002 2.8926e+005 2.2884e+005 7.3449e+003 1.8161e+004 2.7678e+003 8.7050e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 4.5193e+001 1.5056e+003 6.5728e+003 1.5303e+002 4.9381e+004 5.1689e+004 6.1819e+004 7.5165e+004 2.9548e+005 1.0486e+005 6.0472e+001 1.6464e+004 6.8144e+002 6.5550e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 3.8387e+001 6.3015e+002 3.1394e+002 9.9140e+003 5.6575e+004 1.6212e+003 1.0216e+005 2.7678e+001 1.8403e+005 2.0347e+005 2.9951e+004 4.6401e+003 1.1571e+004 2.7958e+000 4.4787e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.6070e+001 6.2320e+001 9.0541e+002 2.0326e+004 2.9073e+004 1.0150e+004 6.8595e+004 2.8327e+004 6.0625e+004 2.0084e+005 9.3649e+004 2.4628e+003 9.0425e+003 5.9188e+003 3.3433e+002 2.6369e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 3.0031e+000 2.4779e+001 2.8299e+003 1.8389e+004 7.2017e+003 2.8348e+004 2.5527e+004 5.6516e+004 6.6040e+003 1.3477e+005 1.2731e+005 2.3542e+004 1.1190e+003 8.4762e+003 1.7706e+003 9.4613e+002 1.2545e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 5.3547e-003 1.4105e+002 3.3276e+003 1.1477e+004 2.7894e+002 3.2430e+004 4.6056e+003 5.6431e+004 9.2351e+002 7.0250e+004 1.1938e+005 4.5325e+004 1.0179e+003 4.9883e+003 4.5991e+003 1.0922e+002 1.1571e+003 4.5483e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 7.6502e-001 1.9830e+002 2.7076e+003 5.7287e+003 6.1857e+002 2.5990e+004 2.8624e+001 4.1429e+004 7.8819e+003 3.0320e+004 9.0036e+004 5.2362e+004 5.8006e+003 1.4459e+003 4.5783e+003 1.1622e+003 1.2638e+002 7.9927e+002 1.2574e+002 0.0000e+000 0.0000e+000 0.0000e+000
          18 1.4598e+000 1.6999e+002 1.7220e+003 2.3997e+003 1.7316e+003 1.6332e+004 6.8706e+002 2.4427e+004 1.0778e+004 1.1052e+004 5.6007e+004 4.3069e+004 8.3764e+003 1.3932e+002 2.8996e+003 1.5914e+003 2.0876e+001 3.6055e+002 3.0246e+002 2.7315e+001 0.0000e+000 0.0000e+000
          19 9.9562e-001 8.6199e+001 7.4451e+002 7.6699e+002 1.2972e+003 7.0015e+003 8.6175e+002 1.0059e+004 6.6078e+003 3.1408e+003 2.4138e+004 2.1795e+004 5.4372e+003 6.0128e-001 1.1779e+003 9.4156e+002 7.7972e+001 8.9147e+001 1.6492e+002 4.7559e+001 3.7536e+000 0.0000e+000
