   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19
          10 2.8151e-004 1.1390e-002 7.4669e-002 2.6247e-002 1.8808e-003 4.1169e-002 6.4415e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 5.7831e-002 2.8198e-005 1.3055e-004 1.3515e-002 3.9957e-003 3.5978e-006 5.2918e-005 1.8346e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.5903e-001 1.7670e-001 1.1019e-003 4.3835e-002 1.0644e-002 1.1591e-002 3.6689e-002 4.2433e-001 1.6628e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 7.6882e-002 2.9900e-001 4.4863e-003 1.3171e-001 5.8743e-003 5.2214e-002 2.5051e-002 1.0705e-002 9.9893e-001 1.2663e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 4.9659e-005 7.8259e-002 2.9183e-003 6.2869e-002 1.1893e-001 7.9068e-003 3.3240e-001 1.3167e-001 4.1100e-001 2.5839e-002 3.5390e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 6.5448e-002 9.4475e-003 2.9980e-002 1.4312e-004 1.2968e-001 2.1327e-001 1.4197e-002 1.1278e-001 3.6623e-002 5.8068e-001 1.2168e+000 6.2669e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 1.3837e-001 1.2022e-001 3.3201e-002 3.5776e-002 6.0646e-002 1.5927e-001 1.6529e-001 2.2067e-001 4.8195e-002 1.2855e-001 7.9250e-002 7.4888e+000 7.9669e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 1.3357e-001 1.7242e-001 1.2969e-002 4.8517e-002 2.6576e-002 3.0666e-002 1.8969e-001 1.7838e-001 1.3954e-002 7.1511e-002 5.3296e-002 4.5028e-001 1.9739e+001 6.5719e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 8.3422e-002 1.2733e-001 1.9316e-003 2.8868e-002 1.4767e-002 1.8773e-003 7.9093e-002 7.8294e-002 1.5504e-002 3.9644e-005 1.5903e-001 7.6245e-002 2.5957e+000 3.9127e+001 1.6287e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 5.0539e-002 8.3873e-002 5.9420e-005 1.5293e-002 1.0351e-002 1.2464e-005 3.2563e-002 2.5097e-002 6.4571e-002 9.0060e-003 8.7823e-002 7.6086e-005 8.4832e-001 1.1108e+001 3.5394e+001 6.9762e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 3.2607e-002 5.7068e-002 1.0856e-004 8.4884e-003 8.0154e-003 3.7570e-005 1.5646e-002 5.7485e-003 9.1847e-002 9.6630e-003 3.1570e-002 1.5101e-002 4.0663e-001 3.8290e+000 2.7075e+001 2.4043e+000 2.2144e-002 0.0000e+000 0.0000e+000 0.0000e+000
          21 1.9832e-002 3.5950e-002 3.1475e-004 4.4998e-003 5.6833e-003 3.6809e-005 7.8515e-003 5.5360e-004 8.4475e-002 5.4959e-003 8.6940e-003 2.0050e-002 2.0838e-001 1.5120e+000 1.5253e+001 5.8980e+000 1.0257e-001 4.8797e-002 0.0000e+000 0.0000e+000
          22 1.0190e-002 1.8866e-002 2.9388e-004 2.0904e-003 3.2334e-003 1.4354e-005 3.6342e-003 1.5382e-006 5.3766e-002 2.2571e-003 2.0474e-003 1.3353e-002 9.6909e-002 6.0764e-001 6.9390e+000 5.2346e+000 9.0657e-003 4.2390e-003 5.6965e-002 0.0000e+000
