   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
           0 1.3240e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 8.7214e+004 2.2511e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.0520e+002 5.2990e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 1.0127e+004 7.6068e+004 3.2520e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.2392e+003 7.3590e+002 1.3515e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 2.0060e+002 1.0340e+004 4.6205e+004 2.8841e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 2.1049e+002 1.0262e+004 3.2507e+003 1.7103e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.3319e+002 7.3067e+002 1.1814e+004 2.9085e+004 3.1760e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.9902e-002 7.7691e+002 1.6578e+004 1.3105e+003 1.9949e+004 2.6916e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 2.2720e+001 8.2001e+002 2.1660e+003 1.0950e+004 1.4830e+004 8.3869e+003 2.4090e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 7.4520e+000 3.9504e+001 8.1083e+002 1.8002e+004 1.1781e+002 1.6772e+004 2.2453e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 3.3678e-001 8.9419e+001 2.4247e+003 5.7452e+003 7.4840e+003 7.2689e+003 9.7343e+003 3.8947e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 4.5670e+000 1.4372e+002 1.0807e+003 2.7875e+001 1.3339e+004 3.3954e+001 1.0696e+004 3.6115e+003 3.8729e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 3.9092e+000 5.7439e+001 9.0903e+001 1.2203e+003 8.4556e+003 2.8184e+003 4.6483e+003 6.5168e+003 8.4930e+002 2.8482e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.4387e+000 7.5701e+000 2.5441e+001 1.9169e+003 2.9491e+003 5.4266e+003 7.1543e+002 5.5414e+003 2.0044e+003 1.2052e+002 1.7362e+001 6.8767e-001 9.5297e-003 0.0000e+000 0.0000e+000 0.0000e+000
