0 8.346e+007
1 9.15393e+007
2 9.91208e+007
3 1.06045e+008
4 1.12373e+008
5 1.18396e+008
6 1.24405e+008
7 1.30235e+008
8 1.36204e+008
9 1.42165e+008
10 1.48477e+008
11 1.55134e+008
12 1.62422e+008
13 1.70683e+008
14 1.80185e+008
15 1.9127e+008
16 2.05945e+008
17 2.27025e+008
18 2.03606e+008
19 1.38995e+008
20 1.11245e+008
21 1.68642e+008
22 1.12955e+008
23 1.2305e+008
24 3.81191e+008
25 2.92914e+008
26 2.57052e+008
27 1.9969e+008
28 1.37945e+008
29 8.83719e+007
