0 3.77631e+007
1 4.31639e+007
2 5.05157e+007
3 6.09954e+007
4 7.71083e+007
5 8.90591e+007
6 4.60536e+007
7 3.77095e+007
8 3.11758e+007
9 2.87289e+007
10 2.47829e+007
11 2.1045e+007
12 1.753e+007
13 1.41348e+007
14 1.08534e+007
15 7.66496e+006
16 4.82167e+006
17 2.98984e+006
18 1.904e+006
19 1.0181e+006
