# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=1) -> e + D2(B1Su) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  23 <-  1  1.30365E+01    3.29910E-01   3.50320E-02  -3.08330E-01   8.00020E-01  -7.52380E-01   2.56990E-01
  24 <-  1  1.31087E+01    3.21380E-01   3.47530E-02  -3.00000E-01   7.72310E-01  -7.24050E-01   2.45830E-01
  25 <-  1  1.31793E+01    3.09520E-01   3.61830E-02  -2.96050E-01   7.50190E-01  -7.01620E-01   2.37370E-01
  26 <-  1  1.32483E+01    2.95170E-01   3.88470E-02  -2.95640E-01   7.33960E-01  -6.86310E-01   2.32390E-01
  27 <-  1  1.33157E+01    2.79210E-01   4.18840E-02  -2.95840E-01   7.18180E-01  -6.71820E-01   2.28050E-01
  28 <-  1  1.33814E+01    2.62380E-01   4.46430E-02  -2.94560E-01   6.99350E-01  -6.54450E-01   2.22770E-01
  29 <-  1  1.34456E+01    2.45120E-01   4.69750E-02  -2.91900E-01   6.79240E-01  -6.37080E-01   2.18080E-01
  30 <-  1  1.35082E+01    2.28210E-01   4.80210E-02  -2.84180E-01   6.48870E-01  -6.08170E-01   2.08440E-01
  31 <-  1  1.35693E+01    2.11890E-01   4.79490E-02  -2.72570E-01   6.11750E-01  -5.72320E-01   1.96010E-01
  32 <-  1  1.36288E+01    1.96330E-01   4.69450E-02  -2.58130E-01   5.70700E-01  -5.32930E-01   1.82340E-01
  33 <-  1  1.36867E+01    1.81710E-01   4.51110E-02  -2.41340E-01   5.26720E-01  -4.90980E-01   1.67790E-01
  34 <-  1  1.37432E+01    1.68040E-01   4.27160E-02  -2.23430E-01   4.82590E-01  -4.49750E-01   1.53790E-01
  35 <-  1  1.37981E+01    1.55420E-01   3.98290E-02  -2.04570E-01   4.38200E-01  -4.08580E-01   1.39910E-01
  36 <-  1  1.38514E+01    1.43860E-01   3.66180E-02  -1.85370E-01   3.94570E-01  -3.68390E-01   1.26430E-01
  37 <-  1  1.39032E+01    1.33350E-01   3.31990E-02  -1.66170E-01   3.52020E-01  -3.29200E-01   1.13240E-01
  38 <-  1  1.39533E+01    1.23890E-01   2.96610E-02  -1.47210E-01   3.10650E-01  -2.90820E-01   1.00150E-01
  39 <-  1  1.40018E+01    1.15380E-01   2.61300E-02  -1.28900E-01   2.71190E-01  -2.53980E-01   8.74490E-02
  40 <-  1  1.40487E+01    1.07670E-01   2.27470E-02  -1.11780E-01   2.34700E-01  -2.19880E-01   7.56690E-02
  41 <-  1  1.40937E+01    1.00620E-01   1.95940E-02  -9.61140E-02   2.01630E-01  -1.89050E-01   6.50380E-02
  42 <-  1  1.41368E+01    9.41030E-02   1.67060E-02  -8.19590E-02   1.71990E-01  -1.61470E-01   5.55540E-02
  43 <-  1  1.41779E+01    8.79860E-02   1.41030E-02  -6.93210E-02   1.45700E-01  -1.37060E-01   4.71890E-02
  44 <-  1  1.42168E+01    8.21230E-02   1.17870E-02  -5.81470E-02   1.22560E-01  -1.15650E-01   3.98980E-02
  45 <-  1  1.42532E+01    7.63750E-02   9.72740E-03  -4.82300E-02   1.02050E-01  -9.66470E-02   3.34270E-02
  46 <-  1  1.42866E+01    7.05440E-02   7.89510E-03  -3.93890E-02   8.37280E-02  -7.96160E-02   2.76210E-02
  47 <-  1  1.43166E+01    6.43460E-02   6.24700E-03  -3.13830E-02   6.70380E-02  -6.40040E-02   2.22710E-02
  48 <-  1  1.43424E+01    5.73240E-02   4.72640E-03  -2.39140E-02   5.13290E-02  -4.91840E-02   1.71600E-02
  49 <-  1  1.43629E+01    4.86260E-02   3.26520E-03  -1.66280E-02   3.58410E-02  -3.44490E-02   1.20450E-02
  50 <-  1  1.43769E+01    3.67210E-02   1.81040E-03  -9.26350E-03   2.00320E-02  -1.93010E-02   6.76130E-03
  51 <-  1  1.43837E+01    2.28170E-02   6.89000E-04  -3.53430E-03   7.65480E-03  -7.38400E-03   2.58880E-03
  52 <-  1  1.43864E+01    1.50670E-02   2.98680E-04  -1.53360E-03   3.32360E-03  -3.20720E-03   1.12460E-03
  53 <-  1  1.43876E+01    1.06100E-02   1.47690E-04  -7.58720E-04   1.64480E-03  -1.58750E-03   5.56740E-04
  54 <-  1  1.43883E+01    7.42810E-03   7.22860E-05  -3.71430E-04   8.05280E-04  -7.77290E-04   2.72610E-04
  55 <-  1  1.43886E+01    5.11750E-03   3.42810E-05  -1.76170E-04   3.81970E-04  -3.68700E-04   1.29310E-04
  56 <-  1  1.43887E+01    4.81540E-03   3.03440E-05  -1.55940E-04   3.38130E-04  -3.26400E-04   1.14480E-04
  DE <-  1  1.43887E+01    2.21190E-01   6.48980E-02  -3.47980E-01   7.52100E-01  -7.14970E-01   2.47050E-01
