# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=1) -> e + D2(H1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
   0 <-  1  1.36765E+01    1.50500E-01  -2.32570E-02   2.04320E-01  -4.07710E-01   4.02190E-01  -1.38580E-01
   1 <-  1  1.38757E+01    1.52550E-01  -2.22630E-02   1.94670E-01  -3.56640E-01   3.11780E-01  -8.44650E-02
   2 <-  1  1.40638E+01    1.05360E-01  -9.27120E-03   8.32530E-02  -1.33140E-01   8.96700E-02  -6.86630E-03
   3 <-  1  1.42372E+01    5.11880E-02  -2.10160E-03   1.81660E-02  -2.53360E-02   1.09510E-02   4.48150E-03
   4 <-  1  1.43928E+01    7.93970E-03  -4.78980E-05   3.44990E-04  -2.18200E-04  -4.75190E-04   5.99130E-04
   5 <-  1  1.45383E+01    2.33920E-02  -3.82420E-04   3.59300E-03  -4.68440E-03   1.93500E-03   7.64350E-04
   6 <-  1  1.46791E+01    4.57810E-02  -1.59890E-03   1.34960E-02  -1.63630E-02   3.84730E-03   5.64680E-03
   7 <-  1  1.48125E+01    5.95270E-02  -2.86190E-03   2.28720E-02  -2.73760E-02   5.28200E-03   1.08060E-02
   8 <-  1  1.49388E+01    7.10240E-11  -4.79640E-21   3.34530E-20  -4.10610E-20   1.06450E-20   1.36500E-20
   9 <-  1  1.49389E+01    6.63680E-02  -3.74170E-03   2.88900E-02  -3.53140E-02   7.84040E-03   1.33200E-02
  10 <-  1  1.49699E+01    2.38870E-15   6.99880E-23  -5.05060E-22   1.79590E-21  -2.98880E-21   1.79320E-21
  11 <-  1  1.50016E+01    1.18650E-12  -3.52420E-24   1.67930E-23  -2.65230E-23   2.13910E-23  -7.22120E-24
  12 <-  1  1.50329E+01    2.41340E-11  -1.55720E-21   3.36150E-21  -8.66940E-22  -3.94980E-21   3.22530E-21
  13 <-  1  1.50574E+01    6.67420E-02  -3.36220E-03   2.75080E-02  -2.97660E-02  -1.58280E-03   1.91380E-02
  14 <-  1  1.50630E+01   -1.16350E-16   4.70710E-23   2.72370E-22  -1.08080E-21   1.09790E-21  -1.78930E-22
  15 <-  1  1.50921E+01    1.11430E-11  -3.44840E-22   9.95040E-22  -1.28000E-21   9.04970E-22  -2.74830E-22
  16 <-  1  1.51204E+01    3.44100E-15   5.91570E-22  -5.30530E-22   9.33200E-22  -2.38710E-21   2.27220E-21
  17 <-  1  1.51479E+01    5.27500E-11  -5.61940E-21   2.06070E-20  -2.56310E-20   1.41910E-20  -9.25720E-22
  18 <-  1  1.51676E+01    6.39770E-02  -2.77900E-03   2.42810E-02  -2.40130E-02  -6.89980E-03   2.09910E-02
  19 <-  1  1.51747E+01    9.42730E-11  -1.77740E-20   6.63950E-20  -8.27810E-20   4.56920E-20  -2.87280E-21
  20 <-  1  1.52008E+01    1.19490E-10   7.89290E-22   7.28540E-20  -5.51050E-20  -8.22920E-20   1.19330E-19
  21 <-  1  1.52262E+01    4.94220E-10  -2.56790E-20   1.25850E-18  -9.61830E-19  -1.29750E-18   1.92220E-18
  22 <-  1  1.52510E+01    4.63410E-09  -1.33290E-17   1.23900E-16  -1.14840E-16  -5.42940E-17   1.21700E-16
  23 <-  1  1.52690E+01    5.93150E-02  -2.13290E-03   2.02150E-02  -1.85400E-02  -9.39350E-03   2.02910E-02
  24 <-  1  1.52754E+01    5.51170E-08  -1.82680E-15   1.74490E-14  -1.60100E-14  -8.13710E-15   1.75690E-14
  25 <-  1  1.52992E+01    5.74360E-08  -1.91890E-15   1.87750E-14  -1.68300E-14  -9.73170E-15   1.96410E-14
  26 <-  1  1.53225E+01    1.98470E-07  -2.19340E-14   2.21300E-13  -1.91490E-13  -1.31160E-13   2.43530E-13
  27 <-  1  1.53454E+01    1.41830E-06  -1.06180E-12   1.11330E-11  -9.22920E-12  -7.56620E-12   1.29580E-11
  28 <-  1  1.53607E+01    5.33900E-02  -1.44650E-03   1.56060E-02  -1.25230E-02  -1.15940E-02   1.88830E-02
