# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=1) -> e + D2(EF1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  15 <-  1  1.28959E+01    2.36050E-02   1.89300E-02  -4.08650E-02   2.81360E-02   2.89820E-02  -7.37510E-03
  16 <-  1  1.29570E+01   -9.28780E-06   2.59190E-02  -6.96360E-02   1.05190E-01  -7.84530E-02   5.48030E-02
  17 <-  1  1.30199E+01   -1.80340E-05   2.98010E-02  -8.66070E-02   1.57840E-01  -1.60130E-01   1.05320E-01
  18 <-  1  1.30824E+01   -1.17770E-05   3.45040E-02  -1.06400E-01   2.17490E-01  -2.51000E-01   1.61500E-01
  19 <-  1  1.31442E+01   -3.88850E-06   3.76500E-02  -1.20470E-01   2.62950E-01  -3.22740E-01   2.05930E-01
  20 <-  1  1.32056E+01   -1.01570E-05   3.85550E-02  -1.24180E-01   2.76630E-01  -3.46800E-01   2.21970E-01
  21 <-  1  1.32666E+01    1.51400E-05   3.86110E-02  -1.24980E-01   2.83190E-01  -3.60960E-01   2.31630E-01
  22 <-  1  1.33269E+01    2.61000E-05   3.82220E-02  -1.25260E-01   2.90790E-01  -3.77760E-01   2.42060E-01
  23 <-  1  1.33864E+01   -2.63950E-05   3.70190E-02  -1.21950E-01   2.87120E-01  -3.76940E-01   2.41600E-01
  24 <-  1  1.34451E+01    7.46460E-07   3.51040E-02  -1.15650E-01   2.74140E-01  -3.61560E-01   2.32000E-01
  25 <-  1  1.35028E+01    1.37530E-05   3.26430E-02  -1.05290E-01   2.45090E-01  -3.19540E-01   2.06830E-01
  26 <-  1  1.35597E+01    1.13390E-05   2.98760E-02  -9.19090E-02   2.03080E-01  -2.55680E-01   1.69070E-01
  27 <-  1  1.36155E+01    1.95340E-05   2.68950E-02  -7.59730E-02   1.49610E-01  -1.72220E-01   1.19980E-01
  28 <-  1  1.36702E+01   -5.13300E-06   2.38580E-02  -5.94010E-02   9.31300E-02  -8.35800E-02   6.79030E-02
  29 <-  1  1.37239E+01   -2.64200E-06   2.09110E-02  -4.36510E-02   3.99620E-02  -7.54780E-04   1.93700E-02
  30 <-  1  1.37764E+01    3.13000E-02   1.48150E-02  -1.72150E-02  -2.85060E-02   8.94740E-02  -2.80000E-02
  31 <-  1  1.38278E+01    4.52670E-02   8.65750E-03   8.40010E-03  -9.14530E-02   1.69140E-01  -6.88470E-02
  32 <-  1  1.38780E+01    5.40890E-02   3.40700E-03   2.97550E-02  -1.43220E-01   2.34130E-01  -1.02370E-01
  33 <-  1  1.39269E+01    6.18750E-02  -1.77770E-03   5.10740E-02  -1.95200E-01   2.99470E-01  -1.35840E-01
  34 <-  1  1.39745E+01    6.76860E-02  -6.22140E-03   6.89970E-02  -2.38330E-01   3.53180E-01  -1.63420E-01
  35 <-  1  1.40208E+01    7.19440E-02  -9.89960E-03   8.33990E-02  -2.72240E-01   3.94770E-01  -1.84890E-01
  36 <-  1  1.40656E+01    7.38700E-02  -1.22230E-02   9.13400E-02  -2.89010E-01   4.13800E-01  -1.95200E-01
  37 <-  1  1.41089E+01    7.43650E-02  -1.36140E-02   9.49480E-02  -2.94500E-01   4.18160E-01  -1.98260E-01
  38 <-  1  1.41506E+01    7.39580E-02  -1.43700E-02   9.56610E-02  -2.92450E-01   4.12690E-01  -1.96400E-01
  39 <-  1  1.41905E+01    7.24800E-02  -1.44190E-02   9.30770E-02  -2.81710E-01   3.95750E-01  -1.88790E-01
  40 <-  1  1.42284E+01    7.06660E-02  -1.42110E-02   8.94060E-02  -2.68180E-01   3.75140E-01  -1.79250E-01
  41 <-  1  1.42640E+01    6.80460E-02  -1.35330E-02   8.35660E-02  -2.49010E-01   3.47200E-01  -1.66100E-01
  42 <-  1  1.42970E+01    6.47530E-02  -1.25170E-02   7.61570E-02  -2.25710E-01   3.13870E-01  -1.50290E-01
  43 <-  1  1.43268E+01    6.05470E-02  -1.11260E-02   6.69170E-02  -1.97470E-01   2.73990E-01  -1.31270E-01
  44 <-  1  1.43526E+01    5.49560E-02  -9.28100E-03   5.53360E-02  -1.62760E-01   2.25430E-01  -1.08050E-01
  45 <-  1  1.43731E+01    4.67720E-02  -6.78050E-03   4.01920E-02  -1.17960E-01   1.63190E-01  -7.82410E-02
  46 <-  1  1.43861E+01    3.16150E-02  -3.11470E-03   1.83940E-02  -5.39040E-02   7.45190E-02  -3.57330E-02
  DE <-  1  1.43888E+01    2.36640E-01  -1.80110E-01   1.02200E+00  -2.90580E+00   3.90460E+00  -1.82110E+00
