# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=9) -> e + H2(j3Dg,vf=10)
# Initial-state energy: -1.03181 Hartrees
# Final-state energy:   -0.57592 Hartrees
# Threshold: 1.24054E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.24054E+01   0.00000E+00
  1.25000E+01   8.10625E-06
  1.30000E+01   9.44380E-06
  1.35000E+01   2.08342E-05
  1.40000E+01   2.87165E-05
  1.45000E+01   3.44226E-05
  1.50000E+01   3.80545E-05
  1.55000E+01   4.06976E-05
  1.60000E+01   4.26420E-05
  1.65000E+01   4.35437E-05
  1.70000E+01   4.36334E-05
  1.75000E+01   4.36672E-05
  1.80000E+01   4.33078E-05
  1.85000E+01   4.25957E-05
  1.90000E+01   4.16663E-05
  1.95000E+01   4.06896E-05
  2.00000E+01   3.96942E-05
  2.10000E+01   3.74249E-05
  2.20000E+01   3.50781E-05
  2.30000E+01   3.27661E-05
  2.40000E+01   3.05411E-05
  2.50000E+01   2.84205E-05
  2.60000E+01   2.64225E-05
  2.70000E+01   2.45712E-05
  2.80000E+01   2.28531E-05
  2.90000E+01   2.12601E-05
  3.00000E+01   1.97797E-05
  3.50000E+01   1.40583E-05
  4.00000E+01   1.02323E-05
  4.50000E+01   7.63091E-06
  5.00000E+01   5.91807E-06
  6.00000E+01   3.81305E-06
  7.00000E+01   2.59795E-06
  8.00000E+01   1.84949E-06
  9.00000E+01   1.36506E-06
  1.00000E+02   1.03750E-06
  1.25000E+02   5.75646E-07
  1.50000E+02   3.53823E-07
