# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=9) -> e + H2(h3Sg) (sum over all bound final vibrational levels)
# Initial-state energy: -1.03181 Hartrees
#
# Threshold: 1.02318E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.02318E+01   0.00000E+00
  1.05000E+01   1.43031E-04
  1.15000E+01   1.60018E-03
  1.20000E+01   2.05735E-03
  1.25000E+01   2.59804E-03
  1.30000E+01   3.07492E-03
  1.35000E+01   3.44361E-03
  1.40000E+01   3.70277E-03
  1.45000E+01   3.86480E-03
  1.50000E+01   3.95885E-03
  1.55000E+01   4.01326E-03
  1.60000E+01   4.02355E-03
  1.65000E+01   4.00474E-03
  1.70000E+01   3.96308E-03
  1.75000E+01   3.90402E-03
  1.80000E+01   3.83215E-03
  1.85000E+01   3.75065E-03
  1.90000E+01   3.66215E-03
  1.95000E+01   3.56934E-03
  2.00000E+01   3.47329E-03
  2.10000E+01   3.27799E-03
  2.20000E+01   3.08465E-03
  2.30000E+01   2.88720E-03
  2.40000E+01   2.67885E-03
  2.50000E+01   2.48852E-03
  2.60000E+01   2.31447E-03
  2.70000E+01   2.15501E-03
  2.80000E+01   2.00912E-03
  2.90000E+01   1.87521E-03
  3.00000E+01   1.75274E-03
  3.50000E+01   1.27275E-03
  4.00000E+01   9.51655E-04
  4.50000E+01   7.29510E-04
  5.00000E+01   5.71806E-04
  6.00000E+01   3.70600E-04
  7.00000E+01   2.54398E-04
  8.00000E+01   1.82456E-04
  9.00000E+01   1.35449E-04
  1.00000E+02   1.03350E-04
  1.25000E+02   5.84780E-05
  1.50000E+02   3.63145E-05
