   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111
          10 1.2538e-048 2.3117e-046 3.4246e-045 9.5036e-044 1.0065e-042 2.1129e-042 6.5853e-041 8.7597e-041 9.7504e-040 6.6570e-007 5.7274e-003 3.3305e-005 6.9209e-007 2.3888e-002 9.4821e-001 5.1086e-001 2.7058e-002 7.4906e-004 1.4948e-005 4.1117e-005 4.1410e-005 2.0402e-006 4.6876e-009 5.8234e-008 3.9310e-007 6.2560e-009 2.0607e-007 6.9606e-008 5.4968e-008 8.5584e-009 1.2040e-010 1.4096e-010 1.7651e-008 8.4089e-009 3.2281e-008 3.7887e-012 1.3350e-008 2.9808e-008 1.0831e-008 8.5907e-010 1.5543e-008 5.5472e-009 6.0119e-009 5.2542e-011 2.9067e-009 1.1144e-010 9.4542e-010 2.2556e-010 8.8635e-010 1.6136e-009 1.3345e-009 3.6897e-009 1.3267e-009 5.7952e-009 5.3176e-010 6.9435e-009 6.3623e-012 5.8050e-009 1.0055e-009 2.5985e-009 2.4403e-009 2.0968e-010 1.9025e-009 2.1846e-010 3.2896e-010 3.6220e-010 1.9500e-011 2.9873e-012 5.5555e-012 8.1471e-011 2.4806e-010 5.4642e-011 2.1261e-010 8.1839e-010 2.8540e-010 1.7162e-010 1.2082e-009 7.9087e-010 3.5567e-012 9.5017e-010 1.3207e-009 2.4428e-010 2.1749e-010 1.1067e-009 8.4709e-010 5.9023e-011 2.4537e-010 7.3085e-010 4.8696e-010 4.1715e-011 8.9332e-011 3.0549e-010 2.3968e-010 4.8834e-011 4.5670e-012 5.4034e-011 5.5286e-011 1.7603e-011 4.5440e-013 7.0482e-013 9.5194e-015 4.9027e-012 1.2570e-011 6.9787e-012 4.2391e-013 2.6522e-011 7.9729e-011 1.0411e-010 6.5498e-011 8.9368e-012 1.2613e-011 8.6881e-011
          11 8.4856e-037 2.6624e-034 4.1516e-033 9.6473e-032 1.3437e-030 2.2744e-030 7.1756e-029 3.7248e-030 7.9096e-031 9.0145e-005 1.2139e-003 1.6594e-003 1.6469e-002 8.1127e-002 1.0537e-001 8.6679e-001 6.6449e-001 1.1072e-001 9.8540e-003 3.5786e-004 4.5930e-003 3.5623e-003 6.1682e-004 1.3410e-003 6.7775e-004 1.4245e-003 4.2529e-004 5.3705e-004 1.8713e-004 3.7039e-004 8.3505e-005 1.2608e-004 2.3568e-004 1.1635e-004 1.3563e-004 1.5738e-008 1.2120e-004 6.5953e-005 1.2143e-004 2.7096e-006 2.3981e-005 1.0538e-004 1.7586e-005 2.3081e-005 7.5813e-005 8.5177e-008 7.2959e-005 2.2688e-006 6.1183e-005 4.2972e-006 5.5117e-005 1.7516e-006 5.1652e-005 1.0002e-007 4.4417e-005 6.4615e-006 2.7631e-005 2.2483e-005 6.5169e-006 3.4383e-005 1.2726e-006 2.2797e-005 1.9077e-005 1.6039e-006 2.5923e-005 8.9377e-006 4.9309e-006 2.3080e-005 5.7351e-006 4.8575e-006 1.9952e-005 6.5096e-006 2.2034e-006 1.6324e-005 9.9540e-006 2.7470e-008 1.0080e-005 1.3609e-005 2.4338e-006 2.3153e-006 1.1773e-005 9.2979e-006 6.5086e-007 3.2396e-006 1.0458e-005 7.8131e-006 7.6864e-007 1.9583e-006 8.1729e-006 8.1746e-006 2.3081e-006 1.9567e-007 4.4711e-006 7.8999e-006 5.3932e-006 8.7918e-007 5.4825e-007 4.2658e-006 6.7018e-006 4.8023e-006 1.1616e-006 1.1174e-007 2.4886e-006 5.2241e-006 5.2473e-006 2.7049e-006 3.3162e-007 3.5660e-007 2.4377e-006 4.3625e-006 4.3463e-006 2.6059e-006
          12 4.3304e-046 1.5743e-043 2.5135e-042 5.5446e-041 8.2401e-040 1.3640e-039 4.1265e-038 1.9205e-041 4.4295e-038 3.6068e-007 2.1932e-003 1.3777e-006 5.6078e-005 3.9369e-006 2.8326e-002 4.3144e-001 9.4198e-001 2.8784e-002 7.4231e-004 2.1713e-005 1.5193e-003 7.0021e-005 1.0129e-005 1.3699e-009 4.9952e-009 6.5909e-007 3.7775e-007 1.3236e-008 7.4738e-008 1.0426e-008 1.3448e-012 1.3831e-008 3.3926e-008 1.2632e-008 2.5184e-008 1.7459e-012 8.0053e-009 1.0565e-008 1.4375e-009 8.2546e-011 2.8620e-009 1.6605e-010 7.9195e-010 3.2813e-010 2.6603e-009 2.8036e-013 4.7423e-009 3.9977e-010 4.8458e-009 1.1518e-009 3.9231e-009 1.0397e-009 2.8280e-009 3.7679e-010 1.7107e-009 5.0137e-012 5.9698e-010 1.1148e-010 6.9257e-012 1.0908e-010 2.8040e-010 2.6301e-011 4.5467e-010 6.9908e-010 1.8356e-011 1.1597e-009 5.4949e-010 2.3939e-010 1.3048e-009 2.7392e-010 3.3264e-010 9.4870e-010 1.6061e-010 1.7641e-010 4.9400e-010 1.2198e-010 2.5857e-011 1.4001e-010 6.1647e-011 1.4028e-012 2.3560e-012 5.4928e-013 7.0242e-013 1.5516e-011 5.4243e-011 4.3915e-011 3.4265e-014 7.3888e-011 1.9011e-010 1.2755e-010 3.3548e-012 9.0123e-011 2.6967e-010 2.3167e-010 4.3337e-011 2.5704e-011 2.0088e-010 2.8247e-010 1.5203e-010 1.0419e-011 4.0971e-011 1.6338e-010 1.9433e-010 1.0314e-010 1.2040e-011 1.1555e-011 6.6582e-011 9.3450e-011 6.5286e-011 2.0607e-011 3.4810e-013 5.8071e-012
          13 2.4257e-046 1.9193e-043 3.6450e-042 6.0418e-041 1.2007e-039 2.1117e-039 4.1365e-038 7.7941e-038 1.0920e-036 9.7089e-010 2.3832e-003 3.5274e-007 1.6863e-006 5.3586e-005 1.6632e-005 4.0859e-003 3.0110e-002 9.3778e-001 3.1229e-002 6.3456e-004 4.9639e-003 5.5918e-005 1.0436e-004 1.9019e-005 3.1286e-007 1.7514e-006 2.7045e-008 3.3345e-007 4.0269e-008 6.8851e-008 3.5638e-009 5.7137e-009 6.9010e-009 3.8310e-008 1.3268e-008 2.1397e-012 3.0532e-008 1.4944e-008 1.1539e-008 3.8903e-010 5.4523e-009 2.4027e-009 3.5447e-010 3.1451e-010 7.6697e-011 1.9974e-009 2.4018e-010 4.5996e-009 1.8059e-009 5.1472e-009 3.4305e-009 4.3703e-009 3.1334e-009 3.4303e-009 1.4873e-009 2.3320e-009 2.1518e-010 9.4815e-010 1.9874e-011 3.1089e-011 4.8992e-011 3.1537e-010 1.1577e-010 5.0422e-010 1.2772e-009 9.4945e-014 1.7589e-009 1.2014e-009 2.1276e-010 2.1536e-009 6.8974e-010 3.5288e-010 1.5567e-009 4.0242e-010 1.6905e-010 7.2919e-010 2.3768e-010 1.4621e-011 1.5263e-010 6.4766e-011 1.3442e-012 1.1365e-015 9.8478e-012 1.0843e-011 9.4430e-012 1.3632e-010 2.0781e-010 4.7920e-011 5.3298e-011 3.7122e-010 4.3755e-010 1.1232e-010 3.7250e-011 4.0194e-010 5.7542e-010 2.6662e-010 1.9421e-012 1.8007e-010 4.6435e-010 4.0745e-010 1.1985e-010 2.2618e-012 1.4224e-010 2.7932e-010 2.2556e-010 7.3107e-011 1.7772e-013 3.9524e-011 9.2804e-011 8.5945e-011 3.8907e-011 5.4611e-012
          14 1.8061e-045 2.6153e-042 6.4003e-041 7.8413e-040 1.9606e-038 4.4965e-038 4.3974e-037 3.7353e-036 2.7593e-035 3.2743e-008 4.3587e-004 9.4376e-007 2.2712e-006 5.6667e-006 8.7727e-005 1.7693e-002 4.8011e-005 3.2351e-002 9.3482e-001 3.1849e-002 1.1535e-002 5.2221e-004 1.0560e-004 1.6175e-004 3.8124e-005 4.5162e-005 8.5226e-007 3.1202e-007 2.3732e-007 5.5787e-011 5.5965e-009 4.6956e-008 8.5977e-008 5.9987e-011 1.1073e-007 9.9302e-012 1.7994e-010 4.9743e-008 3.2298e-010 3.2557e-010 8.4321e-009 4.6463e-010 3.7201e-010 1.5892e-009 3.9557e-009 1.1313e-009 1.0682e-008 8.2589e-013 1.2376e-008 1.0196e-009 8.8527e-009 1.2653e-009 4.6617e-009 3.7502e-010 1.6156e-009 6.2786e-012 8.1309e-011 2.3584e-010 5.4056e-010 7.1689e-011 2.1407e-009 3.2699e-010 2.0701e-009 2.3476e-009 2.5841e-010 3.2997e-009 5.8384e-010 1.0684e-009 1.8372e-009 3.7015e-011 6.6847e-010 5.1375e-010 2.3245e-012 8.1946e-011 2.5635e-011 2.9457e-012 4.4263e-011 1.1147e-010 5.7242e-012 2.0118e-010 5.4235e-010 1.8856e-010 8.1272e-011 7.4450e-010 7.0624e-010 5.2368e-011 2.8183e-010 8.5662e-010 5.3738e-010 1.6738e-011 2.3235e-010 5.7080e-010 3.5603e-010 2.8077e-011 6.6407e-011 2.1800e-010 1.6800e-010 3.4284e-011 2.3314e-012 2.9043e-011 2.3607e-011 2.9996e-012 1.2733e-012 2.5713e-012 3.9071e-013 1.7171e-011 4.5510e-011 4.4084e-011 1.1027e-011 4.8922e-012 6.2311e-011 1.3220e-010
          15 6.3519e-044 6.9747e-041 2.3263e-039 2.1625e-038 6.3048e-037 2.0660e-036 9.3598e-036 1.8880e-034 6.5166e-034 4.3358e-008 1.3987e-003 3.2367e-008 5.5210e-008 4.9394e-007 1.3315e-005 7.9355e-003 1.0097e-004 1.2313e-004 3.2677e-002 9.3426e-001 5.4956e-001 3.1994e-002 3.2977e-004 2.1798e-004 2.2782e-004 3.7044e-007 5.7187e-005 2.6254e-006 4.0988e-007 5.8782e-008 2.0931e-009 1.8001e-008 2.2777e-008 6.5007e-008 3.5914e-009 4.5496e-015 9.5193e-008 1.1760e-010 3.5720e-008 2.8043e-010 1.8725e-009 3.2556e-009 5.4318e-011 3.1934e-011 7.1629e-010 3.2516e-009 4.3086e-010 9.5680e-009 7.2080e-010 9.4672e-009 3.2176e-009 5.3796e-009 3.0652e-009 2.2018e-009 1.1274e-009 4.8688e-010 5.5761e-011 2.1607e-011 6.4697e-011 1.0661e-009 7.5460e-012 2.6827e-009 4.9405e-010 2.2966e-009 2.5156e-009 3.0628e-010 3.1989e-009 4.2267e-010 1.0360e-009 1.3165e-009 2.0780e-012 4.4939e-010 1.5912e-010 7.9017e-012 5.1323e-012 4.2057e-011 1.2566e-011 1.5126e-010 4.7219e-010 9.4113e-011 2.4860e-010 9.8183e-010 4.7356e-010 3.5476e-011 8.8153e-010 9.9940e-010 1.3650e-010 2.0921e-010 8.3413e-010 5.7506e-010 3.3172e-011 1.5890e-010 4.1816e-010 2.4254e-010 1.3492e-011 4.6786e-011 1.0856e-010 4.7986e-011 2.1367e-013 1.6115e-011 1.4362e-011 1.6400e-013 2.8783e-011 5.7462e-011 2.7532e-011 7.8955e-013 6.5012e-011 1.6751e-010 1.7378e-010 7.0848e-011 1.4285e-013 6.0791e-011
          16 1.6058e-041 5.0831e-039 2.3895e-037 1.7886e-036 5.5694e-035 2.6636e-034 6.1511e-034 1.9761e-032 1.7627e-032 1.4099e-007 2.1093e-005 5.9938e-007 7.0814e-007 2.6988e-008 5.3005e-007 8.0631e-004 2.7575e-005 1.5384e-004 2.1074e-004 3.2402e-002 3.9035e-001 9.3562e-001 3.0608e-002 1.7435e-004 3.7941e-004 2.8682e-003 3.3099e-004 8.9282e-005 4.2053e-006 8.9895e-007 2.9544e-008 1.0598e-008 9.6441e-010 5.5375e-009 1.7238e-007 1.8827e-011 1.5983e-008 1.2254e-007 5.7763e-009 1.1168e-009 2.1255e-008 3.3702e-009 6.3094e-010 3.6692e-009 6.6445e-009 2.8450e-009 1.6795e-008 1.1049e-011 1.6606e-008 1.3249e-009 8.7026e-009 1.1452e-009 2.8550e-009 2.6469e-011 3.5920e-010 7.2643e-010 2.0014e-010 1.9488e-009 2.2001e-009 1.2874e-009 4.8155e-009 2.4018e-011 4.4822e-009 8.6766e-010 1.3471e-009 1.6736e-009 1.2239e-013 4.3805e-010 1.5893e-010 2.7717e-011 4.0290e-011 6.0965e-012 4.7091e-010 6.6256e-010 4.1872e-013 9.9098e-010 1.3263e-009 5.3028e-011 8.1333e-010 1.5030e-009 2.9711e-010 2.1012e-010 9.2536e-010 4.9389e-010 3.0528e-012 1.8128e-010 2.2871e-010 5.7441e-011 1.1977e-013 1.4073e-012 1.1316e-012 2.6070e-012 6.9858e-012 9.1659e-011 1.8718e-010 1.1192e-010 1.7700e-013 1.4404e-010 4.0638e-010 3.8364e-010 1.0479e-010 1.3743e-011 2.6068e-010 4.8464e-010 3.7674e-010 1.0008e-010 4.3889e-012 1.5146e-010 3.0228e-010 2.6932e-010 1.1565e-010 1.0918e-011
          17 3.8849e-029 4.3481e-027 2.6076e-025 1.7630e-024 5.4256e-023 3.3572e-022 5.5677e-022 1.9475e-020 1.0751e-021 7.3934e-008 9.8088e-004 2.3502e-008 1.8368e-007 8.1151e-006 7.3044e-005 3.3560e-003 5.8445e-004 2.3171e-003 2.2850e-002 8.0196e-002 2.2724e-003 1.3101e-001 6.9350e-001 4.3225e-002 1.7363e-002 2.1490e-003 5.7975e-004 6.1084e-005 3.6500e-003 1.4136e-004 2.7228e-004 9.4645e-004 5.6406e-004 1.5254e-004 5.7425e-004 5.6486e-008 6.2828e-006 3.9846e-004 9.5317e-006 6.2040e-006 2.4042e-004 4.3013e-005 9.6041e-005 9.5632e-005 1.4154e-005 8.3977e-005 7.5026e-005 1.5879e-005 9.8846e-005 6.6760e-010 8.7300e-005 3.6232e-006 7.1760e-005 5.4719e-006 6.2578e-005 2.8316e-006 5.7665e-005 2.5589e-008 5.0803e-005 4.0122e-006 3.5286e-005 1.8417e-005 1.2784e-005 3.3910e-005 9.0911e-009 3.0216e-005 1.2022e-005 7.5361e-006 2.7558e-005 2.1981e-006 1.3768e-005 2.0610e-005 3.0042e-007 1.4105e-005 1.6840e-005 2.8275e-007 1.0980e-005 1.5940e-005 1.4562e-006 5.8563e-006 1.5214e-005 5.1864e-006 9.2651e-007 1.1086e-005 1.0479e-005 9.1972e-007 3.3385e-006 1.0972e-005 7.2748e-006 2.6929e-007 3.4065e-006 9.4414e-006 6.7470e-006 6.4621e-007 1.7019e-006 7.1841e-006 7.4976e-006 2.4174e-006 6.3676e-008 3.4893e-006 6.9886e-006 5.4576e-006 1.3175e-006 1.6955e-007 3.0699e-006 5.8691e-006 5.0570e-006 1.8303e-006 5.8037e-009 1.3343e-006 3.8763e-006 4.6880e-006
          18 5.3694e-039 3.9111e-037 2.5915e-035 1.7023e-034 5.1356e-033 3.5310e-032 5.3251e-032 1.8152e-030 1.3752e-032 2.0574e-009 8.4903e-004 2.5414e-008 6.3090e-008 4.8978e-007 1.6514e-007 3.2946e-003 8.9577e-008 4.1461e-005 2.0649e-004 3.6776e-004 1.4958e-002 3.0584e-002 9.3907e-001 2.8462e-002 3.2984e-005 2.4683e-003 6.6043e-004 4.5294e-004 1.1687e-004 7.2660e-006 1.5391e-007 1.2848e-006 1.9623e-007 1.0420e-007 6.9608e-010 4.9353e-015 1.0940e-007 2.8534e-008 1.1431e-007 1.9426e-011 3.7509e-009 1.6990e-008 1.9528e-011 1.6106e-010 1.5907e-009 3.6969e-009 3.0124e-009 1.5508e-008 8.6826e-011 1.5617e-008 3.2007e-009 6.6912e-009 3.1284e-009 1.3417e-009 6.2090e-010 1.9718e-012 1.0653e-010 8.3047e-010 9.2004e-010 3.2342e-009 6.2825e-010 5.5493e-009 4.4791e-012 4.7275e-009 1.0171e-009 1.4875e-009 1.5771e-009 3.0862e-011 4.5122e-010 7.8179e-012 9.3657e-012 1.4520e-010 1.5951e-010 2.0318e-010 1.2061e-009 2.8204e-010 5.8988e-010 1.9411e-009 4.4796e-010 4.3530e-010 1.7520e-009 6.6845e-010 6.6782e-011 8.6992e-010 5.9017e-010 1.0831e-011 1.7215e-010 1.9309e-010 1.4559e-011 2.1656e-011 1.3748e-011 1.6900e-011 9.8124e-011 4.7005e-011 1.7878e-011 2.5138e-010 3.8524e-010 1.4564e-010 1.0584e-011 3.3142e-010 6.2347e-010 4.0941e-010 4.2354e-011 9.3572e-011 4.5079e-010 5.6582e-010 2.9563e-010 2.4924e-011 5.7392e-011 2.5291e-010 3.1361e-010 1.8736e-010
          19 1.6914e-038 3.2811e-037 2.9292e-035 1.8637e-034 4.9279e-033 4.7495e-032 6.3418e-032 1.5436e-030 2.5460e-030 1.1294e-007 5.6688e-005 1.6264e-007 1.5853e-007 2.6820e-008 1.0455e-006 5.5392e-005 4.5328e-007 9.5290e-007 6.8821e-005 3.1484e-004 6.0428e-003 5.2655e-004 2.8057e-002 9.4430e-001 2.4895e-002 1.6287e-002 5.7604e-006 1.0347e-003 6.2296e-004 1.5679e-004 2.0520e-005 9.2025e-006 2.6069e-006 8.9442e-007 1.8542e-007 8.2154e-012 4.8457e-009 1.4052e-007 5.7552e-008 6.3900e-009 1.2071e-007 1.5423e-008 1.0904e-008 1.3716e-009 4.2372e-009 7.4822e-009 1.7075e-008 3.4363e-009 3.0810e-008 2.5443e-010 1.9455e-008 1.8544e-009 5.3093e-009 3.6821e-010 2.1749e-010 4.6346e-010 8.9913e-010 2.3139e-009 4.2457e-009 2.0614e-009 7.3401e-009 2.8268e-010 6.4777e-009 2.8856e-010 2.3342e-009 8.1547e-010 1.1625e-010 7.1899e-011 1.1253e-012 2.6201e-010 6.6398e-010 3.5049e-011 2.0037e-009 1.2832e-009 2.7558e-010 2.8352e-009 1.2168e-009 2.2208e-010 1.9287e-009 8.8197e-010 2.3645e-011 5.9956e-010 3.1935e-010 1.1638e-012 3.5762e-011 2.5177e-014 3.9081e-011 3.4462e-012 1.3155e-010 4.4467e-010 2.5958e-010 6.5178e-012 5.2258e-010 9.5999e-010 4.5127e-010 2.9633e-013 4.6937e-010 9.4807e-010 5.9039e-010 5.1435e-011 1.2006e-010 4.6284e-010 4.4371e-010 1.4339e-010 1.3337e-014 7.4903e-011 1.2589e-010 6.4863e-011 4.9023e-012 6.9478e-012 1.6855e-011 4.4140e-012
          20 3.2559e-037 2.1825e-036 2.3441e-034 1.5959e-033 3.3675e-032 4.4202e-031 6.6703e-031 8.7037e-030 6.0862e-029 2.0708e-009 3.8273e-004 2.6001e-009 6.0508e-009 1.1551e-008 2.9507e-010 1.3764e-003 4.7596e-007 3.2475e-007 5.2943e-006 9.7607e-005 1.3906e-002 4.4559e-004 7.7778e-004 2.4245e-002 9.5087e-001 5.6118e-001 2.0754e-002 1.6957e-004 1.6095e-003 8.1783e-004 2.4399e-005 1.8820e-004 9.4861e-006 3.5412e-006 2.5829e-006 1.5982e-010 4.5839e-007 3.5536e-010 9.4012e-008 8.2291e-011 1.1620e-008 7.9902e-008 6.9637e-009 1.0012e-008 7.3447e-010 1.5170e-008 1.7842e-009 2.4726e-008 5.2724e-010 1.7283e-008 2.9423e-009 5.3647e-009 8.4136e-010 9.7891e-010 3.6789e-010 8.0906e-011 3.5174e-009 9.3436e-011 5.6825e-009 9.9963e-010 3.8862e-009 2.1787e-009 7.9849e-010 1.5780e-009 1.7202e-011 9.1604e-011 7.8912e-011 3.9766e-010 3.1303e-010 2.8057e-010 1.8683e-009 3.9589e-010 8.6163e-010 2.1289e-009 2.0375e-010 6.7972e-010 1.1539e-009 1.3329e-010 1.1749e-010 2.1461e-010 5.4825e-011 1.5784e-011 3.8436e-011 1.9367e-011 4.5683e-011 3.8336e-010 4.3838e-010 3.8364e-011 2.3769e-010 8.0792e-010 5.5900e-010 2.2280e-011 2.4594e-010 6.4827e-010 4.2869e-010 4.3754e-011 5.6005e-011 2.1038e-010 1.7144e-010 4.6866e-011 6.9401e-013 3.2218e-012 1.3563e-012 8.9095e-014 6.8121e-016 8.3079e-012 5.1508e-011 1.0676e-010 1.0165e-010 3.2631e-011 2.1769e-012 7.5207e-011
          21 1.1375e-035 3.5809e-035 3.8512e-033 3.0702e-032 4.7681e-031 8.3050e-030 1.6188e-029 9.9924e-029 1.6560e-027 4.5664e-008 2.3609e-004 7.1525e-008 1.1030e-007 7.1589e-009 5.3513e-008 2.1038e-004 8.9768e-008 6.7111e-007 1.0732e-007 1.2291e-005 7.6055e-005 1.4910e-004 6.6405e-004 1.0419e-003 2.0097e-002 3.7889e-001 9.5824e-001 1.5552e-002 6.2480e-004 2.3180e-003 8.3253e-004 1.0538e-003 2.2211e-004 8.3264e-006 7.2635e-006 3.8133e-010 5.5861e-006 8.3445e-007 1.8771e-008 7.0762e-010 4.6909e-008 8.6199e-009 7.5832e-008 1.4143e-010 3.0501e-008 1.2691e-009 3.5789e-008 1.3569e-009 4.1291e-008 5.7086e-010 2.0842e-008 8.1506e-010 4.9579e-009 2.8780e-010 4.5906e-010 4.2984e-009 6.3271e-011 7.7706e-009 1.0022e-009 5.9292e-009 2.2933e-009 1.5549e-009 1.8158e-009 2.1182e-012 1.0831e-010 2.3810e-010 7.9400e-010 8.3000e-011 1.3845e-009 2.0728e-009 1.5527e-011 2.4066e-009 1.3107e-009 1.2101e-010 1.2561e-009 4.4666e-010 5.5826e-012 9.6164e-011 4.5779e-011 7.7148e-011 2.1518e-010 1.0633e-010 7.2851e-011 7.3936e-010 7.3227e-010 3.1269e-011 4.3379e-010 1.0300e-009 4.5826e-010 1.3894e-012 3.6154e-010 4.8961e-010 1.5840e-010 9.1144e-016 5.2697e-011 5.1834e-011 1.4302e-011 4.1526e-012 1.4599e-011 4.7625e-011 5.3855e-011 7.9682e-012 3.0086e-011 1.8496e-010 2.9337e-010 1.8986e-010 2.0791e-011 4.6688e-011 2.5169e-010 3.6935e-010 2.5964e-010 7.2992e-011
          22 1.0480e-033 2.1360e-033 1.8508e-031 1.8590e-030 1.9992e-029 4.5054e-028 1.1890e-027 3.6039e-027 9.9660e-026 9.3688e-010 6.1274e-005 7.7282e-009 5.6630e-010 2.8815e-008 8.4465e-008 6.2228e-004 2.9123e-009 1.4552e-007 1.3522e-007 4.4199e-008 1.6720e-003 2.9589e-005 2.1638e-004 9.3445e-004 1.4255e-003 1.3421e-002 1.5127e-002 9.6543e-001 1.0407e-002 1.5463e-003 2.5078e-006 3.3056e-003 1.3171e-003 2.3369e-004 4.3223e-006 4.3421e-010 1.3337e-005 9.5039e-006 1.4788e-006 1.1714e-008 3.4118e-008 2.3691e-009 6.1106e-009 3.9506e-008 3.5191e-008 2.2214e-008 9.4410e-010 4.1508e-008 5.3328e-010 4.2995e-008 4.1452e-009 1.7759e-008 1.9334e-009 3.9258e-009 3.9633e-010 5.4591e-010 5.6048e-009 3.9724e-014 9.2080e-009 5.3100e-010 6.4594e-009 1.6448e-009 1.4272e-009 1.2384e-009 3.8554e-011 5.5626e-014 3.2455e-010 1.5594e-009 1.5194e-010 1.9186e-009 2.5839e-009 1.5843e-011 2.4518e-009 1.2772e-009 6.4376e-011 8.2665e-010 3.2266e-010 1.2403e-011 7.3894e-013 1.6779e-012 1.8297e-010 6.3264e-010 3.2162e-010 7.1859e-011 1.0791e-009 1.1318e-009 9.7553e-011 3.6896e-010 1.0530e-009 5.6163e-010 1.1933e-011 1.6166e-010 2.7699e-010 1.2317e-010 1.7577e-011 2.1535e-012 5.2526e-012 4.7678e-012 4.8462e-012 9.7054e-011 2.5849e-010 2.5630e-010 6.5438e-011 2.2804e-011 2.8335e-010 5.1219e-010 3.8953e-010 9.3169e-011 1.0438e-011 1.9203e-010 3.4970e-010 2.9297e-010
          23 1.9263e-022 3.4285e-022 2.2932e-020 2.7873e-019 2.2753e-018 6.0280e-017 1.9629e-016 4.0063e-016 1.2988e-014 1.8316e-008 3.7768e-004 2.7495e-008 8.0001e-008 4.5569e-008 6.5334e-009 3.9756e-006 1.4588e-007 1.7682e-007 6.0433e-008 1.5231e-005 5.1392e-004 6.3595e-005 1.3396e-003 1.2602e-003 3.0909e-002 1.7862e-002 5.7901e-002 1.9522e-001 6.6330e-001 5.1591e-003 5.6552e-003 3.4811e-002 1.2665e-004 1.3790e-003 3.2071e-003 1.9757e-007 1.4166e-003 1.4423e-004 7.5480e-004 1.5054e-005 2.2507e-004 1.9925e-004 4.0530e-004 5.9129e-005 3.0593e-005 2.7999e-004 7.8668e-005 6.4203e-005 1.9930e-004 2.6274e-006 1.4682e-004 5.1729e-005 6.6475e-005 8.5667e-005 2.4566e-005 8.8910e-005 1.0256e-005 7.8554e-005 7.8627e-006 6.4194e-005 1.1658e-005 4.6807e-005 2.1615e-005 2.5677e-005 3.5787e-005 5.8990e-006 4.3863e-005 8.6050e-007 3.2343e-005 1.7198e-005 7.4444e-006 3.2393e-005 2.2127e-006 1.7694e-005 2.2135e-005 2.1412e-009 1.9702e-005 1.5587e-005 2.2276e-007 1.7271e-005 1.3747e-005 6.2162e-009 1.2724e-005 1.4533e-005 8.1941e-007 6.5201e-006 1.4807e-005 4.8471e-006 8.8338e-007 1.0596e-005 1.0561e-005 1.2658e-006 2.5561e-006 1.0280e-005 8.0530e-006 7.5040e-007 2.2070e-006 8.5627e-006 7.7402e-006 1.5696e-006 6.5455e-007 5.7206e-006 7.9179e-006 3.9210e-006 1.1921e-007 1.8313e-006 5.9142e-006 6.3651e-006 2.7972e-006 7.3774e-008 1.2633e-006 4.0606e-006
          24 7.9435e-032 1.3770e-031 7.9901e-030 1.0675e-028 7.6446e-028 2.1723e-026 7.7778e-026 1.3716e-025 4.5313e-024 1.2578e-008 2.9408e-004 4.9859e-008 6.8660e-008 9.5439e-009 6.9923e-008 1.8838e-004 1.5820e-007 1.4096e-008 5.5490e-007 3.7143e-007 1.4903e-003 7.4092e-007 5.2140e-005 3.2625e-004 1.3472e-003 5.1297e-004 1.8774e-003 1.0498e-002 9.7128e-001 5.2334e-003 5.1117e-003 3.0988e-003 4.4470e-003 1.5619e-003 2.3051e-004 2.1631e-008 4.8782e-007 2.5069e-005 1.6870e-005 3.3307e-009 1.6886e-006 2.1298e-007 8.0723e-008 5.9955e-009 2.8211e-010 2.5442e-008 2.6119e-008 9.0056e-009 5.5649e-008 5.7034e-009 3.4824e-008 1.2061e-009 1.2676e-008 8.8996e-010 4.7869e-009 6.6025e-009 1.4600e-009 9.1309e-009 1.4388e-011 5.3098e-009 6.6837e-010 7.3250e-010 1.1805e-009 4.5338e-010 1.4789e-010 2.0807e-009 7.6383e-010 8.0360e-010 2.3742e-009 1.4769e-010 7.6975e-010 8.8968e-010 8.7944e-011 3.5602e-011 1.8607e-010 3.7450e-010 2.5530e-010 9.5333e-012 6.2918e-010 7.9596e-010 5.8697e-011 3.2821e-010 7.5517e-010 2.6408e-010 5.4429e-012 1.8574e-010 1.9471e-010 8.1306e-011 2.1569e-011 1.5831e-012 1.3742e-011 1.0935e-010 2.2785e-010 1.6830e-010 1.0934e-011 8.8031e-011 3.2999e-010 3.3494e-010 1.0196e-010 3.1162e-012 1.3003e-010 2.2615e-010 1.5600e-010 4.0825e-011 2.0938e-014 1.5639e-011 3.0085e-011 2.9392e-011 2.5507e-011 2.5355e-011 2.6216e-011 2.0728e-011
