   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
          10 2.2562e-031 3.1316e-031 1.3405e-030 6.1186e-030 8.1778e-028 2.7696e-026 1.0109e-025 1.3282e-026 2.7116e-026 2.4914e-027 5.0474e-027 1.3610e-026 9.1670e-027 2.6148e-027 9.4819e-028 1.2592e-027 2.7960e-025 2.3249e-024 7.2794e-023 8.6329e-022 1.6313e-020 2.2384e-019 3.6606e-018 6.2731e-017 7.5203e-016 8.6809e-015 9.2331e-014 9.7508e-013 1.0911e-011 8.5499e-011 7.2269e-010 5.4790e-009 3.8321e-008 2.7020e-007 1.4817e-006 7.6476e-006 3.7120e-005 1.6174e-004 6.2936e-004 2.2266e-003 6.9786e-003 1.9335e-002 4.6734e-002 9.6440e-002 1.6567e-001 2.2653e-001 2.2784e-001 1.4321e-001 3.4643e-002 5.1633e-004 1.4545e-002 2.1402e-003 3.9100e-003 2.3503e-004 1.6802e-003 7.4015e-004 1.8667e-004
          11 2.5429e-041 2.4962e-041 2.2717e-040 1.1185e-039 1.0606e-037 2.9338e-036 7.5676e-036 1.0026e-036 6.7285e-035 4.8256e-034 7.4541e-033 1.4679e-031 2.0852e-030 3.2148e-029 6.6827e-028 1.0497e-026 2.5988e-025 3.3995e-024 8.9763e-023 1.0861e-021 1.9994e-020 2.7102e-019 4.3500e-018 7.2966e-017 8.6138e-016 9.7815e-015 1.0234e-013 1.0606e-012 1.1584e-011 8.9393e-011 7.3930e-010 5.4837e-009 3.7474e-008 2.5610e-007 1.3742e-006 6.9142e-006 3.2558e-005 1.3740e-004 5.1694e-004 1.7585e-003 5.2786e-003 1.3912e-002 3.1677e-002 6.0788e-002 9.4750e-002 1.1209e-001 8.6255e-002 2.5408e-002 3.9509e-003 9.7568e-002 2.2602e-001 1.9344e-001 4.2954e-002 7.6979e-004 1.8660e-003 7.3016e-004 1.5437e-004
          12 1.1631e-040 3.4616e-042 4.6221e-039 1.8678e-038 7.4654e-037 8.2919e-036 1.7746e-036 6.3266e-034 5.3864e-033 4.7367e-032 6.3921e-031 1.0975e-029 1.4560e-028 2.0850e-027 3.9557e-026 5.8157e-025 1.3027e-023 1.6197e-022 3.8387e-021 4.4287e-020 7.4802e-019 9.5000e-018 1.3991e-016 2.1227e-015 2.3310e-014 2.4502e-013 2.3720e-012 2.2504e-011 2.1957e-010 1.5748e-009 1.1756e-008 7.8668e-008 4.8186e-007 2.8537e-006 1.3783e-005 6.1367e-005 2.5034e-004 9.0653e-004 2.8957e-003 8.1431e-003 1.9734e-002 4.0406e-002 6.7500e-002 8.6954e-002 7.6578e-002 3.2868e-002 1.3589e-004 3.2319e-002 8.2012e-002 3.8103e-002 1.2460e-002 2.0458e-001 2.5067e-001 2.2496e-002 1.6130e-002 6.2769e-004 6.9733e-006
          13 3.0042e-039 2.5064e-038 5.7227e-037 1.2486e-036 2.9165e-035 6.1521e-035 4.6949e-033 8.8627e-032 4.2241e-031 2.9206e-030 3.5577e-029 5.3875e-028 6.6065e-027 8.7788e-026 1.5179e-024 2.0855e-023 4.2257e-022 4.9861e-021 1.0612e-019 1.1657e-018 1.8062e-017 2.1473e-016 2.9016e-015 3.9848e-014 4.0670e-013 3.9549e-012 3.5395e-011 3.0728e-010 2.6823e-009 1.7834e-008 1.2012e-007 7.2449e-007 3.9732e-006 2.0482e-005 8.8519e-005 3.4705e-004 1.2220e-003 3.7721e-003 1.0104e-002 2.3128e-002 4.4017e-002 6.6792e-002 7.4895e-002 5.2410e-002 1.2338e-002 3.3432e-003 4.3012e-002 5.6793e-002 8.5580e-003 2.3163e-002 6.4546e-002 1.0704e-004 2.2233e-001 2.4158e-001 4.0516e-003 9.5253e-003 6.1613e-003
          14 6.3464e-039 2.1389e-035 1.7170e-034 1.1541e-034 1.4326e-033 1.0646e-032 2.2511e-030 1.6968e-029 3.0970e-029 1.2019e-028 1.4782e-027 1.9490e-026 2.1865e-025 2.6959e-024 4.2399e-023 5.4359e-022 9.9608e-021 1.1137e-019 2.1297e-018 2.2241e-017 3.1613e-016 3.5156e-015 4.3587e-014 5.4227e-013 5.1407e-012 4.6219e-011 3.8212e-010 3.0345e-009 2.3736e-008 1.4592e-007 8.8657e-007 4.8144e-006 2.3610e-005 1.0633e-004 4.0876e-004 1.4029e-003 4.2404e-003 1.1052e-002 2.4408e-002 4.4337e-002 6.3234e-002 6.4753e-002 3.8522e-002 5.0958e-003 7.7558e-003 4.3189e-002 4.0812e-002 1.9399e-003 2.6594e-002 4.5846e-002 2.6069e-005 4.4780e-002 8.9800e-004 3.0605e-001 8.1109e-002 6.9442e-002 1.6870e-002
          15 7.6065e-025 9.6031e-023 4.6125e-022 3.8254e-023 6.2963e-023 1.2147e-019 6.1439e-018 2.3186e-017 2.9848e-018 4.9740e-018 8.4442e-019 6.2360e-019 2.4292e-018 2.0735e-018 7.4406e-019 5.4260e-022 3.9899e-020 4.4518e-018 1.1582e-017 2.6200e-016 2.7907e-015 3.1531e-014 3.6122e-013 4.2088e-012 3.7789e-011 3.2122e-010 2.5079e-009 1.8683e-008 1.3525e-007 7.8489e-007 4.4287e-006 2.2295e-005 1.0084e-004 4.1299e-004 1.4543e-003 4.5188e-003 1.2187e-002 2.7906e-002 5.2900e-002 7.9435e-002 8.7571e-002 5.9569e-002 1.3223e-002 4.0815e-003 4.6738e-002 5.9419e-002 9.7673e-003 1.8245e-002 6.2399e-002 7.8539e-003 3.6648e-002 2.2598e-002 8.2850e-002 1.1009e-001 5.1768e-002 1.3788e-005 2.3477e-003
          16 1.9849e-034 1.3691e-032 5.4623e-032 1.8845e-034 1.5804e-032 1.9242e-029 6.9790e-028 1.8286e-027 1.7046e-028 1.0155e-026 4.2020e-026 5.3659e-025 5.7915e-024 6.4304e-023 9.2464e-022 1.1032e-020 1.8278e-019 1.9335e-018 3.3237e-017 3.2946e-016 4.2957e-015 4.4646e-014 5.0790e-013 5.7297e-012 5.0415e-011 4.1883e-010 3.1960e-009 2.3208e-008 1.6294e-007 9.2367e-007 5.0598e-006 2.4709e-005 1.0818e-004 4.2664e-004 1.4492e-003 4.3226e-003 1.1123e-002 2.4124e-002 4.2826e-002 5.9092e-002 5.7637e-002 3.1286e-002 2.7445e-003 9.5598e-003 4.0215e-002 3.2448e-002 6.3293e-004 2.4985e-002 3.6544e-002 8.5033e-006 3.9559e-002 9.7034e-003 1.8585e-002 2.9447e-002 3.0817e-001 2.9860e-002 1.2540e-005
          17 2.6930e-033 6.4942e-032 1.3739e-031 1.0146e-031 1.5495e-030 8.5409e-029 1.2388e-027 5.6625e-029 3.5305e-026 2.3043e-025 1.1943e-024 1.2803e-023 1.2267e-022 1.2647e-021 1.6458e-020 1.8256e-019 2.7338e-018 2.7305e-017 4.2219e-016 3.9653e-015 4.7421e-014 4.6016e-013 4.8031e-012 4.9175e-011 4.0127e-010 3.0780e-009 2.1659e-008 1.4375e-007 9.0712e-007 4.7279e-006 2.3333e-005 1.0229e-004 3.9893e-004 1.3785e-003 4.1060e-003 1.0543e-002 2.2796e-002 4.0234e-002 5.5092e-002 5.3061e-002 2.8172e-002 2.2386e-003 9.1546e-003 3.6558e-002 2.8787e-002 5.7355e-004 2.1377e-002 3.2539e-002 2.4440e-004 3.0435e-002 1.3135e-002 2.0145e-002 1.9992e-002 5.4503e-004 1.3785e-001 2.4509e-002 3.8396e-002
          18 1.6347e-031 2.4013e-030 2.4866e-030 1.1292e-029 8.4742e-029 1.9617e-027 1.0114e-026 7.4937e-026 2.0517e-024 6.8903e-024 2.6752e-023 2.5850e-022 2.2275e-021 2.0942e-020 2.4710e-019 2.5407e-018 3.4371e-017 3.2348e-016 4.5009e-015 3.9978e-014 4.3844e-013 3.9681e-012 3.7999e-011 3.5337e-010 2.6717e-009 1.8908e-008 1.2256e-007 7.4300e-007 4.2195e-006 2.0158e-005 8.9523e-005 3.5158e-004 1.2175e-003 3.6801e-003 9.5233e-003 2.0781e-002 3.7023e-002 5.1277e-002 5.0236e-002 2.7637e-002 2.7031e-003 7.3313e-003 3.2714e-002 2.7830e-002 1.1380e-003 1.6804e-002 3.0819e-002 1.3438e-003 2.2310e-002 1.8301e-002 7.9216e-003 2.3267e-002 1.1686e-002 3.4411e-002 2.3286e-002 7.6083e-002 3.8572e-002
          19 2.8983e-029 3.1843e-028 1.1937e-028 2.4900e-027 9.2729e-027 1.1107e-025 2.2842e-026 2.5083e-023 2.1493e-022 2.6122e-022 4.3664e-022 4.7396e-021 3.5631e-020 2.9900e-019 3.2179e-018 3.0511e-017 3.7279e-016 3.2986e-015 4.1313e-014 3.4631e-013 3.4820e-012 2.9358e-011 2.5788e-010 2.1799e-009 1.5255e-008 9.9520e-008 5.9352e-007 3.2839e-006 1.6798e-005 7.3308e-005 2.9250e-004 1.0260e-003 3.1416e-003 8.2702e-003 1.8373e-002 3.3456e-002 4.7594e-002 4.8508e-002 2.8784e-002 4.0319e-003 4.8618e-003 2.8524e-002 2.8283e-002 2.5869e-003 1.1759e-002 2.9732e-002 3.8782e-003 1.4575e-002 2.2837e-002 1.3382e-003 2.6873e-002 1.8333e-004 2.0853e-002 1.9150e-002 7.9054e-002 3.0320e-002 8.2037e-003
          20 6.8561e-018 6.6003e-017 7.5079e-018 6.3498e-016 1.3310e-015 9.5077e-015 2.5236e-014 6.1278e-012 2.8067e-011 4.7490e-012 4.2650e-012 1.1495e-012 4.5774e-013 2.2458e-012 2.2463e-012 9.7990e-013 5.2624e-014 5.5266e-014 1.8013e-012 2.5159e-014 2.9910e-011 1.0750e-010 1.2273e-009 8.8209e-009 6.0525e-008 3.6968e-007 2.0916e-006 1.0868e-005 5.1883e-005 2.1268e-004 7.8911e-004 2.5613e-003 7.2016e-003 1.7218e-002 3.4249e-002 5.4481e-002 6.4875e-002 5.0438e-002 1.6772e-002 2.1405e-004 2.3329e-002 4.2844e-002 1.6250e-002 2.2711e-003 3.4010e-002 2.1661e-002 2.2596e-003 3.5222e-002 6.1420e-003 2.2018e-002 1.5340e-002 1.7506e-002 5.8805e-003 4.6143e-002 5.2958e-003 1.3006e-004 5.2476e-004
          21 3.7131e-027 3.3864e-026 1.2846e-027 3.5303e-025 5.2388e-025 2.6354e-024 3.2015e-023 3.1653e-021 1.0219e-020 7.1396e-023 2.5187e-020 5.7275e-020 4.7448e-019 3.9933e-018 3.6355e-017 3.2379e-016 3.5546e-015 2.9499e-014 3.3274e-013 2.6259e-012 2.4197e-011 1.8980e-010 1.5289e-009 1.1755e-008 7.6053e-008 4.5682e-007 2.5031e-006 1.2627e-005 5.8203e-005 2.3117e-004 8.2672e-004 2.5796e-003 6.9432e-003 1.5796e-002 2.9640e-002 4.3826e-002 4.7184e-002 3.0971e-002 6.3340e-003 2.3993e-003 2.3771e-002 2.9118e-002 5.2389e-003 6.7792e-003 2.7860e-002 7.9741e-003 7.4964e-003 2.5143e-002 2.3598e-004 2.2855e-002 3.4081e-003 2.0388e-002 6.8438e-004 9.3790e-003 7.5864e-002 7.0936e-002 1.5474e-002
          22 8.6863e-027 6.9091e-026 5.1684e-027 8.6757e-025 2.7285e-025 2.9519e-027 2.0431e-022 5.2400e-021 2.9121e-021 5.3371e-020 3.0324e-019 9.2551e-019 6.2795e-018 4.4979e-017 3.7614e-016 3.0579e-015 3.0266e-014 2.3489e-013 2.3856e-012 1.7684e-011 1.4926e-010 1.0877e-009 8.0309e-009 5.6195e-008 3.3569e-007 1.8542e-006 9.3198e-006 4.2808e-005 1.7780e-004 6.4005e-004 2.0449e-003 5.6465e-003 1.3252e-002 2.5739e-002 3.9857e-002 4.5790e-002 3.3633e-002 9.6981e-003 5.8456e-004 1.8398e-002 2.9393e-002 9.1926e-003 2.6350e-003 2.4403e-002 1.3171e-002 2.2262e-003 2.4090e-002 4.0334e-003 1.4175e-002 1.2382e-002 8.6624e-003 1.0945e-002 1.3320e-002 1.9867e-003 1.8665e-003 1.4639e-001 1.6368e-002
          23 1.4926e-025 1.0346e-024 7.4490e-025 1.5093e-023 5.8022e-026 4.8221e-023 4.4735e-021 4.6161e-020 2.1903e-020 2.2000e-018 5.7511e-018 1.1978e-017 7.5835e-017 4.7485e-016 3.5133e-015 2.6266e-014 2.3334e-013 1.6887e-012 1.5443e-011 1.0723e-010 8.2848e-010 5.5991e-009 3.7876e-008 2.4128e-007 1.3287e-006 6.7393e-006 3.1014e-005 1.2949e-004 4.8416e-004 1.5723e-003 4.4680e-003 1.0839e-002 2.1933e-002 3.5695e-002 4.4001e-002 3.6264e-002 1.4033e-002 1.3008e-005 1.2697e-002 2.8345e-002 1.4059e-002 2.6656e-004 1.9114e-002 1.8289e-002 1.5941e-005 1.9367e-002 1.0723e-002 5.2486e-003 1.9406e-002 6.1700e-004 1.9308e-002 1.1760e-003 1.2789e-002 1.2410e-002 1.0182e-002 6.3307e-002 9.5145e-005
          24 1.0671e-023 6.0379e-023 1.6403e-022 1.0437e-021 4.8915e-022 9.6952e-021 2.8803e-019 9.9324e-019 1.3962e-017 1.8860e-016 1.8328e-016 1.0697e-016 9.3376e-016 4.7731e-015 2.9638e-014 2.0858e-013 1.6432e-012 1.1075e-011 9.1147e-011 5.9096e-010 4.1768e-009 2.6130e-008 1.6183e-007 9.3861e-007 4.7571e-006 2.2116e-005 9.2978e-005 3.5209e-004 1.1832e-003 3.4472e-003 8.6597e-003 1.8279e-002 3.1384e-002 4.1578e-002 3.8375e-002 1.9027e-002 1.1051e-003 7.2701e-003 2.5473e-002 1.8998e-002 4.4154e-004 1.2577e-002 2.1724e-002 1.5898e-003 1.2172e-002 1.7091e-002 3.1663e-004 1.9746e-002 1.8935e-003 1.5887e-002 2.7558e-003 1.5634e-002 4.3341e-007 8.7100e-003 2.9356e-002 5.4457e-002 1.3995e-003
          25 2.7877e-012 1.2904e-011 7.2707e-011 2.5819e-010 3.1110e-010 3.3797e-009 6.1599e-008 6.2791e-008 6.1895e-006 4.4074e-005 1.2107e-005 3.8003e-006 1.9090e-006 6.1835e-007 2.7290e-006 3.0878e-006 1.4651e-006 1.9746e-007 7.3228e-008 8.4581e-007 1.3253e-006 3.1303e-006 7.1892e-007 9.7798e-006 4.8349e-006 7.6064e-005 1.9357e-004 8.4679e-004 2.4338e-003 6.9019e-003 1.5677e-002 3.0543e-002 4.6585e-002 5.3486e-002 3.9052e-002 1.1430e-002 5.8962e-004 2.0505e-002 3.3488e-002 1.1149e-002 2.3253e-003 2.6406e-002 1.6574e-002 1.1798e-003 2.5382e-002 8.2479e-003 9.6264e-003 2.0549e-002 1.5925e-003 2.2349e-002 9.5621e-004 1.8125e-002 6.6539e-003 1.9492e-003 2.7415e-002 1.5056e-003 2.3044e-005
          26 3.6585e-022 1.4146e-021 1.2864e-020 3.2118e-020 6.1965e-020 4.9507e-019 6.7391e-018 1.0986e-018 1.0075e-015 4.9451e-015 1.2667e-016 5.4172e-015 5.4898e-015 3.8492e-014 2.6766e-013 1.4489e-012 1.0871e-011 6.6806e-011 4.9539e-010 2.9928e-009 1.9310e-008 1.1166e-007 6.3238e-007 3.3391e-006 1.5543e-005 6.6096e-005 2.5319e-004 8.6716e-004 2.6116e-003 6.7812e-003 1.4935e-002 2.7061e-002 3.8508e-002 3.9603e-002 2.4219e-002 4.0041e-003 2.9120e-003 2.0807e-002 2.2884e-002 3.3849e-003 6.1231e-003 2.2094e-002 6.4571e-003 4.9582e-003 2.0002e-002 1.4106e-003 1.3604e-002 9.5396e-003 6.1424e-003 1.2540e-002 5.1652e-003 8.3412e-003 1.0475e-002 8.1593e-005 1.9752e-004 1.0527e-001 5.7381e-004
          27 5.1538e-022 8.4161e-022 3.6234e-020 3.5507e-020 2.0189e-019 7.6965e-019 4.5752e-018 1.5687e-017 1.9091e-015 3.0618e-015 6.5932e-015 4.7092e-014 7.0404e-014 3.6136e-013 1.9595e-012 1.0060e-011 6.6102e-011 3.7528e-010 2.5010e-009 1.4011e-008 8.2500e-008 4.3966e-007 2.2747e-006 1.0928e-005 4.6610e-005 1.8084e-004 6.2917e-004 1.9419e-003 5.2193e-003 1.1979e-002 2.2869e-002 3.4884e-002 3.9650e-002 2.9010e-002 8.4944e-003 3.9797e-004 1.4899e-002 2.4583e-002 8.5015e-003 1.4719e-003 1.8875e-002 1.2735e-002 5.3387e-004 1.7834e-002 7.2899e-003 5.2966e-003 1.6273e-002 1.7365e-004 1.6765e-002 6.3197e-005 1.5311e-002 4.4591e-004 9.9420e-003 8.3349e-003 8.0515e-004 4.0880e-002 1.9394e-002
          28 4.7489e-021 7.9160e-023 6.3408e-019 1.9329e-019 3.7328e-018 6.2518e-018 9.2588e-018 6.7392e-016 1.8460e-014 2.1329e-015 2.8040e-013 7.3171e-013 6.7722e-013 3.2276e-012 1.4447e-011 6.4381e-011 3.8211e-010 1.9722e-009 1.1819e-008 6.1164e-008 3.2796e-007 1.6070e-006 7.5825e-006 3.3111e-005 1.2904e-004 4.5540e-004 1.4334e-003 3.9685e-003 9.4619e-003 1.8992e-002 3.0925e-002 3.8568e-002 3.2862e-002 1.4047e-002 2.2882e-004 8.8003e-003 2.3509e-002 1.4413e-002 2.0280e-005 1.2948e-002 1.7802e-002 6.8499e-004 1.1619e-002 1.4036e-002 3.0632e-004 1.6649e-002 2.6577e-003 1.1268e-002 6.2280e-003 8.8199e-003 4.7166e-003 1.1139e-002 4.7209e-005 7.7383e-003 1.2665e-002 2.6177e-002 2.7189e-002
