   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14
          44 7.6723e-008 6.9565e-010 2.4788e-006 1.4684e-007 9.4930e-006 3.2042e-005 4.2351e-007 4.3068e-004 1.5806e-003 4.7572e-004 6.9173e-005 7.5286e-007 2.3803e-005 2.3170e-004 3.1886e-003
          45 1.5302e-016 1.2468e-018 4.0760e-015 2.1562e-016 1.7091e-014 5.4024e-014 1.3325e-016 7.5346e-013 2.4505e-012 1.9257e-013 1.5050e-011 1.6993e-009 4.8167e-007 6.0849e-005 2.9155e-003
          46 2.1410e-017 9.5157e-020 1.4649e-016 1.2109e-018 1.3074e-015 2.4898e-015 6.3296e-016 4.4457e-014 4.2447e-014 3.9816e-013 3.0793e-011 3.4365e-009 7.9948e-007 8.2813e-005 3.4725e-003
          47 6.2409e-017 1.9347e-019 1.1386e-016 3.2269e-018 2.5499e-015 2.9213e-015 3.9739e-015 6.4180e-014 3.2363e-015 1.7649e-012 7.2833e-011 6.7822e-009 1.2947e-006 1.1142e-004 4.1054e-003
          48 3.3854e-016 8.2178e-019 1.0096e-016 9.1702e-017 1.0088e-014 6.4987e-015 2.8656e-014 1.8112e-013 4.9279e-014 7.7558e-012 1.7607e-010 1.3036e-008 2.0459e-006 1.4806e-004 4.8053e-003
          49 3.5935e-015 7.2576e-018 8.3480e-018 1.9470e-015 8.1233e-014 2.4444e-014 3.4946e-013 9.9574e-013 1.7659e-012 4.9832e-011 4.6971e-010 2.4456e-008 3.1708e-006 1.9522e-004 5.5871e-003
          50 7.1336e-013 1.2345e-015 2.0541e-013 5.9513e-013 1.2391e-011 1.0046e-012 7.5214e-011 9.6677e-011 5.2933e-010 4.7212e-009 4.7783e-009 4.0243e-008 4.8214e-006 2.5563e-004 6.4497e-003
          51 6.8505e-005 1.1593e-007 2.5091e-005 6.0314e-005 1.1430e-003 6.7107e-005 7.2927e-003 8.2481e-003 5.2670e-002 3.9614e-001 1.5715e-001 1.8658e-002 1.4702e-004 3.7470e-003 8.9552e-003
          52 8.7332e-014 1.3030e-016 8.2950e-014 1.0050e-013 1.1555e-012 3.1614e-016 9.7432e-012 4.9597e-012 7.6382e-011 2.0427e-010 9.0800e-010 8.7152e-008 7.2130e-006 3.3098e-004 7.3797e-003
          53 8.0426e-014 1.0180e-016 1.5734e-013 1.2113e-013 7.8407e-013 1.2488e-013 9.4069e-012 1.2366e-012 7.5043e-011 3.5625e-011 3.2400e-009 1.5727e-007 1.0622e-005 4.2623e-004 8.3846e-003
          54 1.7905e-013 1.8381e-016 6.0609e-013 3.4473e-013 1.1981e-012 1.0854e-012 2.1919e-011 3.8192e-014 1.7230e-010 4.0891e-014 9.8491e-009 2.8960e-007 1.5450e-005 5.4564e-004 9.4692e-003
          55 7.4131e-013 5.6163e-016 4.0382e-012 1.8182e-012 2.9343e-012 1.0744e-011 9.5286e-011 7.4904e-012 7.3872e-010 2.2257e-010 3.7367e-008 5.6242e-007 2.2132e-005 6.9285e-004 1.0605e-002
          56 1.1306e-011 5.1260e-015 9.7349e-011 3.5867e-011 1.8207e-011 3.3230e-010 1.5378e-009 6.2355e-010 1.2020e-008 1.1134e-008 4.0162e-007 1.5391e-006 3.0539e-005 8.7371e-004 1.1793e-002
          57 1.5777e-005 4.6021e-009 1.7271e-004 5.7813e-005 1.0690e-005 6.5003e-004 2.2201e-003 1.5848e-003 1.7663e-002 2.3099e-002 4.2719e-001 1.8768e-001 3.1988e-002 1.0610e-005 2.0092e-003
          58 2.2939e-011 3.3100e-015 3.2051e-010 9.7933e-011 2.2653e-012 1.3097e-009 3.3523e-009 3.8598e-009 2.7427e-008 4.7053e-008 4.4605e-007 4.2156e-007 4.9109e-005 1.0953e-003 1.3009e-002
          59 4.9013e-012 5.2472e-017 1.2065e-010 3.0551e-011 6.1793e-012 5.6830e-010 7.9409e-010 2.2185e-009 7.1707e-009 1.9721e-008 3.5277e-008 1.8330e-006 6.7858e-005 1.3644e-003 1.4274e-002
          60 3.3707e-012 3.7042e-015 1.7655e-010 3.6542e-011 4.7818e-011 9.3806e-010 6.5292e-010 4.4961e-009 7.0598e-009 3.1232e-008 1.9353e-009 4.1852e-006 9.7940e-005 1.6853e-003 1.5525e-002
          61 2.6134e-012 3.6781e-014 4.8275e-010 7.9292e-011 3.2085e-010 2.8583e-009 7.8034e-010 1.6162e-008 1.1899e-008 9.4370e-008 1.3326e-008 1.0501e-005 1.4766e-004 2.0626e-003 1.6780e-002
          62 4.5690e-014 5.2188e-013 2.9539e-009 3.6500e-010 3.7544e-009 1.9393e-008 9.8207e-010 1.2643e-007 3.6613e-008 6.6383e-007 3.0189e-007 4.2538e-005 2.5698e-004 2.4539e-003 1.8056e-002
          63 3.1020e-007 1.9924e-008 5.9535e-005 5.1076e-006 1.2732e-004 4.3229e-004 1.7165e-006 3.1908e-003 2.2523e-004 1.5914e-002 9.6187e-003 4.3139e-001 1.6096e-001 5.2511e-002 8.3903e-003
          64 1.5884e-008 9.4950e-010 2.7654e-006 2.3278e-007 6.0421e-006 2.0171e-005 1.1598e-007 1.4967e-004 9.6741e-006 7.4544e-004 4.5299e-004 1.9301e-002 4.9122e-003 1.1578e-002 1.4738e-002
          65 2.4066e-010 4.9778e-012 8.0943e-009 3.7877e-010 2.9094e-008 6.6198e-008 1.0346e-008 5.5537e-007 1.3366e-010 2.7201e-006 1.7620e-006 1.7395e-005 2.2744e-004 4.3774e-003 1.9817e-002
          66 3.9954e-010 4.8091e-012 4.4649e-009 6.5091e-011 2.6474e-008 4.1821e-008 2.3895e-008 3.9693e-007 3.3255e-008 1.9476e-006 1.3505e-006 7.3117e-007 4.6647e-004 5.3284e-003 2.0655e-002
          67 1.1482e-009 9.5932e-012 4.9579e-009 1.0609e-012 5.0764e-008 5.5396e-008 7.8128e-008 5.9965e-007 2.0340e-007 2.9598e-006 2.4810e-006 1.1822e-006 9.0602e-004 6.8112e-003 2.1027e-002
          68 5.5176e-009 3.4544e-011 9.0609e-009 4.9543e-010 1.7892e-007 1.3101e-007 3.9809e-007 1.6490e-006 1.3725e-006 8.1250e-006 9.6286e-006 1.4162e-005 2.2208e-003 9.3989e-003 2.0228e-002
          69 9.3331e-008 4.5356e-010 4.8167e-008 2.2062e-008 2.3401e-006 1.0838e-006 6.9001e-006 1.6476e-005 2.7964e-005 7.9576e-005 1.5261e-004 2.0666e-004 1.4989e-002 1.8833e-002 1.2803e-002
          70 5.2066e-006 2.2397e-008 1.2388e-006 1.6398e-006 1.1609e-004 4.1087e-005 3.8661e-004 7.0448e-004 1.6598e-003 3.3337e-003 8.5004e-003 9.1955e-003 4.6952e-001 8.7935e-002 8.2669e-002
          71 1.8359e-007 6.9475e-010 1.3441e-008 7.3077e-008 3.6365e-006 9.2703e-007 1.3638e-005 1.8609e-005 6.1525e-005 8.5274e-005 3.0263e-004 2.3845e-004 7.9779e-003 3.1999e-003 4.2431e-002
          72 5.4819e-008 1.6221e-010 3.9206e-010 3.0226e-008 8.7767e-007 9.7503e-008 4.0394e-006 3.0885e-006 1.9538e-005 1.2757e-005 9.2863e-005 3.5660e-005 3.1327e-004 1.0697e-002 3.3175e-002
          73 5.7042e-008 1.2980e-010 8.7692e-009 3.9921e-008 7.4182e-007 1.7327e-008 4.1327e-006 1.6014e-006 2.0968e-005 5.3579e-006 9.8198e-005 1.8818e-005 5.3854e-006 1.8029e-002 3.1770e-002
          74 1.0558e-007 1.8011e-010 4.6901e-008 8.9051e-008 1.1146e-006 2.0078e-009 7.4739e-006 1.1878e-006 3.9145e-005 2.3568e-006 1.7989e-004 2.3759e-005 3.2772e-004 3.2209e-002 3.0843e-002
          75 3.4528e-007 4.2790e-010 2.8875e-007 3.3893e-007 2.9501e-006 1.9503e-007 2.3783e-005 9.1868e-007 1.2707e-004 3.4797e-008 5.6426e-004 8.5142e-005 1.8338e-003 7.5551e-002 2.6906e-002
          76 1.6752e-006 1.5163e-009 2.0858e-006 1.8424e-006 1.1821e-005 2.5879e-006 1.1241e-004 1.1611e-007 6.0692e-004 1.6632e-005 2.5744e-003 5.8699e-004 8.8704e-003 2.2541e-001 6.3266e-003
          77 1.7643e-006 1.2245e-009 2.8044e-006 2.0967e-006 1.0711e-005 4.4751e-006 1.1599e-004 8.6837e-007 6.2916e-004 5.4665e-005 2.5521e-003 8.5600e-004 7.9399e-003 1.4493e-001 1.1371e-002
          78 5.4539e-007 2.4074e-010 1.1722e-006 7.1949e-007 2.6166e-006 2.3658e-006 3.4752e-005 2.2684e-006 1.8916e-004 4.2788e-005 7.0745e-004 4.2438e-004 1.6031e-003 1.6546e-002 3.2601e-002
          79 2.7814e-007 6.0443e-011 8.1182e-007 4.1238e-007 9.6966e-007 1.9592e-006 1.7045e-005 3.5562e-006 9.2813e-005 4.3729e-005 3.0693e-004 3.5697e-004 3.6853e-004 9.0648e-004 3.8850e-002
          80 2.2302e-007 1.4770e-011 8.6470e-007 3.7250e-007 5.1542e-007 2.3712e-006 1.3088e-005 5.9835e-006 7.1109e-005 5.8997e-005 1.9957e-004 4.4358e-004 7.9772e-005 3.5505e-004 4.3086e-002
          81 2.3543e-007 3.8109e-013 1.1913e-006 4.4427e-007 3.1045e-007 3.5931e-006 1.3180e-005 1.1076e-005 7.1356e-005 9.4609e-005 1.6201e-004 6.7433e-004 6.3013e-006 2.8328e-003 4.6881e-002
          82 2.8498e-007 9.7475e-012 1.8585e-006 6.1010e-007 1.5914e-007 6.0339e-006 1.5164e-005 2.1265e-005 8.1797e-005 1.6338e-004 1.4143e-004 1.1007e-003 2.4521e-006 6.5898e-003 4.7278e-002
          83 3.2225e-007 5.6781e-011 2.6870e-006 7.8702e-007 3.1038e-008 9.2543e-006 1.6236e-005 3.5885e-005 8.7327e-005 2.5348e-004 1.0555e-004 1.5934e-003 7.5334e-006 9.4111e-003 3.6857e-002
          84 2.7113e-007 1.2422e-010 2.9048e-006 7.6474e-007 9.8136e-009 1.0522e-005 1.2845e-005 4.3932e-005 6.9003e-005 2.8877e-004 4.9603e-005 1.6644e-003 6.9755e-008 7.9616e-003 1.6789e-002
          85 1.6790e-007 1.6331e-010 2.3778e-006 5.6210e-007 1.1317e-007 9.0256e-006 7.3718e-006 4.0134e-005 3.9662e-005 2.4664e-004 1.0942e-005 1.2720e-003 2.0692e-005 4.0933e-003 3.3224e-003
          86 9.1569e-008 1.7636e-010 1.8010e-006 3.8039e-007 2.5770e-007 7.1535e-006 3.6312e-006 3.3641e-005 1.9674e-005 1.9368e-004 1.0854e-007 8.6725e-004 9.6254e-005 1.4540e-003 1.9065e-005
          87 4.9233e-008 1.8645e-010 1.4446e-006 2.7098e-007 4.1937e-007 5.9975e-006 1.6846e-006 2.9658e-005 9.2910e-006 1.6030e-004 3.5417e-006 6.0387e-004 2.2372e-004 3.3160e-004 8.2348e-004
          88 2.5758e-008 2.0325e-010 1.2619e-006 2.0865e-007 6.1898e-007 5.4724e-006 6.8976e-007 2.8327e-005 3.9724e-006 1.4400e-004 1.3732e-005 4.4224e-004 4.0174e-004 1.4795e-005 2.3166e-003
          89 1.1707e-008 2.2771e-010 1.1768e-006 1.6972e-007 8.7999e-007 5.3304e-006 1.8330e-007 2.8786e-005 1.2031e-006 1.3785e-004 2.9193e-005 3.3409e-004 6.2754e-004 3.7525e-005 3.4082e-003
          90 3.3475e-009 2.5564e-010 1.1282e-006 1.3981e-007 1.2078e-006 5.3427e-006 1.8463e-009 3.0032e-005 6.1881e-008 1.3559e-004 4.9877e-005 2.5031e-004 8.7927e-004 1.4915e-004 3.7635e-003
          91 3.8524e-011 2.7739e-010 1.0626e-006 1.1064e-007 1.5653e-006 5.2699e-006 1.1628e-007 3.0799e-005 3.4933e-007 1.3108e-004 7.4053e-005 1.7662e-004 1.0991e-003 2.0728e-004 3.3304e-003
          92 2.0917e-009 2.8105e-010 9.4204e-007 7.9654e-008 1.8656e-006 4.9081e-006 5.0184e-007 2.9820e-005 1.9402e-006 1.1949e-004 9.6774e-005 1.1085e-004 1.2059e-003 1.6207e-004 2.3406e-003
          93 8.8438e-009 2.6221e-010 7.6933e-007 4.9998e-008 2.0269e-006 4.2318e-006 1.0578e-006 2.6758e-005 4.3759e-006 1.0067e-004 1.1241e-004 5.8721e-005 1.1577e-003 6.3026e-005 1.2631e-003
          94 1.8380e-008 2.2886e-010 5.8340e-007 2.6503e-008 2.0456e-006 3.4131e-006 1.6489e-006 2.2515e-005 7.0241e-006 7.9158e-005 1.1941e-004 2.4700e-005 9.9326e-004 1.8998e-006 4.9085e-004
          95 2.8990e-008 1.9285e-010 4.2041e-007 1.1115e-008 1.9818e-006 2.6439e-006 2.1989e-006 1.8266e-005 9.5079e-006 5.9603e-005 1.2050e-004 6.9863e-006 7.8738e-004 3.1854e-005 1.1048e-004
          96 4.0036e-008 1.6137e-010 2.9304e-007 2.8725e-009 1.8955e-006 2.0115e-006 2.7046e-006 1.4635e-005 1.1787e-005 4.3910e-005 1.1919e-004 5.0409e-007 5.9274e-004 1.5169e-004 2.6056e-006
          97 5.1627e-008 1.3631e-010 1.9806e-007 4.5476e-011 1.8179e-006 1.5178e-006 3.1922e-006 1.1721e-005 1.3964e-005 3.1918e-005 1.1757e-004 8.1039e-007 4.2966e-004 3.3329e-004 1.9398e-005
          98 6.3990e-008 1.1691e-010 1.2789e-007 1.3359e-009 1.7553e-006 1.1328e-006 3.6809e-006 9.3870e-006 1.6120e-005 2.2788e-005 1.1628e-004 5.1810e-006 3.0018e-004 5.4167e-004 6.0182e-005
          99 7.7019e-008 1.0163e-010 7.6203e-008 5.9879e-009 1.6996e-006 8.2596e-007 4.1653e-006 7.4601e-006 1.8229e-005 1.5733e-005 1.1495e-004 1.2138e-005 2.0037e-004 7.4041e-004 7.6400e-005
         100 9.0031e-008 8.9029e-011 3.9173e-008 1.3460e-008 1.6359e-006 5.7649e-007 4.6118e-006 5.8065e-006 2.0140e-005 1.0236e-005 1.1265e-004 2.0752e-005 1.2566e-004 8.9364e-004 5.9070e-005
         101 1.0199e-007 7.8133e-011 1.4949e-008 2.3123e-008 1.5523e-006 3.7487e-007 4.9753e-006 4.3623e-006 2.1658e-005 6.0408e-006 1.0858e-004 3.0238e-005 7.2305e-005 9.7409e-004 2.5002e-005
         102 1.1190e-007 6.8477e-011 2.4184e-009 3.4198e-008 1.4439e-006 2.1816e-007 5.2197e-006 3.1147e-006 2.2630e-005 3.0258e-006 1.0239e-004 3.9884e-005 3.6754e-005 9.7121e-004 1.3380e-006
         103 1.1869e-007 5.9711e-011 4.2510e-010 4.5682e-008 1.3084e-006 1.0511e-007 5.3088e-006 2.0673e-006 2.2905e-005 1.0983e-006 9.3929e-005 4.8918e-005 1.5279e-005 8.8953e-004 1.1192e-005
         104 1.2135e-007 5.1666e-011 7.3047e-009 5.6334e-008 1.1484e-006 3.4692e-008 5.2174e-006 1.2368e-006 2.2386e-005 1.5712e-007 8.3368e-005 5.6484e-005 4.2809e-006 7.4813e-004 6.3598e-005
         105 1.2024e-007 4.4630e-011 2.0663e-008 6.5351e-008 9.7970e-007 3.3087e-009 4.9794e-006 6.3908e-007 2.1235e-005 3.8879e-008 7.1851e-005 6.2244e-005 3.1972e-007 5.8081e-004 1.5025e-004
         106 1.1683e-007 3.8946e-011 3.8192e-008 7.2802e-008 8.1998e-007 3.5736e-009 4.6683e-006 2.5917e-007 1.9775e-005 5.2770e-007 6.0723e-005 6.6590e-005 3.8825e-007 4.1959e-004 2.5352e-004
         107 1.1184e-007 3.4480e-011 5.8072e-008 7.8720e-008 6.7479e-007 2.7473e-008 4.3180e-006 5.8812e-008 1.8161e-005 1.4266e-006 5.0451e-005 6.9720e-005 2.3962e-006 2.8097e-004 3.5411e-004
         108 1.0573e-007 3.1030e-011 7.8820e-008 8.3130e-008 5.4631e-007 6.7914e-008 3.9501e-006 2.3710e-014 1.6488e-005 2.5735e-006 4.1250e-005 7.1746e-005 5.1105e-006 1.7255e-004 4.3527e-004
         109 9.9550e-008 2.8586e-011 1.0002e-007 8.6705e-008 4.3781e-007 1.1981e-007 3.6041e-006 4.8208e-008 1.4923e-005 3.8699e-006 3.3411e-005 7.3268e-005 7.9618e-006 9.5651e-005 4.8970e-004
         110 9.3247e-008 2.6868e-011 1.2114e-007 8.9436e-008 3.4576e-007 1.7952e-007 3.2756e-006 1.7654e-007 1.3450e-005 5.2456e-006 2.6709e-005 7.4244e-005 1.0751e-005 4.5482e-005 5.1299e-004
         111 8.6533e-008 2.5592e-011 1.4119e-007 9.1005e-008 2.6705e-007 2.4320e-007 2.9533e-006 3.6310e-007 1.2021e-005 6.6224e-006 2.0932e-005 7.4376e-005 1.3412e-005 1.6502e-005 5.0364e-004
         112 7.9762e-008 2.4692e-011 1.6018e-007 9.1728e-008 2.0120e-007 3.0900e-007 2.6482e-006 5.9162e-007 1.0682e-005 7.9749e-006 1.6063e-005 7.3892e-005 1.6050e-005 3.1180e-006 4.6773e-004
