   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          12 1.5517e-003 3.7790e-002 4.3694e-002 5.5431e-002 5.4717e-002 1.1148e-001 9.0676e-005 2.0498e-002 6.6524e-004 6.0136e-004 5.2876e-002 9.9405e-002 1.4464e-002 4.7951e-003 1.8860e-003 8.5139e-002 5.2158e-002 2.3262e-001 1.2953e-001 2.7336e-005 1.4054e-004 2.3066e-005 1.2490e-004 1.0478e-004 4.8840e-005 2.3863e-005 9.6571e-006 5.3159e-006 3.4659e-006 1.8120e-006 1.1218e-006 8.5791e-007 5.1380e-007 2.5127e-007 1.6437e-007 1.4490e-007 1.0831e-007 5.9134e-008 2.9969e-008 2.0853e-008 1.9786e-008 1.8398e-008 1.3826e-008 7.6316e-009 2.5774e-009
          13 1.3435e-003 1.0665e-002 2.7905e-004 7.1692e-002 2.8053e-003 1.0160e-001 6.0487e-002 5.6388e-003 2.4022e-002 3.7580e-004 5.9035e-004 4.9317e-002 9.5722e-002 1.5781e-002 7.1980e-003 1.2967e-004 7.1551e-002 1.1247e-001 2.7958e-001 8.6498e-002 2.0076e-003 9.4150e-006 2.7688e-007 4.8286e-005 7.4211e-005 4.9119e-005 2.8408e-005 1.2498e-005 6.3816e-006 3.7876e-006 1.9441e-006 1.1626e-006 8.7188e-007 5.5209e-007 2.8888e-007 1.8281e-007 1.5194e-007 1.1726e-007 7.0945e-008 3.8392e-008 2.4227e-008 1.9177e-008 1.5521e-008 9.8450e-009 3.6319e-009
          14 3.3474e-004 1.2169e-004 1.5343e-002 2.0941e-002 4.9433e-002 1.3346e-002 1.0973e-001 1.7751e-002 1.7874e-002 1.7469e-002 3.5304e-009 1.2885e-003 5.1438e-002 8.6476e-002 1.2829e-002 8.6762e-003 1.5220e-003 5.7782e-002 1.6375e-001 2.9330e-001 5.6026e-002 4.3786e-003 5.4704e-005 5.1381e-008 1.7688e-005 4.6021e-005 4.3439e-005 2.9864e-005 1.5527e-005 8.2793e-006 4.5239e-006 2.3539e-006 1.4179e-006 9.5863e-007 5.9008e-007 3.4806e-007 2.3614e-007 1.7653e-007 1.2248e-007 7.6086e-008 4.6903e-008 3.1441e-008 2.1797e-008 1.2789e-008 4.6046e-009
          15 5.6346e-006 1.3392e-003 1.4730e-002 1.6168e-005 5.3200e-002 9.1481e-003 5.6075e-002 8.6295e-002 1.5429e-003 2.5861e-002 1.2318e-002 1.6875e-006 3.3348e-003 5.5204e-002 8.1415e-002 1.2623e-002 7.9036e-003 3.5089e-003 4.2607e-002 2.1968e-001 2.7583e-001 3.0701e-002 6.1265e-003 3.9765e-004 1.4430e-005 1.2077e-005 2.9958e-005 3.6809e-005 3.0629e-005 1.9355e-005 1.1396e-005 6.3720e-006 3.4860e-006 2.0697e-006 1.2901e-006 7.8856e-007 4.9561e-007 3.3573e-007 2.3241e-007 1.5465e-007 9.9657e-008 6.4449e-008 4.1117e-008 2.2486e-008 7.8289e-009
          16 3.9634e-005 1.9277e-003 3.9961e-003 7.0818e-003 1.6808e-002 4.2534e-002 1.7872e-003 8.5293e-002 5.1325e-002 1.3295e-003 2.9927e-002 8.7133e-003 8.4841e-007 5.0790e-003 5.5859e-002 7.7189e-002 1.3097e-002 7.3144e-003 6.9962e-003 2.6632e-002 2.8625e-001 2.4984e-001 1.3279e-002 6.5386e-003 9.6237e-004 8.5017e-005 1.6867e-005 2.1199e-005 2.6372e-005 2.8005e-005 2.0351e-005 1.3421e-005 8.6847e-006 4.9033e-006 2.7709e-006 1.8024e-006 1.1740e-006 6.9231e-007 4.1505e-007 2.8625e-007 2.1247e-007 1.4855e-007 9.1559e-008 4.6111e-008 1.5199e-008
          17 5.8971e-005 7.9691e-004 1.2804e-005 9.8473e-003 9.9354e-005 3.6754e-002 1.5014e-002 2.3733e-002 8.7243e-002 2.1225e-002 9.1590e-003 2.9325e-002 5.2191e-003 6.3564e-006 6.5816e-003 5.5373e-002 7.2000e-002 1.2744e-002 7.0747e-003 1.1148e-002 1.3662e-002 3.5152e-001 2.1974e-001 4.0260e-003 5.7213e-003 1.4987e-003 2.2598e-004 3.5997e-005 1.8927e-005 1.8923e-005 2.2326e-005 1.8791e-005 1.4061e-005 1.0122e-005 6.2676e-006 3.7044e-006 2.4120e-006 1.5975e-006 9.7386e-007 5.7998e-007 3.7530e-007 2.6063e-007 1.7340e-007 9.4163e-008 3.2205e-008
          18 2.6280e-005 7.4282e-005 8.8690e-004 4.5882e-003 4.4177e-003 1.1292e-002 3.5896e-002 2.3017e-004 5.2381e-002 6.9103e-002 4.3398e-003 1.8461e-002 2.5297e-002 2.7330e-003 6.9055e-007 8.4870e-003 5.5102e-002 6.7019e-002 1.2222e-002 6.6161e-003 1.4937e-002 4.9116e-003 4.0908e-001 1.8475e-001 4.2217e-004 4.2601e-003 1.8476e-003 4.2465e-004 8.1534e-005 2.4882e-005 1.7051e-005 1.7341e-005 1.6307e-005 1.3925e-005 1.0602e-005 7.3261e-006 4.9070e-006 3.2401e-006 2.0838e-006 1.3276e-006 8.5919e-007 5.5947e-007 3.4812e-007 1.8242e-007 6.1722e-008
          19 3.1741e-006 2.5059e-005 1.3149e-003 5.6074e-004 7.7169e-003 1.4499e-004 2.7347e-002 1.8059e-002 7.7641e-003 6.9450e-002 4.3577e-002 1.6096e-005 2.5314e-002 2.0197e-002 1.3415e-003 1.5866e-005 1.0533e-002 5.4541e-002 6.2686e-002 1.1989e-002 5.8922e-003 1.8397e-002 4.4606e-004 4.5954e-001 1.4734e-001 2.0766e-004 2.6517e-003 1.9226e-003 6.4446e-004 1.5816e-004 4.5133e-005 1.8856e-005 1.5979e-005 1.4122e-005 1.2270e-005 1.0788e-005 8.2273e-006 5.6344e-006 3.9498e-006 2.8308e-006 1.9186e-006 1.2057e-006 7.1203e-007 3.6366e-007 1.2246e-007
          20 4.2487e-007 1.0850e-004 6.8702e-004 1.1449e-004 4.8274e-003 2.7372e-003 8.3827e-003 2.9854e-002 2.5937e-003 2.8431e-002 6.8990e-002 2.0867e-002 3.7139e-003 2.8615e-002 1.5135e-002 5.8992e-004 9.4298e-005 1.2407e-002 5.3513e-002 5.8775e-002 1.1907e-002 5.1015e-003 2.1628e-002 9.1875e-004 5.0266e-001 1.1135e-001 1.7233e-003 1.2839e-003 1.7190e-003 8.1959e-004 2.6005e-004 8.2229e-005 2.7287e-005 1.7153e-005 1.3251e-005 1.0644e-005 9.9070e-006 8.4810e-006 6.1648e-006 4.3725e-006 3.2554e-006 2.3663e-006 1.5384e-006 8.0704e-007 2.7115e-007
          21 2.9236e-006 9.1472e-005 1.2348e-004 7.3788e-004 1.2093e-003 5.7032e-003 1.6427e-004 2.0452e-002 1.8655e-002 1.4266e-003 4.7976e-002 5.5229e-002 6.1405e-003 1.0878e-002 2.8497e-002 1.0555e-002 2.0408e-004 2.4376e-004 1.4041e-002 5.2112e-002 5.5020e-002 1.1761e-002 4.3584e-003 2.4426e-002 6.8176e-003 5.3668e-001 7.9568e-002 3.6861e-003 3.9489e-004 1.3279e-003 8.9191e-004 3.7250e-004 1.3215e-004 4.6251e-005 2.2067e-005 1.3472e-005 1.0281e-005 9.0324e-006 7.6055e-006 5.9904e-006 4.6270e-006 3.4645e-006 2.3660e-006 1.3054e-006 4.5127e-007
          22 2.8376e-006 3.2907e-005 1.7431e-006 7.8173e-004 6.6785e-006 4.4020e-003 1.7919e-003 6.2695e-003 2.4398e-002 5.2666e-003 1.3423e-002 5.7337e-002 3.6040e-002 2.7807e-004 1.8042e-002 2.5782e-002 6.8161e-003 4.7390e-005 4.9842e-004 1.5592e-002 5.0575e-002 5.1448e-002 1.1551e-002 3.6599e-003 2.6555e-002 1.8007e-002 5.6044e-001 5.3138e-002 5.2561e-003 2.5021e-005 8.6812e-004 8.5780e-004 4.5803e-004 1.9789e-004 7.3909e-005 3.3003e-005 1.7237e-005 1.0608e-005 8.4146e-006 7.1093e-006 5.5704e-006 4.1360e-006 2.9081e-006 1.6868e-006 6.0217e-007
          23 1.2192e-006 2.6456e-006 6.6513e-005 3.8966e-004 3.1854e-004 1.6764e-003 4.3218e-003 1.8859e-004 1.5804e-002 1.7708e-002 8.2241e-006 3.0252e-002 5.4672e-002 1.8356e-002 1.3408e-003 2.3161e-002 2.1609e-002 4.0851e-003 4.9873e-006 8.8543e-004 1.7065e-002 4.8938e-002 4.8088e-002 1.1329e-002 2.9939e-003 2.7964e-002 3.4152e-002 5.7401e-001 3.2312e-002 6.0318e-003 6.3272e-005 4.5586e-004 7.2787e-004 4.9890e-004 2.6471e-004 1.1173e-004 5.0966e-005 2.5376e-005 1.3278e-005 8.7513e-006 6.8453e-006 5.1812e-006 3.5149e-006 1.9568e-006 6.8641e-007
          24 1.6972e-007 1.7200e-006 9.5085e-005 7.9602e-005 6.4133e-004 1.8082e-004 3.9564e-003 1.1331e-003 5.0784e-003 2.0050e-002 6.9129e-003 5.7068e-003 4.3237e-002 4.3191e-002 6.1844e-003 6.3262e-003 2.5499e-002 1.6937e-002 2.2454e-003 2.0722e-009 1.4075e-003 1.8414e-002 4.7246e-002 4.4985e-002 1.1129e-002 2.3710e-003 2.8711e-002 5.4990e-002 5.7812e-001 1.7043e-002 5.9404e-003 3.4151e-004 1.6451e-004 5.3468e-004 4.8642e-004 3.1333e-004 1.5581e-004 7.6849e-005 3.8597e-005 1.9379e-005 1.1126e-005 7.3744e-006 4.8525e-006 2.6488e-006 9.1431e-007
          25 1.7624e-008 7.2437e-006 6.2631e-005 6.2973e-008 5.3327e-004 5.7458e-005 2.0036e-003 3.2146e-003 2.5893e-004 1.2702e-002 1.5953e-002 3.6794e-004 1.8261e-002 4.7562e-002 2.8181e-002 5.8950e-004 1.2451e-002 2.5230e-002 1.2489e-002 1.1046e-003 2.6226e-008 2.0424e-003 1.9550e-002 4.5431e-002 4.2057e-002 1.0926e-002 1.8147e-003 2.8852e-002 8.0117e-002 5.7374e-001 7.0117e-003 5.1346e-003 6.8725e-004 2.0126e-005 3.2861e-004 4.1888e-004 3.3095e-004 1.9545e-004 1.0782e-004 5.7671e-005 2.9828e-005 1.6135e-005 9.1738e-006 4.6752e-006 1.5722e-006
          26 1.9127e-007 7.7258e-006 2.1347e-005 3.5106e-005 2.4782e-004 3.6594e-004 4.8323e-004 3.4182e-003 6.4417e-004 4.3900e-003 1.6573e-002 7.4759e-003 2.1657e-003 3.0976e-002 4.3057e-002 1.4419e-002 5.8784e-004 1.7746e-002 2.2942e-002 8.6258e-003 4.6122e-004 1.7218e-006 2.7933e-003 2.0529e-002 4.3564e-002 3.9262e-002 1.0674e-002 1.3445e-003 2.8461e-002 1.0891e-001 5.6196e-001 1.6022e-003 3.8871e-003 9.5930e-004 9.5985e-006 1.5435e-004 3.1210e-004 3.0962e-004 2.1790e-004 1.3656e-004 8.0098e-005 4.4173e-005 2.3522e-005 1.1203e-005 3.6442e-006
          27 2.6898e-007 4.3904e-006 1.8335e-006 6.4666e-005 5.2452e-005 4.8670e-004 3.9633e-006 2.1583e-003 2.3083e-003 3.7535e-004 1.0579e-002 1.3942e-002 1.0114e-003 1.0911e-002 3.8548e-002 3.2672e-002 4.8562e-003 4.1936e-003 2.1076e-002 1.9390e-002 5.5382e-003 1.4806e-004 1.7663e-005 3.6400e-003 2.1334e-002 4.1661e-002 3.6619e-002 1.0379e-002 9.6001e-004 2.7621e-002 1.4066e-001 5.4396e-001 4.0270e-008 2.5020e-003 1.0716e-003 8.9090e-005 4.1728e-005 1.9158e-004 2.5160e-004 2.1215e-004 1.5128e-004 9.7662e-005 5.6738e-005 2.7705e-005 9.0255e-006
          28 1.9748e-007 1.2900e-006 1.1535e-006 5.6369e-005 1.2613e-008 3.6375e-004 1.3499e-004 8.1573e-004 2.8650e-003 2.9751e-004 4.0568e-003 1.3882e-002 7.2229e-003 7.5486e-004 2.1961e-002 3.8826e-002 2.0408e-002 4.3753e-004 9.2718e-003 2.2123e-002 1.5307e-002 3.2551e-003 2.7548e-005 7.0697e-005 4.5882e-003 2.1983e-002 3.9661e-002 3.4028e-002 1.0026e-002 6.5566e-004 2.6401e-002 1.7473e-001 5.2089e-001 1.3564e-003 1.2563e-003 9.9867e-004 2.0213e-004 6.7148e-007 8.2673e-005 1.7107e-004 1.7490e-004 1.3779e-004 9.4554e-005 5.1656e-005 1.7659e-005
          29 8.4825e-008 6.0949e-008 5.8613e-006 3.0248e-005 2.0848e-005 1.7240e-004 3.3437e-004 1.1727e-004 2.1932e-003 1.5548e-003 5.6981e-004 9.1737e-003 1.1925e-002 1.3764e-003 6.7965e-003 3.0412e-002 3.2706e-002 9.7203e-003 5.3825e-004 1.4050e-002 2.1102e-002 1.1286e-002 1.7174e-003 5.2149e-007 1.8782e-004 5.6238e-003 2.2546e-002 3.7687e-002 3.1503e-002 9.6017e-003 4.2709e-004 2.4887e-002 2.1061e-001 4.9390e-001 4.8644e-003 3.6763e-004 7.7443e-004 2.9051e-004 1.7866e-005 1.6560e-005 8.2690e-005 1.1048e-004 9.4978e-005 5.9008e-005 2.1506e-005
          30 1.4941e-008 1.5648e-007 7.8723e-006 9.2277e-006 4.5503e-005 4.3795e-005 3.7071e-004 1.0114e-005 1.1347e-003 2.2845e-003 7.2928e-005 4.0032e-003 1.1769e-002 6.4030e-003 2.8213e-004 1.5974e-002 3.3249e-002 2.2958e-002 2.7461e-003 3.6597e-003 1.7375e-002 1.8543e-002 7.7192e-003 7.7442e-004 2.4666e-006 3.9647e-004 6.6915e-003 2.2887e-002 3.5667e-002 2.9045e-002 9.1107e-003 2.6460e-004 2.3174e-002 2.4776e-001 4.6413e-001 9.7704e-003 3.1424e-006 4.6315e-004 3.1337e-004 6.8091e-005 5.6728e-007 1.8603e-005 3.9870e-005 3.4383e-005 1.4129e-005
          31 4.6127e-010 5.6234e-007 6.3238e-006 6.5634e-007 4.8287e-005 1.0898e-006 2.7153e-004 1.4745e-004 3.5754e-004 2.0826e-003 9.0290e-004 8.8166e-004 8.2367e-003 9.9546e-003 1.3398e-003 4.6831e-003 2.4075e-002 3.0095e-002 1.2853e-002 6.2018e-005 8.0465e-003 1.8715e-002 1.5061e-002 4.8366e-003 2.7375e-004 2.9882e-006 7.3107e-004 7.8372e-003 2.3053e-002 3.3531e-002 2.6576e-002 8.5276e-003 1.5671e-004 2.1389e-002 2.8570e-001 4.3248e-001 1.5478e-002 2.5947e-004 1.6263e-004 2.5638e-004 1.1023e-004 2.4989e-005 3.6732e-007 2.0579e-006 1.8565e-006
          32 1.4439e-008 7.3245e-007 3.4607e-006 7.0059e-007 3.4678e-005 8.4307e-006 1.4095e-004 2.6558e-004 3.2890e-005 1.3734e-003 1.6539e-003 1.3709e-006 4.1596e-003 1.0011e-002 5.2006e-003 1.7521e-004 1.2342e-002 2.7904e-002 2.2639e-002 4.9773e-003 1.0317e-003 1.2143e-002 1.8095e-002 1.1291e-002 2.7075e-003 6.0084e-005 2.8882e-008 1.2086e-003 9.0201e-003 2.3105e-002 3.1353e-002 2.4117e-002 7.8415e-003 9.0139e-005 1.9621e-002 3.2425e-001 3.9943e-001 2.1574e-002 1.1744e-003 3.7282e-006 1.3219e-004 1.0693e-004 5.3609e-005 1.7199e-005 3.8273e-006
          33 2.9086e-008 6.1956e-007 1.2093e-006 3.3158e-006 1.7869e-005 2.6366e-005 4.7815e-005 2.7882e-004 1.7591e-005 6.6384e-004 1.8002e-003 3.7564e-004 1.3453e-003 7.5483e-003 7.9855e-003 9.6652e-004 3.8047e-003 1.9590e-002 2.6281e-002 1.3640e-002 7.2370e-004 4.2843e-003 1.4852e-002 1.5847e-002 7.7075e-003 1.2904e-003 2.0252e-006 1.5378e-005 1.8502e-003 1.0157e-002 2.2886e-002 2.8996e-002 2.1602e-002 7.0381e-003 5.5609e-005 1.7853e-002 3.6354e-001 3.6563e-001 2.7560e-002 2.7782e-003 1.1936e-004 1.5564e-005 4.7700e-005 3.6252e-005 1.3149e-005
          34 3.2354e-008 3.8560e-007 1.6623e-007 4.9315e-006 6.1050e-006 3.4973e-005 6.5436e-006 2.1514e-004 1.0944e-004 2.1081e-004 1.4567e-003 9.9249e-004 1.4596e-004 4.4325e-003 8.3437e-003 3.7178e-003 2.5605e-004 1.0366e-002 2.3228e-002 2.0210e-002 5.8296e-003 2.0113e-004 8.1916e-003 1.5591e-002 1.2541e-002 4.6712e-003 4.7650e-004 4.1738e-006 9.1251e-005 2.6881e-003 1.1280e-002 2.2414e-002 2.6412e-002 1.8942e-002 6.1030e-003 4.6623e-005 1.6198e-002 4.0327e-001 3.3194e-001 3.2967e-002 5.0138e-003 6.6410e-004 4.4643e-005 2.8095e-007 4.6978e-007
          35 2.5804e-008 1.7763e-007 1.5395e-008 4.8116e-006 8.8519e-007 3.2099e-005 5.3941e-007 1.3086e-004 1.8125e-004 2.5116e-005 9.4174e-004 1.3220e-003 4.6043e-005 1.9784e-003 6.8391e-003 5.8609e-003 4.1519e-004 3.7630e-003 1.6491e-002 2.1829e-002 1.2141e-002 1.1083e-003 2.4604e-003 1.1290e-002 1.4338e-002 8.8363e-003 2.4068e-003 1.0566e-004 6.4583e-006 2.9216e-004 3.7165e-003 1.2284e-002 2.1596e-002 2.3568e-002 1.6115e-002 5.0210e-003 5.9220e-005 1.4877e-002 4.4337e-001 2.9849e-001 3.7351e-002 7.8198e-003 1.7316e-003 3.7393e-004 7.7510e-005
          36 1.5845e-008 5.4014e-008 2.2001e-007 3.6306e-006 4.3338e-008 2.3186e-005 8.1778e-006 6.3117e-005 1.9487e-004 4.0067e-006 4.9365e-004 1.2810e-003 3.6885e-004 5.9012e-004 4.6330e-003 6.4171e-003 2.0348e-003 6.2257e-004 9.5004e-003 1.8965e-002 1.6077e-002 4.8858e-003 6.9083e-005 5.8764e-003 1.2488e-002 1.1445e-002 5.3177e-003 9.4607e-004 3.7114e-006 6.1270e-010 6.9365e-004 4.9149e-003 1.3021e-002 2.0227e-002 2.0270e-002 1.3061e-002 3.7713e-003 1.0729e-004 1.3921e-002 4.8427e-001 2.6632e-001 3.9641e-002 1.0630e-002 3.0257e-003 7.3653e-004
          37 7.5726e-009 6.4009e-009 4.1174e-007 2.2562e-006 8.8021e-007 1.3884e-005 1.5460e-005 2.3186e-005 1.6415e-004 4.0937e-005 2.0612e-004 1.0118e-003 6.5666e-004 6.8307e-005 2.6544e-003 5.6218e-003 3.3930e-003 1.0976e-005 4.3676e-003 1.3875e-002 1.6375e-002 8.5022e-003 6.7671e-004 1.9361e-003 8.5892e-003 1.1332e-002 7.6351e-003 2.5279e-003 2.1991e-004 5.7022e-006 3.7526e-005 1.3785e-003 6.1735e-003 1.3262e-002 1.8086e-002 1.6411e-002 9.7248e-003 2.4157e-003 2.3557e-004 1.3746e-002 5.2549e-001 2.3659e-001 3.8226e-002 1.1478e-002 3.0370e-003
