   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32
          10 1.7267e-025 6.7652e-017 2.4144e-015 4.0208e-017 6.0527e-014 1.1685e-012 1.6074e-012 1.6537e-011 1.7349e-010 7.2843e-010 5.3832e-009 3.3586e-008 2.0587e-007 1.1982e-006 6.6113e-006 3.4385e-005 1.5420e-004 6.3206e-004 2.2803e-003 7.1237e-003 1.8794e-002 4.0482e-002 6.7718e-002 7.9921e-002 5.3281e-002 7.3361e-003 1.2829e-002 6.1167e-002 3.0275e-002 9.4708e-003 4.9587e-002 5.3450e-002 3.2245e-001
          11 6.1306e-024 1.7200e-015 4.3107e-014 6.9795e-016 9.0451e-013 1.5073e-011 1.9425e-011 1.8788e-010 1.7542e-009 6.8281e-009 4.4683e-008 2.6020e-007 1.4323e-006 7.4291e-006 3.6483e-005 1.6576e-004 6.5349e-004 2.3006e-003 7.0178e-003 1.8099e-002 3.8042e-002 6.1727e-002 7.0081e-002 4.4024e-002 4.9991e-003 1.2251e-002 5.1005e-002 2.5152e-002 5.4914e-003 5.0836e-002 1.6172e-003 1.1680e-002 1.9469e-001
          12 8.1375e-022 4.5942e-014 6.0611e-013 9.3665e-015 1.0587e-011 1.5281e-010 1.8300e-010 1.6664e-009 1.3841e-008 4.9821e-008 2.9017e-007 1.5670e-006 7.7394e-006 3.5777e-005 1.5612e-004 6.1985e-004 2.1350e-003 6.4235e-003 1.6411e-002 3.4346e-002 5.5688e-002 6.3547e-002 4.0762e-002 5.3985e-003 9.1232e-003 4.3287e-002 2.5606e-002 1.7924e-003 4.1089e-002 7.5150e-003 3.1277e-002 1.4238e-002 2.3005e-002
          13 1.3225e-009 4.1600e-003 1.7782e-004 1.3835e-006 2.3005e-004 6.8109e-004 4.3120e-005 4.0199e-004 1.8198e-005 2.3257e-004 1.4008e-004 8.0926e-005 4.7986e-005 1.8506e-004 1.5708e-003 1.5492e-004 1.3264e-002 8.6293e-003 4.6118e-002 5.7223e-002 8.6276e-002 6.9697e-002 1.9737e-002 1.0129e-003 4.4363e-002 4.9673e-002 3.2828e-003 3.2827e-002 3.9034e-002 5.1605e-003 4.8029e-002 1.2215e-003 5.7872e-003
          14 1.4544e-019 2.6508e-017 8.3186e-012 1.1462e-013 1.0690e-010 1.2492e-009 1.4179e-009 1.2171e-008 8.9316e-008 2.9633e-007 1.5445e-006 7.6831e-006 3.4001e-005 1.4000e-004 5.4147e-004 1.8761e-003 5.6032e-003 1.4291e-002 3.0127e-002 4.9766e-002 5.8770e-002 4.0630e-002 7.4939e-003 5.2322e-003 3.6141e-002 2.8312e-002 2.4419e-005 3.1127e-002 1.6824e-002 1.1892e-002 2.1254e-002 2.4490e-002 6.4990e-002
          15 2.8890e-019 3.4947e-012 8.4695e-011 1.0413e-012 8.7469e-010 8.9659e-009 9.2672e-009 7.5019e-008 4.8860e-007 1.4902e-006 6.9664e-006 3.1716e-005 1.2553e-004 4.5959e-004 1.5699e-003 4.7300e-003 1.2132e-002 2.5898e-002 4.4005e-002 5.4732e-002 4.1920e-002 1.1079e-002 1.8938e-003 2.8577e-002 3.1282e-002 1.2654e-003 2.0475e-002 2.5019e-002 1.5783e-003 2.9827e-002 2.8801e-004 1.4870e-002 8.3810e-002
          16 5.2119e-018 7.6361e-011 8.7795e-010 8.5607e-012 6.3650e-009 5.6036e-008 5.2970e-008 4.0409e-007 2.3200e-006 6.4827e-006 2.7264e-005 1.1280e-004 3.9818e-004 1.2928e-003 3.8805e-003 1.0103e-002 2.1972e-002 3.8488e-002 5.0732e-002 4.3473e-002 1.5896e-002 1.1931e-004 2.0465e-002 3.2834e-002 5.7500e-003 1.0233e-002 2.8989e-002 7.8078e-004 2.3596e-002 5.9998e-003 1.9990e-002 8.6803e-004 2.7599e-003
          17 3.8833e-016 2.8509e-009 1.1503e-008 5.7351e-011 3.8400e-008 3.1763e-007 2.7399e-007 1.9498e-006 9.7296e-006 2.4920e-005 9.4490e-005 3.5209e-004 1.1046e-003 3.1673e-003 8.2934e-003 1.8473e-002 3.3465e-002 4.6603e-002 4.4521e-002 2.1378e-002 5.5028e-004 1.2520e-002 3.1721e-002 1.2515e-002 2.7548e-003 2.7073e-002 7.4121e-003 1.1237e-002 1.8491e-002 4.7683e-003 1.4970e-002 1.2419e-002 1.3013e-002
          18 9.0958e-008 2.9343e-001 1.6781e-001 1.5040e-004 6.8395e-002 6.6634e-003 9.2906e-003 5.4188e-003 3.0228e-002 1.1231e-003 2.3003e-002 1.4436e-002 3.5308e-004 1.1203e-002 4.1200e-003 5.0379e-003 4.3163e-002 9.0201e-002 9.5662e-002 7.0910e-002 3.5416e-002 1.0743e-002 1.3967e-003 2.0702e-004 1.8839e-003 2.6248e-003 2.7121e-003 2.1120e-003 1.0909e-003 4.8534e-004 2.3542e-004 9.4688e-005 1.4728e-005
          19 1.8043e-014 3.0333e-008 3.8272e-009 7.8356e-010 4.2795e-007 1.5009e-006 1.1416e-006 8.2565e-006 3.8200e-005 8.5433e-005 2.9012e-004 9.8205e-004 2.7104e-003 6.8072e-003 1.5429e-002 2.8957e-002 4.2461e-002 4.4676e-002 2.6699e-002 3.2750e-003 5.8715e-003 2.7543e-002 1.9554e-002 1.1960e-006 1.9935e-002 1.6426e-002 1.8206e-003 2.3347e-002 3.9946e-004 2.0408e-002 7.4873e-006 1.2888e-002 3.0671e-002
          20 2.5486e-014 5.8138e-010 3.1448e-007 4.4286e-009 2.1748e-006 7.3042e-006 5.0739e-006 3.3754e-005 1.3151e-004 2.6712e-004 8.1785e-004 2.4487e-003 5.9240e-003 1.2941e-002 2.4974e-002 3.8578e-002 4.3891e-002 3.1349e-002 7.6608e-003 1.5311e-003 2.1180e-002 2.4585e-002 2.3075e-003 1.0706e-002 2.2358e-002 5.3220e-004 1.7560e-002 8.6011e-003 9.6323e-003 9.7860e-003 1.0975e-002 9.7197e-004 1.2071e-004
          21 2.6901e-013 8.7702e-008 4.7760e-006 3.5084e-008 1.4566e-005 3.1646e-005 2.0526e-005 1.3048e-004 4.2670e-004 7.5971e-004 2.0945e-003 5.5405e-003 1.1544e-002 2.1641e-002 3.4881e-002 4.2616e-002 3.4637e-002 1.2950e-002 1.3575e-005 1.3848e-002 2.6414e-002 7.9957e-003 3.2208e-003 2.2187e-002 6.3418e-003 7.4048e-003 1.7647e-002 5.2634e-004 1.8317e-002 2.2106e-004 1.3992e-002 5.6256e-003 4.2197e-003
          22 1.9170e-011 1.5840e-005 2.3340e-004 6.6744e-007 1.9400e-004 9.0455e-005 8.8300e-005 5.8919e-004 1.3613e-003 1.8603e-003 4.9059e-003 1.1779e-002 1.9603e-002 3.1411e-002 4.1521e-002 3.6502e-002 1.7533e-002 1.0218e-003 8.6379e-003 2.2848e-002 1.5669e-002 1.5301e-004 1.6156e-002 1.4294e-002 7.6797e-004 1.8883e-002 2.5015e-003 1.2733e-002 5.5392e-003 1.1617e-002 1.3839e-003 1.1064e-002 1.1119e-002
          23 4.9303e-008 4.5434e-002 4.3917e-001 5.7706e-004 1.0380e-001 2.5198e-002 1.6691e-003 3.3320e-002 3.3525e-003 1.2977e-002 1.3446e-007 2.0528e-002 1.0145e-002 1.0826e-004 8.2619e-003 5.5668e-003 1.3389e-003 2.0606e-002 5.7743e-002 7.4068e-002 6.0559e-002 4.1844e-002 1.8235e-002 4.3788e-003 5.8082e-004 1.5148e-004 1.6138e-003 1.9305e-003 1.4672e-003 1.4209e-003 1.2547e-003 6.9750e-004 2.8812e-004
          24 7.2032e-011 6.7457e-005 3.3014e-004 1.6458e-010 5.2217e-005 1.0842e-003 2.1919e-004 9.7514e-004 3.4624e-003 5.7560e-003 1.0497e-002 1.8910e-002 3.2130e-002 3.8647e-002 3.6490e-002 2.2716e-002 2.9951e-003 4.2024e-003 1.8005e-002 2.2373e-002 5.8080e-004 7.9874e-003 2.0315e-002 6.5047e-004 1.2300e-002 1.0502e-002 3.2036e-003 1.4900e-002 1.3996e-003 1.1968e-002 4.1109e-003 2.4964e-003 1.9032e-003
          25 1.2307e-010 8.9762e-005 6.1902e-005 2.6203e-006 1.6243e-003 4.6030e-003 8.5480e-004 3.8156e-003 1.0370e-002 1.3312e-002 2.0149e-002 3.0550e-002 4.1781e-002 3.6188e-002 2.2139e-002 5.5587e-003 1.6387e-003 1.7851e-002 1.7944e-002 6.4652e-003 6.3395e-003 1.5105e-002 6.6006e-003 6.2865e-003 1.4786e-002 1.9858e-005 1.4250e-002 1.7697e-003 1.2792e-002 6.0264e-004 1.1013e-002 1.8883e-003 2.4013e-003
          26 1.1578e-009 5.0435e-004 2.7242e-004 5.9469e-005 2.8227e-002 3.3344e-002 3.1947e-003 1.2506e-002 3.4884e-002 3.3103e-002 2.9785e-002 3.4379e-002 4.2854e-002 1.4737e-002 2.1531e-003 5.0181e-004 1.6794e-002 2.2096e-002 1.4279e-003 4.2150e-006 3.0896e-002 1.4152e-003 1.1186e-005 2.1011e-002 7.4652e-004 7.8228e-003 6.0923e-003 4.1419e-003 7.9786e-003 7.0609e-003 1.2928e-003 6.6263e-003 4.0729e-003
          27 1.0290e-008 2.7083e-003 1.2827e-002 6.3915e-004 2.7207e-001 1.5436e-001 3.3264e-003 8.8682e-003 5.7601e-002 3.0092e-002 6.2166e-004 3.3529e-005 5.4765e-003 1.2513e-002 1.3800e-002 1.1700e-003 7.8763e-003 1.6779e-005 2.9138e-002 4.8751e-003 3.1454e-002 4.9403e-002 3.7257e-003 7.1071e-003 1.6550e-002 6.4100e-005 3.6337e-003 8.1343e-004 1.0018e-003 3.3300e-003 7.2274e-003 1.2800e-003 2.2899e-005
          28 4.6155e-009 6.3696e-004 1.1655e-002 2.9159e-004 1.1313e-001 1.9835e-002 1.2753e-003 7.7997e-003 1.3570e-004 4.2845e-003 3.8858e-002 3.5752e-002 9.9308e-003 2.5448e-002 2.3936e-003 9.3767e-003 8.0632e-003 1.2115e-002 9.3734e-003 2.9818e-002 8.3491e-007 2.6219e-002 3.0265e-002 9.4875e-004 1.3635e-003 1.6123e-002 7.2097e-004 1.0907e-002 2.6572e-004 5.8271e-003 4.0261e-005 6.5199e-003 3.5277e-003
          29 2.3328e-009 5.4866e-005 1.0366e-002 1.1749e-004 3.8764e-002 2.5926e-003 9.8533e-003 3.9728e-002 1.5906e-002 2.3103e-002 5.4156e-002 2.5327e-002 1.7342e-003 1.7557e-003 7.4738e-003 2.7931e-002 7.3026e-003 7.4655e-004 1.9484e-003 3.8004e-002 1.8499e-003 4.9333e-004 3.7800e-002 3.1394e-003 3.6206e-003 6.5035e-003 8.0206e-003 5.3067e-003 7.8150e-003 1.1914e-003 5.6988e-003 1.5218e-004 2.3612e-003
          30 2.1917e-009 6.0448e-006 1.2415e-002 6.2510e-005 1.5892e-002 3.6633e-002 2.0885e-002 6.8965e-002 1.8138e-002 1.9848e-002 3.1509e-002 1.2770e-003 7.7267e-003 3.7385e-003 2.2344e-002 1.7004e-002 8.5716e-004 6.1127e-003 7.7270e-003 1.4225e-002 2.7897e-002 1.7167e-005 1.4072e-002 2.9577e-002 3.4681e-004 7.0037e-004 1.0680e-002 2.0328e-003 8.4076e-003 5.4773e-003 8.7306e-004 4.1655e-003 1.8264e-003
          31 1.9382e-009 1.0843e-004 1.1450e-002 1.7413e-005 2.0195e-003 8.4032e-002 2.2987e-002 5.8544e-002 2.9531e-003 3.2773e-003 3.1323e-003 1.2424e-002 3.2133e-002 6.1107e-003 1.0137e-002 5.2092e-005 2.0859e-002 9.1699e-003 2.7996e-004 1.3916e-005 4.4603e-002 7.5903e-003 4.6188e-004 3.0804e-002 1.1812e-002 3.0904e-003 5.5665e-005 1.0327e-002 1.8807e-004 9.1827e-003 5.2746e-003 6.0553e-005 1.0272e-003
          32 1.4184e-009 2.3048e-004 7.3940e-003 5.1517e-008 1.0536e-003 9.9343e-002 1.3390e-002 2.0187e-002 4.6699e-003 1.7267e-003 2.8707e-003 3.5475e-002 2.6723e-002 1.0016e-006 5.7018e-005 9.3881e-003 2.4931e-002 5.5358e-005 7.1854e-003 3.0981e-003 1.7114e-002 3.7129e-002 2.7458e-004 6.0604e-003 3.1727e-002 1.0015e-003 4.4968e-003 1.3212e-003 8.2254e-003 4.5859e-005 8.5274e-003 5.6451e-003 2.7402e-004
          33 9.5586e-010 2.8883e-004 3.6014e-003 8.1984e-006 7.7602e-003 8.0651e-002 3.5309e-003 2.2519e-004 2.9827e-002 9.9906e-003 9.0681e-003 2.9459e-002 4.7128e-003 1.1678e-002 6.6138e-003 1.2397e-002 6.0359e-003 1.0381e-002 1.3730e-002 4.6666e-005 3.3158e-004 4.5023e-002 1.0350e-002 6.2627e-006 1.8252e-002 1.7948e-002 1.1022e-003 2.9224e-003 3.3931e-003 5.6785e-003 2.6222e-004 6.2725e-003 5.2540e-003
          34 6.3153e-010 2.8372e-004 1.2586e-003 2.3792e-005 1.4484e-002 4.8811e-002 5.6036e-007 1.0490e-002 5.2372e-002 1.0421e-002 4.8374e-003 9.2688e-003 1.8281e-003 3.1482e-002 6.1750e-003 2.4930e-003 6.1460e-004 2.3810e-002 3.8261e-003 6.2669e-003 1.2371e-003 2.0186e-002 3.5950e-002 3.4138e-004 1.9743e-003 2.5130e-002 4.3151e-003 4.7289e-003 8.2683e-004 4.6553e-003 3.7816e-003 1.1588e-004 1.9126e-003
          35 4.0903e-010 2.3573e-004 2.0403e-004 3.4713e-005 1.7427e-002 2.0194e-002 2.5035e-003 3.6223e-002 5.2251e-002 3.1430e-003 9.2324e-006 6.5520e-005 1.4825e-002 3.2363e-002 1.1993e-004 1.1739e-003 7.4921e-003 1.6299e-002 1.3330e-003 1.6482e-002 4.4664e-005 1.9528e-003 4.3851e-002 1.0286e-002 4.5209e-005 1.0128e-002 1.9157e-002 3.9947e-007 5.8774e-003 3.0332e-005 4.5137e-003 2.8900e-003 3.9022e-005
          36 2.5830e-010 1.6910e-004 6.8392e-006 3.6655e-005 1.6109e-002 3.7260e-003 7.4663e-003 5.6882e-002 3.1917e-002 3.1487e-004 5.0347e-003 3.0590e-003 2.1044e-002 1.5015e-002 6.5034e-003 7.9478e-003 6.7916e-003 2.4773e-003 1.3516e-002 1.1488e-002 4.4111e-003 2.0889e-004 2.3665e-002 3.2869e-002 3.7171e-004 4.7916e-004 1.7948e-002 8.1003e-003 1.9916e-003 4.7007e-003 5.7451e-005 3.3269e-003 2.3836e-003
          37 1.6053e-010 1.0503e-004 2.1883e-004 3.1130e-005 1.2110e-002 1.2299e-004 1.1164e-002 6.0655e-002 9.2888e-003 9.0725e-003 1.5459e-002 5.5854e-003 1.3560e-002 1.2926e-003 2.3311e-002 7.8476e-003 7.3976e-004 9.0908e-004 1.9178e-002 1.0075e-003 1.6019e-002 3.8424e-005 4.5767e-003 4.1469e-002 9.2968e-003 1.6611e-004 4.9677e-003 1.7404e-002 1.2823e-003 4.5066e-003 3.1942e-003 5.3373e-005 1.1771e-003
          38 1.0071e-010 5.5630e-005 5.0393e-004 2.2128e-005 7.4895e-003 4.5317e-003 1.1818e-002 4.8657e-002 6.0918e-006 2.4524e-002 2.0094e-002 2.5977e-003 3.3225e-003 2.0232e-003 3.2050e-002 1.4169e-003 1.8081e-003 5.3290e-003 1.0485e-002 2.9593e-003 1.8382e-002 2.5194e-003 2.7928e-005 2.6132e-002 2.8556e-002 3.0822e-004 1.9480e-005 1.1422e-002 1.0620e-002 5.1980e-005 5.2179e-003 2.3814e-003 2.9976e-005
          39 6.6363e-011 2.3832e-005 6.8734e-004 1.3225e-005 3.6887e-003 1.1019e-002 9.7524e-003 2.9579e-002 7.2288e-003 3.6162e-002 1.4707e-002 2.4318e-006 2.4126e-005 9.1647e-003 2.4497e-002 1.4815e-003 8.3810e-003 4.3405e-003 1.2335e-003 1.2295e-002 8.1935e-003 1.2714e-002 1.7975e-005 7.6860e-003 3.7885e-002 7.7791e-003 3.0827e-004 1.9593e-003 1.3646e-002 4.2333e-003 1.0149e-003 4.4761e-003 2.0122e-003
          40 4.8274e-011 7.0591e-006 7.2345e-004 6.4234e-006 1.2802e-003 1.5490e-002 6.3782e-003 1.2436e-002 2.3531e-002 3.7057e-002 5.0064e-003 3.9864e-003 2.4996e-003 1.1518e-002 9.8646e-003 1.2105e-002 1.0074e-002 4.1440e-004 8.1409e-004 1.4161e-002 2.4599e-004 2.0898e-002 1.1366e-003 6.0158e-004 2.7369e-002 2.3936e-002 2.2449e-004 8.0937e-005 6.2069e-003 1.0910e-002 1.1111e-003 1.4065e-003 2.5018e-003
          41 4.0633e-011 7.2437e-007 6.4151e-004 2.2786e-006 1.9087e-004 1.6444e-002 3.1642e-003 2.4113e-003 3.8400e-002 2.7876e-002 1.2033e-005 1.3343e-002 4.3965e-003 7.1783e-003 8.7851e-004 2.3867e-002 4.7046e-003 1.5033e-003 3.9429e-003 7.1231e-003 3.0830e-003 1.7033e-002 8.2843e-003 5.3578e-007 1.0726e-002 3.3512e-002 6.2837e-003 4.2471e-004 4.4729e-004 8.9183e-003 6.8142e-003 2.8307e-004 5.6383e-004
          42 4.0359e-011 2.7532e-007 4.9760e-004 3.9713e-007 1.5835e-005 1.4387e-002 9.9959e-004 5.8333e-005 4.4805e-002 1.4701e-002 4.4083e-003 2.1397e-002 2.8070e-003 1.7307e-003 9.9460e-004 2.6427e-002 1.0317e-004 7.4813e-003 3.4763e-003 8.1074e-004 9.5261e-003 6.2137e-003 1.8490e-002 4.0322e-004 1.8169e-003 2.7187e-002 1.9577e-002 1.6244e-004 3.7180e-004 2.4806e-003 8.5037e-003 3.9965e-003 2.8834e-004
          43 4.6265e-011 2.2488e-006 3.4205e-004 5.3326e-009 2.9684e-004 1.0699e-002 7.6103e-005 2.9067e-003 4.1414e-002 4.1684e-003 1.6129e-002 2.2554e-002 2.8459e-004 3.6666e-005 4.9476e-003 1.8867e-002 3.0434e-003 1.1357e-002 5.7923e-004 5.8305e-004 1.0241e-002 1.3267e-004 2.1961e-002 4.3944e-003 7.7598e-005 1.3211e-002 2.8834e-002 5.0367e-003 4.7363e-004 4.6995e-007 4.1771e-003 6.3419e-003 2.4573e-003
          44 5.8340e-011 4.5089e-006 2.0762e-004 3.5425e-007 6.8065e-004 6.7697e-003 1.1244e-004 7.6363e-003 3.1266e-002 3.3363e-005 2.9011e-002 1.6465e-002 9.6963e-004 1.9874e-003 6.6788e-003 8.1450e-003 1.1939e-002 8.9377e-003 6.5613e-004 3.0441e-003 5.2449e-003 2.2625e-003 1.5379e-002 1.3208e-002 1.3207e-004 3.4560e-003 2.5772e-002 1.5850e-002 1.4864e-004 6.9339e-004 4.1303e-004 4.0300e-003 3.4709e-003
          45 7.7076e-011 6.0344e-006 1.0874e-004 8.9984e-007 9.6497e-004 3.5365e-003 6.4623e-004 1.1610e-002 1.9036e-002 2.2932e-003 3.7104e-002 7.4569e-003 6.3318e-003 4.2664e-003 4.6852e-003 1.2771e-003 1.9729e-002 3.1596e-003 5.2049e-003 3.2742e-003 7.2264e-004 6.7017e-003 5.4595e-003 2.1047e-002 1.8936e-003 3.7665e-004 1.4777e-002 2.4284e-002 4.2038e-003 3.9586e-004 2.6373e-004 7.9197e-004 2.0816e-003
          46 1.0293e-010 6.5586e-006 4.6202e-005 1.3348e-006 1.0781e-003 1.3891e-003 1.2598e-003 1.3486e-002 8.6706e-003 8.3637e-003 3.7578e-002 1.0428e-003 1.4138e-002 4.2600e-003 1.4696e-003 1.7029e-004 2.1016e-002 1.1849e-005 1.0354e-002 1.1140e-003 3.1782e-004 7.3850e-003 2.3125e-004 2.1381e-002 7.7426e-003 7.6659e-005 5.1790e-003 2.3423e-002 1.2938e-002 2.1839e-004 8.1877e-004 4.8154e-005 3.7259e-004
          47 1.3608e-010 6.2295e-006 1.3408e-005 1.5422e-006 1.0331e-003 2.9728e-004 1.6899e-003 1.3118e-002 2.2630e-003 1.4948e-002 3.1242e-002 6.4803e-004 2.0424e-002 2.1417e-003 1.4678e-006 2.2132e-003 1.5850e-002 2.5459e-003 1.1600e-002 4.0019e-005 2.3025e-003 4.1526e-003 1.2328e-003 1.4257e-002 1.6064e-002 6.8078e-004 9.5660e-004 1.5232e-002 2.0152e-002 3.8509e-003 1.7783e-004 6.7673e-004 4.3576e-005
          48 1.7600e-010 5.3468e-006 1.1736e-006 1.5241e-006 8.8101e-004 9.4365e-008 1.8362e-003 1.1088e-002 2.9133e-005 1.9481e-002 2.1216e-002 6.3148e-003 2.2163e-002 1.8070e-004 1.1326e-003 3.8636e-003 8.2282e-003 8.8917e-003 8.1494e-003 2.4361e-003 3.2100e-003 7.9777e-004 4.3106e-003 5.4814e-003 2.1490e-002 3.7566e-003 1.1940e-004 6.5559e-003 2.0424e-002 1.0882e-002 4.7540e-004 5.0619e-004 4.3067e-004
          49 2.2180e-010 4.2223e-006 8.6804e-007 1.3426e-006 6.8068e-004 1.7188e-004 1.7223e-003 8.2590e-003 9.3759e-004 2.0815e-002 1.1165e-002 1.5411e-002 1.8852e-002 7.0508e-004 3.5064e-003 3.4703e-003 2.3697e-003 1.4662e-002 3.0428e-003 7.1429e-003 1.9327e-003 1.0027e-004 5.2599e-003 5.4148e-004 2.0285e-002 1.0072e-002 2.3173e-004 1.7033e-003 1.4504e-002 1.6587e-002 3.9961e-003 4.1858e-007 3.5288e-004
          50 2.7188e-010 3.0922e-006 5.8437e-006 1.0740e-006 4.7900e-004 5.2795e-004 1.4337e-003 5.3973e-003 3.4730e-003 1.9103e-002 3.8092e-003 2.4333e-002 1.2328e-002 4.4837e-003 5.0983e-003 1.6936e-003 7.1840e-005 1.6510e-002 1.1737e-004 1.0880e-002 2.3498e-004 1.5756e-003 3.4311e-003 4.2701e-004 1.3622e-002 1.7045e-002 1.5197e-003 2.5622e-004 7.2102e-003 1.7075e-002 9.5141e-003 1.1713e-003 7.2940e-006
