   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 4.3528e-002 1.7594e-001 2.9661e-001 2.7281e-001 1.4976e-001 5.0172e-002 1.0002e-002 1.0901e-003 5.3080e-005 5.5927e-007 2.0949e-008 1.7687e-008 6.2720e-009 5.7759e-010 2.3617e-009 1.0511e-011 9.9921e-010 8.1868e-010 1.1249e-010
           1 9.9400e-002 1.8992e-001 6.5183e-002 1.4582e-002 1.8451e-001 2.5410e-001 1.4525e-001 4.1203e-002 5.6322e-003 2.9123e-004 1.4438e-006 1.6084e-007 5.3461e-012 1.7935e-009 4.9508e-009 3.2219e-009 1.1314e-010 5.0381e-011 1.7129e-011
