   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          10 1.3688e-008 2.3241e-008 8.7176e-008 7.9510e-006 7.3239e-007 7.3733e-003 1.4811e-001 3.6889e-001 2.1691e-002 9.4065e-002 1.9377e-002 9.2529e-003 4.6588e-002 4.2058e-002 1.3736e-002 6.2063e-005 7.4160e-003 2.2602e-002 3.3924e-002 3.7369e-002 3.4419e-002 2.8224e-002 2.1325e-002 1.5159e-002 1.0293e-002 6.7564e-003 4.3248e-003 2.7142e-003 1.6764e-003 1.0229e-003 6.1938e-004 3.7365e-004 2.2514e-004 1.3558e-004 8.1584e-005 4.9077e-005 2.9566e-005 1.7891e-005 1.0904e-005 6.6980e-006 4.1318e-006 2.5295e-006 1.4858e-006 7.4796e-007 2.4828e-007
          11 4.2384e-010 2.1547e-008 1.8164e-009 2.3806e-008 2.0880e-005 1.4211e-004 4.4017e-003 1.4938e-001 4.0530e-001 2.7126e-002 7.8490e-002 2.4316e-002 3.9382e-003 3.6125e-002 4.1053e-002 1.8759e-002 1.6899e-003 2.4428e-003 1.3878e-002 2.5473e-002 3.1592e-002 3.1802e-002 2.8053e-002 2.2569e-002 1.6985e-002 1.2175e-002 8.4118e-003 5.6468e-003 3.7059e-003 2.3918e-003 1.5258e-003 9.6569e-004 6.0756e-004 3.8054e-004 2.3773e-004 1.4851e-004 9.3019e-005 5.8524e-005 3.6999e-005 2.3463e-005 1.4856e-005 9.2843e-006 5.5413e-006 2.8216e-006 9.4211e-007
          12 9.0831e-009 1.0167e-009 1.5152e-008 5.5894e-010 2.9492e-007 2.7087e-005 6.9919e-004 7.6474e-004 1.3075e-001 4.5082e-001 4.8431e-002 5.9559e-002 2.6060e-002 1.9323e-003 2.8075e-002 3.7485e-002 2.1083e-002 3.9032e-003 4.5903e-004 8.0590e-003 1.8422e-002 2.5594e-002 2.7944e-002 2.6330e-002 2.2409e-002 1.7745e-002 1.3344e-002 9.6489e-003 6.7598e-003 4.6203e-003 3.1029e-003 2.0592e-003 1.3547e-003 8.8461e-004 5.7418e-004 3.7143e-004 2.4031e-004 1.5593e-004 1.0156e-004 6.6263e-005 4.3074e-005 2.7552e-005 1.6760e-005 8.6494e-006 2.9073e-006
          13 7.2048e-010 1.0090e-008 3.0782e-009 3.3806e-008 7.8877e-009 3.5110e-006 6.9661e-006 1.5989e-003 9.2788e-004 8.9003e-002 4.9034e-001 9.9305e-002 3.6194e-002 2.6729e-002 1.6660e-003 2.2335e-002 3.3210e-002 2.0939e-002 5.4494e-003 5.7956e-006 4.6091e-003 1.3118e-002 2.0242e-002 2.3741e-002 2.3620e-002 2.1094e-002 1.7488e-002 1.3713e-002 1.0295e-002 7.4801e-003 5.3086e-003 3.7008e-003 2.5421e-003 1.7254e-003 1.1619e-003 7.7931e-004 5.2208e-004 3.4955e-004 2.3375e-004 1.5587e-004 1.0324e-004 6.7177e-005 4.1506e-005 2.1683e-005 7.3355e-006
          14 2.4203e-009 7.4881e-011 5.2271e-009 9.9610e-010 5.2060e-008 4.4721e-008 1.1734e-005 2.6526e-005 1.9271e-003 1.0282e-002 3.3297e-002 4.8629e-001 1.9738e-001 1.1126e-002 2.9976e-002 3.2018e-003 1.7844e-002 2.9339e-002 1.8944e-002 5.9151e-003 6.5724e-005 2.7484e-003 9.4856e-003 1.5942e-002 1.9708e-002 2.0482e-002 1.9059e-002 1.6379e-002 1.3268e-002 1.0298e-002 7.7390e-003 5.6664e-003 4.0644e-003 2.8729e-003 2.0107e-003 1.3969e-003 9.6449e-004 6.6260e-004 4.5364e-004 3.0960e-004 2.0984e-004 1.3950e-004 8.7716e-005 4.6377e-005 1.5781e-005
          15 1.9677e-009 3.5128e-009 5.2857e-010 9.0490e-009 4.3056e-010 6.4090e-008 1.2251e-006 1.0620e-005 3.2576e-004 6.6840e-004 2.7172e-002 3.9182e-005 3.8368e-001 3.3819e-001 4.6265e-004 4.2445e-002 1.0050e-002 1.2497e-002 2.7189e-002 1.5332e-002 5.4596e-003 1.2189e-004 1.8628e-003 7.1946e-003 1.2688e-002 1.6175e-002 1.7365e-002 1.6621e-002 1.4642e-002 1.2188e-002 9.7270e-003 7.4960e-003 5.6224e-003 4.1388e-003 3.0051e-003 2.1559e-003 1.5314e-003 1.0805e-003 7.5910e-004 5.3071e-004 3.6727e-004 2.4821e-004 1.5799e-004 8.4211e-005 2.8767e-005
          16 4.8986e-012 5.6465e-010 2.0523e-009 2.9753e-013 4.1789e-009 1.5599e-008 3.2218e-009 6.7145e-006 2.8406e-006 8.7144e-004 5.6794e-004 3.2316e-002 4.3867e-002 1.7187e-001 4.3946e-001 3.2585e-002 7.6345e-002 3.5479e-002 4.2021e-003 3.0106e-002 9.4893e-003 4.7976e-003 3.5330e-005 1.4756e-003 5.8998e-003 1.0295e-002 1.3199e-002 1.4446e-002 1.3983e-002 1.2540e-002 1.0664e-002 8.6485e-003 6.7793e-003 5.2025e-003 3.9185e-003 2.8967e-003 2.1127e-003 1.5300e-003 1.1021e-003 7.8710e-004 5.5384e-004 3.7928e-004 2.4409e-004 1.3119e-004 4.5015e-005
          17 7.2593e-010 4.3589e-010 9.0296e-011 2.6367e-009 2.2007e-010 2.3365e-011 1.7151e-008 1.0516e-006 6.3220e-006 1.6855e-004 5.0467e-004 8.9457e-003 8.5175e-003 1.4527e-001 4.1265e-003 3.3885e-001 9.2601e-002 1.3499e-001 1.0985e-001 1.4534e-003 4.8889e-002 1.4732e-003 5.9517e-003 2.0510e-004 1.0324e-003 5.6068e-003 8.1415e-003 1.0888e-002 1.1497e-002 1.1297e-002 1.0181e-002 8.7167e-003 7.1662e-003 5.6921e-003 4.4233e-003 3.3737e-003 2.5318e-003 1.8785e-003 1.3804e-003 1.0025e-003 7.1640e-004 4.9784e-004 3.2443e-004 1.7591e-004 6.0613e-005
          18 1.0511e-009 1.3762e-009 4.4419e-010 1.2375e-009 6.6589e-010 2.4911e-010 1.0076e-008 6.2376e-008 5.2408e-006 1.0306e-005 5.1880e-004 5.0408e-004 1.6371e-002 1.2082e-002 1.2484e-001 1.0035e-001 6.9729e-002 6.1706e-002 1.3493e-001 2.1771e-001 3.8325e-002 1.1112e-001 8.3005e-003 1.8397e-002 5.9473e-003 3.4633e-006 8.4157e-003 4.8512e-003 9.9669e-003 8.1747e-003 9.0088e-003 7.5931e-003 6.6751e-003 5.4945e-003 4.3439e-003 3.4426e-003 2.6385e-003 1.9834e-003 1.4918e-003 1.1070e-003 7.9990e-004 5.5988e-004 3.6804e-004 2.0121e-004 6.9646e-005
          19 6.1176e-010 9.9587e-010 8.1683e-010 3.0930e-011 7.5645e-010 2.8995e-011 3.9969e-009 1.5981e-010 1.9095e-006 1.1229e-007 2.0586e-004 3.3865e-005 7.2429e-003 8.4473e-004 7.8965e-002 7.9233e-004 1.7050e-001 1.4958e-002 2.0090e-003 1.0310e-002 1.4599e-001 6.8124e-002 1.8680e-001 7.8359e-002 7.8205e-002 5.4905e-002 1.3463e-002 3.2437e-002 9.6434e-005 1.8380e-002 1.6466e-003 1.0385e-002 3.1381e-003 5.8843e-003 2.9386e-003 3.3005e-003 2.1124e-003 1.8099e-003 1.3372e-003 9.7545e-004 7.4081e-004 5.2618e-004 3.4225e-004 1.8639e-004 6.4621e-005
          20 2.2369e-010 3.9995e-010 5.0833e-010 8.4942e-011 2.4674e-010 1.9547e-010 1.5967e-009 9.5025e-010 5.6157e-007 1.0556e-006 6.1844e-005 1.1906e-004 2.1411e-003 3.3574e-003 2.5262e-002 1.9486e-002 7.9825e-002 4.3760e-003 1.3622e-002 3.5863e-002 6.3818e-002 3.0992e-004 7.6371e-004 3.8070e-002 5.1506e-002 8.5282e-002 1.2328e-001 7.7753e-002 1.2592e-001 4.5367e-002 8.7468e-002 1.9454e-002 4.8539e-002 6.2678e-003 2.3228e-002 1.3765e-003 9.9583e-003 1.1958e-004 3.8866e-003 1.3608e-005 1.3575e-003 1.1032e-004 3.7195e-004 1.2024e-004 3.9803e-005
          21 3.5933e-011 6.6774e-011 1.0548e-010 4.9727e-011 3.0371e-011 6.7162e-011 3.0731e-010 3.5545e-010 8.7428e-008 3.3789e-007 9.5159e-006 3.5547e-005 3.1674e-004 1.0287e-003 3.7028e-003 7.0789e-003 1.3014e-002 4.5249e-003 5.2039e-003 7.1940e-003 6.3286e-003 2.4085e-003 1.8858e-003 1.8097e-002 1.2830e-002 1.1369e-002 7.4031e-003 9.4225e-005 8.2291e-006 9.7224e-003 7.8375e-003 3.4202e-002 2.6178e-002 5.7535e-002 4.3974e-002 7.1529e-002 5.5666e-002 7.6670e-002 6.1852e-002 7.7922e-002 6.7324e-002 8.2722e-002 7.9632e-002 9.1564e-002 4.9904e-002
