   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111         112         113         114         115         116         117         118         119         120         121         122         123         124
          10 4.5646e-010 2.4359e-009 8.1636e-009 1.0619e-009 5.5240e-006 7.7555e-007 2.7134e-005 3.3926e-003 1.0426e-003 1.1338e-003 7.4998e-043 8.8176e-030 4.5436e-041 1.9747e-041 8.5373e-038 5.5001e-035 8.7601e-024 3.3993e-034 7.4097e-034 3.3884e-031 1.1793e-028 6.8774e-018 1.3367e-028 4.1789e-027 8.4110e-025 5.2934e-022 4.9417e-011 3.3099e-021 1.9839e-020 4.3311e-019 1.1405e-016 2.1648e-006 1.2981e-016 4.2292e-016 5.5682e-015 4.7231e-012 1.4653e-004 2.6995e-013 4.9136e-013 1.9114e-012 1.6142e-008 2.5257e-011 1.7463e-010 3.3424e-009 6.6748e-007 1.6549e-005 5.1935e-007 1.3057e-006 5.9085e-006 7.7420e-006 5.2882e-006 4.7734e-006 4.6792e-006 4.2504e-006 3.6212e-006 2.9992e-006 2.4239e-006 1.8979e-006 1.4320e-006 1.0333e-006 7.0140e-007 4.3588e-007 2.3688e-007 1.0193e-007 2.5537e-008 9.7478e-011 1.6551e-008 6.4371e-008 1.3229e-007 2.0946e-007 2.8604e-007 3.5424e-007 4.0830e-007 4.4432e-007 4.6168e-007 4.6139e-007 4.4563e-007 4.1800e-007 3.8119e-007 3.3879e-007 2.9409e-007 2.4932e-007 2.0666e-007 1.6723e-007 1.3204e-007 1.0136e-007 7.5300e-008 5.3693e-008 3.6294e-008 2.2768e-008 1.2777e-008 5.9145e-009 1.8050e-009 9.5690e-011 4.4861e-010 2.5387e-009 6.0486e-009 1.0671e-008 1.6106e-008 2.2067e-008 2.8270e-008 3.4463e-008 4.0406e-008 4.5900e-008 5.0749e-008 5.4809e-008 5.7990e-008 6.0226e-008 6.1502e-008 6.1823e-008 6.1263e-008 5.9875e-008 5.7766e-008 5.5048e-008 5.1838e-008 4.8247e-008 4.4396e-008 4.0409e-008 3.6375e-008 3.2380e-008 2.8509e-008 2.4799e-008 2.1259e-008 1.7848e-008 1.4463e-008
          11 2.2082e-010 8.8361e-009 1.3830e-009 4.2040e-008 1.4946e-006 3.0707e-006 6.8891e-006 3.4273e-004 3.9628e-003 5.5113e-006 2.7554e-042 1.5221e-031 9.2242e-040 1.2992e-037 1.5834e-035 4.2455e-033 5.0080e-022 9.8830e-033 1.0916e-031 1.8402e-029 5.0479e-027 3.0326e-016 1.1680e-026 2.0004e-027 2.0717e-024 8.0407e-022 5.7320e-011 1.5630e-021 1.0411e-022 1.3816e-019 1.6336e-016 3.8928e-006 4.2268e-016 2.4038e-015 4.8872e-014 6.2059e-011 1.9954e-003 5.6760e-012 2.0860e-011 3.5404e-010 3.5190e-004 2.6250e-008 5.7688e-009 2.2636e-008 1.2485e-006 2.2866e-005 2.3330e-007 7.3245e-008 8.3724e-009 4.1086e-007 1.0204e-006 1.9310e-006 3.0872e-006 4.0506e-006 4.6645e-006 5.0189e-006 5.1564e-006 5.0979e-006 4.8916e-006 4.5868e-006 4.2098e-006 3.7778e-006 3.3142e-006 2.8410e-006 2.3748e-006 1.9244e-006 1.4998e-006 1.1136e-006 7.7871e-007 5.0357e-007 2.9156e-007 1.4195e-007 4.9613e-008 6.4630e-009 2.3098e-009 2.6033e-008 6.6979e-008 1.1602e-007 1.6574e-007 2.1091e-007 2.4851e-007 2.7685e-007 2.9594e-007 3.0613e-007 3.0880e-007 3.0499e-007 2.9604e-007 2.8294e-007 2.6665e-007 2.4787e-007 2.2762e-007 2.0628e-007 1.8428e-007 1.6192e-007 1.3973e-007 1.1807e-007 9.7258e-008 7.7790e-008 5.9997e-008 4.4213e-008 3.0684e-008 1.9595e-008 1.1034e-008 4.9957e-009 1.3835e-009 2.4203e-011 6.6912e-010 3.0157e-009 6.7261e-009 1.1445e-008 1.6828e-008 2.2541e-008 2.8289e-008 3.3820e-008 3.8927e-008 4.3442e-008 4.7254e-008 5.0312e-008 5.2575e-008 5.4039e-008 5.4748e-008 5.4694e-008 5.3802e-008 5.1805e-008 4.8046e-008
          12 1.8660e-010 2.6685e-009 1.0822e-008 3.4578e-008 5.7142e-009 5.8982e-006 7.4685e-007 5.9529e-009 1.2484e-003 2.7774e-003 1.8821e-040 3.5072e-033 3.9540e-038 4.0996e-036 2.7954e-034 1.2719e-032 3.0567e-023 7.6711e-031 2.7619e-029 1.1189e-027 1.2727e-025 5.0638e-015 2.8828e-026 1.6090e-024 1.0481e-022 1.9912e-020 1.1879e-009 2.1435e-020 1.0972e-023 1.0451e-018 5.7323e-016 1.1255e-005 5.7116e-016 6.1335e-016 6.7002e-016 3.0700e-011 1.1263e-003 8.8328e-012 6.3701e-011 1.7355e-009 2.3424e-003 1.8835e-007 5.9176e-008 3.4496e-007 3.1612e-005 6.7194e-004 1.3186e-005 1.9961e-005 6.0698e-005 5.7057e-005 2.5263e-005 1.3594e-005 7.1971e-006 2.8852e-006 6.5140e-007 3.4363e-009 3.0450e-007 1.0758e-006 1.9960e-006 2.8771e-006 3.6191e-006 4.1764e-006 4.5454e-006 4.7457e-006 4.8021e-006 4.7278e-006 4.5330e-006 4.2326e-006 3.8508e-006 3.4136e-006 2.9439e-006 2.4670e-006 2.0040e-006 1.5722e-006 1.1888e-006 8.6270e-007 5.9672e-007 3.8966e-007 2.3553e-007 1.2759e-007 5.7837e-008 1.8251e-008 1.6572e-009 1.8804e-009 1.3906e-008 3.3806e-008 5.8579e-008 8.5913e-008 1.1402e-007 1.4139e-007 1.6709e-007 1.9013e-007 2.0973e-007 2.2512e-007 2.3597e-007 2.4198e-007 2.4289e-007 2.3906e-007 2.3078e-007 2.1862e-007 2.0322e-007 1.8537e-007 1.6589e-007 1.4558e-007 1.2513e-007 1.0522e-007 8.6436e-008 6.9200e-008 5.3822e-008 4.0475e-008 2.9238e-008 2.0070e-008 1.2873e-008 7.4884e-009 3.7245e-009 1.3702e-009 2.1159e-010 4.0449e-011 6.6145e-010 1.8970e-009 3.5892e-009 5.5928e-009 7.7562e-009 9.8649e-009 1.1518e-008
          13 6.3567e-010 7.2625e-011 5.8637e-009 1.5267e-009 2.7375e-007 2.2825e-006 2.7503e-006 1.0574e-005 8.5729e-005 2.3354e-003 4.3046e-038 7.3376e-033 7.2553e-036 6.0161e-034 3.2673e-032 1.3049e-030 1.3863e-026 4.1082e-029 1.0664e-027 2.3412e-026 3.8143e-025 6.3935e-016 1.0899e-023 1.8408e-022 3.7725e-021 2.5747e-019 9.4798e-009 2.1876e-021 1.5815e-018 5.9584e-017 1.1800e-014 1.9100e-004 4.9020e-015 5.9256e-016 6.9391e-014 2.4839e-010 8.2645e-003 2.5320e-011 5.7742e-011 2.1274e-010 1.2056e-005 5.8321e-009 2.4887e-008 4.0179e-007 6.8791e-005 1.6457e-003 4.5821e-005 9.9636e-005 3.9934e-004 4.7192e-004 2.8215e-004 2.1906e-004 1.8286e-004 1.3935e-004 9.7551e-005 6.4705e-005 4.0577e-005 2.3632e-005 1.2465e-005 5.6678e-006 1.9620e-006 3.3273e-007 1.0929e-008 4.3469e-007 1.2200e-006 2.1175e-006 2.9687e-006 3.6787e-006 4.2039e-006 4.5346e-006 4.6773e-006 4.6553e-006 4.4956e-006 4.2248e-006 3.8803e-006 3.4926e-006 3.0854e-006 2.6815e-006 2.2902e-006 1.9229e-006 1.5873e-006 1.2853e-006 1.0195e-006 7.8881e-007 5.9319e-007 4.3026e-007 2.9804e-007 1.9401e-007 1.1561e-007 6.0038e-008 2.4371e-008 5.4019e-009 6.5467e-012 5.1561e-009 1.7992e-008 3.5923e-008 5.6644e-008 7.8274e-008 9.9286e-008 1.1856e-007 1.3529e-007 1.4903e-007 1.5954e-007 1.6683e-007 1.7096e-007 1.7216e-007 1.7075e-007 1.6707e-007 1.6147e-007 1.5427e-007 1.4585e-007 1.3646e-007 1.2639e-007 1.1589e-007 1.0518e-007 9.4429e-008 8.3808e-008 7.3495e-008 6.3594e-008 5.4208e-008 4.5448e-008 3.7355e-008 2.9947e-008 2.3203e-008 1.7088e-008
          14 1.5063e-009 5.5959e-011 1.5267e-009 6.0060e-009 2.2361e-007 1.2017e-007 5.2190e-006 6.1399e-007 3.1375e-006 5.0887e-004 2.1579e-036 2.0847e-032 3.3943e-034 2.6173e-032 1.3151e-030 4.8317e-029 6.6924e-027 1.3885e-027 3.2706e-026 6.5196e-025 1.1320e-023 7.0186e-018 1.7191e-022 2.3729e-021 2.9322e-020 2.2900e-019 1.8176e-009 6.1397e-018 6.8428e-017 1.0297e-015 8.1836e-014 9.5781e-004 7.5121e-016 1.3366e-013 5.0478e-012 5.3579e-009 1.6544e-001 2.3213e-010 1.4774e-010 3.5256e-010 4.1649e-003 4.1733e-007 2.0950e-007 1.1273e-006 6.2352e-005 1.0893e-003 7.3689e-006 4.6326e-008 4.3201e-005 1.5115e-004 2.0190e-004 2.8290e-004 3.7129e-004 4.1442e-004 4.1007e-004 3.7834e-004 3.3001e-004 2.7257e-004 2.1398e-004 1.6018e-004 1.1419e-004 7.7236e-005 4.9383e-005 2.9646e-005 1.6464e-005 8.1802e-006 3.3802e-006 9.5381e-007 6.5973e-008 1.1502e-007 6.8530e-007 1.4962e-006 2.3605e-006 3.1515e-006 3.7951e-006 4.2537e-006 4.5158e-006 4.5977e-006 4.5174e-006 4.3107e-006 4.0176e-006 3.6688e-006 3.2972e-006 2.9223e-006 2.5625e-006 2.2252e-006 1.9155e-006 1.6338e-006 1.3796e-006 1.1511e-006 9.4798e-007 7.6780e-007 6.0901e-007 4.7036e-007 3.5156e-007 2.5195e-007 1.7073e-007 1.0728e-007 6.0284e-008 2.8183e-008 9.0608e-009 7.8228e-010 1.1147e-009 7.8600e-009 1.8969e-008 3.2621e-008 4.7309e-008 6.1841e-008 7.5358e-008 8.7277e-008 9.7315e-008 1.0533e-007 1.1135e-007 1.1553e-007 1.1804e-007 1.1908e-007 1.1884e-007 1.1756e-007 1.1537e-007 1.1240e-007 1.0878e-007 1.0450e-007 9.9370e-008 9.2888e-008 8.3921e-008
          15 1.8901e-009 1.2162e-009 1.5031e-009 5.5575e-009 1.8810e-008 9.4501e-008 2.4430e-006 2.1589e-006 8.5289e-006 2.1052e-005 1.0693e-033 6.4387e-032 1.4081e-031 9.0651e-030 3.7919e-028 1.1563e-026 4.3047e-025 2.7479e-025 5.3306e-024 8.7055e-023 1.2270e-021 5.6901e-019 1.5239e-020 1.6950e-019 1.7146e-018 1.6161e-017 9.2117e-011 1.3577e-016 1.1043e-015 8.2463e-015 2.7286e-014 2.1813e-004 7.7964e-013 6.1014e-012 7.2009e-011 2.4014e-008 6.4835e-001 1.0817e-011 3.2539e-009 1.4624e-007 1.7534e-001 1.3053e-005 2.2103e-006 4.0719e-006 2.3927e-005 6.7178e-005 2.4760e-005 1.8126e-004 9.8637e-004 1.2322e-003 6.6080e-004 3.6821e-004 1.6076e-004 2.9143e-005 2.4902e-006 5.7226e-005 1.5203e-004 2.4947e-004 3.2440e-004 3.6572e-004 3.7236e-004 3.4995e-004 3.0823e-004 2.5734e-004 2.0524e-004 1.5679e-004 1.1472e-004 8.0237e-005 5.3457e-005 3.3664e-005 1.9731e-005 1.0474e-005 4.7621e-006 1.6227e-006 2.5539e-007 1.7764e-008 4.2691e-007 1.1406e-006 1.9303e-006 2.6574e-006 3.2530e-006 3.6881e-006 3.9678e-006 4.1053e-006 4.1273e-006 4.0547e-006 3.9096e-006 3.7086e-006 3.4671e-006 3.1964e-006 2.9117e-006 2.6201e-006 2.3289e-006 2.0433e-006 1.7702e-006 1.5140e-006 1.2769e-006 1.0625e-006 8.7169e-007 7.0481e-007 5.6107e-007 4.3923e-007 3.3751e-007 2.5388e-007 1.8609e-007 1.3212e-007 9.0023e-008 5.8000e-008 3.4462e-008 1.8010e-008 7.4468e-009 1.7373e-009 3.1308e-014 1.4733e-009 5.4938e-009 1.1474e-008 1.8887e-008 2.7261e-008 3.6160e-008 4.5182e-008 5.3976e-008 6.2155e-008 6.9223e-008 7.4323e-008 7.5765e-008
          16 1.3451e-009 3.5009e-009 3.4695e-009 8.3450e-011 1.3846e-008 2.1376e-007 4.3345e-007 4.4820e-006 1.0591e-006 4.5793e-006 2.5783e-031 4.5853e-030 3.0188e-029 1.7247e-027 6.3890e-026 1.7217e-024 1.4178e-023 3.6073e-023 6.1520e-022 8.8038e-021 1.0830e-019 8.9251e-019 1.1691e-018 1.1236e-017 9.7501e-017 7.7320e-016 6.2382e-013 5.6570e-015 3.8655e-014 2.4924e-013 1.5978e-012 2.5336e-005 8.5686e-012 4.8400e-011 2.4898e-010 4.8131e-010 1.3376e-001 1.5863e-008 1.0689e-007 1.4231e-006 6.8664e-001 3.7893e-005 1.4116e-007 1.9833e-005 5.2036e-003 1.2346e-001 2.8824e-003 4.0273e-003 9.3525e-003 5.9471e-003 1.1284e-003 4.9957e-005 1.3103e-004 5.3444e-004 7.8942e-004 7.8059e-004 5.8665e-004 3.3508e-004 1.2980e-004 1.9472e-005 3.9909e-006 5.5230e-005 1.3654e-004 2.1697e-004 2.7753e-004 3.1023e-004 3.1520e-004 2.9765e-004 2.6515e-004 2.2497e-004 1.8270e-004 1.4244e-004 1.0659e-004 7.6327e-005 5.2149e-005 3.3758e-005 2.0456e-005 1.1377e-005 5.5766e-006 2.2150e-006 5.5803e-007 1.6220e-008 1.4639e-007 6.3346e-007 1.2677e-006 1.9180e-006 2.5099e-006 3.0040e-006 3.3841e-006 3.6462e-006 3.8009e-006 3.8564e-006 3.8246e-006 3.7164e-006 3.5483e-006 3.3341e-006 3.0850e-006 2.8171e-006 2.5411e-006 2.2672e-006 2.0026e-006 1.7535e-006 1.5232e-006 1.3141e-006 1.1259e-006 9.5843e-007 8.1082e-007 6.8142e-007 5.6859e-007 4.7051e-007 3.8566e-007 3.1240e-007 2.4948e-007 1.9576e-007 1.5030e-007 1.1224e-007 8.0897e-008 5.5668e-008 3.5936e-008 2.1138e-008 1.0721e-008 4.1148e-009 7.5232e-010 3.6895e-011 1.2246e-009
          17 5.3364e-010 3.9804e-009 4.6198e-009 7.7403e-009 3.3995e-008 1.3639e-007 4.4597e-009 3.1690e-006 5.2995e-007 7.3953e-006 1.7717e-028 3.0565e-027 1.7772e-026 8.6856e-025 2.7479e-023 6.3140e-022 2.6017e-021 1.1261e-020 1.6317e-019 1.9795e-018 2.0593e-017 1.0738e-016 1.8745e-016 1.5138e-015 1.0997e-014 7.2661e-014 2.8899e-014 4.4078e-013 2.4795e-012 1.3030e-011 6.4545e-011 1.2856e-007 3.0426e-010 1.3759e-009 6.0629e-009 3.5798e-008 2.9920e-002 9.9226e-008 4.0928e-007 1.4317e-006 8.4124e-002 3.3165e-005 7.9503e-005 6.2079e-004 4.0320e-002 7.3030e-001 6.2683e-003 8.0808e-004 2.5315e-003 1.5766e-002 2.0329e-002 2.1696e-002 1.8955e-002 1.2354e-002 5.9689e-003 1.9861e-003 2.9061e-004 1.3033e-005 2.9210e-004 5.8059e-004 6.6777e-004 5.6286e-004 3.6612e-004 1.7625e-004 5.0043e-005 1.3481e-006 1.6471e-005 6.9891e-005 1.3614e-004 1.9628e-004 2.3923e-004 2.6104e-004 2.6258e-004 2.4737e-004 2.2086e-004 1.8821e-004 1.5375e-004 1.2085e-004 9.1366e-005 6.6448e-005 4.6420e-005 3.0977e-005 1.9599e-005 1.1572e-005 6.2120e-006 2.8678e-006 9.9790e-007 1.6082e-007 1.1651e-008 2.8651e-007 7.9003e-007 1.3831e-006 1.9709e-006 2.4916e-006 2.9127e-006 3.2208e-006 3.4138e-006 3.5046e-006 3.5074e-006 3.4404e-006 3.3199e-006 3.1620e-006 2.9796e-006 2.7834e-006 2.5797e-006 2.3746e-006 2.1723e-006 1.9752e-006 1.7854e-006 1.6036e-006 1.4312e-006 1.2683e-006 1.1157e-006 9.7371e-007 8.4264e-007 7.2258e-007 6.1367e-007 5.1607e-007 4.2940e-007 3.5323e-007 2.8716e-007 2.3031e-007 1.8166e-007 1.3999e-007 1.0395e-007
          18 8.1673e-011 2.3583e-009 2.9972e-009 1.3094e-008 1.8307e-008 4.1954e-008 5.0623e-008 1.2977e-006 2.7001e-006 1.8073e-006 1.7675e-025 2.8193e-024 1.5072e-023 6.2512e-022 1.6758e-020 3.2582e-019 1.2870e-018 4.9097e-018 6.0000e-017 6.1277e-016 5.3553e-015 1.3008e-014 4.0856e-014 2.7581e-013 1.6700e-012 9.1662e-012 4.7927e-011 4.6025e-011 2.1338e-010 9.1983e-010 3.7177e-009 1.0725e-007 1.4181e-008 5.1454e-008 1.7874e-007 5.9206e-007 1.0439e-003 1.9725e-006 6.3931e-006 2.1421e-005 4.2541e-002 3.7393e-005 1.7917e-004 5.8957e-004 7.9868e-004 1.1759e-002 1.4348e-002 6.9221e-002 3.0318e-001 3.0928e-001 1.1984e-001 3.9188e-002 5.2882e-003 9.3951e-004 9.7695e-003 1.7365e-002 1.8600e-002 1.4715e-002 9.0781e-003 4.3027e-003 1.3954e-003 1.8712e-004 1.5724e-005 2.3811e-004 4.5862e-004 5.2887e-004 4.5571e-004 3.0898e-004 1.6010e-004 5.3677e-005 4.5806e-006 6.4694e-006 4.2446e-005 9.3518e-005 1.4398e-004 1.8368e-004 2.0784e-004 2.1622e-004 2.1069e-004 1.9484e-004 1.7256e-004 1.4703e-004 1.2103e-004 9.6317e-005 7.4184e-005 5.5174e-005 3.9507e-005 2.7074e-005 1.7603e-005 1.0707e-005 5.9583e-006 2.8992e-006 1.1155e-006 2.4810e-007 5.4340e-010 1.4070e-007 4.9650e-007 9.4743e-007 1.4144e-006 1.8496e-006 2.2266e-006 2.5343e-006 2.7699e-006 2.9366e-006 3.0378e-006 3.0798e-006 3.0699e-006 3.0146e-006 2.9213e-006 2.7964e-006 2.6477e-006 2.4810e-006 2.3028e-006 2.1190e-006 1.9344e-006 1.7529e-006 1.5779e-006 1.4124e-006 1.2575e-006 1.1142e-006 9.8304e-007 8.6307e-007 7.5233e-007 6.4704e-007 5.4072e-007
          19 2.0604e-012 7.0366e-010 7.8892e-010 8.6583e-009 4.0196e-009 2.3380e-009 1.0775e-007 2.7949e-007 3.2939e-006 2.0092e-009 1.5224e-021 2.1314e-020 9.9001e-020 3.1253e-018 6.3647e-017 9.3854e-016 3.3121e-015 1.0712e-014 9.8993e-014 7.6340e-013 5.0308e-012 1.1590e-011 2.8896e-011 1.4667e-010 6.6700e-010 2.7470e-009 4.4550e-009 1.0344e-008 3.5956e-008 1.1625e-007 3.5268e-007 1.0668e-006 1.0109e-006 2.7608e-006 7.2318e-006 1.8317e-005 1.8723e-005 4.5201e-005 1.0944e-004 2.6154e-004 2.3600e-003 6.5254e-004 1.5557e-003 4.0653e-003 2.1144e-002 6.1565e-002 1.1185e-002 3.2688e-002 3.5903e-002 3.1378e-004 5.6151e-002 1.4844e-001 2.0717e-001 1.8376e-001 1.1190e-001 4.5731e-002 9.1272e-003 5.1242e-006 4.9910e-003 1.1830e-002 1.4605e-002 1.2901e-002 8.8960e-003 4.8478e-003 1.9784e-003 4.8759e-004 1.7547e-005 7.3424e-005 2.6867e-004 3.9934e-004 4.1070e-004 3.3107e-004 2.1410e-004 1.0583e-004 3.2824e-005 1.8347e-006 6.6322e-006 3.4977e-005 7.3853e-005 1.1253e-004 1.4399e-004 1.6453e-004 1.7354e-004 1.7205e-004 1.6243e-004 1.4711e-004 1.2855e-004 1.0872e-004 8.9191e-005 7.1003e-005 5.4915e-005 4.1175e-005 2.9835e-005 2.0775e-005 1.3801e-005 8.6350e-006 4.9783e-006 2.5472e-006 1.0649e-006 2.8877e-007 1.1908e-008 6.6059e-008 3.2028e-007 6.7746e-007 1.0688e-006 1.4484e-006 1.7889e-006 2.0754e-006 2.3022e-006 2.4693e-006 2.5810e-006 2.6421e-006 2.6590e-006 2.6382e-006 2.5857e-006 2.5068e-006 2.4066e-006 2.2906e-006 2.1626e-006 2.0260e-006 1.8847e-006 1.7398e-006 1.5904e-006 1.4306e-006 1.2467e-006
          20 5.2051e-011 4.6190e-011 3.6526e-012 2.6656e-009 1.7307e-010 4.4852e-009 1.0138e-007 6.7484e-009 2.3506e-006 7.9429e-007 1.2878e-017 1.5633e-016 6.2249e-016 1.4562e-014 2.1915e-013 2.3821e-012 7.4271e-012 1.9999e-011 1.3568e-010 7.6677e-010 3.6980e-009 7.6173e-009 1.5530e-008 5.7628e-008 1.9173e-007 5.7884e-007 9.5405e-007 1.6033e-006 4.1198e-006 9.9129e-006 2.2568e-005 2.2978e-005 4.9016e-005 1.0249e-004 2.0766e-004 4.1069e-004 3.6276e-007 7.9581e-004 1.5176e-003 2.8538e-003 9.6616e-005 5.2815e-003 9.6900e-003 1.7490e-002 2.8778e-002 2.0222e-003 5.5419e-002 9.1826e-002 8.1640e-002 1.1289e-003 1.9604e-002 1.9575e-002 5.2415e-004 2.1217e-002 8.5556e-002 1.4212e-001 1.5171e-001 1.1630e-001 6.4659e-002 2.3616e-002 3.4574e-003 3.0967e-004 4.8631e-003 9.5488e-003 1.1109e-002 9.6442e-003 6.6792e-003 3.7128e-003 1.5766e-003 4.2612e-004 2.6794e-005 3.7866e-005 1.8089e-004 2.9532e-004 3.2589e-004 2.8220e-004 1.9948e-004 1.1315e-004 4.6362e-005 9.0267e-006 2.8009e-007 1.3226e-005 3.8898e-005 6.8866e-005 9.6744e-005 1.1845e-004 1.3213e-004 1.3757e-004 1.3570e-004 1.2801e-004 1.1646e-004 1.0262e-004 8.7863e-005 7.3212e-005 5.9470e-005 4.7093e-005 3.6290e-005 2.7184e-005 1.9716e-005 1.3774e-005 9.1910e-006 5.7822e-006 3.3559e-006 1.7270e-006 7.2311e-007 1.9321e-007 6.3357e-009 5.3954e-008 2.4933e-007 5.2578e-007 8.3468e-007 1.1417e-006 1.4249e-006 1.6712e-006 1.8740e-006 2.0309e-006 2.1430e-006 2.2137e-006 2.2464e-006 2.2450e-006 2.2145e-006 2.1570e-006 2.0716e-006 1.9503e-006 1.7714e-006
          21 8.3775e-011 3.6228e-011 2.3479e-010 1.9392e-010 1.2209e-010 1.7047e-008 6.2012e-008 2.8980e-008 1.1897e-006 1.4885e-006 3.3741e-013 3.3003e-012 1.0403e-011 1.5434e-010 1.4658e-009 1.0020e-008 2.5884e-008 5.2809e-008 2.2487e-007 7.9956e-007 2.4405e-006 4.2842e-006 6.5506e-006 1.5769e-005 3.4737e-005 7.1232e-005 1.0413e-004 1.3809e-004 2.5647e-004 4.6049e-004 8.0499e-004 1.1093e-003 1.3736e-003 2.2924e-003 3.7384e-003 5.9581e-003 6.1716e-008 9.2623e-003 1.4037e-002 2.0686e-002 4.0021e-005 2.9507e-002 4.0544e-002 5.2947e-002 6.3043e-002 3.3915e-004 6.2694e-002 4.0037e-002 3.8037e-005 5.2708e-002 4.6887e-002 8.7185e-003 1.7001e-003 1.1784e-002 6.0872e-003 6.3034e-004 2.3665e-002 6.9677e-002 1.0742e-001 1.1368e-001 8.9512e-002 5.2668e-002 2.1451e-002 4.3524e-003 1.5574e-006 2.4888e-003 6.2350e-003 8.1990e-003 7.8397e-003 5.9896e-003 3.7476e-003 1.8845e-003 6.9715e-004 1.3794e-004 5.9611e-008 6.2603e-005 1.6738e-004 2.3391e-004 2.4103e-004 2.0167e-004 1.4034e-004 7.9160e-005 3.2606e-005 6.4969e-006 1.5671e-007 9.0307e-006 2.7165e-005 4.8865e-005 6.9632e-005 8.6460e-005 9.7984e-005 1.0385e-004 1.0451e-004 1.0080e-004 9.3853e-005 8.4739e-005 7.4362e-005 6.3607e-005 5.3077e-005 4.3237e-005 3.4373e-005 2.6651e-005 2.0121e-005 1.4757e-005 1.0465e-005 7.1325e-006 4.6264e-006 2.8095e-006 1.5521e-006 7.3691e-007 2.6204e-007 4.1504e-008 4.6994e-009 9.4545e-008 2.6568e-007 4.8250e-007 7.1766e-007 9.5087e-007 1.1672e-006 1.3564e-006 1.5125e-006 1.6309e-006 1.7061e-006 1.7268e-006 1.6674e-006
          22 7.5662e-011 1.3761e-010 4.9339e-010 9.2092e-011 3.4897e-010 2.1739e-008 2.7003e-008 6.8545e-008 4.6593e-007 1.4521e-006 2.0956e-008 1.3775e-007 2.8266e-007 1.8261e-006 7.5994e-006 2.3288e-005 4.3976e-005 5.7445e-005 1.2212e-004 2.3552e-004 4.2748e-004 6.3787e-004 7.4487e-004 1.2527e-003 2.0355e-003 3.1923e-003 4.3211e-003 4.8385e-003 7.1090e-003 1.0145e-002 1.4090e-002 1.7171e-002 1.9028e-002 2.4976e-002 3.1775e-002 3.9107e-002 9.7071e-004 4.6349e-002 5.2600e-002 5.6580e-002 1.4832e-006 5.6742e-002 5.1513e-002 3.9911e-002 2.0458e-002 3.1440e-003 6.5736e-003 8.2750e-004 1.7573e-002 3.2071e-003 1.0052e-002 3.5270e-002 3.0120e-002 6.1106e-003 7.7719e-004 7.2356e-003 5.1411e-003 3.2961e-007 1.0222e-002 3.8684e-002 6.8956e-002 8.2457e-002 7.3673e-002 5.0724e-002 2.6215e-002 8.8903e-003 1.0562e-003 2.8586e-004 2.6104e-003 4.9344e-003 5.8498e-003 5.3195e-003 3.9566e-003 2.4380e-003 1.2157e-003 4.4779e-004 8.8067e-005 1.0502e-008 4.2979e-005 1.1544e-004 1.6406e-004 1.7320e-004 1.4975e-004 1.0888e-004 6.5701e-005 3.0588e-005 8.5831e-006 2.1314e-007 3.1152e-006 1.3575e-005 2.7781e-005 4.2546e-005 5.5607e-005 6.5579e-005 7.1941e-005 7.4700e-005 7.4177e-005 7.1024e-005 6.5887e-005 5.9442e-005 5.2277e-005 4.4910e-005 3.7732e-005 3.1033e-005 2.4976e-005 1.9666e-005 1.5133e-005 1.1354e-005 8.2777e-006 5.8314e-006 3.9381e-006 2.5158e-006 1.4887e-006 7.8506e-007 3.4035e-007 9.6958e-008 4.7660e-009 2.0962e-008 1.0992e-007 2.4286e-007 3.9737e-007 5.5597e-007 7.0407e-007 8.2554e-007 8.9513e-007
