   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
          19 3.2684e-022 4.5693e-021 4.2320e-020 7.8868e-020 5.9520e-019 5.1956e-017 1.0846e-016 6.6282e-016 1.6428e-014 4.5271e-014 7.5934e-015 1.0886e-014 2.1889e-013 4.4008e-012 1.9829e-010 1.2053e-008 8.7380e-007 6.7143e-005 2.3139e-003 3.3740e-002 5.8919e-002 3.8554e-002
          20 1.1707e-021 2.7571e-020 1.3259e-019 4.7896e-020 7.2330e-018 1.9399e-016 7.7714e-016 1.3554e-015 6.3585e-014 2.6207e-013 2.8543e-015 3.8639e-013 2.5908e-012 3.5055e-011 1.1674e-009 5.4654e-008 3.0191e-006 1.5868e-004 4.1615e-003 4.3807e-002 4.3781e-002 9.1101e-005
          21 1.3569e-020 6.2538e-019 1.3168e-018 7.2704e-019 2.4610e-016 2.8463e-015 2.0504e-014 7.2833e-015 1.0119e-012 5.7870e-012 1.6890e-012 1.1522e-011 3.3987e-011 2.6634e-010 6.3830e-009 2.2770e-007 9.5540e-006 3.5578e-004 7.1238e-003 5.3705e-002 2.8001e-002 3.7070e-002
          22 9.3857e-019 1.3476e-016 7.0091e-017 1.5581e-015 7.2487e-014 4.0083e-013 5.2398e-012 2.7536e-014 1.6494e-010 1.2667e-009 1.0650e-009 1.9470e-009 1.3389e-009 2.2085e-009 3.3510e-008 8.8623e-007 2.8130e-005 7.6276e-004 1.1633e-002 6.2020e-002 1.3937e-002 3.7029e-006
          23 1.1205e-010 2.7035e-008 7.1814e-009 4.4437e-007 1.5744e-005 7.1472e-005 1.1083e-003 2.5270e-006 3.1066e-002 2.5788e-001 2.6294e-001 3.3905e-001 1.0059e-001 2.5133e-003 5.8562e-004 3.4472e-007 2.3899e-007 5.5304e-008 9.8172e-005 2.6146e-004 7.1108e-005 9.5336e-006
          24 7.4171e-021 2.1693e-016 1.7888e-018 7.7756e-015 1.5735e-013 4.0699e-013 1.0500e-011 1.2532e-012 2.1534e-010 2.2166e-009 3.4455e-009 1.4782e-009 3.9481e-010 1.2931e-008 1.6241e-007 3.2707e-006 7.8042e-005 1.5694e-003 1.8109e-002 6.7030e-002 4.1051e-003 2.4924e-002
          25 5.8640e-018 5.8583e-016 7.4540e-016 5.0980e-014 5.9605e-013 6.0587e-013 3.8311e-011 1.9145e-011 5.0720e-010 7.1855e-009 1.7069e-008 3.7381e-010 1.7757e-008 1.0808e-007 8.0945e-007 1.1645e-005 2.0678e-004 3.1121e-003 2.6877e-002 6.7109e-002 6.9323e-005 6.5878e-004
          26 4.2042e-016 5.9108e-015 4.3045e-014 1.2352e-012 9.3404e-012 2.0454e-012 5.9882e-010 6.4941e-010 4.8931e-009 1.0138e-007 3.3287e-007 2.2045e-008 5.1681e-007 1.2002e-006 4.2625e-006 4.0924e-005 5.2942e-004 5.9569e-003 3.7907e-002 6.0910e-002 2.0912e-003 9.9730e-003
          27 3.3344e-012 9.4561e-012 3.1158e-010 5.6639e-009 2.9025e-008 1.4112e-010 1.9209e-006 3.6065e-006 8.7507e-006 2.9786e-004 1.2779e-003 4.5227e-004 1.7726e-003 9.5929e-004 1.6702e-004 2.3889e-004 1.3652e-003 1.1063e-002 5.0369e-002 4.7883e-002 8.6714e-003 4.6914e-003
          28 7.1765e-010 1.8846e-009 6.6866e-008 1.1956e-006 6.0211e-006 5.4683e-008 3.9942e-004 7.6675e-004 1.7642e-003 6.1705e-002 2.6777e-001 9.9359e-002 3.6617e-001 1.7862e-001 1.5313e-002 2.7149e-003 4.5042e-005 1.3041e-006 1.7647e-004 3.2307e-004 4.4448e-005 2.3210e-005
          29 1.3075e-013 4.8805e-014 1.1679e-011 1.5633e-010 5.4770e-010 2.3980e-010 3.8932e-008 1.1415e-007 7.8900e-008 5.6055e-006 3.0485e-005 2.3755e-005 2.5721e-005 8.2782e-007 8.3497e-005 4.8044e-004 3.2857e-003 1.9720e-002 6.2812e-002 3.0496e-002 1.6638e-002 1.1747e-003
          30 7.5031e-013 4.1892e-015 6.6243e-011 7.0091e-010 1.6412e-009 3.1535e-009 1.3204e-007 5.7522e-007 6.2543e-008 1.7900e-005 1.2169e-004 1.5599e-004 3.5656e-005 1.1834e-004 6.8875e-004 1.9719e-003 8.4019e-003 3.4165e-002 7.0835e-002 1.2055e-002 2.1299e-002 1.1888e-002
          31 2.5651e-011 8.2788e-012 2.3104e-009 2.0076e-008 2.9750e-008 1.6757e-007 2.9199e-006 1.8431e-005 3.1347e-008 3.7849e-004 3.2006e-003 5.8244e-003 3.4401e-005 7.3373e-003 1.4550e-002 1.4150e-002 2.6381e-002 5.7359e-002 6.4279e-002 3.2004e-004 1.7054e-002 1.1856e-004
          32 7.4119e-010 4.3419e-010 6.8182e-008 5.4307e-007 6.2395e-007 5.6852e-006 7.0053e-005 5.2683e-004 1.8772e-005 8.9405e-003 8.4017e-002 1.7511e-001 1.1411e-003 2.3269e-001 2.7038e-001 8.4188e-002 2.9188e-002 3.9187e-003 8.8707e-004 4.4755e-003 9.3824e-004 2.2311e-004
          33 8.4512e-011 8.3439e-011 8.0781e-009 5.7792e-008 4.5468e-008 7.7769e-007 6.4051e-006 6.0320e-005 7.6518e-006 8.0635e-004 8.6934e-003 2.1084e-002 1.4012e-003 2.7160e-002 1.3417e-002 9.0621e-004 2.1364e-002 6.4574e-002 4.9736e-002 2.1831e-003 9.8120e-003 1.1680e-002
          34 7.1468e-011 1.2760e-010 7.5017e-009 4.5074e-008 1.4895e-008 8.6662e-007 3.8761e-006 5.3629e-005 1.8938e-005 4.8537e-004 6.6407e-003 1.9888e-002 5.0637e-003 2.0360e-002 2.6335e-004 2.6770e-002 6.7646e-002 8.1989e-002 1.4780e-002 1.9689e-002 2.0213e-004 1.0033e-004
          35 1.2337e-010 3.3470e-010 1.4719e-008 7.4662e-008 5.0212e-009 1.9402e-006 4.9770e-006 1.0214e-004 6.3436e-005 6.3545e-004 1.1117e-002 3.9373e-002 1.9208e-002 2.7127e-002 6.7879e-003 9.2559e-002 9.8153e-002 3.6695e-002 4.0486e-003 2.1548e-002 7.5824e-003 3.3793e-004
          36 1.2790e-010 4.9335e-010 1.8068e-008 7.6872e-008 5.1942e-010 2.6420e-006 3.8798e-006 1.2279e-004 1.1235e-004 5.2107e-004 1.1920e-002 4.8687e-002 3.5965e-002 1.8751e-002 3.1772e-002 1.1538e-001 3.7998e-002 1.3050e-003 3.7719e-002 2.3633e-004 1.0201e-002 7.9594e-003
          37 7.7645e-011 4.4235e-010 1.4271e-008 4.8520e-008 1.4234e-008 2.3014e-006 1.6560e-006 9.5379e-005 1.2242e-004 2.5047e-004 8.2119e-003 3.8812e-002 4.0257e-002 5.0836e-003 4.8390e-002 6.2685e-002 1.9312e-005 4.0502e-002 2.2547e-002 1.4422e-002 2.2138e-004 3.6354e-005
          38 3.9828e-011 3.7131e-010 1.1256e-008 2.8325e-008 4.1586e-008 1.9894e-006 5.0320e-007 7.4318e-005 1.2942e-004 1.0240e-004 5.6484e-003 3.1032e-002 4.2783e-002 1.1166e-004 5.3349e-002 1.8633e-002 2.4744e-002 5.3423e-002 3.3583e-004 2.5131e-002 5.7395e-003 4.2322e-004
          39 1.5508e-011 3.0252e-010 9.3292e-009 1.5460e-008 8.0140e-008 1.7900e-006 5.6036e-008 6.1138e-005 1.4018e-004 3.2492e-005 4.1014e-003 2.6241e-002 4.5820e-002 1.8724e-003 4.9394e-002 6.1392e-004 5.9048e-002 2.6108e-002 1.2095e-002 1.1153e-002 1.3302e-002 6.3508e-003
          40 2.0821e-012 2.1822e-010 7.5765e-009 6.6128e-009 1.2425e-007 1.5637e-006 3.1336e-008 4.9485e-005 1.4665e-004 3.7904e-006 2.9293e-003 2.1934e-002 4.6834e-002 8.2086e-003 3.7229e-002 5.5220e-003 6.6863e-002 1.5311e-003 3.1926e-002 1.5217e-005 8.2316e-003 4.6991e-004
          41 1.2825e-012 1.2903e-010 5.8815e-009 1.5087e-009 1.6661e-007 1.2940e-006 2.8304e-007 3.8417e-005 1.4607e-004 1.5317e-006 2.0022e-003 1.7732e-002 4.5171e-002 1.6743e-002 2.1900e-002 2.2117e-002 4.6407e-002 7.2543e-003 2.8686e-002 8.3512e-003 5.6870e-004 3.5502e-003
          42 1.3542e-011 5.4690e-011 4.3805e-009 2.5952e-012 2.0293e-007 1.0177e-006 6.8100e-007 2.8699e-005 1.4018e-004 1.4911e-005 1.3105e-003 1.3967e-002 4.1704e-002 2.5303e-002 9.0633e-003 3.7282e-002 1.8632e-002 3.0364e-002 9.9327e-003 2.0029e-002 2.3332e-003 8.8368e-004
          43 3.7499e-011 9.6166e-012 3.1394e-009 1.5321e-009 2.3115e-007 7.6170e-007 1.1224e-006 2.0685e-005 1.3099e-004 3.5709e-005 8.2036e-004 1.0802e-002 3.7321e-002 3.2482e-002 1.6734e-003 4.3531e-002 2.0260e-003 4.5314e-002 1.0232e-005 1.8482e-002 9.2164e-003 6.3210e-005
          44 7.0539e-011 1.8292e-012 2.1512e-009 5.3641e-009 2.4947e-007 5.3766e-007 1.5321e-006 1.4295e-005 1.1946e-004 5.8317e-005 4.8479e-004 8.2044e-003 3.2511e-002 3.7485e-002 1.1338e-004 3.9930e-002 1.6899e-003 4.1110e-002 7.7031e-003 7.3872e-003 1.1254e-002 5.1912e-003
          45 1.0918e-010 3.3661e-011 1.3945e-009 1.0715e-008 2.5716e-007 3.5255e-007 1.8609e-006 9.3811e-006 1.0647e-004 7.9158e-005 2.6442e-004 6.1173e-003 2.7653e-002 4.0078e-002 3.2064e-003 2.9839e-002 1.2130e-002 2.4322e-002 2.2834e-002 1.8848e-004 6.6069e-003 6.5930e-004
          46 1.4969e-010 1.0202e-010 8.4138e-010 1.6834e-008 2.5478e-007 2.0947e-007 2.0846e-006 5.7649e-006 9.2917e-005 9.6269e-005 1.2785e-004 4.4784e-003 2.3048e-002 4.0479e-002 9.1089e-003 1.7917e-002 2.4479e-002 7.8412e-003 3.1504e-002 3.3485e-003 1.1836e-003 2.6523e-003
          47 1.8868e-010 1.9977e-010 4.5885e-010 2.3082e-008 2.4378e-007 1.0743e-007 2.1998e-006 3.2398e-006 7.9559e-005 1.0890e-004 5.0182e-005 3.2193e-003 1.8890e-002 3.9154e-002 1.6025e-002 7.9168e-003 3.2186e-002 2.4784e-004 2.8370e-002 1.2554e-002 3.5427e-004 1.0487e-004
          48 2.2306e-010 3.1701e-010 2.1259e-010 2.8923e-008 2.2572e-007 4.2391e-008 2.2129e-006 1.5883e-006 6.6851e-005 1.1688e-004 1.2325e-005 2.2677e-003 1.5251e-002 3.6584e-002 2.2563e-002 1.8211e-003 3.2903e-002 2.5760e-003 1.7447e-002 1.9668e-002 4.2218e-003 7.0735e-007
          49 2.5003e-010 4.4185e-010 7.1571e-011 3.3900e-008 2.0216e-007 8.7317e-009 2.1354e-006 6.1016e-007 5.5042e-005 1.2033e-004 2.6350e-007 1.5585e-003 1.2128e-002 3.3184e-002 2.7803e-002 2.7745e-006 2.7702e-002 1.0682e-002 6.3056e-003 1.9985e-002 9.1022e-003 2.6040e-003
          50 2.6796e-010 5.6277e-010 9.2234e-012 3.7724e-008 1.7515e-007 6.9781e-011 1.9872e-006 1.3089e-007 4.4398e-005 1.1980e-004 3.8857e-006 1.0406e-003 9.5110e-003 2.9368e-002 3.1331e-002 1.7410e-003 1.9420e-002 1.9174e-002 4.5547e-004 1.4375e-002 1.1411e-002 1.0955e-003
          51 2.7608e-010 6.6961e-010 2.9744e-012 4.0240e-008 1.4663e-007 9.7553e-009 1.7896e-006 3.2763e-014 3.5052e-005 1.1598e-004 1.6021e-005 6.7055e-004 7.3584e-003 2.5452e-002 3.3100e-002 5.8032e-003 1.0978e-002 2.4255e-002 1.1050e-003 6.9133e-003 1.0072e-002 3.9744e-003
          52 2.7452e-010 7.5458e-010 3.4419e-011 4.1416e-008 1.1834e-007 3.1490e-008 1.5631e-006 9.3989e-008 2.7056e-005 1.0964e-004 3.1760e-005 4.1290e-004 5.6183e-003 2.1668e-002 3.3301e-002 1.0913e-002 4.4534e-003 2.4641e-002 6.1285e-003 1.5262e-003 6.4022e-003 1.1360e-003
          53 2.6436e-010 8.1330e-010 8.9087e-011 4.1355e-008 9.1801e-008 5.9786e-008 1.3269e-006 3.1617e-007 2.0397e-005 1.0159e-004 4.7930e-005 2.3939e-004 4.2366e-003 1.8178e-002 3.2273e-002 1.6034e-002 8.0866e-004 2.1101e-002 1.2231e-002 2.8278e-005 2.6078e-003 2.0547e-003
          54 2.4676e-010 8.4299e-010 1.5587e-010 4.0166e-008 6.7982e-008 9.0106e-008 1.0945e-006 5.9436e-007 1.4972e-005 9.2422e-005 6.2556e-005 1.2716e-004 3.1516e-003 1.5048e-002 3.0337e-002 2.0448e-002 6.1023e-005 1.5382e-002 1.6707e-002 2.0007e-003 3.5060e-004 1.2828e-004
          55 2.2346e-010 8.4402e-010 2.2651e-010 3.8038e-008 4.7591e-008 1.1901e-007 8.7674e-007 8.7778e-007 1.0661e-005 8.2709e-005 7.4576e-005 5.8815e-005 2.3112e-003 1.2312e-002 2.7819e-002 2.3768e-002 1.6381e-003 9.3444e-003 1.8256e-002 5.7489e-003 1.5877e-004 2.0417e-004
          56 1.9621e-010 8.1844e-010 2.9504e-010 3.5165e-008 3.0962e-008 1.4408e-007 6.8054e-007 1.1331e-006 7.3196e-006 7.2879e-005 8.3522e-005 2.1015e-005 1.6674e-003 9.9624e-003 2.4983e-002 2.5860e-002 4.7187e-003 4.3739e-003 1.6909e-002 9.4170e-003 1.5776e-003 2.5939e-004
          57 1.6673e-010 7.6951e-010 3.5694e-010 3.1740e-008 1.8165e-008 1.6370e-007 5.0982e-007 1.3399e-006 4.8004e-006 6.3244e-005 8.9272e-005 3.8616e-006 1.1799e-003 7.9725e-003 2.2026e-002 2.6757e-002 8.4759e-003 1.2142e-003 1.3543e-002 1.1706e-002 3.6777e-003 1.9171e-004
          58 1.3694e-010 7.0306e-010 4.0979e-010 2.8010e-008 9.0726e-009 1.7732e-007 3.6700e-007 1.4903e-006 2.9695e-006 5.4148e-005 9.2140e-005 5.7411e-008 8.1714e-004 6.3193e-003 1.9132e-002 2.6651e-002 1.2245e-002 2.1614e-005 9.3526e-003 1.2145e-002 5.5604e-003 1.2808e-003
          59 1.0819e-010 6.2377e-010 4.5150e-010 2.4138e-008 3.3392e-009 1.8473e-007 2.5146e-007 1.5816e-006 1.6916e-006 4.5716e-005 9.2402e-005 4.3205e-006 5.5079e-004 4.9575e-003 1.6390e-002 2.5726e-002 1.5546e-002 5.3768e-004 5.3770e-003 1.0917e-002 6.6442e-003 9.3417e-004
          60 8.1783e-011 5.3750e-010 4.8141e-010 2.0309e-008 5.1975e-010 1.8639e-007 1.6188e-007 1.6179e-006 8.5115e-007 3.8093e-005 9.0542e-005 1.2922e-005 3.5930e-004 3.8516e-003 1.3879e-002 2.4219e-002 1.8117e-002 2.2895e-003 2.3316e-003 8.6156e-003 6.7516e-003 1.8634e-003
          61 5.8642e-011 4.4951e-010 4.9953e-010 1.6668e-008 8.9075e-011 1.8308e-007 9.5682e-008 1.6068e-006 3.4500e-007 3.1344e-005 8.7051e-005 2.3319e-005 2.2483e-004 2.9646e-003 1.1638e-002 2.2341e-002 1.9861e-002 4.7524e-003 5.3860e-004 5.9311e-003 6.0218e-003 1.2050e-003
          62 3.9327e-011 3.6437e-010 5.0673e-010 1.3328e-008 1.5051e-009 1.7584e-007 4.9721e-008 1.5580e-006 8.5524e-008 2.5487e-005 8.2437e-005 3.3897e-005 1.3309e-004 2.2617e-003 9.6818e-003 2.0282e-002 2.0819e-002 7.4665e-003 5.3964e-007 3.4473e-003 4.7657e-003 1.5716e-003
          63 2.3992e-011 2.8468e-010 5.0272e-010 1.0327e-008 4.2449e-009 1.6523e-007 2.0544e-008 1.4768e-006 1.2048e-009 2.0432e-005 7.6911e-005 4.3583e-005 7.2566e-005 1.7058e-003 7.9825e-003 1.8132e-002 2.1039e-002 1.0057e-002 5.1679e-004 1.5397e-003 3.3153e-003 8.6786e-004
          64 1.2684e-011 2.1340e-010 4.8892e-010 7.7234e-009 7.8287e-009 1.5233e-007 4.9899e-009 1.3731e-006 3.5468e-008 1.6152e-005 7.0877e-005 5.1825e-005 3.4832e-005 1.2719e-003 6.5327e-003 1.6011e-002 2.0662e-002 1.2284e-002 1.7867e-003 3.8970e-004 1.9677e-003 8.4391e-004
          65 5.1849e-012 1.5209e-010 4.6631e-010 5.5318e-009 1.1832e-008 1.3788e-007 2.3767e-011 1.2538e-006 1.4396e-007 1.2570e-005 6.4567e-005 5.8334e-005 1.3266e-005 9.3573e-004 5.3062e-003 1.3980e-002 1.9815e-002 1.4006e-002 3.4904e-003 1.1128e-006 9.1820e-004 3.5876e-004
          66 1.1222e-012 1.0175e-010 4.3677e-010 3.7549e-009 1.5918e-008 1.2279e-007 2.9285e-009 1.1268e-006 2.9334e-007 9.6238e-006 5.8267e-005 6.3123e-005 2.8948e-006 6.7866e-004 4.2832e-003 1.2098e-002 1.8650e-002 1.5191e-002 5.3495e-003 2.6359e-004 2.6195e-004 2.3701e-004
          67 6.5291e-015 6.2343e-011 4.0113e-010 2.3681e-009 1.9790e-008 1.0750e-007 1.1342e-008 9.9619e-007 4.5855e-007 7.2235e-006 5.2056e-005 6.6179e-005 1.8261e-009 4.8337e-004 3.4317e-003 1.0374e-002 1.7257e-002 1.5832e-002 7.1351e-003 1.0073e-003 6.6862e-006 4.5988e-005
          68 1.2857e-012 3.3532e-011 3.6141e-010 1.3443e-009 2.3259e-008 9.2629e-008 2.3280e-008 8.6757e-007 6.2242e-007 5.3044e-006 4.6120e-005 6.7725e-005 1.8648e-006 3.3728e-004 2.7320e-003 8.8306e-003 1.5753e-002 1.6002e-002 8.7001e-003 2.0482e-003 1.0130e-004 2.9559e-006
          69 4.3858e-012 1.4388e-011 3.1921e-010 6.4274e-010 2.6198e-008 7.8580e-008 3.7149e-008 7.4461e-007 7.7366e-007 3.7956e-006 4.0552e-005 6.7982e-005 6.5245e-006 2.2951e-004 2.1614e-003 7.4700e-003 1.4220e-002 1.5783e-002 9.9602e-003 3.2194e-003 4.6239e-004 2.2001e-005
          70 8.7416e-012 3.6767e-012 2.7562e-010 2.1802e-010 2.8499e-008 6.5523e-008 5.1639e-008 6.2891e-007 9.0417e-007 2.6270e-006 3.5357e-005 6.7082e-005 1.2596e-005 1.5107e-004 1.6969e-003 6.2759e-003 1.2698e-002 1.5240e-002 1.0867e-002 4.3805e-003 9.9660e-004 1.0022e-004
          71 1.3844e-011 3.2078e-014 2.3252e-010 2.4581e-011 3.0178e-008 5.3749e-008 6.5862e-008 5.2334e-007 1.0115e-006 1.7457e-006 3.0626e-005 6.5347e-005 1.9151e-005 9.5380e-005 1.3238e-003 5.2483e-003 1.1253e-002 1.4482e-002 1.1441e-002 5.4390e-003 1.6181e-003 2.0786e-004
          72 1.9217e-011 2.0014e-012 1.9068e-010 1.6497e-011 3.1194e-008 4.3242e-008 7.9028e-008 4.2789e-007 1.0926e-006 1.0961e-006 2.6313e-005 6.2858e-005 2.5545e-005 5.6726e-005 1.0238e-003 4.3628e-003 9.8890e-003 1.3557e-002 1.1690e-002 6.3242e-003 2.2522e-003 3.5403e-004
          73 2.4483e-011 8.1677e-012 1.5145e-010 1.5083e-010 3.1614e-008 3.4084e-008 9.0719e-008 3.4358e-007 1.1487e-006 6.3562e-007 2.2445e-005 5.9855e-005 3.1404e-005 3.0945e-005 7.8504e-004 3.6097e-003 8.6353e-003 1.2541e-002 1.1669e-002 7.0093e-003 2.8453e-003 4.8525e-004
          74 2.9335e-011 1.7213e-011 1.1570e-010 3.8846e-010 3.1494e-008 2.6244e-008 1.0065e-007 2.7034e-007 1.1813e-006 3.2563e-007 1.9004e-005 5.6488e-005 3.6507e-005 1.4679e-005 5.9620e-004 2.9732e-003 7.4982e-003 1.1485e-002 1.1425e-002 7.4872e-003 3.3608e-003 6.1472e-004
          75 3.3509e-011 2.7937e-011 8.4053e-011 6.9433e-010 3.0875e-008 1.9638e-008 1.0856e-007 2.0762e-007 1.1915e-006 1.3354e-007 1.5952e-005 5.2836e-005 4.0712e-005 5.3407e-006 4.4740e-004 2.4360e-003 6.4723e-003 1.0417e-002 1.0998e-002 7.7603e-003 3.7743e-003 7.3754e-004
          76 3.6873e-011 3.9339e-011 5.7176e-011 1.0390e-009 2.9864e-008 1.4210e-008 1.1452e-007 1.5514e-007 1.1828e-006 3.2624e-008 1.3282e-005 4.9067e-005 4.4024e-005 9.6432e-007 3.3149e-004 1.9873e-003 5.5620e-003 9.3786e-003 1.0446e-002 7.8562e-003 4.0806e-003 8.2448e-004
