   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 3.2593e-002 5.8902e-002 9.6847e-003 1.8317e-002 3.5503e-002 1.5331e-004 3.8108e-002 8.2203e-003 2.4706e-002 2.7184e-002 9.8534e-003 4.5915e-002 1.3917e-003 6.2936e-002 4.7646e-004 8.8132e-002 1.0155e-002 3.3773e-001 1.8558e-001 1.0555e-003 3.1644e-003 1.5504e-004 9.4224e-006 2.2550e-005 1.0628e-005 3.1657e-006
          11 2.3195e-002 5.4107e-002 2.0469e-002 5.1670e-003 3.7406e-002 5.5867e-003 1.9752e-002 2.7469e-002 1.9411e-003 3.8702e-002 3.4901e-003 3.2050e-002 2.2366e-002 1.6338e-002 4.9625e-002 2.7969e-003 8.1573e-002 8.0961e-003 3.8143e-001 1.6217e-001 2.0372e-003 3.0233e-003 1.0698e-003 1.0881e-004 1.6048e-006 7.8434e-007
          12 1.6360e-002 4.6932e-002 2.9442e-002 1.3076e-004 2.9248e-002 1.7961e-002 4.0086e-003 3.3012e-002 4.0416e-003 2.0807e-002 2.5276e-002 2.7783e-003 4.0253e-002 3.7762e-003 3.3618e-002 3.0317e-002 1.1369e-002 6.9346e-002 1.2845e-002 4.4119e-001 1.0506e-001 1.9221e-002 1.8321e-004 1.4718e-003 7.4765e-004 2.2063e-004
          13 1.1482e-002 3.9095e-002 3.4906e-002 1.6399e-003 1.7619e-002 2.6793e-002 1.7123e-004 2.3369e-002 1.8162e-002 2.8411e-003 3.1858e-002 5.3464e-003 1.8435e-002 2.9706e-002 6.3384e-004 4.1879e-002 1.4350e-002 1.9554e-002 5.4443e-002 3.2049e-002 4.9723e-001 2.8860e-002 4.1556e-002 5.4930e-003 7.1532e-005 5.8590e-005
          14 8.0438e-003 3.1642e-002 3.6834e-002 6.6747e-003 7.7290e-003 2.8306e-002 5.6282e-003 9.8443e-003 2.6396e-002 1.3391e-003 1.8643e-002 2.1894e-002 5.8790e-004 3.0351e-002 1.2776e-002 8.8194e-003 3.9699e-002 4.9750e-003 2.4524e-002 3.6787e-002 8.6534e-002 4.8715e-001 4.1445e-003 2.5805e-002 1.8483e-002 5.8149e-003
          15 5.6401e-003 2.5095e-002 3.5990e-002 1.2559e-002 1.8629e-003 2.3901e-002 1.3723e-002 1.4643e-003 2.3674e-002 1.0541e-002 4.2035e-003 2.6449e-002 5.6614e-003 1.0647e-002 2.8606e-002 1.8507e-003 1.9105e-002 3.1540e-002 1.0694e-003 2.6591e-002 1.6210e-002 2.0037e-001 3.2406e-001 9.9476e-002 2.4731e-003 8.4169e-004
          16 3.9667e-003 1.9623e-002 3.3330e-002 1.7596e-002 6.3942e-006 1.6814e-002 1.9498e-002 3.2299e-004 1.4771e-002 1.8954e-002 8.5244e-005 1.7377e-002 1.7875e-002 9.5662e-005 2.1726e-002 1.7521e-002 4.5958e-004 2.5242e-002 2.2322e-002 8.5543e-005 2.8109e-002 5.3752e-004 3.5358e-001 5.7605e-002 1.3019e-001 5.0185e-002
          17 2.8030e-003 1.5201e-002 2.9701e-002 2.1025e-002 1.0177e-003 9.8497e-003 2.1204e-002 3.9704e-003 6.0649e-003 2.0856e-002 4.7327e-003 5.9907e-003 2.1823e-002 4.7669e-003 6.6465e-003 2.3938e-002 6.3692e-003 5.0277e-003 2.5958e-002 1.4874e-002 7.9966e-006 3.5525e-002 2.0371e-002 3.6272e-001 4.3708e-002 3.5317e-004
          18 1.9918e-003 1.1701e-002 2.5717e-002 2.2720e-002 3.5276e-003 4.5715e-003 1.9398e-002 8.9489e-003 1.0574e-003 1.6982e-002 1.1467e-002 3.3547e-004 1.6385e-002 1.3597e-002 3.6288e-005 1.5644e-002 1.7615e-002 6.6218e-004 1.0451e-002 2.3009e-002 9.7006e-003 4.2332e-004 6.5425e-002 1.0264e-001 8.4645e-002 8.7752e-002
          19 1.4243e-003 8.9727e-003 2.1791e-002 2.2915e-002 6.4097e-003 1.4199e-003 1.5581e-002 1.2820e-002 6.8162e-005 1.0763e-002 1.5464e-002 1.0904e-003 7.9812e-003 1.7410e-002 3.1811e-003 4.8316e-003 1.8783e-002 8.7835e-003 4.0227e-004 1.3582e-002 1.8777e-002 6.0522e-003 6.5864e-003 1.4773e-001 9.5627e-002 1.9076e-002
          20 1.0274e-003 6.8805e-003 1.8198e-002 2.2026e-002 8.9511e-003 1.2544e-004 1.1234e-002 1.4643e-002 1.6994e-003 5.1857e-003 1.5568e-002 5.0131e-003 2.0078e-003 1.5028e-002 9.2715e-003 1.0845e-004 1.1789e-002 1.5141e-002 2.4881e-003 2.7520e-003 1.3907e-002 1.4912e-002 2.1959e-003 4.9578e-002 2.1884e-001 5.0332e-003
          21 7.4778e-004 5.2837e-003 1.5039e-002 2.0435e-002 1.0808e-002 1.2292e-004 7.3160e-003 1.4532e-002 4.2901e-003 1.6217e-003 1.2903e-002 8.8526e-003 1.0195e-005 9.6484e-003 1.2905e-002 1.5051e-003 4.2365e-003 1.4454e-002 8.6659e-003 1.1032e-004 4.9658e-003 1.2336e-002 1.2942e-002 1.1857e-003 1.9047e-001 2.0889e-002
          22 5.4559e-004 4.0404e-003 1.2250e-002 1.8325e-002 1.1799e-002 8.3103e-004 4.2526e-003 1.2987e-002 6.5908e-003 1.3914e-004 9.1089e-003 1.0858e-002 9.3200e-004 4.5304e-003 1.2680e-002 5.2202e-003 4.1247e-004 9.3867e-003 1.1865e-002 3.2752e-003 3.4129e-004 5.9359e-003 9.1779e-003 1.8503e-002 5.5790e-002 1.3160e-001
          23 4.0158e-004 3.0980e-003 9.9160e-003 1.6070e-002 1.2041e-002 1.7747e-003 2.1789e-003 1.0789e-002 8.0303e-003 1.3141e-004 5.5964e-003 1.0907e-002 2.9756e-003 1.3445e-003 1.0005e-002 8.0956e-003 2.9439e-004 4.2394e-003 1.0884e-002 6.9914e-003 6.0648e-004 1.3141e-003 5.5168e-003 4.0719e-003 6.8654e-002 1.3954e-001
          24 2.9551e-004 2.3618e-003 7.9173e-003 1.3717e-002 1.1581e-002 2.6185e-003 9.3264e-004 8.4079e-003 8.4525e-003 8.3530e-004 2.9560e-003 9.5427e-003 4.7701e-003 1.0160e-004 6.6217e-003 8.9603e-003 1.9274e-003 1.1053e-003 7.6478e-003 8.4444e-003 2.8437e-003 8.8447e-009 1.8722e-003 4.7847e-003 1.9962e-003 2.2849e-001
          25 2.1803e-004 1.7959e-003 6.2598e-003 1.1461e-002 1.0635e-002 3.1850e-003 3.0130e-004 6.2529e-003 8.0686e-003 1.6512e-003 1.3154e-003 7.5903e-003 5.7184e-003 1.0846e-004 3.7801e-003 8.1874e-003 3.5785e-003 4.3442e-005 4.3646e-003 7.6967e-003 4.6154e-003 6.8742e-004 2.2590e-004 1.5984e-003 9.4917e-003 1.2018e-001
          26 1.5945e-004 1.3469e-003 4.8488e-003 9.2868e-003 9.2835e-003 3.3816e-003 5.1725e-005 4.4447e-003 7.0979e-003 2.2166e-003 4.5864e-004 5.5828e-003 5.7453e-003 5.9377e-004 1.8598e-003 6.5468e-003 4.4135e-003 1.6374e-004 2.0385e-003 5.8575e-003 5.1063e-003 1.7375e-003 3.2601e-005 4.3943e-004 1.6923e-004 1.0463e-001
          27 1.1449e-004 9.8715e-004 3.6473e-003 7.2403e-003 7.6682e-003 3.2110e-003 1.2229e-010 3.0306e-003 5.8055e-003 2.3909e-003 1.0532e-004 3.8515e-003 5.0840e-003 1.0329e-003 7.8391e-004 4.7443e-003 4.3509e-003 6.0861e-004 7.6691e-004 3.9341e-003 4.5638e-003 2.3142e-003 3.5561e-004 3.5900e-005 5.6642e-004 3.2389e-002
          28 7.9664e-005 6.9788e-004 2.6308e-003 5.3674e-003 5.9363e-003 2.7430e-003 1.9256e-005 1.9828e-003 4.4154e-003 2.1948e-003 7.6837e-006 2.5140e-003 4.0479e-003 1.1964e-003 2.8067e-004 3.1824e-003 3.6724e-003 8.9448e-004 2.2185e-004 2.4165e-003 3.5308e-003 2.2813e-003 6.3278e-004 1.5851e-005 7.4399e-005 1.4589e-002
          29 5.2360e-005 4.6403e-004 1.7749e-003 3.6931e-003 4.2120e-003 2.0812e-003 4.0543e-005 1.2288e-003 3.0752e-003 1.7341e-003 2.1748e-006 1.5440e-003 2.8924e-003 1.0718e-003 8.4958e-005 1.9813e-003 2.7065e-003 8.8959e-004 4.4465e-005 1.3807e-003 2.4219e-003 1.8303e-003 6.7223e-004 7.6161e-005 6.0653e-006 1.5332e-003
          30 3.1694e-005 2.8305e-004 1.0931e-003 2.3043e-003 2.6814e-003 1.3826e-003 4.2121e-005 7.0995e-004 1.9284e-003 1.1779e-003 1.0151e-005 8.8313e-004 1.8386e-003 7.7991e-004 2.2505e-005 1.1401e-003 1.7476e-003 6.8089e-004 4.8303e-006 7.4017e-004 1.4836e-003 1.2378e-003 5.2775e-004 9.3020e-005 4.5035e-009 1.9586e-004
          31 1.7827e-005 1.5995e-004 6.2130e-004 1.3199e-003 1.5544e-003 8.2181e-004 3.1204e-005 3.8703e-004 1.1066e-003 7.0833e-004 1.1178e-005 4.7770e-004 1.0623e-003 4.8662e-004 5.8233e-006 6.1817e-004 1.0176e-003 4.3557e-004 5.9998e-008 3.8199e-004 8.3501e-004 7.3855e-004 3.4102e-004 7.2641e-005 1.0687e-006 3.7522e-006
          32 9.8383e-006 8.8504e-005 3.4490e-004 7.3597e-004 8.7258e-004 4.6779e-004 1.9876e-005 2.0960e-004 6.1740e-004 4.0565e-004 8.3695e-006 2.5739e-004 5.9475e-004 2.8416e-004 1.6888e-006 3.3338e-004 5.7187e-004 2.5756e-004 1.7690e-007 1.9981e-004 4.5993e-004 4.2038e-004 2.0250e-004 4.7251e-005 1.4784e-006 1.5655e-007
          33 5.4260e-006 4.8883e-005 1.9085e-004 4.0823e-004 4.8583e-004 2.6247e-004 1.1835e-005 1.1434e-004 3.4254e-004 2.2834e-004 5.3827e-006 1.3999e-004 3.3057e-004 1.6163e-004 5.7438e-007 1.8138e-004 3.1846e-004 1.4747e-004 3.1927e-007 1.0677e-004 2.5320e-004 2.3570e-004 1.1617e-004 2.8407e-005 1.2028e-006 5.2622e-008
          34 2.9181e-006 2.6310e-005 1.0282e-004 2.2024e-004 2.6265e-004 1.4250e-004 6.6325e-006 6.1118e-005 1.8481e-004 1.2418e-004 3.1366e-006 7.4698e-005 1.7852e-004 8.8398e-005 2.2243e-007 9.6799e-005 1.7216e-004 8.0932e-005 2.6717e-007 5.6405e-005 1.3601e-004 1.2789e-004 6.3813e-005 1.5995e-005 7.8168e-007 3.1758e-008
