   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          10 1.4681e-004 5.8589e-003 3.4921e-002 6.2381e-002 5.2225e-002 9.0540e-003 2.0565e-002 3.8609e-002 2.7089e-005 3.1528e-002 1.5041e-002 2.4452e-002 2.6415e-002 7.3184e-003 5.2621e-002 1.7032e-003 7.5087e-002 5.4002e-003 1.4121e-001 2.8264e-001 1.0706e-001 5.6002e-003 1.4744e-004 3.1302e-005 8.9985e-006 1.1433e-007 8.7230e-008 1.6311e-011 3.9558e-010 3.8403e-008 3.7666e-009 1.0849e-009 4.3040e-009 2.1790e-010 2.2104e-010 1.2929e-009 1.2241e-010 2.0535e-010 3.0330e-010 1.1797e-009 2.3476e-011 2.6415e-010 3.2018e-012 1.7698e-010 6.1242e-012 2.5825e-010 2.5101e-010 1.8842e-012 2.0929e-010 1.3291e-010 8.8225e-014 5.4031e-011 1.6536e-011 2.1334e-011 1.1207e-010 9.5835e-011 1.4466e-011 9.9017e-012 5.9528e-011 8.0146e-011 6.0203e-011 3.1124e-011 1.2072e-011 4.6983e-012
          11 5.1953e-003 5.5158e-002 9.6587e-002 3.7456e-002 2.1526e-002 3.9276e-004 6.0058e-002 4.5528e-003 1.3935e-002 1.5450e-002 2.7360e-008 5.5046e-002 3.8221e-003 1.8592e-002 5.5920e-003 5.7315e-002 1.5789e-003 4.3229e-002 2.6099e-002 9.1088e-002 2.5848e-001 1.2277e-001 5.7942e-003 1.4138e-004 6.6873e-005 2.8609e-005 3.3222e-006 2.9227e-007 4.1984e-007 2.0194e-007 3.5045e-007 1.2094e-007 4.6934e-008 5.6602e-008 1.0391e-008 2.3965e-009 1.1707e-008 5.9212e-009 1.9903e-010 1.2725e-009 4.5713e-009 1.1414e-009 9.2380e-011 5.5922e-012 6.0589e-010 4.0820e-010 8.2801e-011 5.2666e-010 4.9583e-011 2.6776e-010 4.9906e-010 8.7579e-011 3.8510e-011 1.0518e-010 4.3620e-012 8.9885e-011 2.5148e-010 2.0865e-010 6.4102e-011 8.2737e-013 1.5032e-011 3.0563e-011 2.2269e-011 1.1514e-011
          12 4.1848e-002 2.5215e-001 6.8297e-002 1.1862e-001 3.8223e-003 2.4629e-002 4.8925e-002 5.6010e-002 4.7452e-004 2.4963e-002 2.1173e-002 2.6841e-002 7.4436e-002 6.8085e-002 1.6168e-002 1.1255e-002 3.7628e-002 2.0916e-002 4.1440e-004 2.2346e-004 5.4252e-002 2.0458e-002 7.8018e-003 3.4072e-004 6.0208e-005 6.8531e-005 5.2144e-005 3.1463e-005 1.3652e-005 8.4212e-006 3.7690e-006 2.2247e-006 1.4906e-006 6.3476e-007 3.7943e-007 2.9444e-007 1.2342e-007 5.0236e-008 5.2341e-008 4.0360e-008 1.1690e-008 3.9718e-009 7.4403e-009 8.8471e-009 2.6398e-009 6.4871e-011 5.5847e-011 1.0149e-009 1.5785e-009 3.7552e-010 4.7631e-011 2.2168e-010 3.9943e-012 2.7517e-010 6.5305e-010 4.3796e-010 7.8764e-011 4.2797e-012 5.1097e-011 4.3062e-011 1.0459e-011 2.4320e-014 1.2821e-012 1.3894e-012
          13 2.9744e-004 1.5685e-003 7.0350e-002 1.2404e-001 4.6790e-004 2.5151e-002 7.5485e-003 5.3585e-003 4.1566e-002 4.7838e-003 3.5414e-002 8.8322e-004 3.1809e-003 3.6300e-002 4.0948e-002 4.7930e-003 8.9565e-003 3.6339e-002 3.9616e-002 3.3203e-002 3.7215e-002 2.8992e-001 1.4057e-001 1.0900e-002 6.3824e-004 3.9168e-006 1.1897e-006 3.3778e-006 5.6954e-006 2.6614e-006 1.2770e-006 3.5874e-007 2.7307e-007 1.5715e-007 7.1857e-008 7.5252e-008 4.0743e-008 1.1511e-008 1.1056e-008 9.6171e-009 1.7605e-009 3.0667e-010 1.6179e-009 2.2143e-009 4.6269e-010 2.5340e-011 2.8370e-010 9.8768e-010 6.1256e-010 2.0272e-011 5.6234e-011 1.1135e-011 4.8925e-011 1.1655e-010 2.5281e-011 1.8696e-011 1.0183e-010 9.2323e-011 2.3426e-011 4.2533e-013 1.8867e-011 2.9914e-011 2.0573e-011 1.0460e-011
          14 7.9863e-004 3.7673e-002 1.7367e-001 4.2595e-002 7.0942e-002 1.5362e-002 5.2311e-003 1.5244e-004 3.6675e-002 2.0054e-002 1.7300e-002 2.7665e-002 6.2974e-006 1.8808e-003 5.7368e-002 4.2680e-002 5.0028e-004 1.2243e-003 3.7045e-002 3.9966e-002 1.5000e-002 3.5465e-002 2.3544e-001 7.9851e-002 4.3271e-003 9.8853e-004 3.5534e-005 3.9272e-006 8.2573e-006 1.1417e-005 6.2313e-006 4.2236e-006 1.5058e-006 9.0214e-007 6.3546e-007 2.3754e-007 1.8285e-007 1.6191e-007 5.4027e-008 2.2641e-008 3.2583e-008 2.0862e-008 3.0395e-009 1.3064e-009 5.6925e-009 6.1564e-009 1.0851e-009 6.3831e-012 3.1938e-010 2.0560e-009 2.0182e-009 2.9359e-010 8.3012e-011 1.7532e-010 8.4904e-013 2.6991e-010 4.4088e-010 1.9897e-010 7.0082e-012 4.2665e-011 1.1177e-010 1.0331e-010 5.4888e-011 2.4795e-011
          15 2.0782e-003 3.7550e-002 5.9729e-002 2.0154e-002 1.3082e-001 2.3875e-002 3.9609e-002 1.4378e-002 2.5116e-003 3.0148e-002 1.1791e-002 2.4122e-002 4.8857e-002 4.2611e-003 2.5112e-003 5.2172e-002 6.7333e-002 2.0955e-003 3.6437e-003 1.7013e-002 6.6489e-002 1.3723e-004 9.4682e-002 2.1406e-001 2.8731e-002 2.1049e-004 7.7939e-004 1.7410e-004 3.0945e-005 1.2784e-005 1.1335e-005 7.5525e-006 5.6269e-006 2.6758e-006 1.5160e-006 9.4959e-007 4.1988e-007 2.7052e-007 2.1243e-007 9.8780e-008 4.8821e-008 4.7003e-008 3.2672e-008 1.0645e-008 4.7116e-009 6.8850e-009 6.8425e-009 2.3363e-009 3.4579e-010 4.4205e-010 1.5328e-009 1.9049e-009 7.8026e-010 6.1315e-011 4.9611e-013 1.8057e-011 1.9329e-010 3.7492e-010 3.1924e-010 1.4325e-010 3.1569e-011 1.7943e-012 1.4591e-013 4.3236e-013
          16 6.6354e-004 3.5840e-003 2.4611e-003 8.1197e-002 9.9566e-003 1.0831e-001 1.1503e-003 4.6163e-002 1.7636e-003 6.3967e-004 2.7081e-002 4.9760e-003 3.3198e-002 4.2569e-002 6.6358e-004 7.2812e-005 4.0318e-002 6.3834e-002 1.1677e-003 1.1822e-002 6.4673e-003 7.9648e-002 2.4419e-003 1.8223e-001 2.3016e-001 1.6661e-002 1.1081e-004 4.0362e-004 1.9257e-004 3.9764e-005 9.7989e-006 6.1866e-006 4.3864e-006 3.7909e-006 2.0435e-006 1.2233e-006 7.4907e-007 3.3350e-007 2.1150e-007 1.5926e-007 7.6511e-008 4.1584e-008 3.9648e-008 2.7225e-008 9.9998e-009 5.0530e-009 6.2046e-009 5.3511e-009 1.7918e-009 3.2074e-010 3.8620e-010 1.1047e-009 1.3101e-009 5.8667e-010 8.8071e-011 1.0422e-011 4.7575e-011 1.9737e-010 3.3970e-010 3.2511e-010 2.0618e-010 9.6354e-011 3.5397e-011 1.3454e-011
          17 5.8105e-005 4.6248e-004 2.5471e-002 4.3035e-002 2.1038e-002 8.0508e-002 4.4155e-002 2.3377e-002 3.1457e-002 2.6717e-004 3.7853e-003 2.5190e-002 2.1883e-004 4.3273e-002 3.7231e-002 5.3516e-004 4.9468e-004 4.1204e-002 6.2359e-002 2.0155e-003 1.1420e-002 2.8944e-003 7.7505e-002 1.2713e-002 2.1255e-001 1.9037e-001 5.6353e-003 3.6339e-004 1.7229e-004 1.9128e-004 6.5009e-005 1.6996e-005 8.4116e-006 4.3266e-006 4.1216e-006 2.4136e-006 1.4001e-006 1.0562e-006 4.8531e-007 2.3904e-007 2.1568e-007 1.2667e-007 4.6572e-008 3.8317e-008 4.4033e-008 2.2589e-008 5.7238e-009 4.3299e-009 8.2331e-009 6.9707e-009 1.6805e-009 8.1534e-011 1.6373e-010 1.2029e-009 2.0582e-009 1.2309e-009 2.2354e-010 4.4959e-016 1.3969e-011 3.0347e-013 4.1577e-011 8.9323e-011 7.1521e-011 3.8855e-011
          18 2.2365e-005 2.6846e-003 1.7990e-002 1.2314e-003 6.0843e-002 4.3201e-003 1.0427e-001 4.8447e-003 4.6112e-002 2.0810e-002 7.8232e-005 5.9409e-003 1.8896e-002 7.1593e-004 5.0938e-002 3.7380e-002 8.2431e-004 6.0537e-004 3.8158e-002 6.4913e-002 4.6435e-003 1.1492e-002 1.5016e-004 7.1668e-002 3.9998e-002 2.4606e-001 1.4325e-001 4.7536e-004 3.8885e-004 3.6523e-005 1.4408e-004 8.2569e-005 2.7807e-005 1.2398e-005 5.1599e-006 4.3361e-006 2.7139e-006 1.5938e-006 1.2911e-006 6.8041e-007 3.1679e-007 2.6507e-007 1.7771e-007 6.7797e-008 4.2451e-008 5.1284e-008 3.5418e-008 1.1086e-008 5.0701e-009 8.5833e-009 1.0606e-008 5.0004e-009 7.4973e-010 1.3437e-010 6.3519e-010 1.8831e-009 2.1373e-009 1.0960e-009 2.3024e-010 5.0814e-012 9.0256e-012 1.0276e-011 3.6881e-012 1.1494e-012
          19 6.9829e-005 1.6065e-003 2.1766e-003 8.4018e-003 3.0532e-002 2.0424e-002 4.6696e-002 6.8190e-002 3.9653e-003 5.2684e-002 8.6772e-003 9.2886e-006 7.4420e-003 1.3434e-002 3.7959e-003 5.5220e-002 3.3125e-002 3.7575e-004 2.8236e-004 3.3791e-002 6.4297e-002 6.5699e-003 1.2574e-002 8.2152e-004 6.1600e-002 8.0136e-002 2.7747e-001 1.0494e-001 2.6921e-004 2.3875e-004 4.3676e-007 8.0906e-005 7.8660e-005 3.4453e-005 1.6082e-005 5.9039e-006 4.2719e-006 2.6923e-006 1.5438e-006 1.3360e-006 7.9695e-007 3.6468e-007 2.9048e-007 2.1863e-007 8.8849e-008 4.4008e-008 5.1852e-008 4.5004e-008 1.7281e-008 5.7890e-009 7.5229e-009 1.2181e-008 9.0213e-009 2.5709e-009 3.3201e-010 2.7744e-010 1.0937e-009 2.0795e-009 1.9508e-009 1.0533e-009 3.5604e-010 8.0206e-011 1.4089e-011 3.1183e-012
          20 3.6881e-005 2.2861e-004 4.6360e-004 1.3626e-002 1.5688e-003 4.5620e-002 2.2758e-004 8.1546e-002 2.2324e-002 2.5262e-002 4.2826e-002 2.1916e-003 2.9383e-007 9.4353e-003 8.0886e-003 9.2605e-003 5.7559e-002 2.7968e-002 1.3521e-004 2.4121e-004 3.1461e-002 6.2714e-002 8.3080e-003 1.2153e-002 3.5750e-003 4.8604e-002 1.2566e-001 2.8545e-001 7.1326e-002 1.8867e-003 5.0635e-005 3.1904e-006 3.9230e-005 6.4403e-005 3.9637e-005 1.9637e-005 8.0758e-006 4.7592e-006 2.7370e-006 1.7543e-006 1.3742e-006 8.3642e-007 4.9119e-007 3.6574e-007 2.3063e-007 1.1399e-007 7.4416e-008 6.3677e-008 4.1200e-008 1.9604e-008 1.2526e-008 1.3114e-008 1.2061e-008 7.0042e-009 2.9100e-009 1.5567e-009 1.6314e-009 2.0192e-009 1.9278e-009 1.3276e-009 6.9806e-010 3.0179e-010 1.1052e-010 4.2714e-011
          21 4.5286e-006 1.8885e-005 2.2070e-003 5.4082e-003 4.2097e-003 2.4602e-002 2.0678e-002 2.5049e-002 7.4664e-002 7.8529e-004 4.4875e-002 2.8380e-002 2.3740e-004 1.2966e-004 1.0199e-002 3.6997e-003 1.5853e-002 5.8572e-002 2.4237e-002 6.2795e-005 2.4976e-004 2.9365e-002 6.1626e-002 1.0786e-002 1.0671e-002 7.7545e-003 3.3877e-002 1.7884e-001 2.7576e-001 4.3173e-002 3.8112e-003 1.2427e-005 2.3594e-006 1.6642e-005 4.7927e-005 3.9418e-005 2.4083e-005 1.0549e-005 5.9798e-006 3.2887e-006 1.8959e-006 1.5091e-006 9.8929e-007 5.6819e-007 4.3225e-007 3.1017e-007 1.5937e-007 9.0839e-008 7.7844e-008 5.9049e-008 2.9464e-008 1.4302e-008 1.2694e-008 1.4294e-008 1.1383e-008 5.7257e-009 2.3102e-009 1.3509e-009 1.4455e-009 1.7261e-009 1.6490e-009 1.1627e-009 5.7941e-010 2.5940e-010
          22 6.9043e-007 1.4889e-004 1.4589e-003 1.6755e-004 9.8700e-003 1.9636e-003 3.5992e-002 3.9880e-004 5.8940e-002 4.1269e-002 6.1321e-003 5.1824e-002 1.5057e-002 3.8236e-005 5.2608e-004 9.8112e-003 1.0404e-003 2.2395e-002 5.7944e-002 2.0722e-002 1.0223e-005 1.9108e-004 2.6916e-002 6.0282e-002 1.3510e-002 8.9813e-003 1.3116e-002 1.9651e-002 2.3759e-001 2.5584e-001 2.2751e-002 5.0796e-003 2.0184e-004 4.9048e-007 7.6266e-006 3.0979e-005 3.5537e-005 2.5223e-005 1.3527e-005 7.3475e-006 3.8874e-006 2.3349e-006 1.5984e-006 1.0417e-006 7.1263e-007 5.1587e-007 3.3549e-007 2.0655e-007 1.4116e-007 9.8754e-008 6.1186e-008 3.6510e-008 2.5461e-008 2.0098e-008 1.4806e-008 9.5366e-009 5.9960e-009 4.2770e-009 3.4923e-009 2.8938e-009 2.1758e-009 1.3712e-009 6.5833e-010 2.9206e-010
          23 3.6634e-006 1.1268e-004 2.4959e-004 7.7063e-004 5.6549e-003 2.3380e-003 1.8365e-002 2.0576e-002 1.0857e-002 6.8938e-002 1.1006e-002 2.4587e-002 4.5995e-002 5.8298e-003 3.2214e-004 1.2624e-003 8.6750e-003 1.6966e-005 2.8575e-002 5.5786e-002 1.7173e-002 4.9293e-006 1.3567e-004 2.4713e-002 5.8600e-002 1.6097e-002 7.1940e-003 1.8644e-002 8.3956e-003 2.9552e-001 2.2770e-001 9.8571e-003 5.3574e-003 5.5064e-004 1.9407e-005 5.8325e-006 2.0443e-005 2.7261e-005 2.5897e-005 1.4746e-005 8.9879e-006 5.0651e-006 2.5606e-006 1.8294e-006 1.2838e-006 7.3305e-007 5.3511e-007 4.4881e-007 2.7759e-007 1.4704e-007 1.0918e-007 9.6804e-008 6.3806e-008 3.0179e-008 1.6282e-008 1.5020e-008 1.6184e-008 1.3561e-008 8.2491e-009 4.0385e-009 1.8867e-009 9.2144e-010 4.1289e-010 1.8226e-010
          24 2.5043e-006 2.5552e-005 1.1327e-005 1.4977e-003 7.8373e-004 7.4367e-003 1.6918e-003 2.8961e-002 2.2765e-003 3.8243e-002 5.2081e-002 8.4143e-006 4.1239e-002 3.3385e-002 1.3293e-003 4.0658e-004 2.2580e-003 6.9037e-003 5.5415e-004 3.4178e-002 5.2794e-002 1.4048e-002 4.5580e-005 1.0426e-004 2.2801e-002 5.6807e-002 1.8682e-002 5.3157e-003 2.3608e-002 1.5607e-003 3.4880e-001 1.9340e-001 2.9092e-003 4.7776e-003 9.4012e-004 8.0183e-005 1.0223e-005 1.5095e-005 2.0361e-005 2.3992e-005 1.5582e-005 1.0354e-005 6.3784e-006 3.1394e-006 2.0960e-006 1.5309e-006 8.5560e-007 5.6846e-007 5.1006e-007 3.6206e-007 1.9061e-007 1.2373e-007 1.1540e-007 9.3749e-008 5.1649e-008 2.3626e-008 1.5142e-008 1.5320e-008 1.5813e-008 1.2923e-008 8.2166e-009 4.2311e-009 1.7534e-009 7.2225e-010
          25 4.8879e-007 1.2233e-008 1.5493e-004 8.0859e-004 1.4893e-004 5.5398e-003 1.4591e-003 1.4233e-002 1.9885e-002 3.6821e-003 5.6669e-002 2.4928e-002 7.3581e-003 4.8236e-002 2.0147e-002 3.5037e-005 2.4691e-004 3.2198e-003 4.8161e-003 2.4581e-003 3.8784e-002 4.9297e-002 1.1425e-002 1.0975e-004 8.1776e-005 2.1017e-002 5.4958e-002 2.1360e-002 3.5055e-003 2.7710e-002 2.5532e-004 3.9559e-001 1.5644e-001 2.3366e-004 3.6621e-003 1.2513e-003 1.8613e-004 2.5204e-005 1.3449e-005 1.6882e-005 1.9677e-005 1.5957e-005 1.1573e-005 7.1202e-006 4.1388e-006 2.6339e-006 1.6366e-006 1.0319e-006 7.4904e-007 5.4938e-007 3.6826e-007 2.5425e-007 1.9364e-007 1.4368e-007 9.5115e-008 6.0529e-008 4.2034e-008 3.2087e-008 2.4381e-008 1.7101e-008 1.0852e-008 6.0772e-009 2.7501e-009 1.1920e-009
