   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 4.9856e-002 4.1145e-002 9.7727e-004 3.7728e-002 5.3610e-003 2.2119e-002 1.9501e-002 7.2300e-003 3.0334e-002 2.7578e-004 3.3197e-002 2.0844e-003 2.9743e-002 8.9076e-003 2.4838e-002 1.5810e-002 2.3503e-002 1.8576e-002 3.1024e-002 1.2216e-002 4.6475e-002 2.0549e-002 4.2814e-001 7.7545e-003 4.3049e-002 1.5576e-002
          11 5.4276e-002 2.8558e-002 7.1361e-003 3.4357e-002 4.8929e-007 3.1006e-002 3.9456e-003 2.2934e-002 1.2171e-002 1.4106e-002 2.0500e-002 7.3388e-003 2.6814e-002 3.6402e-003 3.0900e-002 2.7377e-003 3.3049e-002 5.4827e-003 3.0501e-002 1.8923e-002 1.3613e-002 2.6675e-002 1.2492e-001 3.0321e-001 7.6766e-002 3.7661e-003
          12 5.7082e-002 1.7353e-002 1.5869e-002 2.4865e-002 4.4333e-003 2.8353e-002 3.8567e-004 2.8774e-002 3.5059e-004 2.7295e-002 2.3118e-003 2.5450e-002 4.4620e-003 2.4893e-002 5.0747e-003 2.7202e-002 2.8213e-003 3.2695e-002 1.7501e-005 3.3444e-002 1.3633e-002 1.2516e-002 1.5195e-003 3.0799e-001 1.0483e-002 4.7436e-002
          13 5.8281e-002 8.6782e-003 2.3989e-002 1.3815e-002 1.3694e-002 1.7878e-002 7.9909e-003 2.0928e-002 4.6558e-003 2.3003e-002 2.9653e-003 2.4250e-002 2.6087e-003 2.4575e-002 3.9952e-003 2.2738e-002 9.3399e-003 1.5181e-002 2.2237e-002 1.7539e-003 3.0313e-002 1.4741e-002 1.6071e-002 3.1958e-002 1.9993e-001 8.8747e-002
          14 5.8009e-002 3.0269e-003 2.9420e-002 5.0338e-003 2.2090e-002 6.8099e-003 1.8397e-002 8.1939e-003 1.6497e-002 8.8733e-003 1.6151e-002 8.4163e-003 1.7683e-002 6.2395e-003 2.1485e-002 2.2491e-003 2.6225e-002 2.4948e-004 2.3563e-002 1.2436e-002 3.8473e-003 2.4385e-002 2.6395e-002 4.3284e-002 1.0059e-001 3.5422e-003
          15 5.6483e-002 3.4835e-004 3.1337e-002 5.3339e-004 2.5996e-002 6.3082e-004 2.3947e-002 5.6522e-004 2.3261e-002 2.9496e-004 2.3323e-002 5.9308e-006 2.3498e-002 6.1497e-004 2.1968e-002 4.7598e-003 1.4993e-002 1.5839e-002 2.3557e-003 2.4358e-002 6.9592e-003 3.7675e-003 1.3266e-002 7.5831e-002 8.8933e-002 3.6570e-004
          16 5.3969e-002 2.2290e-004 2.9933e-002 4.8479e-004 2.4621e-002 8.9801e-004 2.2090e-002 1.6655e-003 2.0130e-002 3.1783e-003 1.7669e-002 6.1410e-003 1.3618e-002 1.1523e-002 7.0787e-003 1.9073e-002 4.9273e-004 2.1986e-002 5.3463e-003 7.5533e-003 2.1118e-002 5.1210e-003 2.6673e-003 1.9256e-005 1.8787e-001 8.9715e-004
          17 5.0726e-002 2.0371e-003 2.6023e-002 3.7933e-003 1.9323e-002 5.8709e-003 1.5030e-002 8.5796e-003 1.1002e-002 1.2154e-002 6.5975e-003 1.6499e-002 2.1247e-003 2.0286e-002 4.3317e-005 1.9204e-002 5.9317e-003 8.0788e-003 1.8871e-002 6.8614e-004 1.0454e-002 1.7385e-002 5.9513e-003 4.6237e-003 5.1043e-002 5.7155e-002
          18 4.7004e-002 5.1265e-003 2.0678e-002 8.8211e-003 1.2406e-002 1.2375e-002 6.9746e-003 1.5833e-002 2.7980e-003 1.8680e-002 2.4439e-004 1.9592e-002 9.6206e-004 1.6197e-002 7.2846e-003 7.0118e-003 1.7270e-002 1.8866e-005 1.5161e-002 1.2109e-002 2.1225e-005 1.0331e-002 1.3500e-002 1.3752e-002 3.6255e-002 6.4225e-002
          19 4.3018e-002 8.8749e-003 1.4933e-002 1.3980e-002 6.0646e-003 1.7532e-002 1.4658e-003 1.9280e-002 8.3169e-006 1.8326e-002 2.2249e-003 1.3681e-002 8.5274e-003 5.7308e-003 1.6381e-002 1.9060e-005 1.6365e-002 7.4055e-003 2.8520e-003 1.6591e-002 6.9058e-003 3.1145e-004 8.1427e-003 6.3930e-003 6.3233e-002 5.6560e-002
          20 3.8948e-002 1.2770e-002 9.6210e-003 1.8085e-002 1.7563e-003 1.9715e-002 4.9928e-005 1.7785e-002 2.8432e-003 1.2384e-002 9.0569e-003 4.9840e-003 1.5709e-002 7.3482e-005 1.6395e-002 4.6739e-003 6.2153e-003 1.5712e-002 9.6382e-004 7.6004e-003 1.4375e-002 4.2168e-003 2.0982e-004 6.3421e-003 2.9474e-003 1.2641e-001
          21 3.4934e-002 1.6429e-002 5.2965e-003 2.0482e-002 3.9842e-005 1.8691e-002 2.2960e-003 1.2781e-002 8.5116e-003 5.1948e-003 1.4910e-002 2.0590e-004 1.6215e-002 2.9558e-003 8.6617e-003 1.2864e-002 7.9318e-005 1.3464e-002 8.9442e-003 2.0385e-004 9.9523e-003 1.1492e-002 3.2267e-003 6.5352e-005 1.6764e-002 6.9308e-002
          22 3.1080e-002 1.9594e-002 2.2424e-003 2.1011e-002 7.1571e-004 1.5248e-002 6.5889e-003 6.8181e-003 1.3588e-002 6.7612e-004 1.6119e-002 1.5644e-003 1.0646e-002 9.8450e-003 1.4500e-003 1.5148e-002 3.2313e-003 4.9066e-003 1.4028e-002 3.1541e-003 1.7882e-003 9.9069e-003 9.0577e-003 2.7914e-003 8.3114e-003 8.0796e-002
          23 2.7457e-002 2.2118e-002 5.1346e-004 1.9877e-002 3.1121e-003 1.0642e-002 1.1062e-002 2.1746e-003 1.5806e-002 3.8366e-004 1.2673e-002 6.7551e-003 3.8240e-003 1.4274e-002 4.2557e-004 1.0190e-002 1.0160e-002 6.0548e-005 1.0414e-002 1.0014e-002 5.8948e-004 2.9678e-003 8.2691e-003 7.6148e-003 4.9720e-005 8.9003e-002
          24 2.4111e-002 2.3948e-002 4.6076e-007 1.7504e-002 6.3806e-003 6.1155e-003 1.4274e-002 8.9562e-005 1.4669e-002 3.4913e-003 7.0671e-003 1.1797e-002 1.8030e-004 1.3272e-002 4.8703e-003 3.3164e-003 1.3320e-002 2.5673e-003 3.3028e-003 1.1740e-002 5.7754e-003 2.3609e-005 2.8533e-003 5.5730e-003 1.1241e-002 3.8668e-002
          25 2.1061e-002 2.5092e-002 4.9404e-004 1.4390e-002 9.7243e-003 2.5844e-003 1.5503e-002 6.5179e-004 1.1097e-002 7.9044e-003 2.2442e-003 1.3811e-002 1.0919e-003 8.3048e-003 1.0242e-002 3.4876e-005 1.0437e-002 8.2945e-003 3.3175e-006 7.2078e-003 9.9096e-003 3.1823e-003 5.5045e-006 1.8633e-003 7.8089e-004 6.8229e-002
          26 1.8315e-002 2.5606e-002 1.7398e-003 1.1018e-002 1.2535e-002 5.2789e-004 1.4732e-002 3.1235e-003 6.6550e-003 1.1529e-002 6.6791e-005 1.2197e-002 5.0263e-003 2.9577e-003 1.2542e-002 1.8010e-003 4.6943e-003 1.1454e-002 2.4092e-003 1.7146e-003 8.6716e-003 7.4503e-003 1.9662e-003 3.6370e-006 1.7172e-003 2.8633e-002
          27 1.5866e-002 2.5572e-002 3.4792e-003 7.7831e-003 1.4444e-002 1.4875e-005 1.2428e-002 6.4108e-003 2.8153e-003 1.3087e-002 8.2956e-004 8.2268e-003 9.2556e-003 1.5815e-004 1.0729e-002 6.2540e-003 5.9966e-004 9.8241e-003 7.1146e-003 6.5264e-005 4.0356e-003 8.1397e-003 5.4808e-003 1.6304e-003 6.1898e-004 2.9572e-002
          28 1.3701e-002 2.5084e-002 5.4776e-003 4.9699e-003 1.5309e-002 8.1349e-004 9.2967e-003 9.4751e-003 5.1795e-004 1.2334e-002 3.6110e-003 3.9053e-003 1.1585e-002 7.6117e-004 6.4426e-003 9.9297e-003 4.0689e-004 5.2954e-003 9.8106e-003 2.6339e-003 4.7311e-004 5.1099e-003 6.6639e-003 4.1975e-003 9.6043e-004 2.8468e-002
          29 1.1799e-002 2.4237e-002 7.5386e-003 2.7503e-003 1.5171e-002 2.5238e-003 6.0458e-003 1.1584e-002 4.6699e-005 9.8315e-003 6.9824e-003 9.0522e-004 1.1214e-002 3.7313e-003 2.2732e-003 1.0691e-002 3.3393e-003 1.2747e-003 8.7541e-003 6.4406e-003 4.4088e-004 1.4584e-003 4.7939e-003 5.0451e-003 3.8018e-003 8.8797e-003
          30 1.0138e-002 2.3121e-002 9.5104e-003 1.1960e-003 1.4192e-002 4.6970e-003 3.2427e-003 1.2398e-002 1.1425e-003 6.5397e-003 9.6594e-003 7.2263e-006 8.6750e-003 7.1965e-003 1.3344e-004 8.5295e-003 6.9789e-003 1.7373e-005 5.1879e-003 8.3873e-003 3.1190e-003 1.5203e-008 1.8438e-003 3.6376e-003 2.7163e-003 2.2445e-002
          31 8.6962e-003 2.1820e-002 1.1286e-002 3.0012e-004 1.2599e-002 6.9233e-003 1.2436e-003 1.1932e-002 3.2276e-003 3.4161e-003 1.0881e-002 1.0735e-003 5.2249e-003 9.5252e-003 5.3512e-004 4.9307e-003 9.1170e-003 1.6138e-003 1.6426e-003 7.4106e-003 5.9978e-003 1.2298e-003 1.0481e-004 1.4671e-003 2.3259e-003 3.5586e-003
          32 7.4486e-003 2.0401e-002 1.2795e-002 9.4142e-007 1.0636e-002 8.8822e-003 1.8977e-004 1.0451e-002 5.6361e-003 1.1554e-003 1.0493e-002 3.3594e-003 2.1603e-003 9.9293e-003 2.7685e-003 1.7126e-003 8.8466e-003 4.5773e-003 3.0203e-005 4.5268e-003 7.0642e-003 3.6968e-003 4.6640e-004 1.1572e-004 5.9008e-004 1.1028e-002
          33 6.3735e-003 1.8924e-002 1.4005e-002 2.0341e-004 8.5294e-003 1.0364e-002 4.4682e-005 8.3462e-003 7.7894e-003 8.6942e-005 8.8178e-003 5.9246e-003 3.5018e-004 8.5251e-003 5.5531e-003 1.0324e-004 6.6265e-003 7.0847e-003 7.5519e-004 1.6044e-003 5.9136e-003 5.5314e-003 2.2065e-003 2.7029e-004 2.8195e-005 3.4313e-003
          34 5.4496e-003 1.7434e-002 1.4905e-002 7.9711e-004 6.4686e-003 1.1264e-002 6.4976e-004 6.0279e-003 9.2926e-003 1.9829e-004 6.4341e-003 7.9682e-003 7.1560e-005 6.0295e-003 7.7017e-003 3.9000e-004 3.6752e-003 7.9666e-003 2.9483e-003 9.0230e-005 3.5023e-003 5.6957e-003 3.9376e-003 1.4839e-003 3.1114e-004 2.8256e-003
          35 4.6578e-003 1.5968e-002 1.5506e-002 1.6700e-003 4.5968e-003 1.1570e-002 1.7819e-003 3.8488e-003 9.9627e-003 1.2339e-003 3.9603e-003 9.0137e-003 1.0922e-003 3.3500e-003 8.5288e-003 2.0738e-003 1.2348e-003 7.0544e-003 5.2625e-003 3.9521e-004 1.2218e-003 4.3299e-003 4.6296e-003 2.8038e-003 1.0992e-003 4.4246e-003
          36 3.9803e-003 1.4552e-002 1.5828e-002 2.7173e-003 3.0084e-003 1.1333e-002 3.2025e-003 2.0626e-003 9.8013e-003 2.8159e-003 1.8964e-003 8.9402e-003 2.8801e-003 1.2445e-003 7.9417e-003 4.2754e-003 6.7124e-005 4.9617e-003 6.6195e-003 1.9932e-003 6.8922e-005 2.3328e-003 4.0495e-003 3.4597e-003 1.9375e-003 2.0512e-004
          37 3.4015e-003 1.3204e-002 1.5904e-002 3.8479e-003 1.7550e-003 1.0649e-002 4.6928e-003 8.1294e-004 8.9451e-003 4.5523e-003 5.4723e-004 7.9142e-003 4.8296e-003 1.4132e-004 6.3053e-003 6.1467e-003 3.0552e-004 2.6167e-003 6.5864e-003 3.9215e-003 2.9714e-004 6.9360e-004 2.6522e-003 3.1895e-003 2.2766e-003 4.3624e-003
          38 2.9076e-003 1.1936e-002 1.5767e-002 4.9862e-003 8.5199e-004 9.6335e-003 6.0754e-003 1.4257e-004 7.6055e-003 6.1131e-003 1.2860e-005 6.2717e-003 6.4337e-003 1.1207e-004 4.2048e-003 7.1368e-003 1.5848e-003 8.2670e-004 5.3623e-003 5.3091e-003 1.5192e-003 9.8146e-006 1.1736e-003 2.2503e-003 2.0247e-003 1.0439e-005
          39 2.4864e-003 1.0756e-002 1.5453e-002 6.0731e-003 2.8697e-004 8.4058e-003 7.2237e-003 1.4564e-005 6.0163e-003 7.2701e-003 2.2468e-004 4.3998e-003 7.3768e-003 9.5086e-004 2.2200e-003 7.0771e-003 3.2998e-003 3.1677e-005 3.5281e-003 5.6939e-003 3.0459e-003 3.4640e-004 2.1477e-004 1.1441e-003 1.4231e-003 2.7781e-003
          40 2.1274e-003 9.6666e-003 1.4996e-002 7.0659e-003 2.8101e-005 7.0775e-003 8.0628e-003 3.3841e-004 4.3938e-003 7.9077e-003 1.0038e-003 2.6445e-003 7.5528e-003 2.2997e-003 7.7369e-004 6.1240e-003 4.8574e-003 2.6357e-004 1.7387e-003 5.0775e-003 4.2353e-003 1.3615e-003 2.3831e-005 3.1567e-004 7.1185e-004 6.5295e-006
          41 1.8216e-003 8.6672e-003 1.4428e-002 7.9353e-003 3.1537e-005 5.7432e-003 8.5623e-003 9.9512e-004 2.9113e-003 8.0088e-003 2.1214e-003 1.2557e-003 7.0298e-003 3.7713e-003 6.9427e-005 4.6264e-003 5.8424e-003 1.2493e-003 4.8896e-004 3.7924e-003 4.7110e-003 2.5482e-003 5.0437e-004 1.4275e-006 1.9273e-004 9.6477e-004
          42 1.5609e-003 7.7556e-003 1.3779e-002 8.6641e-003 2.4753e-004 4.4783e-003 8.7283e-003 1.8581e-003 1.6889e-003 7.6320e-003 3.3490e-003 3.6877e-004 5.9903e-003 5.0399e-003 1.0389e-004 2.9862e-003 6.0802e-003 2.5724e-003 5.7648e-006 2.3023e-003 4.4162e-003 3.4585e-003 1.3510e-003 2.0247e-004 9.0525e-007 6.1426e-005
          43 1.3387e-003 6.9285e-003 1.3073e-002 9.2453e-003 6.2517e-004 3.3374e-003 8.5936e-003 2.8087e-003 7.9237e-004 6.8837e-003 4.4933e-003 1.1712e-005 4.6670e-003 5.8910e-003 7.2337e-004 1.5483e-003 5.6154e-003 3.8241e-003 2.5632e-004 1.0259e-003 3.5424e-003 3.8367e-003 2.2097e-003 7.4311e-004 1.2545e-004 7.2484e-005
          44 1.1491e-003 6.1803e-003 1.2330e-002 9.6777e-003 1.1157e-003 2.3554e-003 8.2059e-003 3.7458e-003 2.3965e-004 5.8901e-003 5.4139e-003 1.2906e-004 3.2876e-003 6.2315e-003 1.6959e-003 5.3929e-004 4.6403e-003 4.7047e-003 1.0285e-003 2.3024e-004 2.4019e-003 3.6446e-003 2.8034e-003 1.3808e-003 4.6419e-004 3.8424e-004
          45 9.8734e-004 5.5062e-003 1.1571e-002 9.9680e-003 1.6748e-003 1.5506e-003 7.6232e-003 4.5915e-003 1.1472e-005 4.7790e-003 6.0297e-003 6.1203e-004 2.0400e-003 6.0759e-003 2.7772e-003 5.2017e-005 3.4137e-003 5.0667e-003 2.0342e-003 1.7953e-006 1.3078e-003 3.0123e-003 2.9960e-003 1.9043e-003 8.6420e-004 8.3734e-005
          46 8.4913e-004 4.9002e-003 1.0807e-002 1.0125e-002 2.2639e-003 9.2683e-004 6.9036e-003 5.2917e-003 6.2494e-005 3.6624e-003 6.3126e-003 1.3278e-003 1.0514e-003 5.5134e-003 3.7591e-003 6.2761e-005 2.1865e-003 4.9062e-003 2.9994e-003 2.7320e-004 4.9051e-004 2.1542e-003 2.7928e-003 2.1830e-003 1.2008e-003 7.5241e-004
          47 7.3088e-004 4.3562e-003 1.0051e-002 1.0159e-002 2.8502e-003 4.7721e-004 6.1023e-003 5.8143e-003 3.3233e-004 2.6290e-003 6.2777e-003 2.1437e-003 3.8632e-004 4.6745e-003 4.4957e-003 4.6680e-004 1.1540e-003 4.3251e-003 3.7211e-003 8.8116e-004 6.3851e-005 1.2906e-003 2.2987e-003 2.1784e-003 1.3959e-003 3.7204e-004
          48 6.2967e-004 3.8692e-003 9.3118e-003 1.0084e-002 3.4075e-003 1.8698e-004 5.2690e-003 6.1477e-003 7.5484e-004 1.7413e-003 5.9713e-003 2.9443e-003 5.3370e-005 3.7004e-003 4.9117e-003 1.1184e-003 4.3337e-004 3.4821e-003 4.0921e-003 1.6294e-003 2.9812e-005 5.9278e-004 1.6632e-003 1.9306e-003 1.4166e-003 8.6450e-004
          49 5.4281e-004 3.4330e-003 8.5939e-003 9.9119e-003 3.9146e-003 3.6029e-005 4.4439e-003 6.2943e-003 1.2651e-003 1.0342e-003 5.4558e-003 3.6403e-003 1.8230e-005 2.7180e-003 4.9941e-003 1.8659e-003 6.3068e-005 2.5452e-003 4.0950e-003 2.3393e-003 3.0841e-004 1.5626e-004 1.0308e-003 1.5274e-003 1.2816e-003 4.8650e-004
          50 4.6816e-004 3.0424e-003 7.9020e-003 9.6547e-003 4.3556e-003 1.2347e-006 3.6596e-003 6.2688e-003 1.8044e-003 5.2032e-004 4.8013e-003 4.1730e-003 2.1907e-004 1.8276e-003 4.7795e-003 2.5777e-003 1.7158e-005 1.6601e-003 3.7820e-003 2.8815e-003 7.7689e-004 1.1583e-006 5.1202e-004 1.0707e-003 1.0457e-003 6.8029e-004
          51 4.0384e-004 2.6926e-003 7.2381e-003 9.3235e-003 4.7185e-003 5.8068e-005 2.9396e-003 6.0934e-003 2.3234e-003 1.9276e-004 4.0750e-003 4.5124e-003 5.8072e-004 1.0956e-003 4.3347e-003 3.1568e-003 2.2637e-004 9.2963e-004 3.2463e-003 3.1870e-003 1.3061e-003 8.8102e-005 1.6846e-004 6.4763e-004 7.6827e-004 3.7270e-004
          52 3.4820e-004 2.3783e-003 6.6018e-003 8.9260e-003 4.9938e-003 1.8183e-004 2.2989e-003 5.7930e-003 2.7822e-003 3.0749e-005 3.3358e-003 4.6527e-003 1.0263e-003 5.5428e-004 3.7394e-003 3.5451e-003 6.0006e-004 4.0832e-004 2.5941e-003 3.2426e-003 1.7866e-003 3.4227e-004 1.3647e-005 3.1655e-004 4.9895e-004 3.7175e-004
          53 2.9991e-004 2.0953e-003 5.9927e-003 8.4704e-003 5.1750e-003 3.4846e-004 1.7464e-003 5.3958e-003 3.1522e-003 4.2670e-006 2.6316e-003 4.6077e-003 1.4857e-003 2.0727e-004 3.0739e-003 3.7223e-003 1.0450e-003 1.0693e-004 1.9249e-003 3.0787e-003 2.1435e-003 6.7718e-004 2.3050e-005 1.0422e-004 2.7501e-004 1.8190e-004
          54 2.5772e-004 1.8390e-003 5.4074e-003 7.9598e-003 5.2554e-003 5.3490e-004 1.2844e-003 4.9272e-003 3.4130e-003 7.8022e-005 1.9964e-003 4.4027e-003 1.9007e-003 3.5059e-005 2.4072e-003 3.6971e-003 1.4784e-003 1.5667e-006 1.3154e-003 2.7506e-003 2.3392e-003 1.0131e-003 1.4866e-004 9.4876e-006 1.1740e-004 1.2301e-004
          55 2.2058e-004 1.6051e-003 4.8418e-003 7.3957e-003 5.2287e-003 7.1927e-004 9.1066e-004 4.4115e-003 3.5522e-003 2.1476e-004 1.4520e-003 4.0708e-003 2.2267e-003 2.7689e-006 1.7927e-003 3.4993e-003 1.8361e-003 4.5861e-005 8.1517e-004 2.3244e-003 2.3693e-003 1.2888e-003 3.3379e-004 1.0806e-005 2.9412e-005 4.6814e-005
          56 1.8750e-004 1.3892e-003 4.2895e-003 6.7748e-003 5.0867e-003 8.8054e-004 6.1907e-004 3.8680e-003 3.5624e-003 3.7759e-004 1.0080e-003 3.6460e-003 2.4329e-003 6.6769e-005 1.2653e-003 3.1694e-003 2.0745e-003 1.8237e-004 4.4533e-004 1.8627e-003 2.2532e-003 1.4652e-003 5.2471e-004 7.4967e-005 3.5980e-007 1.2188e-005
          57 1.5756e-004 1.1866e-003 3.7418e-003 6.0888e-003 4.8180e-003 9.9828e-004 4.0083e-004 3.3119e-003 3.4392e-003 5.3148e-004 6.6407e-004 3.1600e-003 2.5000e-003 1.8035e-004 8.4217e-004 2.7509e-003 2.1694e-003 3.5199e-004 2.0333e-004 1.4164e-003 2.0242e-003 1.5249e-003 6.7781e-004 1.6534e-004 1.1886e-005 6.0877e-007
          58 1.2983e-004 9.9210e-004 3.1872e-003 5.3239e-003 4.4071e-003 1.0522e-003 2.4528e-004 2.7525e-003 3.1790e-003 6.4415e-004 4.1240e-004 2.6390e-003 2.4172e-003 2.9811e-004 5.2528e-004 2.2833e-003 2.1123e-003 5.0070e-004 6.9099e-005 1.0210e-003 1.7198e-003 1.4674e-003 7.6254e-004 2.4819e-004 4.3115e-005 3.0731e-006
          59 1.0335e-004 7.9966e-004 2.6102e-003 4.4583e-003 3.8323e-003 1.0223e-003 1.4059e-004 2.1926e-003 2.7762e-003 6.8685e-004 2.3947e-004 2.1007e-003 2.1791e-003 3.7924e-004 3.0468e-004 1.7970e-003 1.9044e-003 5.8380e-004 1.2382e-005 6.9434e-004 1.3736e-003 1.3025e-003 7.6094e-004 2.9654e-004 7.4153e-005 1.2383e-005
          60 7.6979e-005 6.0169e-004 1.9895e-003 3.4595e-003 3.0641e-003 8.8868e-004 7.4505e-005 1.6259e-003 2.2204e-003 6.3513e-004 1.2842e-004 1.5515e-003 1.7807e-003 3.9029e-004 1.6244e-004 1.3089e-003 1.5504e-003 5.6802e-004 1.1781e-008 4.3883e-004 1.0087e-003 1.0430e-003 6.6483e-004 2.9165e-004 8.8620e-005 1.9039e-005
          61 4.9914e-005 3.9305e-004 1.3119e-003 2.3112e-003 2.0916e-003 6.4284e-004 3.5417e-005 1.0478e-003 1.5133e-003 4.7756e-004 6.1693e-005 9.9462e-004 1.2300e-003 3.1276e-004 7.7358e-005 8.2816e-004 1.0657e-003 4.3915e-004 2.9689e-006 2.4593e-004 6.4068e-004 7.0671e-004 4.7854e-004 2.2640e-004 7.6806e-005 1.8558e-005
          62 2.4830e-005 1.9639e-004 6.5918e-004 1.1703e-003 1.0726e-003 3.4082e-004 1.4149e-005 5.1862e-004 7.7474e-004 2.5851e-004 2.4835e-005 4.9035e-004 6.3414e-004 1.7502e-004 3.0895e-005 4.0459e-004 5.4739e-004 2.4092e-004 3.9939e-006 1.1078e-004 3.1341e-004 3.5957e-004 2.5214e-004 1.2434e-004 4.4632e-005 1.1455e-005
          63 1.1257e-005 8.9218e-005 3.0025e-004 5.3495e-004 4.9319e-004 1.5913e-004 5.7263e-006 2.3450e-004 3.5590e-004 1.2180e-004 1.0092e-005 2.2125e-004 2.9220e-004 8.3667e-005 1.2496e-005 1.8171e-004 2.5173e-004 1.1414e-004 2.5455e-006 4.7782e-005 1.4081e-004 1.6459e-004 1.1728e-004 5.8921e-005 2.1673e-005 5.7127e-006
