   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 4.1193e-002 5.0684e-002 5.6411e-004 3.3811e-002 1.5784e-002 1.3624e-002 3.1275e-002 2.2849e-003 3.9498e-002 1.9652e-004 4.2155e-002 4.4262e-003 4.3239e-002 1.2508e-002 4.7289e-002 2.4658e-002 6.3100e-002 6.3530e-002 3.5663e-001 1.1147e-001 2.0527e-004 1.5294e-003 2.9210e-004 1.2634e-005 4.5511e-007 1.2970e-006
          11 3.0815e-002 5.1093e-002 5.8747e-003 1.9709e-002 2.7763e-002 1.2444e-003 3.4124e-002 3.4026e-003 2.5972e-002 1.7083e-002 1.3212e-002 3.3037e-002 3.3624e-003 4.6885e-002 2.9196e-005 5.8494e-002 6.4058e-003 7.0264e-002 6.1645e-002 4.0059e-001 8.0299e-002 7.2182e-003 3.8725e-004 6.8878e-004 2.4644e-004 5.8911e-005
          12 2.2839e-002 4.8009e-002 1.3502e-002 8.1988e-003 3.2036e-002 1.4814e-003 2.3052e-002 1.7073e-002 6.3545e-003 3.1380e-002 7.0231e-005 3.2834e-002 9.0082e-003 2.2377e-002 2.9231e-002 7.3727e-003 5.3444e-002 2.3770e-004 6.6188e-002 8.0274e-002 4.4150e-001 2.9402e-002 2.1569e-002 1.4586e-003 1.0676e-005 8.8874e-005
          13 1.6836e-002 4.2965e-002 2.0581e-002 1.7213e-003 2.8842e-002 8.9626e-003 9.4938e-003 2.6323e-002 6.9535e-005 2.5740e-002 1.1208e-002 1.0863e-002 2.9201e-002 1.5874e-004 3.5793e-002 9.2557e-003 2.1981e-002 3.9948e-002 9.9122e-004 5.2085e-002 1.3447e-001 4.3751e-001 1.7525e-004 1.9560e-002 9.4947e-003 2.3916e-003
          14 1.2380e-002 3.7140e-002 2.5702e-002 6.5405e-006 2.1521e-002 1.7040e-002 1.4089e-003 2.5297e-002 6.3200e-003 1.1072e-002 2.3682e-002 2.4213e-005 2.6599e-002 1.0551e-002 1.0623e-002 3.2014e-002 2.7501e-004 3.2383e-002 2.6163e-002 3.6922e-003 2.9424e-002 2.4400e-001 3.1821e-001 5.7598e-002 5.5311e-005 1.6876e-003
          15 9.0996e-003 3.1302e-002 2.8503e-002 1.5628e-003 1.3476e-002 2.1804e-002 2.9698e-004 1.7467e-002 1.5401e-002 1.3549e-003 2.3904e-002 6.0611e-003 1.0368e-002 2.4376e-002 1.1879e-004 2.3990e-002 1.8053e-002 2.5498e-003 3.4875e-002 1.6111e-002 5.9089e-003 5.3891e-003 4.0401e-001 8.1616e-002 1.1167e-001 3.3956e-002
          16 6.6966e-003 2.5895e-002 2.9224e-002 4.7364e-003 6.8798e-003 2.2407e-002 3.7467e-003 8.6225e-003 2.0215e-002 7.0228e-004 1.5017e-002 1.6070e-002 5.4023e-004 2.2313e-002 9.6926e-003 5.1851e-003 2.7043e-002 5.6243e-003 9.3787e-003 3.1453e-002 1.0620e-002 9.2025e-003 9.0335e-003 4.5966e-001 2.4489e-002 3.7048e-003
          17 4.9414e-003 2.1134e-002 2.8352e-002 8.2251e-003 2.5727e-003 1.9841e-002 8.5538e-003 2.5210e-003 1.9302e-002 5.5988e-003 5.5497e-003 1.9895e-002 2.1454e-003 1.0838e-002 1.9390e-002 3.5127e-004 1.5706e-002 1.9883e-002 3.0306e-004 1.4876e-002 2.5304e-002 9.7311e-003 2.2377e-002 9.6738e-002 1.6980e-001 1.1421e-001
          18 3.6697e-003 1.7126e-002 2.6491e-002 1.1252e-002 4.6483e-004 1.5703e-002 1.2491e-002 1.0719e-004 1.4753e-002 1.1095e-002 5.7897e-004 1.6631e-002 8.8628e-003 1.9745e-003 1.8914e-002 7.4318e-003 2.9995e-003 2.0585e-002 9.9328e-003 7.7501e-004 1.6808e-002 1.8954e-002 1.6187e-002 7.3661e-002 1.5866e-001 1.0178e-002
          19 2.7464e-003 1.3830e-002 2.4102e-002 1.3478e-002 1.2945e-005 1.1291e-002 1.4641e-002 5.5302e-004 9.2527e-003 1.4289e-002 4.1743e-004 1.0189e-002 1.3966e-002 1.5066e-004 1.1626e-002 1.4538e-002 2.5061e-004 1.0797e-002 1.7526e-002 3.0451e-003 3.2145e-003 1.5736e-002 1.1406e-002 5.2280e-002 1.7106e-001 2.7130e-003
          20 2.0580e-003 1.1074e-002 2.1347e-002 1.4716e-002 5.9088e-004 7.3549e-003 1.4882e-002 2.4882e-003 4.6117e-003 1.4483e-002 2.9927e-003 4.3499e-003 1.4790e-002 3.1738e-003 4.2461e-003 1.5567e-002 4.7175e-003 2.2736e-003 1.5118e-002 1.0701e-002 3.0907e-004 4.8628e-003 1.3631e-002 1.1187e-003 1.8557e-001 4.1534e-002
          21 1.5569e-003 8.8764e-003 1.8640e-002 1.5147e-002 1.6484e-003 4.3486e-003 1.3794e-002 4.7264e-003 1.6498e-003 1.2586e-002 6.0629e-003 9.7656e-004 1.2313e-002 7.1799e-003 4.7730e-004 1.1787e-002 9.7263e-003 3.3512e-005 7.9992e-003 1.3643e-002 4.8720e-003 7.5117e-005 4.7176e-003 1.5337e-002 2.5935e-002 1.8650e-001
          22 1.1798e-003 7.0742e-003 1.5982e-002 1.4827e-002 2.7754e-003 2.2677e-003 1.1869e-002 6.5087e-003 2.6580e-004 9.6711e-003 8.2320e-003 6.0296e-007 8.4541e-003 9.6860e-003 2.3126e-004 6.6330e-003 1.1643e-002 2.1932e-003 2.2640e-003 1.1014e-002 9.1206e-003 1.5880e-003 4.8289e-004 2.3985e-003 4.6777e-002 1.3915e-001
          23 9.0109e-004 5.6440e-003 1.3571e-002 1.4023e-002 3.7304e-003 1.0028e-003 9.6984e-003 7.5599e-003 1.4005e-005 6.7522e-003 9.1114e-003 5.4483e-004 4.8889e-003 1.0151e-002 1.8320e-003 2.6660e-003 1.0515e-002 5.2799e-003 7.3535e-005 6.3741e-003 9.8742e-003 4.8697e-003 3.3359e-004 7.2398e-004 1.3408e-003 1.9602e-001
          24 6.8630e-004 4.4634e-003 1.1315e-002 1.2771e-002 4.3523e-003 3.3260e-004 7.5432e-003 7.8088e-003 3.6701e-004 4.2914e-003 8.7997e-003 1.6460e-003 2.3158e-003 9.0173e-003 3.6575e-003 5.7916e-004 7.7884e-003 7.1411e-003 4.8747e-004 2.5650e-003 7.8665e-003 6.6975e-003 2.1059e-003 6.4931e-005 2.9360e-003 1.0409e-001
          25 5.2254e-004 3.5090e-003 9.3006e-003 1.1285e-002 4.6147e-003 5.6829e-005 5.6587e-003 7.4391e-003 9.0142e-004 2.5079e-003 7.7536e-003 2.6402e-003 8.4006e-004 7.1632e-003 4.8352e-003 2.8892e-006 4.9641e-003 7.3745e-003 1.8201e-003 5.7228e-004 5.0711e-003 6.5714e-003 3.5949e-003 8.2696e-004 3.7656e-004 7.1741e-002
          26 3.9476e-004 2.7229e-003 7.4882e-003 9.6330e-003 4.5157e-003 2.2801e-007 4.1053e-003 6.6222e-003 1.3425e-003 1.3473e-003 6.3558e-003 3.2002e-003 1.8551e-004 5.2243e-003 5.1415e-003 2.0859e-004 2.7776e-003 6.4498e-003 2.8983e-003 8.3734e-006 2.7449e-003 5.2922e-003 4.0690e-003 1.6325e-003 1.8573e-004 3.4688e-002
          27 2.9151e-004 2.0550e-003 5.8222e-003 7.8455e-003 4.0740e-003 3.5047e-005 2.8669e-003 5.5047e-003 1.5470e-003 6.6212e-004 4.8724e-003 3.2417e-003 5.8374e-006 3.5425e-003 4.7071e-003 5.9408e-004 1.3741e-003 4.9991e-003 3.2728e-003 1.2999e-004 1.2598e-003 3.7148e-003 3.6862e-003 2.0158e-003 7.2177e-004 9.5821e-003
          28 2.0599e-004 1.4770e-003 4.2822e-003 5.9784e-003 3.3463e-003 7.9519e-005 1.9068e-003 4.2258e-003 1.4768e-003 2.9774e-004 3.4761e-003 2.8324e-003 2.1607e-005 2.2438e-003 3.7976e-003 8.1864e-004 6.0556e-004 3.5019e-003 2.9776e-003 3.6638e-004 4.9116e-004 2.3439e-003 2.8500e-003 1.8836e-003 8.1993e-004 5.0821e-003
          29 1.3281e-004 9.6397e-004 2.8414e-003 4.0679e-003 2.3977e-003 9.2001e-005 1.1642e-003 2.8772e-003 1.1593e-003 1.2251e-004 2.2305e-003 2.0939e-003 6.1459e-005 1.2995e-003 2.6455e-003 7.6942e-004 2.3945e-004 2.1826e-003 2.2238e-003 4.4083e-004 1.6321e-004 1.3271e-003 1.8880e-003 1.4072e-003 6.6781e-004 3.5554e-005
          30 6.3481e-005 4.6420e-004 1.3820e-003 2.0087e-003 1.2207e-003 5.9253e-005 5.3566e-004 1.4185e-003 6.2024e-004 4.1056e-005 1.0577e-003 1.0810e-003 5.1994e-005 5.7402e-004 1.3158e-003 4.4878e-004 7.6790e-005 1.0094e-003 1.1473e-003 2.8511e-004 4.3188e-005 5.7248e-004 9.0294e-004 7.2193e-004 3.6614e-004 1.9331e-004
