   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29
           0 9.8394e-001 1.5844e-002 1.9971e-004 1.3502e-005 1.3897e-007 3.7259e-007 9.2632e-007 1.1870e-007 4.3595e-009 1.1385e-009 2.9257e-008 4.1668e-008 1.1390e-008 4.6095e-013 1.4765e-009 8.2235e-010 2.1007e-010 2.4996e-010 7.3965e-010 1.3657e-009 1.5638e-009 1.3083e-009 9.0733e-010 5.4061e-010 2.7571e-010 1.1890e-010 4.2644e-011 1.2678e-011 3.1776e-012 6.3231e-013
           1 1.5943e-002 9.5142e-001 3.2236e-002 3.7840e-004 1.5229e-005 1.8398e-007 3.5753e-007 1.1042e-006 2.6730e-007 8.0845e-008 3.1834e-010 5.8368e-008 6.4669e-008 1.4688e-008 7.4013e-010 5.3069e-011 5.5646e-011 4.9345e-011 9.7458e-010 2.3994e-009 2.8990e-009 2.4271e-009 1.6758e-009 1.0113e-009 5.4251e-010 2.6217e-010 1.1543e-010 4.6328e-011 1.5784e-011 3.7058e-012
           2 9.8702e-005 3.2123e-002 9.1460e-001 5.2567e-002 5.8161e-004 2.0762e-005 3.5734e-007 3.2471e-007 8.1849e-007 3.1030e-007 2.4771e-007 4.1759e-008 1.0811e-008 3.2964e-008 2.3783e-008 1.9757e-008 1.6135e-008 7.0167e-009 5.4655e-010 6.8449e-010 2.7306e-009 3.5012e-009 3.1667e-009 2.4230e-009 1.6697e-009 1.0699e-009 6.4120e-010 3.4565e-010 1.4556e-010 3.7432e-011
