   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
          10 1.5218e-008 2.5359e-008 6.1988e-009 8.9392e-005 6.2030e-003 8.6559e-002 2.7775e-001 8.7915e-002 7.0105e-002 1.4007e-002 7.4261e-002 2.2056e-002 3.4920e-003 3.7714e-002 4.5865e-002 2.1620e-002 1.7808e-003 3.5903e-003 1.8931e-002 3.4017e-002 4.1284e-002 4.0315e-002 3.4208e-002 2.6297e-002 1.8773e-002 1.2649e-002 8.1476e-003 5.0683e-003 3.0679e-003 1.8154e-003 1.0532e-003 6.0095e-004 3.3875e-004 1.8951e-004 1.0553e-004 5.8481e-005 3.2175e-005 1.7539e-005 9.4833e-006 5.1145e-006 2.7724e-006 1.5187e-006 8.3945e-007 4.6352e-007 2.5161e-007 1.3201e-007 6.6117e-008 3.1477e-008 1.4346e-008 6.3801e-009 2.8475e-009 1.3087e-009 6.2464e-010 3.0340e-010 1.4259e-010 5.8505e-011 2.0395e-011
          11 1.3230e-008 9.4037e-009 5.0119e-008 4.2801e-007 8.2951e-005 7.9101e-003 1.0685e-001 2.9944e-001 6.3807e-002 8.2344e-002 3.1692e-003 6.3825e-002 3.4726e-002 1.8428e-006 2.2834e-002 4.2858e-002 3.0082e-002 7.9074e-003 6.3447e-005 8.4098e-003 2.2652e-002 3.3416e-002 3.7175e-002 3.4878e-002 2.9128e-002 2.2342e-002 1.6073e-002 1.1006e-002 7.2478e-003 4.6237e-003 2.8739e-003 1.7497e-003 1.0485e-003 6.2043e-004 3.6326e-004 2.1066e-004 1.2117e-004 6.9301e-005 3.9524e-005 2.2532e-005 1.2845e-005 7.3093e-006 4.1404e-006 2.3303e-006 1.3038e-006 7.2755e-007 4.0694e-007 2.2905e-007 1.2984e-007 7.3829e-008 4.1775e-008 2.3283e-008 1.2659e-008 6.6409e-009 3.2789e-009 1.3979e-009 4.9912e-010
          12 5.8504e-010 1.5737e-008 1.7920e-011 1.4773e-007 4.2422e-006 3.1100e-005 8.2873e-003 1.2180e-001 3.2091e-001 5.1998e-002 8.5081e-002 7.9626e-005 5.1068e-002 4.2325e-002 2.3546e-003 1.1605e-002 3.5522e-002 3.3864e-002 1.4754e-002 1.2272e-003 2.3773e-003 1.3135e-002 2.4736e-002 3.1744e-002 3.3014e-002 2.9939e-002 2.4639e-002 1.8875e-002 1.3690e-002 9.5086e-003 6.3756e-003 4.1558e-003 2.6495e-003 1.6599e-003 1.0252e-003 6.2533e-004 3.7738e-004 2.2591e-004 1.3456e-004 7.9963e-005 4.7447e-005 2.8092e-005 1.6572e-005 9.7363e-006 5.7049e-006 3.3451e-006 1.9707e-006 1.1695e-006 6.9911e-007 4.1963e-007 2.5166e-007 1.4992e-007 8.8209e-008 5.0704e-008 2.7543e-008 1.2711e-008 4.7439e-009
          13 3.3740e-009 4.9193e-009 6.9351e-010 5.4201e-010 2.5906e-007 1.5258e-005 3.1925e-006 6.8226e-003 1.2870e-001 3.4625e-001 5.1294e-002 8.0445e-002 5.5666e-004 3.9797e-002 4.4884e-002 6.7407e-003 4.8000e-003 2.7140e-002 3.3541e-002 1.9981e-002 4.6078e-003 1.3542e-004 6.4145e-003 1.6814e-002 2.5357e-002 2.9339e-002 2.8870e-002 2.5443e-002 2.0705e-002 1.5855e-002 1.1572e-002 8.1302e-003 5.5433e-003 3.6905e-003 2.4095e-003 1.5472e-003 9.7999e-004 6.1424e-004 3.8220e-004 2.3664e-004 1.4591e-004 8.9591e-005 5.4794e-005 3.3425e-005 2.0388e-005 1.2469e-005 7.6627e-006 4.7316e-006 2.9315e-006 1.8180e-006 1.1263e-006 6.9541e-007 4.2660e-007 2.5701e-007 1.4629e-007 7.0041e-008 2.6660e-008
          14 1.1578e-009 7.7250e-010 9.1878e-010 2.1050e-009 3.4666e-010 5.5629e-008 3.2419e-005 1.6443e-004 3.7752e-003 1.2446e-001 3.7681e-001 6.2863e-002 6.9955e-002 1.8554e-003 3.1503e-002 4.3916e-002 1.0684e-002 1.4721e-003 1.9771e-002 3.0669e-002 2.2807e-002 8.2662e-003 3.3256e-004 2.4395e-003 1.0525e-002 1.9134e-002 2.4750e-002 2.6404e-002 2.4854e-002 2.1415e-002 1.7257e-002 1.3195e-002 9.6826e-003 6.8819e-003 4.7687e-003 3.2343e-003 2.1540e-003 1.4136e-003 9.1782e-004 5.9161e-004 3.7920e-004 2.4177e-004 1.5332e-004 9.6829e-005 6.1056e-005 3.8564e-005 2.4464e-005 1.5596e-005 9.9808e-006 6.3972e-006 4.0975e-006 2.6162e-006 1.6586e-006 1.0304e-006 6.0208e-007 2.9363e-007 1.1281e-007
          15 1.2647e-009 2.7849e-009 2.2519e-010 2.9921e-009 2.9917e-008 4.8709e-008 2.5817e-007 4.0193e-005 6.7927e-004 6.8351e-004 1.0605e-001 4.0909e-001 9.1650e-002 5.4059e-002 2.7938e-003 2.6455e-002 4.0882e-002 1.3124e-002 2.5934e-004 1.4165e-002 2.6783e-002 2.3499e-002 1.1075e-002 1.6475e-003 5.6815e-004 6.0962e-003 1.3810e-002 2.0028e-002 2.3141e-002 2.3213e-002 2.1090e-002 1.7800e-002 1.4208e-002 1.0863e-002 8.0265e-003 5.7641e-003 4.0437e-003 2.7852e-003 1.8918e-003 1.2710e-003 8.4587e-004 5.5830e-004 3.6611e-004 2.3920e-004 1.5612e-004 1.0198e-004 6.6694e-005 4.3642e-005 2.8560e-005 1.8694e-005 1.2246e-005 8.0216e-006 5.2315e-006 3.3445e-006 2.0038e-006 9.9454e-007 3.8544e-007
          16 4.7101e-010 9.9546e-013 1.1730e-011 3.0278e-010 1.3496e-008 2.3521e-008 7.6054e-008 3.3876e-006 1.8264e-005 1.4562e-003 5.1745e-004 7.2821e-002 4.3140e-001 1.4632e-001 3.3259e-002 3.3541e-003 2.4579e-002 3.6715e-002 1.3884e-002 5.4085e-006 1.0340e-002 2.2956e-002 2.2652e-002 1.2669e-002 3.1281e-003 1.7310e-005 3.2866e-003 9.6517e-003 1.5765e-002 1.9675e-002 2.0902e-002 1.9924e-002 1.7562e-002 1.4586e-002 1.1563e-002 8.8362e-003 6.5582e-003 4.7539e-003 3.3797e-003 2.3651e-003 1.6347e-003 1.1192e-003 7.6063e-004 5.1401e-004 3.4586e-004 2.3208e-004 1.5558e-004 1.0434e-004 7.0068e-005 4.7128e-005 3.1723e-005 2.1312e-005 1.4204e-005 9.2384e-006 5.6046e-006 2.8035e-006 1.0905e-006
          17 1.4450e-009 2.0335e-009 4.6697e-010 3.9661e-010 1.0247e-009 5.9926e-009 7.1999e-008 3.5423e-012 1.2385e-005 3.8286e-006 1.8830e-003 6.4843e-003 3.1436e-002 4.2119e-001 2.3528e-001 1.1264e-002 4.2957e-003 2.6323e-002 3.1498e-002 1.3267e-002 1.3612e-005 8.0294e-003 1.9595e-002 2.1010e-002 1.3072e-002 4.2119e-003 9.7365e-005 1.6814e-003 6.6791e-003 1.2222e-002 1.6378e-002 1.8334e-002 1.8223e-002 1.6674e-002 1.4348e-002 1.1753e-002 9.2546e-003 7.0685e-003 5.2737e-003 3.8592e-003 2.7764e-003 1.9692e-003 1.3822e-003 9.6389e-004 6.6919e-004 4.6274e-004 3.1873e-004 2.1881e-004 1.5001e-004 1.0290e-004 7.0677e-005 4.8484e-005 3.2980e-005 2.1845e-005 1.3444e-005 6.7877e-006 2.6519e-006
          18 8.5989e-011 4.2741e-010 1.0336e-010 6.5074e-010 6.9906e-009 2.5329e-010 1.4155e-009 1.8048e-007 5.8130e-007 1.8931e-005 1.5805e-004 1.1584e-003 1.8300e-002 1.8995e-003 3.4917e-001 3.5341e-001 1.1027e-005 7.3870e-003 3.3717e-002 2.4403e-002 1.2002e-002 3.1539e-006 6.7123e-003 1.7064e-002 1.8885e-002 1.2563e-002 4.7077e-003 3.3394e-004 8.4862e-004 4.6781e-003 9.5184e-003 1.3506e-002 1.5759e-002 1.6258e-002 1.5373e-002 1.3601e-002 1.1440e-002 9.2607e-003 7.2681e-003 5.5570e-003 4.1588e-003 3.0626e-003 2.2282e-003 1.6051e-003 1.1458e-003 8.1198e-004 5.7268e-004 4.0302e-004 2.8347e-004 1.9924e-004 1.3971e-004 9.7391e-005 6.7053e-005 4.4827e-005 2.7790e-005 1.4103e-005 5.5246e-006
          19 3.8935e-010 3.7001e-010 4.1531e-011 5.2889e-010 1.1329e-010 2.1476e-009 1.6152e-009 6.0153e-009 1.1346e-007 4.6100e-006 4.8576e-006 6.0399e-004 9.3251e-006 2.7147e-002 1.5038e-002 2.0460e-001 4.5766e-001 2.0692e-002 1.6931e-002 5.2213e-002 1.4344e-002 1.1194e-002 8.2901e-005 5.9709e-003 1.5300e-002 1.6598e-002 1.1379e-002 4.5981e-003 4.7846e-004 4.6669e-004 3.4408e-003 7.5465e-003 1.1132e-002 1.3424e-002 1.4255e-002 1.3795e-002 1.2478e-002 1.0748e-002 8.9036e-003 7.1326e-003 5.5623e-003 4.2536e-003 3.2040e-003 2.3808e-003 1.7476e-003 1.2709e-003 9.1925e-004 6.6283e-004 4.7661e-004 3.4138e-004 2.4324e-004 1.7198e-004 1.1999e-004 8.1223e-005 5.0891e-005 2.6019e-005 1.0230e-005
          20 6.4876e-010 8.7325e-010 3.9426e-011 1.5502e-011 3.8489e-009 4.1710e-012 1.6332e-009 4.4727e-009 5.2084e-008 7.0116e-008 1.1657e-005 2.4520e-005 8.6607e-004 2.4159e-003 1.9015e-002 8.1669e-002 4.5494e-002 4.5546e-001 8.4144e-002 4.0529e-002 9.3257e-002 2.8976e-003 1.3102e-002 1.1800e-003 5.0082e-003 1.4566e-002 1.3969e-002 9.8873e-003 3.9208e-003 4.7006e-004 3.3018e-004 2.7414e-003 6.1425e-003 9.2896e-003 1.1404e-002 1.2281e-002 1.2105e-002 1.1155e-002 9.7565e-003 8.2076e-003 6.6956e-003 5.3214e-003 4.1397e-003 3.1686e-003 2.3946e-003 1.7901e-003 1.3260e-003 9.7563e-004 7.1452e-004 5.2123e-004 3.7827e-004 2.7213e-004 1.9271e-004 1.3198e-004 8.3383e-005 4.2850e-005 1.6887e-005
          21 1.9105e-010 2.0973e-010 4.2826e-012 1.9624e-010 2.0804e-009 1.6287e-009 4.0049e-010 3.3045e-010 7.7897e-010 4.0692e-008 2.4679e-006 4.9005e-006 2.6520e-004 1.9187e-004 1.0652e-002 8.5521e-004 1.3861e-001 1.0907e-002 2.7538e-001 1.4393e-001 7.6268e-002 1.6931e-001 3.4417e-003 2.3689e-002 7.6149e-003 2.5785e-003 1.6015e-002 1.0284e-002 8.4637e-003 2.8030e-003 3.3232e-004 3.3932e-004 2.3646e-003 5.1933e-003 7.8456e-003 9.5976e-003 1.0415e-002 1.0356e-002 9.6170e-003 8.5152e-003 7.2586e-003 5.9847e-003 4.8122e-003 3.8009e-003 2.9546e-003 2.2624e-003 1.7127e-003 1.2870e-003 9.6157e-004 7.1360e-004 5.2530e-004 3.8264e-004 2.7419e-004 1.8988e-004 1.2109e-004 6.2623e-005 2.4756e-005
          22 5.8420e-013 1.8474e-011 4.8026e-011 3.8897e-011 6.1716e-012 8.0150e-010 7.3681e-010 3.2432e-009 3.4979e-010 2.3398e-008 1.6048e-007 7.2140e-006 1.9055e-005 5.1267e-004 9.3141e-004 1.2505e-002 2.0926e-002 8.2417e-002 1.5460e-001 4.2597e-002 1.0192e-001 7.7017e-002 2.4766e-001 4.3702e-002 5.6689e-002 3.5228e-002 4.0702e-005 2.4929e-002 4.2217e-003 8.5920e-003 1.1502e-003 2.3729e-004 5.5732e-004 2.1154e-003 4.6498e-003 6.5951e-003 8.0526e-003 8.6580e-003 8.5659e-003 8.0090e-003 7.1092e-003 6.0894e-003 5.0707e-003 4.1131e-003 3.2739e-003 2.5703e-003 1.9911e-003 1.5238e-003 1.1565e-003 8.7188e-004 6.5180e-004 4.8129e-004 3.4869e-004 2.4353e-004 1.5630e-004 8.1170e-005 3.2153e-005
          23 1.0096e-010 2.1796e-010 3.9938e-011 1.8249e-011 8.7990e-010 2.8744e-012 1.5348e-009 4.6198e-010 2.1984e-009 8.9132e-009 3.1224e-012 2.8868e-006 4.0133e-007 2.2561e-004 3.3601e-005 6.8429e-003 4.2274e-004 7.5538e-002 7.8104e-007 2.0789e-001 2.2693e-002 6.3061e-003 1.0256e-002 1.9318e-001 9.4884e-002 1.0865e-001 1.1008e-001 1.5513e-002 5.9411e-002 4.4662e-004 1.6196e-002 1.6547e-004 7.7928e-004 1.7319e-003 1.4391e-003 4.8260e-003 5.2071e-003 6.9032e-003 6.9078e-003 6.9292e-003 6.4126e-003 5.6490e-003 4.8938e-003 4.0598e-003 3.3018e-003 2.6599e-003 2.0957e-003 1.6262e-003 1.2575e-003 9.6476e-004 7.2896e-004 5.4226e-004 3.9643e-004 2.7977e-004 1.8115e-004 9.4589e-005 3.7559e-005
          24 1.6494e-010 2.6476e-010 1.0696e-011 8.8516e-011 9.3688e-010 1.7329e-010 6.3039e-010 3.3719e-010 1.6486e-009 5.3380e-009 8.1707e-009 7.9111e-007 3.1744e-006 5.5929e-005 2.2262e-004 1.7162e-003 5.1347e-003 2.1796e-002 3.4057e-002 9.6847e-002 2.9583e-002 6.7206e-002 2.1867e-002 4.3354e-002 1.8602e-002 3.6309e-002 7.5883e-002 1.6323e-001 6.3109e-002 1.3886e-001 3.2975e-002 5.5205e-002 1.7295e-002 9.8532e-003 1.1464e-002 4.1061e-005 9.2052e-003 1.8840e-003 7.6677e-003 3.9349e-003 6.0613e-003 4.1702e-003 4.4345e-003 3.3729e-003 3.0096e-003 2.3693e-003 1.9198e-003 1.5281e-003 1.1789e-003 9.1835e-004 7.0522e-004 5.2801e-004 3.8884e-004 2.7697e-004 1.8048e-004 9.4497e-005 3.7555e-005
          25 1.3284e-010 1.7239e-010 4.2554e-013 8.9143e-011 4.2628e-010 2.2603e-010 8.2296e-011 1.0842e-009 3.7408e-010 3.2618e-009 9.4426e-009 1.9249e-007 2.5964e-006 1.0328e-005 1.8057e-004 2.6263e-004 4.5302e-003 3.0024e-003 3.8745e-002 1.5748e-002 7.7428e-002 2.8976e-002 2.3393e-004 1.0836e-003 8.0545e-002 3.1528e-002 1.4754e-002 3.1654e-003 2.9757e-002 2.0444e-002 1.1271e-001 7.2056e-002 1.1388e-001 8.8511e-002 6.3489e-002 7.0608e-002 2.2566e-002 4.4837e-002 4.6646e-003 2.5016e-002 2.2900e-004 1.3035e-002 1.8825e-004 6.5984e-003 6.7891e-004 3.3254e-003 8.2798e-004 1.6912e-003 7.1548e-004 8.6440e-004 5.2623e-004 4.3333e-004 3.3427e-004 2.2491e-004 1.4489e-004 7.7281e-005 3.1093e-005
          26 6.8573e-011 7.5519e-011 2.9212e-013 4.8040e-011 1.2062e-010 1.1998e-010 4.7787e-013 8.0085e-010 2.2153e-011 1.4724e-009 5.7961e-009 4.4450e-008 1.2604e-006 1.5981e-006 8.5961e-005 2.4808e-005 2.1996e-003 1.5305e-004 2.0404e-002 6.6878e-004 5.2381e-002 3.7690e-003 6.9362e-003 6.2576e-003 4.0002e-002 1.7462e-003 8.6800e-004 8.5940e-003 4.6423e-002 1.6451e-002 3.4698e-002 1.8308e-003 3.7180e-004 7.2966e-003 2.5631e-002 3.5191e-002 7.8453e-002 5.6717e-002 1.0720e-001 5.8449e-002 1.0150e-001 4.6222e-002 7.6911e-002 3.0290e-002 4.9762e-002 1.6996e-002 2.8395e-002 8.1981e-003 1.4407e-002 3.2741e-003 6.3689e-003 9.4696e-004 2.2641e-003 1.0814e-004 4.2760e-004 2.8920e-005 8.6888e-006
          27 4.8801e-012 5.0041e-012 6.1243e-014 3.4194e-012 6.2520e-012 8.2665e-012 1.4840e-013 6.2014e-011 7.6196e-014 9.9010e-011 4.4199e-010 2.2795e-009 8.7503e-008 6.3271e-008 5.8981e-006 5.8335e-007 1.5115e-004 8.3519e-007 1.4299e-003 5.8627e-007 3.9291e-003 8.2387e-005 8.2641e-004 5.6664e-004 2.4617e-003 8.4854e-008 3.4565e-004 1.0996e-003 3.4134e-003 7.0028e-004 1.2034e-003 9.9866e-005 2.9873e-004 1.9598e-003 3.3411e-003 3.2269e-003 4.8529e-003 2.0463e-003 2.9930e-003 2.7592e-004 5.0676e-004 4.0930e-004 2.9660e-004 3.4481e-003 3.3518e-003 9.1158e-003 9.4109e-003 1.7052e-002 1.8395e-002 2.8202e-002 3.2469e-002 4.7766e-002 6.1625e-002 9.6012e-002 1.4771e-001 2.4224e-001 2.1318e-001
