   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51
          10 6.5177e-040 4.7361e-038 1.0638e-037 2.0480e-036 7.3125e-035 7.3050e-035 2.5307e-033 4.8408e-032 3.2450e-031 4.4143e-030 6.8935e-029 1.4343e-027 2.1304e-026 4.6080e-025 7.3344e-024 1.7303e-022 3.0588e-021 4.5537e-020 6.1635e-019 1.1199e-017 1.6315e-016 1.9830e-015 2.4278e-014 3.5534e-013 3.4993e-012 3.8323e-011 2.8485e-010 2.5222e-009 1.8245e-008 1.2413e-007 8.0248e-007 4.3950e-006 2.3423e-005 1.0386e-004 4.1634e-004 1.5110e-003 4.7654e-003 1.3192e-002 3.1245e-002 6.1815e-002 9.8006e-002 1.1528e-001 8.4274e-002 1.8758e-002 1.1861e-002 1.3590e-001 2.5237e-001 1.5385e-001 9.9812e-003 5.8094e-003 6.8320e-005 3.2431e-005
          11 2.5949e-037 6.2108e-036 8.6612e-036 1.0510e-034 1.6879e-033 8.7356e-033 6.4930e-031 5.3964e-030 2.8821e-029 3.4864e-028 4.8578e-027 8.9266e-026 1.2278e-024 2.3917e-023 3.5352e-022 7.4852e-021 1.2168e-019 1.6878e-018 2.1384e-017 3.5158e-016 4.6992e-015 5.3003e-014 5.9605e-013 7.7177e-012 7.0019e-011 6.8154e-010 4.7451e-009 3.7297e-008 2.4368e-007 1.4784e-006 8.3505e-006 4.0414e-005 1.8266e-004 7.0188e-004 2.3900e-003 7.1368e-003 1.8215e-002 3.9021e-002 6.7616e-002 8.9076e-002 7.8536e-002 3.1761e-002 1.1923e-005 4.0398e-002 8.4143e-002 2.1575e-002 4.6520e-002 2.8002e-001 1.7159e-001 1.3892e-003 6.6964e-003 3.2487e-003
          12 1.2531e-034 1.6114e-033 9.0792e-034 5.2239e-033 1.0234e-032 8.3634e-030 1.4925e-028 5.2678e-028 1.5927e-027 1.7954e-026 2.2445e-025 3.6020e-024 4.5820e-023 8.0253e-022 1.0996e-020 2.0895e-019 3.1209e-018 4.0292e-017 4.7725e-016 7.1020e-015 8.7060e-014 9.1036e-013 9.3982e-012 1.0787e-010 9.0049e-010 7.8066e-009 5.0686e-008 3.5401e-007 2.0846e-006 1.1261e-005 5.5592e-005 2.3668e-004 9.1076e-004 3.0026e-003 8.5806e-003 2.0830e-002 4.1814e-002 6.6369e-002 7.7165e-002 5.5210e-002 1.2825e-002 4.0439e-003 4.6756e-002 5.4610e-002 3.5547e-003 3.6631e-002 4.9810e-002 2.6308e-002 3.3644e-001 7.3209e-002 4.7401e-002 8.0817e-003
          13 8.7710e-022 7.0527e-021 4.8974e-022 1.7823e-022 2.5856e-019 5.1099e-017 4.0159e-016 2.0003e-016 6.9554e-017 3.6630e-019 4.8526e-017 5.5878e-017 2.1436e-017 1.1249e-018 8.4869e-018 5.8580e-018 2.0247e-016 5.0978e-016 1.0514e-014 1.2236e-013 1.4416e-012 1.3912e-011 1.3311e-010 1.3701e-009 1.0590e-008 8.2739e-008 5.0201e-007 3.1499e-006 1.6835e-005 8.1642e-005 3.5634e-004 1.3432e-003 4.4650e-003 1.2668e-002 3.0418e-002 5.9969e-002 9.3020e-002 1.0434e-001 7.0215e-002 1.3594e-002 7.7197e-003 6.3807e-002 6.5979e-002 3.1637e-003 4.3622e-002 5.9974e-002 8.3518e-003 1.7670e-001 2.3809e-002 6.5161e-002 6.7057e-003 2.1255e-005
          14 1.2750e-030 9.8214e-030 4.4105e-031 1.1156e-030 4.4308e-028 7.2213e-026 5.2330e-025 1.6450e-025 3.7349e-025 7.2367e-025 6.0867e-024 1.1273e-022 1.2314e-021 1.9592e-020 2.4834e-019 4.2324e-018 5.8058e-017 6.9677e-016 7.7063e-015 1.0384e-013 1.1672e-012 1.1304e-011 1.0707e-010 1.0919e-009 8.3765e-009 6.4823e-008 3.9074e-007 2.4274e-006 1.2856e-005 6.1712e-005 2.6626e-004 9.9202e-004 3.2527e-003 9.0947e-003 2.1468e-002 4.1454e-002 6.2603e-002 6.7580e-002 4.2435e-002 6.3399e-003 7.4982e-003 4.4617e-002 3.9490e-002 6.0284e-004 3.3877e-002 3.8247e-002 3.1972e-003 3.6492e-002 5.9997e-002 3.3812e-001 1.5729e-002 1.0348e-003
          15 6.4831e-031 2.9563e-030 7.9160e-031 1.7411e-029 5.2061e-028 2.2791e-026 4.3162e-026 3.3650e-025 4.1986e-024 2.0749e-023 1.9312e-022 2.4986e-021 2.6372e-020 3.7304e-019 4.3659e-018 6.6790e-017 8.4036e-016 9.3644e-015 9.6575e-014 1.1786e-012 1.2145e-011 1.0883e-010 9.4527e-010 8.5830e-009 6.0435e-008 4.1833e-007 2.3304e-006 1.2887e-005 6.1229e-005 2.6057e-004 9.8130e-004 3.1791e-003 8.8515e-003 2.0681e-002 3.9406e-002 5.8233e-002 6.0967e-002 3.6252e-002 4.3962e-003 8.1756e-003 4.0438e-002 3.2687e-002 2.7828e-004 2.8771e-002 3.2384e-002 1.4247e-003 4.3457e-002 1.0393e-003 7.6002e-003 1.8267e-001 5.4858e-002 5.2734e-002
          16 1.5799e-029 3.7768e-029 1.1080e-028 8.8116e-028 1.3270e-026 2.5902e-025 4.6158e-026 2.7906e-023 1.4383e-022 5.1227e-022 4.2601e-021 4.7873e-020 4.5847e-019 5.8116e-018 6.2627e-017 8.5931e-016 9.9088e-015 1.0237e-013 9.8291e-013 1.0868e-011 1.0262e-010 8.4974e-010 6.7634e-009 5.4798e-008 3.5360e-007 2.1931e-006 1.1238e-005 5.5333e-005 2.3515e-004 8.8433e-004 2.8986e-003 8.0979e-003 1.8981e-002 3.6294e-002 5.3844e-002 5.6631e-002 3.4008e-002 4.4087e-003 6.8791e-003 3.5923e-002 3.0328e-002 5.8703e-004 2.2914e-002 3.0836e-002 7.5466e-005 3.4495e-002 4.7390e-003 3.2742e-002 8.4984e-003 1.1751e-002 1.5711e-001 4.8166e-002
          17 1.1193e-027 9.5268e-028 2.0419e-026 7.8539e-026 6.6910e-025 5.0778e-024 1.0353e-022 2.7794e-021 6.4045e-021 9.8882e-021 8.0248e-020 7.9355e-019 6.7143e-018 7.6580e-017 7.5677e-016 9.3088e-015 9.8262e-014 9.3957e-013 8.3853e-012 8.4016e-011 7.2656e-010 5.5526e-009 4.0465e-008 2.9312e-007 1.7305e-006 9.6296e-006 4.5169e-005 1.9798e-004 7.4982e-004 2.4813e-003 7.0437e-003 1.6783e-002 3.2607e-002 4.9450e-002 5.3651e-002 3.4227e-002 5.7086e-003 4.5813e-003 3.1098e-002 3.0256e-002 1.7264e-003 1.6649e-002 3.0741e-002 6.1659e-004 2.5612e-002 1.2527e-002 1.5283e-002 1.1809e-002 3.2700e-002 3.5458e-002 6.0277e-002 3.3710e-003
          18 7.8047e-016 5.3739e-017 2.8130e-014 5.3385e-014 2.4161e-013 1.7066e-013 1.8278e-010 1.8970e-009 1.0850e-009 2.2168e-010 2.6659e-013 1.7688e-010 2.2724e-010 1.0973e-010 1.2234e-011 1.2086e-011 5.0692e-011 1.9173e-010 1.7345e-011 1.3770e-009 3.4171e-009 3.8868e-008 2.2706e-007 1.5688e-006 8.4280e-006 4.2953e-005 1.8549e-004 7.3494e-004 2.5093e-003 7.3990e-003 1.8426e-002 3.7780e-002 6.1137e-002 7.2783e-002 5.4535e-002 1.5408e-002 1.3385e-003 3.2338e-002 4.6239e-002 9.5218e-003 1.0268e-002 4.3183e-002 9.0076e-003 1.7778e-002 3.3271e-002 2.3953e-003 3.5911e-002 3.9540e-003 3.8926e-002 2.9992e-004 9.5007e-003 4.2502e-003
          19 8.1253e-025 1.6369e-026 3.2476e-023 5.4415e-023 2.1616e-022 3.5053e-023 2.1111e-019 1.9262e-018 7.2149e-019 1.0330e-018 1.2849e-018 8.2641e-018 9.6953e-017 8.5196e-016 7.9375e-015 8.7259e-014 8.4069e-013 7.4336e-012 6.1520e-011 5.5865e-010 4.4216e-009 3.1140e-008 2.0756e-007 1.3466e-006 7.2600e-006 3.6273e-005 1.5496e-004 6.0392e-004 2.0293e-003 5.8747e-003 1.4329e-002 2.8671e-002 4.5007e-002 5.1367e-002 3.5849e-002 8.2250e-003 2.1587e-003 2.5741e-002 3.1020e-002 4.1883e-003 1.0352e-002 3.0188e-002 3.6186e-003 1.6278e-002 2.0179e-002 4.0113e-003 2.3565e-002 4.2366e-003 7.8909e-003 7.1613e-002 7.0270e-002 2.2211e-003
          20 1.9953e-025 2.3643e-025 1.8397e-023 9.2701e-024 3.3534e-024 7.1911e-022 9.9225e-020 3.1288e-019 3.5351e-019 7.0870e-018 1.9632e-017 1.3454e-016 1.0204e-015 8.7735e-015 7.3082e-014 7.1950e-013 6.3312e-012 5.1579e-011 3.9528e-010 3.2519e-009 2.3538e-008 1.5251e-007 9.2867e-007 5.4030e-006 2.6545e-005 1.1909e-004 4.6095e-004 1.5938e-003 4.7241e-003 1.1870e-002 2.4581e-002 4.0385e-002 4.9079e-002 3.8135e-002 1.1952e-002 4.2273e-004 1.9719e-002 3.1376e-002 8.2177e-003 4.7550e-003 2.7857e-002 8.8970e-003 7.6279e-003 2.4700e-002 2.0036e-008 2.4209e-002 5.1152e-004 2.2053e-002 9.1059e-004 5.5485e-004 1.5882e-001 3.5410e-003
          21 9.4385e-025 1.4227e-023 2.7495e-022 8.9670e-024 3.1238e-022 2.4268e-020 9.4041e-019 3.3685e-019 2.7047e-017 1.4292e-016 2.6570e-016 1.5956e-015 1.0635e-014 7.9694e-014 6.0536e-013 5.3165e-012 4.2600e-011 3.1923e-010 2.2593e-009 1.6836e-008 1.1133e-007 6.6239e-007 3.6796e-006 1.9218e-005 8.5817e-005 3.4549e-004 1.2047e-003 3.6829e-003 9.5584e-003 2.0617e-002 3.5604e-002 4.6391e-002 4.0401e-002 1.6742e-002 7.9737e-005 1.3375e-002 3.0335e-002 1.3516e-002 9.7677e-004 2.3066e-002 1.5284e-002 1.6383e-003 2.4143e-002 3.4382e-003 1.5980e-002 8.9368e-003 1.3154e-002 4.3575e-003 1.8612e-002 4.5996e-004 6.7184e-002 7.7985e-003
          22 3.6331e-024 1.6335e-021 1.4340e-020 1.3537e-021 6.0746e-020 1.4224e-018 2.3597e-017 2.1942e-017 2.1599e-015 4.7522e-015 2.9909e-015 1.7694e-014 1.0653e-013 6.5103e-013 4.5862e-012 3.5656e-011 2.5961e-010 1.7853e-009 1.1634e-008 7.8501e-008 4.7357e-007 2.5819e-006 1.3061e-005 6.1260e-005 2.4791e-004 8.9410e-004 2.7908e-003 7.5043e-003 1.6886e-002 3.0786e-002 4.3120e-002 4.2006e-002 2.2175e-002 1.6255e-003 7.3770e-003 2.7224e-002 1.9140e-002 9.2046e-005 1.6165e-002 2.0762e-002 9.3136e-005 1.8495e-002 1.1188e-002 5.6843e-003 1.8287e-002 1.8845e-003 1.6671e-002 5.0123e-003 4.6473e-003 2.5390e-002 3.2562e-002 1.9922e-002
          23 5.5488e-012 2.8696e-009 1.5288e-008 7.2170e-009 1.0147e-007 1.2964e-006 1.0324e-005 1.0563e-004 2.2979e-003 1.8352e-003 1.1327e-004 4.9269e-006 2.0283e-004 2.3915e-004 1.3651e-004 2.0869e-005 4.8089e-006 5.3695e-005 1.2162e-004 1.4184e-004 2.0328e-004 8.4961e-005 3.2259e-004 1.7342e-005 1.2463e-003 1.7703e-003 7.7554e-003 1.5275e-002 3.3833e-002 4.9710e-002 5.9360e-002 4.0753e-002 1.0622e-002 1.7622e-003 2.6087e-002 3.4853e-002 6.4492e-003 7.7084e-003 3.1847e-002 8.2067e-003 9.2784e-003 2.7522e-002 1.4500e-004 2.4991e-002 4.6143e-003 2.0114e-002 3.4459e-003 2.0931e-002 1.4328e-003 1.5025e-002 3.8870e-004 1.7072e-003
          24 2.7607e-021 7.6440e-019 3.6545e-018 2.1995e-018 2.5993e-017 2.9106e-016 1.8847e-015 3.0547e-014 5.3112e-013 2.9584e-013 1.6265e-013 1.4853e-013 5.1007e-013 6.3937e-012 2.9448e-011 2.2239e-010 1.4523e-009 9.0905e-009 5.4645e-008 3.3270e-007 1.8303e-006 9.1169e-006 4.1918e-005 1.7652e-004 6.4511e-004 2.0783e-003 5.7658e-003 1.3534e-002 2.6055e-002 3.9248e-002 4.2611e-002 2.7648e-002 5.1824e-003 2.7015e-003 2.2036e-002 2.3687e-002 2.5813e-003 8.6132e-003 2.3175e-002 3.4022e-003 1.0067e-002 1.8253e-002 1.7657e-004 1.9744e-002 1.2220e-003 1.7043e-002 7.0966e-004 1.5835e-002 2.1423e-003 2.1504e-004 8.2549e-002 1.1094e-002
          25 9.4518e-021 5.9678e-019 1.6329e-018 2.6332e-018 1.4700e-017 7.8800e-017 6.9481e-017 2.5408e-014 1.6317e-013 7.6914e-015 1.0287e-012 1.6883e-012 6.6808e-012 4.0449e-011 1.9944e-010 1.2675e-009 7.4966e-009 4.2894e-008 2.3539e-007 1.2963e-006 6.4794e-006 2.9425e-005 1.2262e-004 4.6311e-004 1.5218e-003 4.3609e-003 1.0660e-002 2.1609e-002 3.4922e-002 4.1953e-002 3.2516e-002 1.0439e-002 2.3369e-004 1.5453e-002 2.5824e-002 7.8861e-003 2.5827e-003 2.1261e-002 9.9652e-003 2.7485e-003 2.0264e-002 2.3194e-003 1.2843e-002 9.4586e-003 6.9567e-003 1.0474e-002 7.8679e-003 3.8926e-003 1.2636e-002 6.6970e-004 3.1326e-002 4.3292e-002
          26 2.2736e-019 7.7985e-018 1.1895e-017 4.1925e-017 1.1859e-016 2.2916e-016 7.1190e-016 2.4816e-013 5.3680e-013 2.2449e-012 1.6557e-011 1.6613e-011 5.6883e-011 2.8705e-010 1.2037e-009 6.8464e-009 3.6162e-008 1.8786e-007 9.4035e-007 4.6675e-006 2.1163e-005 8.7295e-005 3.2869e-004 1.1110e-003 3.2655e-003 8.2722e-003 1.7625e-002 3.0385e-002 4.0072e-002 3.6152e-002 1.6686e-002 4.9944e-004 8.7388e-003 2.4704e-002 1.4416e-002 2.0881e-005 1.5513e-002 1.6588e-002 2.1608e-006 1.6047e-002 9.5908e-003 3.8956e-003 1.6718e-002 1.4355e-004 1.6536e-002 2.2933e-005 1.4324e-002 2.5053e-003 4.4432e-003 1.2304e-002 9.2029e-003 5.9243e-002
          27 1.7612e-017 4.2017e-016 3.2136e-016 2.5122e-015 3.3426e-015 4.7689e-016 1.4665e-013 8.0326e-012 1.9111e-012 2.1376e-010 5.7976e-010 1.6201e-010 5.0181e-010 2.2492e-009 6.5153e-009 3.5896e-008 1.6381e-007 7.7099e-007 3.5126e-006 1.5634e-005 6.4209e-005 2.3938e-004 8.1163e-004 2.4461e-003 6.3884e-003 1.4183e-002 2.5969e-002 3.7209e-002 3.8261e-002 2.3021e-002 3.4418e-003 3.3390e-003 2.0537e-002 2.0020e-002 1.7118e-003 8.1688e-003 1.9974e-002 2.8807e-003 8.2858e-003 1.6209e-002 1.2737e-007 1.5923e-002 3.4132e-003 1.0896e-002 5.6394e-003 9.8913e-003 2.5629e-003 1.2108e-002 1.0058e-003 1.3748e-003 3.7496e-002 3.6175e-002
          28 2.9051e-008 5.7368e-007 2.3889e-007 3.6039e-006 2.5455e-006 7.1607e-007 2.5184e-004 6.9285e-003 5.0228e-004 3.0763e-001 4.2253e-001 1.0035e-004 3.9194e-003 3.9468e-002 2.8907e-002 2.1239e-002 3.1097e-003 3.1927e-004 6.6741e-003 1.5117e-002 2.0677e-002 2.3813e-002 2.0603e-002 2.0757e-002 1.2125e-002 1.4644e-002 4.5357e-003 9.1652e-003 1.4347e-003 3.6469e-003 1.3646e-003 3.0554e-004 1.7030e-003 3.6586e-005 1.4336e-004 6.8717e-004 2.2212e-005 3.0618e-005 4.1264e-004 3.2229e-005 2.0373e-005 2.8803e-004 1.3890e-005 1.6517e-004 2.9720e-006 2.1760e-004 1.1339e-005 1.1092e-004 8.6701e-005 4.0119e-006 1.3454e-004 7.9738e-006
          29 1.4031e-015 2.5658e-014 7.6167e-015 1.6429e-013 8.2580e-014 9.4823e-014 1.1597e-011 2.4439e-010 1.0672e-010 1.3341e-008 1.2644e-008 1.9774e-009 2.0557e-009 4.4361e-009 5.7052e-008 1.4334e-007 7.3488e-007 3.0051e-006 1.2150e-005 4.9512e-005 1.8045e-004 6.1110e-004 1.8461e-003 4.9507e-003 1.1370e-002 2.1883e-002 3.3733e-002 3.8777e-002 2.8606e-002 8.4318e-003 3.8980e-004 1.4462e-002 2.2887e-002 6.7966e-003 2.2452e-003 1.8488e-002 9.3302e-003 1.7534e-003 1.7375e-002 3.4602e-003 8.4622e-003 1.1578e-002 2.0953e-003 1.3899e-002 8.4123e-004 1.2355e-002 2.8469e-003 5.4845e-003 9.0223e-003 7.4274e-004 9.1266e-003 6.9211e-002
          30 1.7028e-015 2.4726e-014 1.2814e-015 1.6729e-013 1.6868e-014 3.7658e-013 1.0169e-011 9.3899e-011 5.2083e-010 9.7739e-009 9.7132e-010 2.2636e-008 2.4552e-008 5.9482e-008 2.6620e-007 7.3723e-007 3.0204e-006 1.1053e-005 4.0422e-005 1.4573e-004 4.7818e-004 1.4456e-003 3.8895e-003 9.1828e-003 1.8366e-002 3.0089e-002 3.7931e-002 3.2878e-002 1.4468e-002 3.2859e-004 8.1665e-003 2.2265e-002 1.3157e-002 5.7428e-007 1.3037e-002 1.5482e-002 1.4357e-004 1.2577e-002 1.0598e-002 1.4243e-003 1.5489e-002 5.6611e-004 1.2831e-002 2.4680e-003 1.1039e-002 1.4739e-003 1.1610e-002 3.5915e-004 5.5148e-003 7.6604e-003 1.7138e-003 7.2272e-002
          31 1.9156e-014 2.2148e-013 1.9293e-015 1.5805e-012 2.8197e-015 5.9542e-012 6.8158e-011 2.2562e-010 7.8650e-009 5.2450e-008 1.3999e-008 3.9176e-007 2.4328e-007 4.5973e-007 1.6117e-006 3.3107e-006 1.2450e-005 3.8972e-005 1.2698e-004 4.0751e-004 1.1830e-003 3.1908e-003 7.5455e-003 1.5566e-002 2.6626e-002 3.6245e-002 3.5546e-002 2.0540e-002 2.8337e-003 3.1902e-003 1.8641e-002 1.8412e-002 1.9301e-003 6.3863e-003 1.7989e-002 3.7866e-003 5.4409e-003 1.5444e-002 4.8860e-004 1.1679e-002 6.7164e-003 4.8705e-003 1.0549e-002 2.3290e-003 1.0199e-002 3.3911e-003 5.6012e-003 8.1510e-003 4.7060e-005 2.7775e-003 1.7526e-002 4.3685e-002
