   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
          57 7.7921e-004 3.1839e-003 4.1125e-003 1.1135e-003 4.5304e-004 3.2151e-003 1.5723e-003 2.5235e-004 3.2416e-003 1.8844e-003 1.6402e-004 3.2661e-003 2.6302e-003 8.1332e-005 9.3839e-004 2.0680e-003 1.4347e-003 4.6538e-004
          58 7.4131e-004 3.0685e-003 4.0533e-003 1.1763e-003 3.7647e-004 3.0963e-003 1.6710e-003 1.7287e-004 3.0691e-003 2.0362e-003 7.9525e-005 2.9974e-003 2.7883e-003 1.7969e-004 6.8926e-004 1.8440e-003 1.3772e-003 8.7275e-006
          59 7.0592e-004 2.9589e-003 3.9941e-003 1.2366e-003 3.0910e-004 2.9769e-003 1.7627e-003 1.1033e-004 2.8934e-003 2.1730e-003 2.6828e-005 2.7260e-003 2.9122e-003 3.0572e-004 4.8067e-004 1.6184e-003 1.3025e-003 4.0229e-004
          60 6.7186e-004 2.8506e-003 3.9292e-003 1.2925e-003 2.4988e-004 2.8535e-003 1.8442e-003 6.3167e-005 2.7127e-003 2.2907e-003 2.5545e-006 2.4532e-003 2.9977e-003 4.5117e-004 3.1197e-004 1.3949e-003 1.2127e-003 1.4261e-005
          61 6.3992e-004 2.7474e-003 3.8640e-003 1.3453e-003 1.9864e-004 2.7307e-003 1.9178e-003 3.0144e-005 2.5329e-003 2.3914e-003 3.2944e-006 2.1872e-003 3.0498e-003 6.0925e-004 1.8261e-004 1.1810e-003 1.1135e-003 3.3434e-004
          62 6.0944e-004 2.6468e-003 3.7957e-003 1.3941e-003 1.5462e-004 2.6070e-003 1.9818e-003 9.7946e-006 2.3535e-003 2.4733e-003 2.5572e-005 1.9296e-003 3.0679e-003 7.7320e-004 9.0111e-005 9.7992e-004 1.0078e-003 1.7605e-005
          63 5.8065e-004 2.5502e-003 3.7263e-003 1.4393e-003 1.1733e-004 2.4844e-003 2.0372e-003 7.5288e-007 2.1775e-003 2.5379e-003 6.6014e-005 1.6847e-003 3.0561e-003 9.3780e-004 3.1630e-005 7.9534e-004 8.9970e-004 2.6695e-004
          64 5.5294e-004 2.4550e-003 3.6529e-003 1.4797e-003 8.6171e-005 2.3615e-003 2.0823e-003 1.6735e-006 2.0043e-003 2.5833e-003 1.2126e-004 1.4535e-003 3.0146e-003 1.0973e-003 3.7009e-006 6.2898e-004 7.9136e-004 1.8528e-005
          65 5.2715e-004 2.3653e-003 3.5817e-003 1.5175e-003 6.0749e-005 2.2425e-003 2.1208e-003 1.1260e-005 1.8384e-003 2.6147e-003 1.8843e-004 1.2402e-003 2.9516e-003 1.2497e-003 2.5425e-006 4.8330e-004 6.8667e-004 2.0384e-004
          66 5.0267e-004 2.2788e-003 3.5096e-003 1.5517e-003 4.0461e-005 2.1259e-003 2.1510e-003 2.8287e-005 1.6789e-003 2.6305e-003 2.6461e-004 1.0445e-003 2.8675e-003 1.3910e-003 2.4242e-005 3.5819e-004 5.8682e-004 1.7699e-005
          67 4.7944e-004 2.1953e-003 3.4368e-003 1.5822e-003 2.4830e-005 2.0120e-003 2.1735e-003 5.1598e-005 1.5266e-003 2.6319e-003 3.4724e-004 8.6723e-004 2.7657e-003 1.5189e-003 6.4914e-005 2.5364e-004 4.9337e-004 1.4811e-004
          68 4.5784e-004 2.1168e-003 3.3669e-003 1.6106e-003 1.3404e-005 1.9030e-003 2.1906e-003 8.0198e-005 1.3832e-003 2.6227e-003 4.3442e-004 7.0914e-004 2.6521e-003 1.6334e-003 1.2092e-004 1.6917e-004 4.0781e-004 1.5764e-005
          69 4.3703e-004 2.0398e-003 3.2945e-003 1.6346e-003 5.7176e-006 1.7959e-003 2.1992e-003 1.1300e-004 1.2468e-003 2.5998e-003 5.2348e-004 5.6888e-004 2.5252e-003 1.7309e-003 1.8860e-004 1.0343e-004 3.3015e-004 1.0112e-004
          70 4.1763e-004 1.9673e-003 3.2248e-003 1.6567e-003 1.3778e-006 1.6939e-003 2.2033e-003 1.4927e-004 1.1197e-003 2.5683e-003 6.1346e-004 4.4693e-004 2.3919e-003 1.8135e-003 2.6499e-004 5.5283e-005 2.6136e-004 1.3398e-005
          71 3.9912e-004 1.8970e-003 3.1545e-003 1.6752e-003 4.6359e-011 1.5950e-003 2.2009e-003 1.8808e-004 1.0005e-003 2.5267e-003 7.0230e-004 3.4202e-004 2.2520e-003 1.8793e-003 3.4698e-004 2.3087e-005 2.0126e-004 6.3397e-005
          72 3.8149e-004 1.8290e-003 3.0841e-003 1.6906e-003 1.2332e-006 1.4998e-003 2.1926e-003 2.2870e-004 8.8947e-004 2.4765e-003 7.8872e-004 2.5339e-004 2.1081e-003 1.9287e-003 4.3196e-004 5.2310e-006 1.4987e-004 1.1020e-005
          73 3.6489e-004 1.7643e-003 3.0154e-003 1.7037e-003 4.7516e-006 1.4089e-003 2.1802e-003 2.7061e-004 7.8698e-004 2.4201e-003 8.7211e-004 1.8021e-004 1.9636e-003 1.9633e-003 5.1790e-004 1.2801e-008 1.0703e-004 3.5030e-005
          74 3.4905e-004 1.7017e-003 2.9466e-003 1.7138e-003 1.0251e-005 1.3216e-003 2.1628e-003 3.1308e-004 6.9239e-004 2.3572e-003 9.5115e-004 1.2125e-004 1.8190e-003 1.9828e-003 6.0261e-004 5.7252e-006 7.2276e-005 8.8745e-006
          75 3.3392e-004 1.6410e-003 2.8779e-003 1.7208e-003 1.7449e-005 1.2379e-003 2.1407e-003 3.5556e-004 6.0549e-004 2.2887e-003 1.0251e-003 7.5405e-005 1.6759e-003 1.9880e-003 6.8439e-004 2.0697e-005 4.5110e-005 1.5823e-005
          76 3.1970e-004 1.5834e-003 2.8112e-003 1.7263e-003 2.6101e-005 1.1587e-003 2.1158e-003 3.9787e-004 5.2645e-004 2.2171e-003 1.0941e-003 4.1555e-005 1.5369e-003 1.9815e-003 7.6240e-004 4.3345e-005 2.4978e-005 6.6522e-006
          77 3.0608e-004 1.5276e-003 2.7445e-003 1.7288e-003 3.5957e-005 1.0830e-003 2.0870e-003 4.3933e-004 4.5453e-004 2.1416e-003 1.1571e-003 1.8477e-005 1.4017e-003 1.9628e-003 8.3506e-004 7.2141e-005 1.1206e-005 5.2676e-006
          78 2.9319e-004 1.4741e-003 2.6793e-003 1.7295e-003 4.6814e-005 1.0113e-003 2.0556e-003 4.7982e-004 3.8963e-004 2.0641e-003 1.2143e-003 5.0292e-006 1.2722e-003 1.9341e-003 9.0192e-004 1.0571e-004 3.1304e-006 3.7355e-006
          79 2.8071e-004 1.4216e-003 2.6129e-003 1.7268e-003 5.8422e-005 9.4253e-004 2.0200e-003 5.1854e-004 3.3107e-004 1.9834e-003 1.2643e-003 7.7961e-008 1.1477e-003 1.8949e-003 9.6150e-004 1.4265e-004 7.0258e-008 1.2469e-006
          80 2.6851e-004 1.3694e-003 2.5445e-003 1.7199e-003 7.0524e-005 8.7646e-004 1.9797e-003 5.5489e-004 2.7852e-004 1.8994e-003 1.3065e-003 2.5193e-006 1.0288e-003 1.8456e-003 1.0128e-003 1.8157e-004 1.3475e-006 8.0162e-007
          81 2.5551e-004 1.3119e-003 2.4635e-003 1.7014e-003 8.2502e-005 8.0977e-004 1.9268e-003 5.8582e-004 2.3084e-004 1.8054e-003 1.3346e-003 1.1166e-005 9.1251e-004 1.7798e-003 1.0505e-003 2.2019e-004 6.2306e-006 1.4740e-007
          82 2.3999e-004 1.2404e-003 2.3526e-003 1.6585e-003 9.3126e-005 7.3783e-004 1.8477e-003 6.0552e-004 1.8708e-004 1.6902e-003 1.3374e-003 2.4375e-005 7.9510e-004 1.6868e-003 1.0654e-003 2.5452e-004 1.3731e-005 2.4045e-008
