   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111         112         113         114         115         116         117         118         119         120         121         122         123         124
          30 3.8967e-035 5.9465e-033 9.6718e-032 2.4452e-030 3.3379e-029 9.7148e-029 3.0945e-027 2.1198e-026 2.9091e-026 2.0795e-025 1.5842e-009 4.8943e-005 1.4287e-008 1.2476e-010 3.0858e-009 1.7296e-009 1.4276e-004 1.1176e-009 9.2716e-009 7.2675e-010 5.1601e-008 9.6297e-005 1.0896e-008 5.8836e-008 1.2339e-006 2.0382e-006 6.2050e-004 4.6807e-006 4.8364e-005 3.5030e-004 1.3533e-003 1.1032e-003 4.3240e-003 5.3035e-003 6.2902e-004 9.5739e-001 6.9875e-003 2.4479e-003 1.5427e-002 1.0286e-002 1.1008e-009 2.0970e-003 4.2274e-005 1.0613e-004 1.4485e-004 5.3729e-006 3.3699e-005 5.1291e-007 8.0955e-006 5.5377e-007 1.1732e-006 5.2208e-008 4.1348e-008 3.1980e-008 1.3699e-008 3.6655e-008 7.1942e-008 5.3102e-008 2.8273e-008 1.5407e-008 3.6631e-010 7.3793e-009 1.7715e-008 7.6770e-009 2.2716e-008 3.5710e-009 1.0542e-008 5.1764e-011 6.0633e-010 8.7523e-010 2.5584e-009 6.2147e-010 8.7690e-009 2.0377e-010 6.9915e-009 2.3779e-009 1.0098e-009 1.3579e-009 6.0497e-011 1.1293e-010 8.3445e-011 9.2750e-010 2.7844e-009 8.1639e-011 2.6931e-009 2.8865e-009 1.1145e-013 1.6076e-009 9.6289e-010 2.8073e-012 7.2056e-011 9.7519e-013 5.4103e-012 3.5632e-010 7.7506e-010 9.6967e-011 5.7110e-010 1.8105e-009 8.0964e-010 3.5602e-011 1.0386e-009 1.0625e-009 1.6390e-010 5.8975e-011 2.1243e-010 7.8571e-011 2.8716e-012 3.8712e-012 7.4736e-011 1.7370e-010 6.6439e-011 3.5584e-011 4.3943e-010 7.2957e-010 3.8170e-010 4.3002e-012 2.6558e-010 7.0578e-010 6.0986e-010 1.7100e-010 2.6909e-012 1.5799e-010 2.5530e-010 1.5604e-010 3.5009e-011
          31 6.5589e-035 7.9352e-032 5.1447e-030 1.0117e-028 1.9374e-027 4.0361e-027 1.3548e-025 1.1533e-024 1.8885e-024 7.5233e-024 2.1364e-010 7.5992e-005 1.6477e-008 1.4729e-008 1.4294e-009 8.6615e-009 3.2567e-005 1.4686e-009 3.7520e-009 6.0563e-009 2.2744e-009 2.4315e-004 4.1383e-008 6.1113e-009 6.5793e-009 1.6342e-006 4.7625e-004 2.8889e-006 1.1990e-005 9.3904e-005 5.3327e-004 4.9807e-006 1.9208e-003 5.6570e-003 6.7136e-003 4.8339e-005 1.5984e-004 9.3804e-001 1.1556e-002 2.1702e-002 1.4127e-007 1.1504e-002 1.7122e-003 1.1342e-006 2.5065e-004 2.3167e-006 1.9492e-004 1.3688e-005 1.7925e-005 3.8028e-006 7.7922e-006 1.6470e-006 8.2773e-008 3.8087e-007 4.0742e-008 2.0746e-009 9.3285e-009 8.5987e-008 3.3178e-008 3.9380e-008 1.0763e-008 9.2914e-010 5.1020e-009 2.3431e-008 5.8380e-009 2.4240e-008 2.8158e-009 7.9414e-009 6.4247e-011 1.3289e-014 2.4337e-010 4.9037e-009 5.6351e-012 9.0213e-009 8.3735e-010 5.2138e-009 1.9489e-009 7.0236e-010 4.3570e-010 2.4869e-011 2.9518e-010 8.9471e-010 3.0578e-010 3.5479e-009 6.8100e-010 1.6448e-009 2.8915e-009 5.7219e-011 9.2732e-010 4.6955e-010 1.0964e-011 1.6685e-011 1.6382e-010 1.5943e-010 1.8444e-010 1.3213e-009 6.8147e-010 1.1488e-010 1.5669e-009 1.2337e-009 2.1954e-011 5.3258e-010 7.4507e-010 1.2793e-010 3.2257e-011 7.9141e-011 1.6042e-015 6.4458e-011 2.0396e-011 8.1078e-011 4.4768e-010 4.3424e-010 3.8240e-011 2.0400e-010 7.8813e-010 7.4064e-010 1.6494e-010 4.1198e-011 4.1324e-010 5.2455e-010 2.2398e-010 6.3203e-012 5.4389e-011 1.0984e-010 5.2436e-011
          32 5.7582e-023 6.3769e-022 2.5794e-019 4.4801e-018 1.0486e-016 1.8745e-016 6.2522e-015 5.9616e-014 1.0869e-013 3.2716e-013 6.9885e-010 2.7702e-005 3.6593e-008 9.9752e-009 1.4419e-010 8.0071e-009 1.4481e-005 6.5117e-009 1.5463e-009 2.0604e-008 1.5886e-010 2.5140e-004 5.1098e-008 6.5384e-009 6.4880e-008 5.7529e-007 7.0673e-004 5.8661e-006 3.7442e-006 1.0752e-004 1.3733e-004 2.4997e-003 3.3643e-003 7.0394e-004 3.9094e-002 2.0324e-002 1.0030e-004 4.6621e-001 3.3883e-001 8.1731e-002 1.9638e-007 3.6788e-002 5.1398e-005 5.6476e-003 1.1145e-003 2.6174e-006 1.9757e-003 6.0277e-004 2.1614e-004 9.3608e-005 1.3902e-004 6.6419e-004 1.5081e-004 6.0531e-005 2.9536e-004 1.0989e-004 4.3221e-005 2.1941e-004 2.0791e-005 9.8411e-005 1.0272e-004 1.0238e-005 1.1934e-004 2.9811e-006 9.0155e-005 1.8974e-005 5.9892e-005 2.8244e-005 4.1872e-005 2.7530e-005 3.4282e-005 2.0823e-005 3.3456e-005 1.1610e-005 3.5955e-005 3.0215e-006 3.7105e-005 1.8358e-007 3.0706e-005 7.8044e-006 1.4939e-005 2.1483e-005 1.0318e-006 2.4540e-005 4.9620e-006 9.7422e-006 1.8614e-005 9.6994e-008 1.4419e-005 1.1492e-005 4.7036e-007 1.4395e-005 7.9360e-006 8.5368e-007 1.2702e-005 7.3036e-006 3.4808e-007 1.0180e-005 8.4736e-006 4.4477e-008 6.3811e-006 9.8605e-006 1.7608e-006 1.9019e-006 8.7532e-006 5.7250e-006 5.4041e-008 3.8915e-006 7.8656e-006 3.4235e-006 3.0709e-008 3.9929e-006 6.7141e-006 2.9477e-006 1.8256e-009 2.8829e-006 5.8142e-006 3.6019e-006 2.4411e-007 1.1621e-006 4.3740e-006 4.5807e-006 1.6393e-006 1.7915e-009 1.4837e-006
          33 2.9469e-032 2.1628e-032 5.0086e-029 7.8708e-028 2.2193e-026 3.5451e-026 1.1486e-024 1.2069e-023 2.4210e-023 5.8898e-023 3.0735e-009 1.3765e-009 1.8964e-008 1.9788e-009 4.0044e-010 4.3032e-009 8.6319e-005 8.3441e-009 7.6549e-010 2.3489e-008 7.7473e-010 2.1015e-005 3.8121e-008 1.4182e-008 1.8334e-008 8.5142e-008 6.7132e-005 3.5426e-006 5.0478e-006 2.5783e-005 1.7365e-004 3.2610e-003 8.2261e-004 2.7259e-003 7.2783e-003 8.4431e-003 1.8672e-008 1.7131e-003 9.0543e-001 3.0570e-002 6.5374e-007 2.8833e-002 1.2008e-002 1.0796e-003 1.4768e-004 4.4839e-006 4.7960e-004 1.7915e-004 1.3400e-005 4.2551e-005 2.5686e-006 1.8842e-005 2.9514e-007 1.4288e-006 7.2246e-007 1.0998e-010 4.6284e-008 1.0413e-009 1.0444e-007 1.6975e-008 5.7502e-008 1.4814e-008 1.9328e-009 1.1705e-008 3.3783e-008 9.1993e-009 3.0449e-008 2.2161e-009 7.7868e-009 2.2390e-010 5.0768e-010 1.0744e-009 1.0271e-008 2.5168e-012 1.2341e-008 1.8861e-009 3.9039e-009 1.9712e-009 6.8489e-011 1.2389e-012 2.6527e-011 1.5769e-009 2.5431e-009 2.6996e-010 5.2761e-009 1.6345e-009 9.6085e-010 2.6066e-009 2.2024e-010 1.9165e-010 3.0846e-011 4.0211e-011 8.6305e-011 1.0904e-009 6.7721e-010 1.9141e-010 2.2364e-009 1.6174e-009 2.9846e-013 1.1496e-009 1.2961e-009 1.5175e-010 1.0469e-010 1.8428e-010 7.2936e-012 2.2001e-011 3.1610e-012 2.4952e-010 4.8752e-010 1.3060e-010 1.2101e-010 9.0737e-010 1.0780e-009 3.0002e-010 4.3264e-011 6.1961e-010 8.1950e-010 3.3699e-010 5.0302e-012 1.0093e-010 1.7228e-010 6.5048e-011 1.9498e-013 1.4831e-011 5.6188e-012
          34 7.5888e-032 1.6198e-030 3.9582e-029 5.1443e-028 2.2778e-026 3.0797e-026 8.6158e-025 1.1151e-023 2.7493e-023 4.7204e-023 3.1135e-009 6.0015e-005 1.1330e-009 6.2135e-010 4.1227e-009 2.1618e-009 4.9744e-005 2.0453e-010 9.4007e-009 2.0514e-011 2.0540e-008 1.8889e-004 5.5894e-009 3.5765e-008 1.8558e-009 1.8329e-010 3.9512e-004 3.5524e-007 5.5407e-006 9.3057e-006 5.3681e-005 5.3992e-005 3.0474e-004 1.2356e-003 3.7987e-003 9.3045e-003 2.2170e-004 1.0676e-002 5.8601e-003 8.5551e-001 1.2189e-005 6.3674e-002 3.6290e-002 1.1272e-002 2.5197e-004 1.4394e-004 6.1782e-004 7.2382e-004 7.2454e-006 1.7646e-004 8.2280e-006 3.3986e-005 1.9348e-005 1.0870e-006 4.6863e-006 6.2578e-007 2.0117e-007 1.3492e-007 1.1621e-008 5.6095e-008 2.5645e-010 3.9856e-008 2.4199e-008 1.3330e-009 3.3007e-008 1.6511e-008 1.2695e-008 1.1529e-008 1.8095e-010 2.2731e-009 4.5169e-009 8.0365e-010 6.4182e-009 6.4656e-009 1.0406e-009 5.1648e-009 2.8521e-010 2.6256e-010 2.9861e-010 1.0377e-009 7.6996e-010 6.0008e-010 3.6411e-009 6.2686e-010 1.1401e-009 1.9988e-009 1.7501e-010 9.2588e-011 9.6207e-011 1.4309e-010 5.3791e-010 4.1417e-010 6.3053e-011 1.3840e-009 1.3117e-009 2.9472e-011 6.3521e-010 9.5646e-010 2.2796e-010 2.9111e-012 4.5638e-011 2.3814e-011 4.7578e-011 2.0950e-010 3.4088e-010 1.0221e-010 7.2175e-011 6.3835e-010 8.0442e-010 2.4759e-010 1.5913e-011 3.5139e-010 4.6711e-010 2.0321e-010 1.4842e-011 8.6329e-012 1.7544e-011 7.0154e-012 6.0267e-012 3.0962e-011 1.0820e-010 1.7521e-010 1.2042e-010 1.1657e-011 3.9930e-011
          35 5.1017e-031 2.5080e-029 1.1874e-028 1.3279e-027 1.0193e-025 1.3106e-025 2.7973e-024 4.4661e-023 1.3468e-022 1.9011e-022 1.3838e-009 3.5456e-005 1.2425e-008 3.2297e-009 2.2681e-010 3.4951e-009 3.7572e-005 2.0478e-008 4.2181e-012 3.6961e-008 3.1706e-010 6.5967e-006 4.1717e-008 1.6609e-008 5.6415e-008 9.8714e-011 1.3665e-005 2.7923e-008 1.0432e-006 9.6245e-006 2.0286e-005 5.7205e-005 1.0718e-004 5.1257e-004 1.8445e-003 5.2648e-003 9.8386e-006 1.1721e-002 1.3242e-002 1.2301e-002 3.9511e-006 7.8456e-001 1.1682e-001 4.2110e-002 7.8214e-003 8.8234e-004 1.7377e-005 1.7582e-003 3.1706e-004 3.6267e-004 1.7273e-004 2.1161e-005 7.8365e-005 6.9636e-006 1.2057e-005 7.0539e-006 6.7459e-008 1.0744e-006 3.4790e-007 9.7777e-010 2.1925e-008 7.6439e-009 5.7248e-008 1.1940e-008 2.8243e-009 3.0384e-008 3.6702e-008 1.2309e-008 2.0157e-008 2.7579e-010 1.0979e-009 2.7313e-009 5.1583e-009 2.5491e-009 1.4508e-008 3.3448e-012 7.5558e-009 9.4048e-010 3.2237e-010 4.3828e-013 1.9070e-010 2.5553e-009 2.9242e-010 3.3483e-009 3.7424e-009 9.8324e-011 2.7938e-009 6.7526e-010 1.0036e-010 4.8152e-011 4.3269e-011 7.4692e-011 1.1877e-009 7.1108e-010 2.5545e-010 2.2869e-009 1.2152e-009 3.9953e-011 1.0991e-009 6.6946e-010 5.9274e-012 8.2421e-011 3.7244e-012 5.4540e-011 4.7236e-012 2.3383e-010 7.4303e-010 3.7994e-010 2.2510e-011 7.8072e-010 1.1313e-009 3.6608e-010 1.6313e-011 4.1433e-010 4.6724e-010 1.2263e-010 1.2723e-012 3.9429e-011 7.6168e-012 1.7878e-011 5.6096e-011 1.0279e-011 4.4754e-011 2.6123e-010 3.7383e-010
          36 5.5770e-030 4.7737e-028 5.8272e-028 5.9115e-027 9.3547e-025 1.2862e-024 1.8621e-023 3.6763e-022 1.3473e-021 1.7774e-021 6.9325e-009 4.4959e-006 1.8656e-009 3.1944e-009 3.5749e-009 1.8323e-008 6.7973e-005 3.0347e-010 2.8287e-008 2.4874e-009 2.7191e-008 1.3867e-004 1.5775e-008 2.3313e-008 7.5742e-008 6.6842e-008 2.2401e-004 2.0097e-011 2.5205e-007 2.8056e-006 1.5411e-005 7.7636e-004 3.8780e-005 2.0041e-004 8.4325e-004 2.7261e-003 3.5935e-005 7.1715e-003 1.4564e-002 1.6317e-002 3.6500e-006 2.0738e-002 6.8837e-001 1.9602e-001 4.0841e-002 2.4120e-003 4.3254e-003 1.6927e-003 2.2003e-003 3.4336e-004 8.6773e-004 1.1259e-005 1.6900e-004 7.7645e-005 1.8272e-006 3.0814e-005 5.8234e-006 6.2522e-007 2.6859e-006 3.1747e-007 1.7339e-008 1.8166e-009 3.5635e-008 4.3062e-008 1.7490e-008 1.7604e-012 5.8587e-008 2.2787e-008 1.3314e-008 1.4928e-008 8.4669e-010 8.9614e-010 1.1006e-008 4.1032e-009 6.9076e-009 1.0734e-008 1.6039e-011 2.8953e-009 1.1668e-009 7.2966e-010 3.2512e-011 2.6133e-009 4.0139e-009 1.0087e-011 3.7374e-009 1.8883e-009 2.7928e-011 4.9314e-010 2.4411e-010 3.8182e-010 6.1631e-010 8.7480e-012 1.2521e-009 2.2833e-009 3.2140e-010 5.4996e-010 1.4480e-009 4.8341e-010 4.1034e-013 4.3230e-011 2.0486e-011 6.1196e-011 3.4176e-010 5.5225e-010 1.3336e-010 1.5926e-010 1.0025e-009 9.9619e-010 1.7956e-010 8.1949e-011 4.6751e-010 4.0137e-010 1.1099e-010 6.0628e-012 1.3368e-013 3.1877e-012 1.2234e-012 2.2832e-011 1.8703e-010 3.9282e-010 3.3178e-010 6.7250e-011 3.6339e-011 3.2200e-010 5.0728e-010
          37 1.6337e-028 2.1974e-026 5.2776e-027 5.4396e-026 2.5965e-023 4.2318e-023 3.7847e-022 9.2353e-021 4.0960e-020 5.5300e-020 4.6616e-011 5.0777e-005 1.9427e-009 3.1323e-010 1.7387e-009 2.6251e-011 5.1202e-006 1.6992e-008 1.0823e-009 1.8877e-008 1.7367e-009 6.5779e-006 2.1028e-008 1.3663e-008 1.0349e-008 7.3273e-008 5.9306e-005 3.2162e-008 2.3944e-008 9.2795e-007 6.2105e-006 1.0249e-005 2.7792e-005 8.0362e-005 3.6914e-004 1.3491e-003 2.0422e-005 3.9572e-003 9.6274e-003 1.7813e-002 1.7539e-007 1.9553e-002 2.9458e-002 5.6355e-001 3.0005e-001 7.9623e-003 3.5636e-002 3.9874e-005 6.9303e-003 1.7508e-005 2.5096e-003 4.8906e-004 1.5428e-004 3.2323e-004 2.0320e-005 3.7334e-005 4.4361e-005 1.4463e-006 4.5278e-006 4.5317e-006 1.5168e-007 1.8284e-007 8.0567e-008 5.8599e-008 1.9270e-008 7.7685e-009 1.4346e-009 6.1404e-008 1.6791e-008 9.0582e-009 1.2001e-008 3.5370e-009 2.7878e-010 1.2827e-008 4.1044e-009 5.1525e-009 7.1853e-009 8.2746e-011 5.5293e-010 1.0694e-009 2.3056e-009 2.5303e-010 2.5879e-009 3.5806e-009 5.0480e-013 1.7413e-009 8.5675e-010 3.2338e-011 1.2526e-012 3.6885e-011 7.7917e-010 1.2493e-009 4.6746e-011 1.0362e-009 1.7096e-009 2.6164e-010 1.5473e-010 4.0360e-010 1.5715e-010 6.5389e-011 1.1576e-010 7.6731e-011 3.3128e-011 5.7376e-010 8.4949e-010 2.1836e-010 7.8554e-011 6.1032e-010 5.6853e-010 1.2323e-010 3.3043e-012 5.0725e-011 3.4275e-011 1.8293e-011 4.5412e-011 1.3759e-010 1.8980e-010 7.4403e-011 8.5792e-012 2.3536e-010 4.8660e-010 3.8745e-010 9.6165e-011 5.3635e-012 1.2215e-010
          38 1.0846e-014 1.8917e-012 6.5590e-014 9.2422e-013 1.7108e-009 3.2787e-009 2.0475e-008 5.7376e-007 2.8908e-006 4.1009e-006 4.6448e-009 4.5993e-005 5.9129e-009 7.7691e-009 1.1278e-010 2.0736e-008 7.6545e-005 1.1654e-008 1.8045e-008 1.6327e-008 8.0138e-009 7.2050e-005 3.1658e-008 2.4548e-009 6.2229e-008 5.9382e-009 2.3199e-004 2.2485e-007 1.0946e-008 4.0987e-007 4.3390e-006 3.3915e-004 2.1262e-005 8.0408e-005 2.1256e-004 1.3338e-003 1.5614e-007 2.2737e-003 1.3412e-002 7.8416e-003 1.0649e-006 6.7712e-002 1.4308e-004 4.1233e-001 3.7575e-002 1.5414e-002 3.8122e-001 1.1141e-002 3.2738e-002 1.2359e-003 2.3702e-005 6.5370e-003 1.1210e-005 4.1263e-003 4.9996e-004 4.2929e-005 3.4434e-005 9.8099e-004 1.9856e-004 2.2772e-004 3.4023e-004 3.4008e-005 1.5235e-004 2.0909e-004 9.7608e-006 1.9637e-004 1.7256e-005 1.1455e-004 6.2404e-005 5.7674e-005 7.8366e-005 2.8803e-005 7.3023e-005 1.7483e-005 6.1472e-005 1.6214e-005 4.6960e-005 2.1004e-005 3.0818e-005 3.1593e-005 1.2345e-005 4.1096e-005 6.5339e-007 3.9962e-005 5.1313e-006 2.1811e-005 2.1728e-005 2.5571e-006 2.8683e-005 4.3526e-006 1.2439e-005 2.0757e-005 4.3950e-008 1.7057e-005 1.3691e-005 4.0978e-007 1.6629e-005 1.0503e-005 4.8886e-007 1.4153e-005 1.0319e-005 2.4972e-008 1.0241e-005 1.1480e-005 6.4794e-007 5.1531e-006 1.1727e-005 3.7914e-006 7.6604e-007 8.6214e-006 8.2729e-006 8.0580e-007 2.4565e-006 8.5596e-006 5.8852e-006 2.5251e-007 2.6488e-006 7.5758e-006 5.4400e-006 4.9506e-007 1.4555e-006 5.8726e-006 5.8297e-006 1.6966e-006 6.2836e-008
          39 3.6395e-027 7.0986e-025 2.2268e-027 8.4581e-026 5.7169e-022 1.2000e-021 6.2481e-021 1.8687e-019 1.0023e-018 1.4670e-018 6.3367e-009 1.8392e-005 4.6343e-009 8.7864e-009 9.9103e-010 2.4231e-008 6.9054e-005 2.3303e-009 2.4307e-008 4.9283e-009 1.0891e-008 9.8939e-005 1.3157e-008 9.4955e-009 3.6618e-008 6.6212e-010 1.0303e-004 1.9779e-007 3.4924e-008 1.2043e-007 2.4903e-006 1.4733e-004 1.2622e-005 4.9392e-005 1.5289e-004 6.4172e-004 2.0165e-007 2.1126e-003 5.6881e-003 1.2680e-002 1.6753e-006 2.1187e-002 2.2516e-002 3.6582e-002 3.7684e-001 4.7346e-002 4.3955e-001 1.2299e-002 1.0295e-002 4.2371e-003 3.3437e-003 3.2507e-003 7.9949e-008 7.5131e-004 2.6757e-004 9.7666e-006 1.0520e-004 3.9421e-005 1.1440e-006 1.2110e-005 5.3089e-006 5.0819e-009 7.9767e-007 1.6302e-007 6.3108e-008 5.0620e-009 3.7309e-012 8.6554e-010 7.2215e-008 2.9747e-008 1.4911e-008 1.7016e-008 3.5547e-009 2.4385e-010 1.2242e-008 1.3223e-008 3.2148e-009 1.3828e-008 5.0691e-010 7.0461e-010 4.0644e-010 2.5048e-009 2.8201e-009 7.7734e-010 7.2976e-009 1.2829e-009 1.4911e-009 1.8298e-009 6.9461e-011 6.8519e-012 1.4850e-010 7.7802e-011 1.9868e-009 1.6476e-009 7.3111e-011 2.3982e-009 1.6280e-009 4.8033e-012 4.2923e-010 2.1288e-010 8.1371e-012 5.1061e-011 3.9391e-010 3.2603e-010 2.8189e-011 1.0176e-009 1.4213e-009 2.9941e-010 1.5030e-010 8.2926e-010 5.7939e-010 5.8104e-011 2.3225e-011 3.0147e-011 8.6019e-013 1.6394e-011 4.0445e-012 1.9077e-010 4.8457e-010 3.6473e-010 2.5372e-011 1.6612e-010 6.3265e-010 6.7702e-010 2.8099e-010
          40 1.4380e-027 3.6104e-025 3.1344e-026 1.0590e-025 2.1326e-022 6.1534e-022 1.8306e-021 6.5509e-020 4.2598e-019 6.9924e-019 2.9041e-009 6.6867e-006 1.0246e-009 2.4058e-009 2.2144e-009 4.4253e-009 3.7912e-006 5.7974e-009 4.4246e-009 1.7139e-009 2.4610e-009 1.3521e-005 6.8629e-010 6.9304e-009 7.4226e-010 1.1945e-008 7.5748e-005 1.1722e-008 2.4900e-007 3.8629e-008 4.8901e-007 2.0693e-004 6.2949e-006 2.5428e-005 9.1462e-005 2.9257e-004 8.1914e-006 1.1026e-003 3.2550e-003 8.0053e-003 1.1911e-006 1.6304e-002 2.4506e-002 2.4588e-002 3.6372e-002 1.7309e-003 2.4878e-001 5.7949e-001 1.5010e-002 2.6410e-002 6.0320e-004 9.5986e-003 1.3413e-003 9.2152e-004 1.1766e-003 5.5806e-005 1.4499e-004 1.5226e-004 1.5501e-005 1.5189e-005 2.0084e-005 4.0398e-006 5.5691e-007 1.8842e-006 2.4421e-007 4.8969e-008 1.1489e-009 1.5377e-008 2.2978e-009 7.2816e-008 3.3056e-008 2.5700e-008 2.1941e-008 1.8063e-009 9.7211e-010 9.2080e-009 2.0336e-008 1.8601e-009 1.9312e-008 7.9943e-010 1.4744e-009 1.5165e-010 1.4839e-009 5.0378e-009 2.3701e-011 9.0370e-009 3.7672e-009 1.1698e-009 3.0588e-009 1.1459e-010 1.8592e-011 3.1821e-010 8.5039e-011 1.5411e-009 3.5216e-009 2.0159e-010 2.1566e-009 3.1893e-009 2.5932e-010 4.3447e-010 4.0906e-010 1.0878e-012 1.1034e-012 3.3551e-010 9.5608e-010 1.9176e-010 5.1595e-010 2.1873e-009 1.4066e-009 1.5773e-011 6.8570e-010 1.0625e-009 3.0050e-010 2.1332e-012 6.0486e-011 1.5322e-013 8.2668e-011 6.9134e-011 2.5945e-011 4.9263e-010 9.1965e-010 5.1268e-010 7.1304e-012 3.4381e-010 9.0049e-010
          41 4.1779e-027 1.1073e-024 4.1016e-025 1.7406e-024 5.0039e-022 2.0980e-021 3.6554e-021 1.4902e-019 1.1810e-018 2.2177e-018 1.6561e-009 3.9621e-005 9.1091e-010 4.8223e-009 2.6632e-012 1.1452e-008 4.1581e-005 2.7153e-009 7.9191e-009 2.2894e-009 2.7037e-010 6.3702e-005 2.7496e-009 2.5470e-011 7.1829e-009 6.5710e-010 5.7648e-005 1.7314e-008 4.0172e-008 3.5833e-007 2.1034e-007 3.3132e-005 1.7753e-006 1.3472e-005 4.8248e-005 1.6906e-004 2.0821e-006 5.3902e-004 1.8277e-003 4.9000e-003 1.1881e-006 1.1015e-002 2.0296e-002 2.6859e-002 2.2656e-002 1.0596e-003 3.1972e-002 7.4875e-002 4.8774e-001 2.8425e-001 2.8946e-003 1.4312e-002 9.9935e-003 5.7248e-005 3.0219e-003 8.4721e-004 4.5088e-005 3.6835e-004 1.3601e-004 9.6171e-008 4.1173e-005 2.6589e-005 1.2297e-006 2.7483e-006 2.9575e-006 4.7612e-007 2.9251e-009 4.8580e-008 1.4248e-008 2.8770e-008 4.5342e-008 8.5819e-009 3.7705e-009 2.7197e-008 1.8821e-008 2.3280e-010 1.2680e-008 5.9825e-009 6.3128e-013 3.5271e-009 5.9130e-009 8.2766e-010 2.1836e-009 4.9810e-009 1.1131e-009 1.3431e-010 1.2370e-009 1.6854e-009 6.9419e-010 8.5297e-011 1.5842e-009 1.4266e-009 8.4661e-011 2.9495e-010 6.6255e-010 4.8862e-010 1.8937e-010 2.4329e-014 3.0438e-010 8.2439e-010 5.5393e-010 2.0039e-011 2.2127e-010 5.2877e-010 3.6959e-010 1.0841e-010 4.5043e-012 2.5954e-011 1.5241e-010 3.2607e-010 3.3359e-010 1.1519e-010 3.7935e-012 1.8565e-010 3.5543e-010 2.6659e-010 7.9761e-011 9.5651e-013 2.2307e-011 6.1827e-011 9.1287e-011 1.1201e-010 1.1142e-010 7.1307e-011 1.5566e-011
          42 3.1143e-026 6.5809e-024 5.5102e-024 2.3219e-023 2.3159e-021 1.4930e-020 1.6357e-020 6.9878e-019 6.8007e-018 1.4782e-017 5.5922e-009 1.3461e-005 4.6043e-009 9.4209e-009 8.2138e-010 1.1009e-008 2.9119e-005 2.6761e-010 4.1451e-009 1.3954e-009 5.9676e-010 2.7531e-005 3.5735e-009 2.4889e-010 4.3103e-009 1.4461e-009 6.4895e-005 1.2742e-009 4.3590e-009 1.4277e-007 4.9611e-007 1.5754e-004 4.8781e-007 4.6586e-006 2.8586e-005 9.4290e-005 8.9814e-008 3.1274e-004 9.6128e-004 2.9497e-003 1.9475e-006 7.2466e-003 1.4797e-002 2.4148e-002 2.5634e-002 1.0874e-003 1.9319e-002 1.3242e-002 1.1105e-003 2.1297e-001 6.0806e-001 2.4403e-002 3.1829e-002 2.9706e-003 3.3676e-003 4.1393e-003 1.5119e-004 4.8474e-004 5.2729e-004 5.5093e-005 2.6756e-005 7.8471e-005 2.1383e-005 1.1522e-008 7.3540e-006 4.3530e-006 2.2037e-007 4.4417e-008 2.0420e-007 5.3660e-008 8.3479e-009 6.2747e-008 8.7284e-009 2.0739e-008 1.9689e-008 1.8061e-008 3.7750e-009 1.8236e-008 2.1973e-008 3.8302e-010 6.4377e-009 1.8098e-009 1.7959e-009 1.7212e-010 6.2398e-009 9.2544e-009 1.2977e-014 4.8652e-009 1.9523e-009 3.1961e-011 6.0912e-011 3.7350e-012 1.5026e-009 3.3931e-009 2.4321e-010 1.9029e-009 2.8819e-009 2.7492e-010 2.1318e-010 1.7090e-010 6.9136e-012 1.1872e-010 8.1697e-010 6.7755e-010 2.0181e-011 1.3980e-009 1.8454e-009 3.4364e-010 1.4475e-010 6.1381e-010 2.9019e-010 2.0354e-011 4.1710e-012 8.9616e-011 2.1192e-010 4.8372e-011 1.3096e-010 7.9770e-010 9.7273e-010 3.1492e-010 1.3442e-011 4.1997e-010 6.1188e-010 2.9898e-010 3.2994e-011
