   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
          12 1.6444e-009 5.2335e-010 5.5614e-010 5.4915e-008 6.2552e-007 8.5158e-006 1.0232e-004 9.8775e-004 7.1646e-003 4.5795e-002 1.7384e-001 1.2611e-001 5.0920e-002 1.8704e-001 3.0904e-001 9.5653e-002 2.6437e-003 6.4844e-004 2.9583e-006 9.7609e-006 8.7729e-006
          13 1.1341e-010 3.2752e-011 5.5678e-012 1.1147e-008 2.3326e-007 2.6470e-006 2.9911e-005 2.9974e-004 2.2732e-003 1.4404e-002 7.6057e-002 1.8018e-001 4.2917e-002 1.0151e-001 1.1286e-001 3.5197e-001 1.1545e-001 5.9534e-004 1.2922e-003 1.5382e-004 4.4541e-006
          14 3.3830e-010 1.5945e-010 6.4887e-011 1.1112e-009 7.1285e-008 9.4298e-007 9.9841e-006 9.5168e-005 7.7865e-004 4.8538e-003 2.7371e-002 1.0938e-001 1.4330e-001 3.1961e-003 1.2573e-001 6.6369e-002 3.9538e-001 1.2100e-001 5.9049e-004 1.1177e-003 5.5837e-004
          15 9.6160e-010 3.1701e-010 2.4318e-010 2.9916e-010 1.5876e-008 3.1880e-007 3.6776e-006 3.2348e-005 2.7916e-004 1.7806e-003 9.8297e-003 4.7992e-002 1.2679e-001 8.1842e-002 4.9914e-003 1.2117e-001 4.2857e-002 4.4916e-001 1.0340e-001 8.2896e-003 3.5692e-006
          16 7.3624e-010 1.2635e-010 2.0032e-010 6.7311e-010 4.0432e-009 9.5681e-008 1.3850e-006 1.2054e-005 1.0465e-004 6.9816e-004 3.8159e-003 1.9116e-002 7.2011e-002 1.1379e-001 2.8172e-002 2.5865e-002 9.8186e-002 3.6558e-002 5.1618e-001 5.7262e-002 2.2452e-002
          17 2.1724e-010 8.2917e-013 3.9439e-011 1.0433e-009 2.5640e-009 3.0495e-008 5.2223e-007 4.9703e-006 4.1382e-005 2.9142e-004 1.6136e-003 7.8124e-003 3.4331e-002 8.6492e-002 7.3920e-002 2.2613e-003 4.4132e-002 6.8457e-002 4.8157e-002 5.8040e-001 4.9840e-003
          18 3.4664e-012 4.8542e-011 3.5484e-012 8.0997e-010 2.7161e-009 1.3819e-008 2.0573e-007 2.2408e-006 1.7316e-005 1.2894e-004 7.2955e-004 3.4310e-003 1.5614e-002 5.1189e-002 7.6771e-002 2.9372e-002 2.8575e-003 4.8617e-002 3.9593e-002 9.3949e-002 5.6720e-001
          19 4.8062e-011 1.0682e-010 4.5122e-011 3.4998e-010 2.4641e-009 8.9016e-009 8.8863e-008 1.0724e-006 7.6596e-006 5.9569e-005 3.4477e-004 1.6119e-003 7.1849e-003 2.7041e-002 5.6068e-002 4.4117e-002 3.4391e-003 1.4236e-002 3.9233e-002 1.4896e-002 2.2470e-001
          20 1.0963e-010 9.9519e-011 6.1150e-011 8.5958e-011 1.6386e-009 6.0394e-009 4.1044e-008 5.1430e-007 3.4709e-006 2.7572e-005 1.6280e-004 7.6917e-004 3.3204e-003 1.3260e-002 3.3269e-002 3.7532e-002 1.1141e-002 1.3249e-003 1.9266e-002 2.2158e-002 2.6225e-005
          21 8.6612e-011 5.4076e-011 3.8788e-011 1.1682e-011 7.5591e-010 3.1423e-009 1.6985e-008 2.1197e-007 1.3920e-006 1.1096e-005 6.6423e-005 3.1806e-004 1.3430e-003 5.4614e-003 1.5138e-002 2.0519e-002 9.4556e-003 9.2314e-006 6.3419e-003 1.1662e-002 6.6631e-003
