   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 1.4682e-001 3.4552e-001 3.1831e-001 1.4764e-001 3.6679e-002 4.7307e-003 2.7298e-004 4.2377e-006 4.8301e-009 9.1407e-009 8.0468e-009 5.3989e-009 1.1518e-010 2.0565e-009 3.0410e-010 2.5728e-010 5.5786e-010 2.8486e-010 3.3508e-011
           1 2.2114e-001 1.1990e-001 1.5454e-002 2.4084e-001 2.7112e-001 1.1074e-001 1.9508e-002 1.3233e-003 1.7846e-005 1.2075e-007 1.8852e-008 6.5304e-009 8.6560e-009 2.4879e-012 2.6893e-009 2.2919e-010 3.0145e-010 4.9179e-010 8.1008e-011
           2 2.0575e-001 2.2596e-003 1.4064e-001 4.9303e-002 6.9624e-002 2.8609e-001 1.9645e-001 4.6284e-002 3.5290e-003 3.2793e-005 1.2795e-006 2.7791e-008 4.3479e-009 1.5545e-008 3.8621e-010 3.3741e-009 1.5148e-009 7.7464e-011 4.0678e-014
           3 1.5465e-001 2.5441e-002 9.3655e-002 2.2239e-002 1.2895e-001 4.8175e-004 2.1729e-001 2.6756e-001 8.2975e-002 6.7222e-003 2.4222e-005 6.4009e-006 6.0900e-009 2.3780e-009 1.4922e-008 8.7585e-010 5.5761e-010 4.6966e-010 5.0285e-011
           4 1.0387e-001 7.0808e-002 1.7617e-002 8.9829e-002 8.3197e-003 1.0989e-001 2.8358e-002 1.2486e-001 3.1160e-001 1.2494e-001 9.9123e-003 8.6272e-008 1.8363e-005 7.1133e-007 1.4620e-009 2.8069e-008 1.1636e-008 1.4461e-009 6.6450e-011
           5 6.5559e-002 9.0619e-002 8.5071e-004 7.2871e-002 2.2431e-002 5.9383e-002 4.5033e-002 8.1282e-002 5.2285e-002 3.3121e-001 1.6697e-001 1.1320e-002 1.4014e-004 2.3523e-005 5.9879e-006 4.3796e-007 2.0754e-009 4.4191e-009 9.8018e-010
           6 4.0041e-002 8.6554e-002 2.0128e-002 2.5863e-002 6.3358e-002 8.6939e-004 8.3313e-002 4.2107e-003 1.1035e-001 1.3243e-002 3.3830e-001 2.0381e-001 9.0553e-003 8.8970e-004 7.0718e-007 1.3396e-005 4.8532e-006 1.1002e-006 9.7244e-008
           7 2.4094e-002 7.1311e-002 4.2098e-002 1.7499e-003 5.7806e-002 1.8980e-002 2.7769e-002 6.1636e-002 4.5830e-003 1.0647e-001 7.4132e-004 3.4830e-001 2.2868e-001 3.2329e-003 2.3991e-003 1.4573e-004 2.8223e-008 3.0955e-006 6.1200e-007
           8 1.4447e-002 5.4059e-002 5.3439e-002 3.0524e-003 2.9309e-002 4.5377e-002 1.3001e-005 5.4298e-002 2.5233e-002 2.6856e-002 8.2829e-002 6.9385e-004 3.7655e-001 2.2947e-001 3.0106e-004 2.7841e-003 9.5758e-004 1.9129e-004 1.5600e-005
           9 8.6953e-003 3.9032e-002 5.4218e-002 1.4924e-002 7.4738e-003 4.5810e-002 1.3738e-002 1.4690e-002 5.3399e-002 3.0355e-003 4.7609e-002 5.5284e-002 1.5799e-003 4.3639e-001 1.8526e-001 1.5753e-002 8.1325e-005 6.9665e-004 1.1798e-004
          10 5.2794e-003 2.7390e-002 4.8583e-002 2.6097e-002 8.9306e-005 2.9852e-002 3.1307e-002 2.1635e-008 3.5452e-002 3.2372e-002 1.4336e-003 5.5706e-002 3.2830e-002 2.2940e-005 5.3026e-001 8.3584e-002 4.6914e-002 7.9726e-003 5.4174e-004
          11 3.2427e-003 1.8910e-002 4.0334e-002 3.2238e-002 2.5357e-003 1.3347e-002 3.4908e-002 8.0320e-003 9.8401e-003 4.0121e-002 1.0888e-002 1.1180e-002 5.1931e-002 1.6874e-002 8.7581e-003 6.0602e-001 2.4229e-004 2.3350e-002 4.0478e-003
          12 2.0200e-003 1.2957e-002 3.1887e-002 3.3336e-002 8.3446e-003 3.4766e-003 2.7537e-002 1.9184e-002 1.2466e-004 2.4915e-002 2.8168e-002 6.9693e-004 2.0950e-002 4.2359e-002 5.4035e-003 7.0768e-002 4.8882e-001 9.2313e-002 4.9691e-003
          13 1.2794e-003 8.8716e-003 2.4442e-002 3.1014e-002 1.3413e-002 1.3209e-004 1.7186e-002 2.3725e-002 2.9790e-003 8.7479e-003 2.8745e-002 1.1994e-002 1.4084e-003 2.4919e-002 3.2834e-002 1.8799e-004 2.4053e-001 8.9508e-002 2.4213e-002
          14 8.1476e-004 6.0200e-003 1.8137e-002 2.6585e-002 1.5978e-002 5.6362e-004 8.6969e-003 2.1556e-002 8.7038e-003 1.0747e-003 1.8859e-002 1.9889e-002 1.9457e-003 6.2848e-003 2.2398e-002 2.9859e-002 3.7285e-002 3.0248e-001 1.9398e-002
          15 5.1954e-004 4.0381e-003 1.3044e-002 2.1294e-002 1.5889e-002 2.1220e-003 3.5642e-003 1.6236e-002 1.1759e-002 1.4112e-004 9.0549e-003 1.8756e-002 7.7424e-003 1.4946e-004 9.5357e-003 1.5418e-002 5.0192e-002 2.0693e-001 1.5312e-003
          16 3.2186e-004 2.6006e-003 8.8536e-003 1.5634e-002 1.3494e-002 3.1314e-003 1.1304e-003 1.0551e-002 1.1151e-002 1.3949e-003 3.2669e-003 1.3088e-002 9.9258e-003 8.5461e-004 2.4030e-003 8.7996e-003 5.1432e-003 1.9112e-001 4.8069e-002
          17 1.8496e-004 1.5358e-003 5.4224e-003 1.0099e-002 9.5739e-003 2.9567e-003 2.6604e-004 5.9632e-003 8.1390e-003 2.0174e-003 9.0290e-004 7.3996e-003 8.0247e-003 1.9875e-003 2.7155e-004 3.7148e-003 5.4216e-003 8.4962e-003 2.4992e-001
          18 8.9692e-005 7.5694e-004 2.7306e-003 5.2460e-003 5.2442e-003 1.8712e-003 4.7917e-005 2.7953e-003 4.4552e-003 1.4857e-003 2.0558e-004 3.3940e-003 4.5302e-003 1.6372e-003 2.6375e-006 1.2793e-003 2.4509e-003 3.7553e-003 3.3726e-001
          19 3.5464e-005 3.0158e-004 1.0989e-003 2.1418e-003 2.1934e-003 8.3297e-004 8.6318e-006 1.0801e-003 1.8546e-003 6.9841e-004 4.7639e-005 1.2897e-003 1.9004e-003 7.9498e-004 4.1680e-006 4.0832e-004 8.9283e-004 8.6480e-004 2.4733e-001
          20 1.8921e-005 1.6143e-004 5.9075e-004 1.1585e-003 1.1986e-003 4.6708e-004 2.8459e-006 5.6976e-004 1.0106e-003 3.9982e-004 1.8966e-005 6.7451e-004 1.0376e-003 4.6014e-004 6.1015e-006 1.9612e-004 4.5768e-004 4.1903e-004 4.0106e-002
          21 1.4103e-005 1.2059e-004 4.4260e-004 8.7159e-004 9.0809e-004 3.6007e-004 1.3928e-006 4.2114e-004 7.6389e-004 3.1236e-004 1.1199e-005 4.9538e-004 7.8505e-004 3.6188e-004 7.3812e-006 1.3532e-004 3.3149e-004 3.0193e-004 9.1418e-003
          22 9.0903e-006 7.7850e-005 2.8632e-004 5.6547e-004 5.9202e-004 2.3758e-004 6.2491e-007 2.6980e-004 4.9715e-004 2.0795e-004 6.0117e-006 3.1586e-004 5.1115e-004 2.4194e-004 6.3059e-006 8.2405e-005 2.0930e-004 1.9173e-004 1.6787e-003
