   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
          14 4.5528e-002 1.6290e-002 1.0673e-002 2.4176e-002 1.0774e-003 2.6025e-002 1.3543e-003 1.9667e-002 1.1289e-002 5.9002e-003 2.3164e-002 1.6284e-003 1.1118e-002 1.9752e-002 5.3619e-003 6.1362e-005 5.1196e-002 1.3627e-002
          15 3.9492e-002 2.1111e-002 4.7481e-003 2.6382e-002 2.3418e-004 2.1544e-002 7.7553e-003 9.1834e-003 1.9707e-002 1.8174e-005 1.8999e-002 1.1419e-002 7.7566e-004 1.4802e-002 1.4153e-002 3.0963e-003 2.4731e-002 2.5467e-002
          16 3.3946e-002 2.4846e-002 1.2756e-003 2.5301e-002 3.1992e-003 1.4200e-002 1.4915e-002 1.8066e-003 2.1101e-002 3.5649e-003 8.6290e-003 1.8406e-002 2.1793e-003 4.3655e-003 1.3246e-002 1.0670e-002 2.1220e-003 3.8378e-002
          17 2.8970e-002 2.7371e-002 2.4980e-005 2.1868e-002 7.9475e-003 7.0796e-003 1.9239e-002 1.0112e-004 1.6074e-002 1.0968e-002 1.1921e-003 1.6608e-002 9.7601e-003 2.9589e-007 5.8143e-003 8.7875e-003 2.3330e-002 2.8912e-002
          18 2.4584e-002 2.8741e-002 5.0634e-004 1.7212e-002 1.2676e-002 2.1579e-003 1.9554e-002 3.0549e-003 8.6394e-003 1.6229e-002 5.1985e-004 9.2791e-003 1.4722e-002 3.3398e-003 4.9739e-004 4.5264e-003 6.2209e-005 5.0027e-002
          19 2.0772e-002 2.9109e-002 2.1559e-003 1.2328e-002 1.6206e-002 9.4256e-005 1.6573e-002 8.0174e-003 2.6679e-003 1.6698e-002 4.8191e-003 2.5234e-003 1.3529e-002 8.9219e-003 8.8608e-004 5.1933e-004 6.7451e-003 3.6670e-002
          20 1.7496e-002 2.8668e-002 4.4512e-003 7.9298e-003 1.8023e-002 5.5822e-004 1.1871e-002 1.2469e-002 8.8989e-005 1.3112e-002 1.0100e-002 2.5508e-006 8.2698e-003 1.1630e-002 4.7042e-003 3.4189e-004 4.5835e-004 4.6050e-002
          21 1.4702e-002 2.7618e-002 6.9683e-003 4.4283e-003 1.8133e-002 2.7112e-003 7.0319e-003 1.4916e-002 8.4014e-004 7.8472e-003 1.3244e-002 1.7207e-003 2.9267e-003 1.0165e-002 8.0076e-003 2.6703e-003 4.5095e-006 4.5321e-002
          22 1.2336e-002 2.6143e-002 9.3985e-003 1.9794e-003 1.6859e-002 5.6139e-003 3.1714e-003 1.5001e-002 3.6824e-003 3.2096e-003 1.3186e-002 5.5074e-003 1.9464e-004 6.2438e-003 8.6235e-003 5.0907e-003 3.2674e-003 3.8681e-002
          23 1.0342e-002 2.4399e-002 1.1542e-002 5.5559e-004 1.4655e-002 8.4791e-003 8.1792e-004 1.3164e-002 7.1005e-003 5.3458e-004 1.0578e-002 8.9673e-003 5.4275e-004 2.3804e-003 6.7240e-003 5.9553e-003 1.7868e-003 4.9037e-002
          24 8.6682e-003 2.2511e-002 1.3288e-002 1.7965e-005 1.1980e-002 1.0780e-002 5.6274e-006 1.0211e-002 9.8997e-003 7.5133e-005 6.8487e-003 1.0645e-002 2.8805e-003 2.5516e-004 3.7818e-003 5.1419e-003 4.1356e-003 3.4064e-002
          25 7.2665e-003 2.0576e-002 1.4595e-002 1.7528e-004 9.2178e-003 1.2251e-002 4.5172e-004 6.9644e-003 1.1436e-002 1.3293e-003 3.3690e-003 1.0251e-002 5.6559e-003 2.2142e-004 1.3010e-003 3.3367e-003 2.1069e-003 4.6404e-002
          26 6.0947e-003 1.8664e-002 1.5466e-002 8.2568e-004 6.6496e-003 1.2841e-002 1.7322e-003 4.0594e-003 1.1584e-002 3.4771e-003 1.0052e-003 8.3132e-003 7.6582e-003 1.6626e-003 9.4595e-005 1.5105e-003 2.0372e-003 3.2410e-002
          27 5.1164e-003 1.6823e-002 1.5938e-002 1.7826e-003 4.4513e-003 1.2641e-002 3.4139e-003 1.8737e-003 1.0575e-002 5.7286e-003 3.6876e-005 5.6910e-003 8.3362e-003 3.6187e-003 2.1268e-004 3.3497e-004 6.3234e-004 4.0104e-002
          28 4.2997e-003 1.5085e-002 1.6059e-002 2.8885e-003 2.7081e-003 1.1822e-002 5.1336e-003 5.4258e-004 8.8140e-003 7.5166e-003 2.9596e-004 3.1764e-003 7.7367e-003 5.2705e-003 1.2218e-003 2.5302e-006 2.3008e-004 3.2139e-002
          29 3.6175e-003 1.3467e-002 1.5884e-002 4.0189e-003 1.4360e-003 1.0577e-002 6.6313e-003 2.0784e-005 6.7291e-003 8.5500e-003 1.3757e-003 1.2921e-003 6.2660e-003 6.1565e-003 2.5385e-003 3.6774e-004 3.1276e-006 3.3189e-002
          30 3.0469e-003 1.1976e-002 1.5470e-002 5.0814e-003 6.0337e-004 9.0957e-003 7.7532e-003 1.5268e-004 4.6787e-003 8.7776e-003 2.8157e-003 2.4954e-004 4.4373e-003 6.1789e-003 3.6724e-003 1.1139e-003 1.4970e-004 3.1904e-002
          31 2.5687e-003 1.0612e-002 1.4864e-002 6.0119e-003 1.5001e-004 7.5364e-003 8.4363e-003 7.3478e-004 2.9106e-003 8.3130e-003 4.2236e-003 8.4501e-006 2.6936e-003 5.4974e-003 4.3401e-003 1.9120e-003 5.4281e-004 2.7511e-002
          32 2.1669e-003 9.3702e-003 1.4112e-002 6.7689e-003 1.1766e-006 6.0225e-003 8.6852e-003 1.5614e-003 1.5569e-003 7.3548e-003 5.3316e-003 3.7513e-004 1.3221e-003 4.3945e-003 4.4686e-003 2.5288e-003 9.2086e-004 3.1035e-002
          33 1.8277e-003 8.2412e-003 1.3246e-002 7.3266e-003 7.7978e-005 4.6392e-003 8.5479e-003 2.4528e-003 6.5245e-004 6.1205e-003 6.0032e-003 1.0965e-003 4.4413e-004 3.1608e-003 4.1360e-003 2.8516e-003 1.2399e-003 2.3582e-002
          34 1.5396e-003 7.2131e-003 1.2290e-002 7.6699e-003 3.0368e-004 3.4382e-003 8.0959e-003 3.2676e-003 1.6083e-004 4.8058e-003 6.2124e-003 1.9294e-003 4.7169e-005 2.0248e-003 3.4975e-003 2.8675e-003 1.4352e-003 2.9697e-002
          35 1.2926e-003 6.2701e-003 1.1257e-002 7.7869e-003 6.0674e-004 2.4428e-003 7.4061e-003 3.9043e-003 1.5376e-006 3.5597e-003 6.0077e-003 2.6785e-003 3.1948e-005 1.1242e-003 2.7221e-003 2.6310e-003 1.4566e-003 2.1496e-002
          36 1.0776e-003 5.3943e-003 1.0146e-002 7.6642e-003 9.2136e-004 1.6552e-003 6.5513e-003 4.2963e-003 7.2018e-005 2.4805e-003 5.4795e-003 3.2109e-003 2.5751e-004 5.0939e-004 1.9533e-003 2.2311e-003 1.3586e-003 2.8601e-002
          37 8.8633e-004 4.5625e-003 8.9396e-003 7.2780e-003 1.1858e-003 1.0618e-003 5.5901e-003 4.4005e-003 2.6325e-004 1.6169e-003 4.7289e-003 3.4500e-003 5.7508e-004 1.6224e-004 1.2884e-003 1.7600e-003 1.1782e-003 2.1543e-002
          38 7.0978e-004 3.7435e-003 7.5972e-003 6.5844e-003 1.3388e-003 6.3845e-004 4.5598e-003 4.1840e-003 4.6902e-004 9.7730e-004 3.8453e-003 3.3600e-003 8.4851e-004 2.0802e-005 7.7542e-004 1.2912e-003 9.4296e-004 2.9122e-002
          39 5.3757e-004 2.8929e-003 6.0430e-003 5.5076e-003 1.3157e-003 3.5421e-004 3.4698e-003 3.6091e-003 5.9043e-004 5.3989e-004 2.8890e-003 2.9244e-003 9.6302e-004 2.1129e-006 4.2038e-004 8.7031e-004 6.8768e-004 2.4963e-002
          40 3.5624e-004 1.9464e-003 4.1547e-003 3.9294e-003 1.0484e-003 1.7395e-004 2.2915e-003 2.6195e-003 5.4126e-004 2.6222e-004 1.8768e-003 2.1236e-003 8.2888e-004 2.2429e-005 1.9831e-004 5.1141e-004 4.3272e-004 3.3850e-002
          41 1.6161e-004 8.9100e-004 1.9265e-003 1.8620e-003 5.2865e-004 6.3566e-005 1.0342e-003 1.2511e-003 2.9263e-004 9.4731e-005 8.3622e-004 1.0121e-003 4.3319e-004 2.1862e-005 6.9707e-005 2.1255e-004 1.8843e-004 3.1505e-002
          42 4.9341e-005 2.7294e-004 5.9293e-004 5.7765e-004 1.6767e-004 1.7765e-005 3.1497e-004 3.8906e-004 9.5013e-005 2.6330e-005 2.5331e-004 3.1433e-004 1.3898e-004 8.3577e-006 1.9129e-005 6.2626e-005 5.6555e-005 1.3320e-002
