   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
          11 4.7494e-010 1.5007e-010 8.0637e-010 3.0190e-009 5.7438e-008 3.1570e-009 1.4941e-007 3.3287e-006 1.4552e-004 3.6583e-003 1.8182e-001 4.2462e-001 2.6500e-001 9.0186e-002 2.9471e-002 4.9397e-003 1.0683e-004 2.4768e-005 3.4800e-007 9.9284e-008 1.7064e-008 5.7045e-010 3.7146e-009
          12 3.4934e-011 4.5350e-010 1.3909e-009 2.3400e-009 9.0293e-009 8.2474e-008 9.0637e-008 1.2219e-010 2.9042e-005 2.9980e-004 1.8166e-002 3.2203e-001 1.1969e-001 2.7410e-001 1.7929e-001 7.4663e-002 1.1554e-002 2.7790e-008 1.0419e-006 7.5364e-006 2.0650e-005 2.2374e-005 1.0406e-005
          13 1.0301e-012 2.0025e-009 4.9033e-009 4.8970e-009 3.3722e-011 1.4755e-007 4.7996e-010 2.6018e-007 3.1959e-006 9.0345e-005 1.1629e-003 7.3960e-002 3.7063e-001 1.2238e-003 1.8205e-001 2.3586e-001 1.2153e-001 1.0574e-002 2.9620e-004 3.6837e-004 5.1843e-004 3.9003e-004 1.5169e-004
          14 9.9559e-014 1.7442e-009 7.9372e-009 1.1226e-008 3.6926e-010 7.1026e-008 7.1887e-008 1.9468e-007 3.0134e-009 2.8429e-005 1.5181e-004 7.4670e-003 1.7790e-001 2.4719e-001 3.2657e-002 9.4186e-002 2.7914e-001 1.4697e-001 2.6533e-003 1.3405e-003 6.7720e-004 1.4140e-004 1.3709e-005
          15 5.4837e-012 4.4915e-010 6.2922e-009 1.4528e-008 7.8658e-010 6.2975e-009 1.2066e-007 6.9118e-009 3.5181e-007 3.4433e-006 7.3686e-005 4.6916e-004 3.5879e-002 2.5666e-001 9.0985e-002 8.0960e-002 5.0393e-002 3.5441e-001 2.8636e-003 1.8507e-004 5.3328e-003 9.2375e-003 5.0277e-003
          16 7.8157e-011 8.4091e-013 2.6686e-009 1.0117e-008 6.2587e-009 7.9389e-010 6.1731e-008 4.0022e-008 1.7391e-007 4.4105e-009 2.8866e-005 8.5618e-005 3.6853e-003 1.0006e-001 2.3521e-001 1.0180e-002 8.4832e-002 8.1040e-002 1.7474e-003 2.7828e-002 7.1744e-002 6.9330e-002 2.9880e-002
          17 2.9582e-010 6.1353e-011 6.0055e-010 3.7759e-009 1.0486e-008 1.2229e-009 1.5086e-008 7.4839e-008 1.0658e-008 3.2530e-007 4.8823e-006 6.0491e-005 2.5278e-004 2.0976e-002 1.6555e-001 1.4057e-001 2.8576e-003 2.3543e-002 2.4354e-002 7.7036e-002 1.0307e-001 6.0166e-002 1.8872e-002
          18 5.8858e-010 1.9044e-011 6.9894e-011 6.2870e-010 9.6403e-009 8.0833e-012 2.7690e-009 5.0590e-008 5.6333e-009 1.8820e-007 9.8039e-008 3.3206e-005 4.7028e-005 2.6468e-003 6.3579e-002 1.7502e-001 5.2109e-002 3.6053e-002 3.2389e-002 6.7025e-002 3.3062e-002 2.7026e-003 3.5129e-005
          19 7.8205e-010 3.2022e-011 1.1895e-011 1.1392e-011 6.4364e-009 1.2190e-009 1.0003e-009 2.6952e-008 1.5475e-008 4.7300e-008 1.6288e-007 1.0211e-005 4.0427e-005 2.2915e-004 1.6416e-002 1.0976e-001 1.2072e-001 2.7637e-002 1.0309e-001 1.1517e-001 3.3477e-002 1.2611e-003 1.6011e-004
          20 7.8808e-010 2.5643e-010 2.3488e-011 1.4766e-011 3.6279e-009 2.1086e-009 7.7020e-010 1.6723e-008 1.6345e-008 7.6905e-009 2.6068e-007 1.5986e-006 3.4572e-005 2.7995e-005 3.1414e-003 4.8368e-002 1.1592e-001 2.9750e-002 2.5718e-001 8.3260e-002 1.2610e-004 1.0584e-002 7.1628e-003
          21 6.4489e-010 5.2496e-010 5.9074e-011 6.3988e-012 1.8673e-009 1.7664e-009 5.1480e-010 1.2232e-008 1.6470e-008 5.8997e-010 1.6886e-007 3.9972e-008 2.0476e-005 1.5948e-005 4.7591e-004 1.7214e-002 7.5682e-002 9.6401e-002 2.6670e-001 4.7116e-003 8.6140e-002 4.9424e-002 1.2354e-002
          22 4.5751e-010 6.5388e-010 8.8916e-011 2.0395e-012 9.2582e-010 1.1145e-009 2.0790e-010 8.9298e-009 1.6920e-008 1.2858e-010 8.0912e-008 6.4601e-008 9.1756e-006 1.7719e-005 6.6281e-005 5.5083e-003 4.0696e-002 4.8214e-002 2.6740e-001 1.3630e-001 1.5257e-002 1.0575e-002 1.3577e-002
          23 2.8880e-010 6.0731e-010 9.0145e-011 2.1945e-011 4.4182e-010 6.3751e-010 3.9158e-011 5.7675e-009 1.5720e-008 1.1721e-009 3.3158e-008 1.4790e-007 3.3620e-006 1.6641e-005 1.1633e-005 1.6904e-003 1.9738e-002 4.4606e-002 3.5984e-002 4.1197e-001 3.9359e-002 2.9914e-002 4.0729e-003
          24 1.7290e-010 4.7826e-010 7.2409e-011 3.9476e-011 2.1111e-010 3.7498e-010 4.9674e-013 3.3779e-009 1.2981e-008 2.1845e-009 1.2924e-008 1.4250e-007 1.1243e-006 1.2849e-005 3.9423e-006 5.5112e-004 9.5190e-003 2.6306e-002 1.2812e-003 6.9673e-002 5.0468e-001 1.3742e-003 1.2491e-002
          25 1.0357e-010 3.4884e-010 5.2034e-011 4.3886e-011 1.0479e-010 2.3657e-010 5.0155e-012 1.9116e-009 9.9186e-009 2.6094e-009 5.1478e-009 1.0844e-007 3.7326e-007 9.0054e-006 2.4032e-006 2.0392e-004 4.8466e-003 1.5761e-002 9.8112e-004 3.7717e-004 9.6426e-002 5.0334e-001 4.5787e-002
          26 6.5121e-011 2.5386e-010 3.6774e-011 4.1028e-011 5.5984e-011 1.6237e-010 1.2822e-011 1.1154e-009 7.4853e-009 2.6167e-009 2.1960e-009 7.8619e-008 1.2891e-007 6.2693e-006 1.9044e-006 8.8046e-005 2.7033e-003 1.0108e-002 5.8234e-004 4.1856e-004 2.0287e-003 2.1055e-001 1.4916e-001
          27 4.2127e-011 1.8360e-010 2.5716e-011 3.4918e-011 3.1354e-011 1.1588e-010 1.6346e-011 6.6547e-010 5.5628e-009 2.3648e-009 9.7938e-010 5.5889e-008 4.4749e-008 4.3491e-006 1.5890e-006 4.2477e-005 1.6002e-003 6.6767e-003 3.7244e-004 4.5192e-004 9.8845e-005 3.2051e-002 3.6275e-001
          28 2.6512e-011 1.2558e-010 1.7038e-011 2.6596e-011 1.7455e-011 7.9880e-011 1.5303e-011 3.8792e-010 3.8793e-009 1.8885e-009 4.3786e-010 3.7503e-008 1.4923e-008 2.8721e-006 1.2377e-006 2.1451e-005 9.4487e-004 4.2740e-003 2.2678e-004 3.8104e-004 1.9665e-004 7.8258e-004 2.6813e-001
          29 1.4737e-011 7.3839e-011 9.7737e-012 1.6717e-011 8.8510e-012 4.7607e-011 1.0725e-011 2.0293e-010 2.3098e-009 1.2266e-009 1.8474e-010 2.1717e-008 4.6439e-009 1.6465e-006 7.9891e-007 1.0281e-005 5.0386e-004 2.4045e-003 1.2124e-004 2.3769e-004 2.0831e-004 1.2311e-004 6.3729e-002
