   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46
          10 1.1872e-008 3.4783e-001 1.6974e-002 2.2903e-008 8.8999e-002 5.5516e-002 2.8132e-005 5.8505e-003 6.3986e-003 1.1353e-003 2.6232e-002 1.8321e-002 3.8812e-003 1.2823e-002 6.2285e-004 2.2083e-002 1.5597e-002 2.2936e-004 3.1309e-003 5.1516e-004 8.9253e-003 5.0826e-002 9.4533e-002 9.7777e-002 6.2586e-002 2.2794e-002 2.3907e-003 1.0170e-003 6.4911e-003 9.5588e-003 8.2991e-003 4.9753e-003 2.0356e-003 4.5470e-004 7.6832e-006 8.6978e-005 2.3779e-004 2.8382e-004 2.3092e-004 1.4247e-004 6.7239e-005 2.2287e-005 3.6383e-006 9.6363e-009 1.6971e-006 3.1310e-006 2.0470e-006
          11 2.0864e-009 1.5450e-001 3.0784e-001 1.3090e-006 1.9116e-002 1.3243e-002 7.5977e-006 5.0833e-002 3.0360e-002 1.1981e-003 2.4153e-003 1.1346e-002 6.8300e-003 8.4741e-003 1.2719e-002 3.0002e-004 1.8454e-002 1.6487e-002 1.2202e-003 2.0346e-003 1.6513e-003 2.2185e-003 2.8119e-002 6.9325e-002 8.9036e-002 7.2479e-002 3.8028e-002 1.0667e-002 3.3713e-004 1.9754e-003 6.3731e-003 8.1440e-003 6.7909e-003 4.1150e-003 1.7901e-003 4.7450e-004 2.8621e-005 3.5907e-005 1.5528e-004 2.2401e-004 2.1579e-004 1.6242e-004 1.0135e-004 5.3415e-005 2.3877e-005 8.9052e-006 2.3442e-006
          12 4.0652e-010 1.5499e-002 3.0640e-001 4.1104e-008 1.8985e-001 4.6845e-002 8.7290e-006 1.5925e-003 2.0702e-002 5.9000e-004 3.1227e-002 4.4931e-003 1.3796e-002 3.5452e-003 6.9500e-003 1.0119e-002 3.1617e-004 1.5252e-002 1.5731e-002 1.9686e-003 1.2426e-003 2.2294e-003 3.0843e-004 1.5254e-002 4.8773e-002 7.4713e-002 7.2675e-002 4.8032e-002 2.0342e-002 3.8266e-003 4.1935e-005 2.8700e-003 6.0675e-003 6.8619e-003 5.4957e-003 3.3468e-003 1.5315e-003 4.6657e-004 5.3521e-005 8.5520e-006 8.5794e-005 1.5232e-004 1.6965e-004 1.4725e-004 1.0740e-004 6.5785e-005 2.6232e-005
          13 3.8630e-010 3.7626e-004 3.5825e-002 3.4979e-008 4.0559e-001 1.2737e-001 1.7829e-006 3.3817e-002 1.5317e-002 3.0598e-003 4.7760e-003 2.0372e-002 1.5930e-004 1.9429e-002 2.0092e-003 7.8913e-003 8.1137e-003 3.8582e-004 1.3254e-002 1.3953e-002 2.1693e-003 7.7898e-004 2.2669e-003 1.3150e-006 8.5457e-003 3.4206e-002 6.0127e-002 6.6654e-002 5.1455e-002 2.7535e-002 8.8231e-003 7.1040e-004 6.6510e-004 3.5169e-003 5.5550e-003 5.6378e-003 4.3299e-003 2.6385e-003 1.2620e-003 4.3596e-004 7.8797e-005 2.3575e-009 3.2265e-005 7.6496e-005 9.4200e-005 8.0561e-005 3.9029e-005
          14 6.7101e-010 3.7573e-004 4.2638e-003 8.5697e-008 3.8915e-002 4.5792e-001 1.7351e-004 1.2629e-001 9.2419e-003 1.3252e-005 3.0716e-002 6.3911e-003 6.9442e-003 4.6760e-003 1.6354e-002 8.0477e-005 9.4004e-003 5.8488e-003 8.4046e-004 1.2231e-002 1.1669e-002 1.8509e-003 6.0704e-004 2.0536e-003 3.8567e-005 5.2680e-003 2.4774e-002 4.7747e-002 5.7703e-002 4.9394e-002 3.0630e-002 1.2828e-002 2.5984e-003 2.9055e-006 1.5588e-003 3.7637e-003 4.7954e-003 4.4395e-003 3.2819e-003 1.9997e-003 1.0006e-003 3.9163e-004 1.0372e-004 9.8518e-006 1.9133e-006 1.2749e-005 1.0860e-005
          15 7.7666e-010 4.0586e-005 1.0744e-003 6.0922e-008 2.0337e-002 1.4373e-002 9.1067e-005 4.4253e-001 1.7774e-001 1.1921e-003 5.0460e-004 3.4626e-002 2.9254e-002 3.2836e-005 4.8710e-003 1.2126e-002 1.3128e-003 8.6604e-003 3.2660e-003 2.0658e-003 1.1310e-002 9.0426e-003 1.1302e-003 6.4556e-004 1.7425e-003 4.8135e-005 3.9378e-003 1.9256e-002 3.8317e-002 4.8398e-002 4.4009e-002 2.9775e-002 1.4477e-002 4.2185e-003 2.3946e-004 5.1471e-004 2.2630e-003 3.5940e-003 3.8713e-003 3.2989e-003 2.3585e-003 1.4441e-003 7.6152e-004 3.4128e-004 1.2688e-004 3.7387e-005 7.5541e-006
          16 5.5250e-010 1.9018e-006 5.9066e-004 1.0076e-010 2.6536e-004 5.1174e-002 2.4596e-005 4.4287e-003 2.8566e-001 2.6779e-002 2.2894e-001 2.3117e-002 2.6687e-002 9.2211e-002 2.1075e-002 4.0542e-004 1.2156e-002 9.0799e-003 4.1172e-003 1.5734e-003 4.7920e-003 9.2140e-003 6.3638e-003 3.1754e-004 7.7659e-004 1.3807e-003 2.2211e-006 3.7557e-003 1.6278e-002 3.1508e-002 3.9633e-002 3.6667e-002 2.5870e-002 1.3563e-002 4.6556e-003 5.7748e-004 1.2990e-004 1.3002e-003 2.5056e-003 3.0282e-003 2.8507e-003 2.2575e-003 1.5621e-003 9.5991e-004 5.2901e-004 2.5678e-004 8.7091e-005
          17 2.4681e-010 4.9797e-006 2.8154e-005 8.5238e-009 2.0994e-003 4.0269e-003 3.0746e-006 5.2062e-002 9.9651e-002 2.5578e-004 5.3703e-002 1.6078e-001 5.9340e-002 5.2669e-002 1.3631e-001 1.1183e-001 1.7225e-002 2.9468e-002 4.0544e-002 8.2480e-004 3.1828e-003 1.3837e-002 3.4041e-003 5.2807e-003 1.1052e-004 5.6330e-004 1.0994e-003 1.4824e-004 4.1279e-003 1.4956e-002 2.5801e-002 3.1006e-002 2.8132e-002 1.9623e-002 1.0477e-002 3.7872e-003 5.6440e-004 4.3830e-005 7.9486e-004 1.6993e-003 2.1879e-003 2.1650e-003 1.8096e-003 1.3313e-003 8.7688e-004 5.0399e-004 1.9409e-004
          18 6.6978e-011 1.7345e-006 5.0215e-006 5.8542e-009 8.1326e-004 5.0936e-004 7.5488e-006 3.1004e-002 4.2192e-004 4.6949e-003 1.5225e-001 4.0172e-002 5.6932e-004 1.6077e-002 8.1688e-003 5.0599e-002 1.4684e-001 7.8005e-002 6.9757e-002 1.1999e-001 4.8388e-002 2.7993e-002 5.8360e-002 4.8440e-003 1.6494e-002 8.6704e-003 8.8606e-004 3.3381e-003 3.1903e-003 2.5028e-003 1.7107e-002 1.6828e-002 2.3954e-002 1.6934e-002 1.2903e-002 5.8172e-003 2.1839e-003 2.3982e-004 5.3660e-005 5.6540e-004 1.1496e-003 1.4226e-003 1.4056e-003 1.1910e-003 8.7769e-004 5.5146e-004 2.2584e-004
          19 1.0269e-011 3.4387e-007 9.0898e-006 1.3965e-009 1.6171e-004 1.1604e-003 3.0955e-006 6.9120e-003 1.2336e-002 3.7387e-003 5.5859e-002 3.4785e-004 2.3610e-002 3.7476e-002 1.2851e-002 2.5196e-002 2.5250e-002 4.2415e-004 5.8700e-003 7.4975e-003 5.2927e-002 6.7122e-002 5.0212e-002 1.1444e-001 6.5829e-002 7.5206e-002 7.7433e-002 4.8096e-002 4.2918e-002 5.1062e-002 8.3420e-003 5.5633e-002 1.2990e-004 4.1325e-002 6.8840e-005 1.8599e-002 6.8260e-005 4.3939e-003 8.8527e-004 2.4431e-004 1.5909e-003 1.1737e-004 1.3818e-003 3.7066e-004 7.1857e-004 3.1723e-004 1.3968e-004
