   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106
          10 4.3641e-009 2.0893e-009 4.0422e-009 8.0263e-010 3.2320e-009 7.8736e-009 2.3687e-041 3.2375e-039 2.0586e-037 8.2868e-036 2.5297e-034 2.4191e-033 5.8850e-033 1.1196e-031 1.7804e-030 2.4160e-029 2.8700e-028 2.1914e-025 3.0047e-027 2.8275e-026 2.4054e-025 1.8709e-024 1.3353e-023 1.2055e-016 9.4940e-023 5.8402e-022 3.4902e-021 2.0351e-020 1.2133e-019 7.1911e-011 3.5551e-019 2.9214e-018 1.7831e-017 1.2702e-016 1.5739e-015 3.4120e-004 3.0900e-013 5.6878e-015 2.7946e-015 1.7291e-015 1.6244e-015 7.2165e-013 3.8937e-004 3.5551e-013 1.2785e-012 7.3639e-012 6.4282e-011 2.1997e-009 1.4684e-002 4.0502e-009 1.8500e-009 2.7650e-009 7.6272e-009 5.1942e-008 2.4399e-003 2.2602e-006 8.8000e-008 6.1145e-008 9.0714e-008 2.7322e-007 4.9199e-006 2.1745e-004 2.0199e-006 5.8346e-007 5.0717e-007 8.1571e-007 2.6744e-006 1.4660e-005 9.2269e-006 2.0176e-006 1.0117e-006 8.6670e-007 1.0507e-006 1.5363e-006 2.0484e-006 1.9349e-006 1.4428e-006 1.0929e-006 9.2993e-007 8.8433e-007 9.0517e-007 9.4811e-007 9.6245e-007 9.0910e-007 7.9170e-007 6.4877e-007 5.1567e-007 4.0718e-007 3.2320e-007 2.5822e-007 2.0684e-007 1.6546e-007 1.3142e-007 1.0253e-007 7.8086e-008 5.8471e-008 4.3390e-008 3.2029e-008 2.3831e-008 1.8042e-008 1.3883e-008 1.0924e-008 8.7525e-009 7.1048e-009 5.8175e-009 4.7294e-009 3.7670e-009
          11 5.8736e-010 1.5452e-009 1.2743e-009 1.1633e-010 5.5233e-009 8.4894e-010 1.5697e-038 1.9208e-036 1.0932e-034 3.9387e-033 1.0738e-031 1.7597e-030 2.2279e-030 3.7752e-029 5.3356e-028 6.4243e-027 6.7532e-026 4.2653e-027 6.2399e-025 5.1660e-024 3.8531e-023 2.6172e-022 1.6347e-021 8.5336e-019 9.3975e-021 5.0543e-020 2.5286e-019 1.1949e-018 5.2843e-018 6.7462e-011 2.4513e-017 9.5588e-017 3.7490e-016 1.4440e-015 5.5423e-015 7.2188e-007 1.3168e-014 7.3181e-014 2.9978e-013 1.4038e-012 9.9501e-012 1.4482e-009 5.5318e-001 4.2214e-011 9.3022e-012 8.8194e-013 6.1666e-012 2.3856e-010 8.3589e-004 1.5405e-011 2.3231e-010 2.0094e-009 1.4779e-008 1.9553e-007 1.3847e-002 1.3735e-005 7.5752e-007 6.7326e-007 1.1761e-006 3.9045e-006 7.3757e-005 3.2872e-003 3.0749e-005 8.8486e-006 7.5942e-006 1.1998e-005 3.8380e-005 2.0434e-004 1.2497e-004 2.5546e-005 1.1439e-005 8.3185e-006 8.1434e-006 9.2641e-006 9.4369e-006 6.7134e-006 3.7046e-006 2.0843e-006 1.3665e-006 1.0669e-006 9.6903e-007 9.7367e-007 1.0148e-006 1.0388e-006 1.0212e-006 9.7320e-007 9.1871e-007 8.7362e-007 8.4191e-007 8.1943e-007 7.9928e-007 7.7635e-007 7.4595e-007 7.0081e-007 6.3880e-007 5.6802e-007 4.9610e-007 4.2641e-007 3.6472e-007 3.1305e-007 2.6913e-007 2.3321e-007 2.0314e-007 1.7742e-007 1.5522e-007 1.3442e-007 1.1412e-007
          12 7.9070e-010 5.0309e-011 1.9635e-009 4.7849e-011 1.1282e-010 4.2890e-008 1.7610e-035 1.9266e-033 9.8068e-032 3.1619e-030 7.7029e-029 1.1586e-027 1.4274e-027 2.1594e-026 2.7218e-025 2.9214e-024 2.7342e-023 1.6594e-022 2.2478e-022 1.6532e-021 1.0942e-020 6.5834e-020 3.6355e-019 1.2313e-019 1.8446e-018 8.7273e-018 3.8307e-017 1.5839e-016 6.1517e-016 4.1724e-012 2.2550e-015 7.8961e-015 2.6229e-014 8.3568e-014 2.5404e-013 5.4328e-006 8.9452e-013 2.2356e-012 6.2128e-012 1.6989e-011 4.5901e-011 1.1008e-010 2.3687e-004 3.5720e-010 1.0299e-009 3.3456e-009 1.4564e-008 2.1790e-007 9.6070e-001 1.4111e-007 1.4275e-008 7.1725e-010 6.6025e-009 1.2542e-007 5.2462e-003 4.3496e-006 2.2292e-008 5.5747e-008 7.0005e-007 6.0994e-006 2.1225e-004 1.1171e-002 1.3579e-004 5.2560e-005 5.5643e-005 1.0197e-004 3.6288e-004 2.0700e-003 1.3241e-003 2.9089e-004 1.4170e-004 1.1318e-004 1.2261e-004 1.5439e-004 1.7257e-004 1.3299e-004 7.7931e-005 4.4772e-005 2.8193e-005 1.9568e-005 1.4549e-005 1.1103e-005 8.2887e-006 5.8414e-006 3.8743e-006 2.4913e-006 1.6224e-006 1.1132e-006 8.2621e-007 6.6976e-007 5.8990e-007 5.5648e-007 5.5089e-007 5.5735e-007 5.6387e-007 5.6685e-007 5.6536e-007 5.5695e-007 5.4532e-007 5.3366e-007 5.1992e-007 5.0690e-007 4.9318e-007 4.7757e-007 4.6020e-007 4.3628e-007 4.0307e-007
          13 1.9819e-009 8.2813e-010 2.0945e-011 2.2586e-010 1.4182e-009 2.6242e-008 1.6020e-032 1.5812e-030 7.2658e-029 2.1167e-027 4.6545e-026 6.4496e-025 7.7854e-025 1.0631e-023 1.2091e-022 1.1712e-021 9.8880e-021 5.4801e-020 7.3336e-020 4.8635e-019 2.9023e-018 1.5735e-017 7.8275e-017 3.0586e-016 3.5753e-016 1.5217e-015 6.0032e-015 2.2282e-014 7.7577e-014 3.5213e-014 2.5509e-013 7.9708e-013 2.3605e-012 6.6925e-012 1.8156e-011 9.9669e-007 4.6720e-011 1.1820e-010 2.8591e-010 6.6849e-010 1.5144e-009 2.9347e-009 7.2932e-003 7.5700e-009 1.5971e-008 3.3371e-008 6.8609e-008 1.2919e-007 5.0659e-003 3.6468e-007 7.5936e-007 1.8289e-006 5.4441e-006 3.0109e-005 9.5119e-001 7.9284e-004 1.2280e-005 1.3068e-006 2.2091e-007 8.9651e-006 2.6598e-004 1.1624e-002 8.3306e-005 6.6248e-006 7.0096e-007 3.4434e-005 3.7412e-004 3.6651e-003 3.1183e-003 9.7041e-004 6.1641e-004 5.8880e-004 7.1686e-004 9.7475e-004 1.1516e-003 9.3268e-004 5.7859e-004 3.5787e-004 2.4823e-004 1.9460e-004 1.6724e-004 1.5013e-004 1.3312e-004 1.1153e-004 8.7105e-005 6.4453e-005 4.6398e-005 3.3161e-005 2.3729e-005 1.6968e-005 1.2043e-005 8.4243e-006 5.7557e-006 3.7876e-006 2.3831e-006 1.4454e-006 8.5557e-007 5.0213e-007 3.0308e-007 1.9644e-007 1.4208e-007 1.1875e-007 1.1450e-007 1.2357e-007 1.4315e-007 1.6921e-007 1.9608e-007
          14 6.7049e-010 2.3885e-010 9.0501e-010 1.2034e-010 5.4034e-011 1.2200e-009 7.2515e-029 6.0768e-027 2.3739e-025 5.8894e-024 1.1017e-022 1.3421e-021 1.5683e-021 1.8240e-020 1.7666e-019 1.4589e-018 1.0502e-017 5.2041e-017 6.6482e-017 3.7645e-016 1.9202e-015 8.9033e-015 3.7917e-014 1.2759e-013 1.4838e-013 5.4156e-013 1.8339e-012 5.8473e-012 1.7507e-011 5.7505e-011 4.9542e-011 1.3334e-010 3.4039e-010 8.3238e-010 1.9484e-009 3.7420e-008 4.3734e-009 9.4807e-009 1.9812e-008 4.0052e-008 7.8770e-008 1.5214e-007 2.8722e-003 2.7813e-007 5.0600e-007 8.9846e-007 1.5584e-006 2.5881e-006 8.3472e-003 4.7830e-006 7.8200e-006 1.2908e-005 2.1110e-005 3.2574e-005 1.2309e-002 1.3328e-004 1.3475e-004 2.4830e-004 5.4571e-004 1.7148e-003 2.4100e-002 9.0950e-001 5.5924e-003 5.8634e-004 5.9421e-005 3.7910e-005 9.6206e-004 8.6992e-003 6.1489e-003 1.1722e-003 2.9626e-004 3.5221e-005 3.3110e-005 4.1829e-004 1.2768e-003 1.8625e-003 1.7563e-003 1.4576e-003 1.2207e-003 1.0601e-003 9.4442e-004 8.3862e-004 7.1511e-004 5.6982e-004 4.2519e-004 3.0653e-004 2.2236e-004 1.6758e-004 1.3328e-004 1.1179e-004 9.7781e-005 8.7884e-005 7.9811e-005 7.1666e-005 6.2570e-005 5.2978e-005 4.3482e-005 3.4437e-005 2.6457e-005 1.9766e-005 1.4247e-005 9.9079e-006 6.5754e-006 4.1137e-006 2.3891e-006 1.2474e-006 5.6308e-007
          15 1.2840e-011 6.9211e-011 2.2716e-010 9.9950e-012 1.1843e-009 1.0068e-008 1.2253e-025 8.8873e-024 3.0074e-022 6.4713e-021 1.0487e-019 1.1391e-018 1.2932e-018 1.3035e-017 1.0937e-016 7.8310e-016 4.8864e-015 2.1913e-014 2.6837e-014 1.3185e-013 5.8409e-013 2.3529e-012 8.7143e-012 2.6659e-011 2.9679e-011 9.4367e-011 2.7871e-010 7.7591e-010 2.0313e-009 5.2921e-009 5.0326e-009 1.1878e-008 2.6633e-008 5.7300e-008 1.1823e-007 4.4809e-007 2.3432e-007 4.4945e-007 8.3256e-007 1.4946e-006 2.6136e-006 4.4407e-006 3.2789e-004 7.3715e-006 1.1976e-005 1.9038e-005 2.9684e-005 4.5829e-005 6.3429e-003 6.7771e-005 1.0098e-004 1.4792e-004 2.1357e-004 3.0064e-004 3.9473e-003 5.2607e-004 6.4284e-004 8.9226e-004 1.2320e-003 1.6362e-003 1.1984e-003 1.7282e-002 6.2258e-003 8.3277e-003 1.4164e-002 3.0215e-002 1.0108e-001 4.8075e-001 2.5051e-001 3.3439e-002 6.6440e-003 9.3073e-004 5.9479e-005 1.8748e-003 4.9770e-003 5.5063e-003 3.4667e-003 1.5832e-003 5.0128e-004 4.5525e-005 6.0001e-005 4.4410e-004 1.0415e-003 1.5939e-003 1.8786e-003 1.8631e-003 1.6561e-003 1.3766e-003 1.0954e-003 8.4298e-004 6.2983e-004 4.5857e-004 3.2612e-004 2.2633e-004 1.5448e-004 1.0625e-004 7.5634e-005 5.6900e-005 4.6242e-005 4.0840e-005 3.8561e-005 3.8337e-005 3.9169e-005 4.0261e-005 4.1049e-005 4.0643e-005 3.8476e-005
          16 5.7007e-010 4.6269e-010 1.5557e-010 1.7497e-010 1.3977e-009 1.4355e-009 3.4474e-022 2.0842e-020 5.8834e-019 1.0574e-017 1.4285e-016 1.3417e-015 1.4685e-015 1.2341e-014 8.6289e-014 5.1523e-013 2.6805e-012 1.0586e-011 1.2288e-011 5.0404e-011 1.8668e-010 6.2929e-010 1.9538e-009 5.3023e-009 5.5877e-009 1.4952e-008 3.7258e-008 8.7750e-008 1.9501e-007 4.5217e-007 4.1155e-007 8.3079e-007 1.6001e-006 2.9706e-006 5.3153e-006 1.0973e-005 9.1816e-006 1.5430e-005 2.5174e-005 4.0005e-005 6.2235e-005 9.4573e-005 5.9745e-005 1.4076e-004 2.0598e-004 2.9575e-004 4.1714e-004 5.7956e-004 1.4932e-003 7.9564e-004 1.0715e-003 1.4257e-003 1.8755e-003 2.4475e-003 7.0052e-003 2.8043e-003 3.8294e-003 4.8037e-003 5.9247e-003 7.1960e-003 8.1616e-003 6.4469e-004 1.0865e-002 1.2686e-002 1.4588e-002 1.5775e-002 1.2284e-002 9.9235e-004 4.2064e-002 5.4352e-002 6.6193e-002 8.6842e-002 1.1963e-001 1.5959e-001 1.6434e-001 1.0246e-001 4.0686e-002 1.1891e-002 2.0791e-003 2.0051e-006 9.0469e-004 2.6362e-003 3.8774e-003 3.9165e-003 2.9220e-003 1.6231e-003 6.1161e-004 9.0931e-005 1.8385e-005 2.6528e-004 6.8620e-004 1.1473e-003 1.5413e-003 1.7825e-003 1.8268e-003 1.7016e-003 1.4666e-003 1.1785e-003 8.9545e-004 6.4935e-004 4.4847e-004 2.9674e-004 1.8735e-004 1.1265e-004 6.4620e-005 3.5315e-005 1.8678e-005
          17 8.4748e-010 4.1142e-010 7.8359e-010 2.0002e-010 1.8311e-010 9.0692e-010 6.6974e-019 3.3723e-017 7.9282e-016 1.1874e-014 1.3331e-013 1.0794e-012 1.1379e-012 7.9355e-012 4.5985e-011 2.2757e-010 9.8037e-010 3.3919e-009 3.7232e-009 1.2651e-008 3.8850e-008 1.0868e-007 2.8054e-007 6.7167e-007 6.6837e-007 1.4941e-006 3.1214e-006 6.1874e-006 1.1631e-005 2.3865e-005 2.0871e-005 3.6040e-005 5.9759e-005 9.6132e-005 1.5008e-004 2.9448e-004 2.2767e-004 3.3811e-004 4.9034e-004 6.9611e-004 9.7164e-004 1.3294e-003 4.2171e-004 1.7860e-003 2.3633e-003 3.0716e-003 3.9231e-003 4.9385e-003 7.3986e-005 6.1136e-003 7.4399e-003 8.9210e-003 1.0537e-002 1.2218e-002 2.0111e-003 1.4378e-002 1.5934e-002 1.7723e-002 1.9466e-002 2.1281e-002 2.4917e-002 4.8119e-003 2.0076e-002 2.1648e-002 2.1555e-002 2.0131e-002 1.5317e-002 5.7001e-004 1.3351e-002 1.6513e-002 1.1929e-002 5.6605e-003 2.9449e-004 6.2205e-003 4.0862e-002 8.3666e-002 9.7573e-002 9.2853e-002 8.3653e-002 7.3414e-002 6.1747e-002 4.7752e-002 3.1969e-002 1.7261e-002 6.8695e-003 1.6176e-003 4.7496e-005 2.8521e-004 1.0473e-003 1.6747e-003 1.9160e-003 1.7643e-003 1.3388e-003 8.0529e-004 3.3931e-004 6.2884e-005 4.7123e-006 1.2571e-004 3.5347e-004 6.1851e-004 8.6279e-004 1.0535e-003 1.1709e-003 1.2081e-003 1.1728e-003 1.0687e-003 9.1260e-004
          18 5.5301e-010 1.2750e-010 7.4388e-010 9.5636e-011 8.4491e-011 2.5493e-009 1.3302e-014 4.6096e-013 7.4563e-012 7.6916e-011 5.9181e-010 3.5409e-009 3.4585e-009 1.6523e-008 6.5580e-008 2.2316e-007 6.6327e-007 1.7760e-006 1.7514e-006 4.1723e-006 9.0994e-006 1.8337e-005 3.4722e-005 6.8008e-005 6.1902e-005 1.0586e-004 1.7310e-004 2.7475e-004 4.2272e-004 7.5590e-004 6.3306e-004 9.2809e-004 1.3248e-003 1.8543e-003 2.5389e-003 4.4273e-003 3.3957e-003 4.4606e-003 5.7321e-003 7.2145e-003 8.9269e-003 1.0822e-002 5.7517e-003 1.2870e-002 1.5059e-002 1.7287e-002 1.9470e-002 2.1572e-002 3.6877e-006 2.3461e-002 2.5008e-002 2.6178e-002 2.6892e-002 2.7040e-002 8.9588e-004 2.6256e-002 2.5454e-002 2.3840e-002 2.1621e-002 1.8801e-002 1.3870e-002 5.4576e-003 1.4788e-002 1.0917e-002 7.6199e-003 4.5770e-003 1.7065e-003 1.2497e-004 1.7224e-003 3.7255e-004 5.0165e-005 1.1923e-003 3.8718e-003 6.8903e-003 5.9762e-003 1.1508e-003 5.9211e-004 6.1666e-003 1.6310e-002 3.0367e-002 4.7566e-002 6.5115e-002 7.7281e-002 7.8375e-002 6.8208e-002 5.2215e-002 3.6143e-002 2.2946e-002 1.3260e-002 6.7317e-003 2.7668e-003 7.3775e-004 3.5407e-005 1.1554e-004 5.0898e-004 8.7488e-004 1.0487e-003 1.0037e-003 8.0724e-004 5.4854e-004 2.9953e-004 1.1362e-004 1.4910e-005 7.4515e-006 7.7975e-005 1.9947e-004 3.3354e-004
          19 1.9787e-010 4.0723e-012 3.2343e-010 2.5420e-011 3.5528e-010 1.4710e-009 4.8628e-010 9.0672e-009 7.8872e-008 4.3955e-007 1.8247e-006 6.7211e-006 5.8185e-006 1.5487e-005 3.5229e-005 7.1694e-005 1.3376e-004 2.6713e-004 2.3470e-004 3.9269e-004 6.3403e-004 9.8777e-004 1.4965e-003 2.5527e-003 2.1869e-003 3.1165e-003 4.2918e-003 5.7719e-003 7.5536e-003 1.1976e-002 9.6399e-003 1.2057e-002 1.4689e-002 1.7548e-002 2.0504e-002 3.0985e-002 2.3387e-002 2.6174e-002 2.8621e-002 3.0588e-002 3.2048e-002 3.2771e-002 1.4896e-002 3.2701e-002 3.1892e-002 3.0254e-002 2.7853e-002 2.4880e-002 8.3060e-005 2.1439e-002 1.7694e-002 1.3907e-002 1.0280e-002 6.9833e-003 7.8450e-005 4.2564e-003 2.1043e-003 7.0493e-004 5.5448e-005 1.2012e-004 6.9982e-004 4.0515e-004 2.2972e-003 3.9562e-003 5.9756e-003 8.3231e-003 1.1216e-002 8.4576e-003 3.8721e-004 5.1280e-003 6.3700e-003 5.5711e-003 3.2097e-003 4.2346e-004 1.0237e-003 5.6713e-003 7.9175e-003 6.4701e-003 3.4749e-003 7.5294e-004 1.8602e-004 3.9560e-003 1.3306e-002 2.6406e-002 3.8712e-002 4.6592e-002 4.9346e-002 4.8057e-002 4.4001e-002 3.8110e-002 3.1135e-002 2.3840e-002 1.6880e-002 1.0759e-002 5.9623e-003 2.7376e-003 9.1903e-004 1.4165e-004 6.5117e-006 1.7561e-004 4.2104e-004 6.1556e-004 7.0483e-004 6.8281e-004 5.7562e-004 4.1863e-004 2.5605e-004
          20 3.5472e-011 1.2813e-011 7.0472e-011 4.2426e-012 3.2515e-010 4.0768e-010 1.3120e-005 6.8444e-005 1.8739e-004 3.9457e-004 7.5097e-004 1.6923e-003 1.3142e-003 2.1892e-003 3.3999e-003 5.0283e-003 7.1083e-003 1.1882e-002 9.7088e-003 1.2794e-002 1.6345e-002 2.0175e-002 2.4290e-002 3.5479e-002 2.8317e-002 3.2322e-002 3.5745e-002 3.8623e-002 4.0574e-002 5.4443e-002 4.1443e-002 4.1310e-002 3.9857e-002 3.7370e-002 3.3877e-002 4.0226e-002 2.9512e-002 2.4710e-002 1.9656e-002 1.4687e-002 1.0155e-002 6.2647e-003 2.8267e-003 3.2318e-003 1.1872e-003 1.5378e-004 7.7435e-005 8.2260e-004 2.7586e-005 2.1924e-003 3.9447e-003 5.8354e-003 7.6257e-003 9.0895e-003 3.8170e-006 1.0071e-002 1.0506e-002 1.0335e-002 9.5961e-003 8.4094e-003 6.9635e-003 3.7440e-005 4.8374e-003 3.2253e-003 1.6590e-003 4.2086e-004 1.1896e-004 5.1407e-003 3.6691e-003 2.0821e-004 1.2503e-004 9.1487e-004 1.9729e-003 2.3968e-003 1.1598e-003 1.0781e-006 9.7703e-004 2.8254e-003 4.2725e-003 4.7400e-003 3.9524e-003 2.1073e-003 3.1309e-004 3.4708e-004 3.2561e-003 8.4925e-003 1.4716e-002 2.0797e-002 2.6002e-002 2.9776e-002 3.1683e-002 3.1554e-002 2.9445e-002 2.5517e-002 2.0365e-002 1.4993e-002 1.0160e-002 6.2570e-003 3.4570e-003 1.6483e-003 6.1118e-004 1.2954e-004 2.5402e-007 6.3244e-005 1.9908e-004 3.2509e-004 3.9297e-004
          21 2.0346e-012 2.2800e-011 6.7464e-012 5.2069e-013 1.5868e-010 6.8695e-011 1.8575e-002 1.6220e-002 2.8049e-002 3.1529e-002 4.1681e-002 6.6500e-002 4.5850e-002 5.2831e-002 5.5519e-002 5.8204e-002 5.8035e-002 7.6091e-002 5.6248e-002 5.2664e-002 4.7477e-002 4.1109e-002 3.4192e-002 3.8178e-002 2.6798e-002 1.9865e-002 1.3511e-002 8.2034e-003 4.1635e-003 2.6782e-003 1.4994e-003 1.8937e-004 9.6727e-005 9.8887e-004 2.5652e-003 5.7620e-003 4.4965e-003 6.4763e-003 8.1920e-003 9.4274e-003 1.0085e-002 1.0075e-002 4.7413e-003 9.4332e-003 8.2943e-003 6.7959e-003 5.1302e-003 3.5001e-003 1.9355e-006 2.0634e-003 9.5414e-004 2.5935e-004 2.3462e-006 1.5399e-004 7.7260e-006 6.3641e-004 1.3568e-003 2.1818e-003 2.9880e-003 3.6780e-003 4.2476e-003 7.7957e-005 4.0216e-003 3.9752e-003 3.5027e-003 2.6328e-003 1.1416e-003 5.1649e-004 3.8890e-003 2.2769e-003 1.0283e-003 2.6402e-004 1.1370e-006 3.5603e-004 9.1110e-004 6.7235e-004 1.0708e-004 5.1722e-005 5.3113e-004 1.3050e-003 2.0404e-003 2.3195e-003 1.8453e-003 8.4197e-004 7.1988e-005 2.2705e-004 1.5007e-003 3.7196e-003 6.5777e-003 9.7027e-003 1.2662e-002 1.5045e-002 1.6503e-002 1.6710e-002 1.5588e-002 1.3505e-002 1.0938e-002 8.2729e-003 5.8773e-003 3.9176e-003 2.4097e-003 1.3433e-003 6.4531e-004 2.4033e-004 4.9907e-005 2.8216e-008 2.5459e-005
