   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          14 1.8991e-003 1.2902e-002 3.3215e-002 3.5858e-002 9.1540e-003 3.6799e-003 2.7914e-002 1.5941e-002 1.2976e-003 2.7770e-002 1.5673e-002 3.1796e-003 3.3631e-002 1.0731e-002 1.1244e-002 4.2304e-002 4.1225e-003 3.0093e-002 4.8658e-002 2.6141e-002 5.2456e-001 2.8040e-002 4.2829e-002 6.7518e-003 2.4278e-004 1.1348e-005
          15 1.2121e-003 9.0035e-003 2.6295e-002 3.5020e-002 1.5838e-002 1.0082e-004 1.8727e-002 2.3440e-002 1.2287e-003 1.4080e-002 2.5960e-002 1.7011e-003 1.6171e-002 2.8101e-002 7.7103e-004 2.3091e-002 3.2062e-002 2.1579e-004 3.3619e-002 3.2172e-002 7.3528e-002 5.2207e-001 3.1703e-003 2.6339e-002 1.8733e-002 6.0126e-003
          16 7.8117e-004 6.2668e-003 2.0344e-002 3.1966e-002 2.0748e-002 1.0556e-003 9.7006e-003 2.4348e-002 7.6829e-003 3.3585e-003 2.4012e-002 1.1886e-002 1.9628e-003 2.5622e-002 1.4581e-002 1.7544e-003 2.9507e-002 2.0260e-002 4.9192e-004 3.4134e-002 1.4337e-002 1.7474e-001 3.7893e-001 9.1182e-002 1.2081e-003 1.3288e-003
          17 5.0970e-004 4.3706e-003 1.5518e-002 2.7867e-002 2.3331e-002 4.2829e-003 3.4993e-003 2.0335e-002 1.4272e-002 3.8838e-008 1.4996e-002 1.9764e-002 1.0521e-003 1.1900e-002 2.3858e-002 3.4209e-003 9.0066e-003 2.8854e-002 1.0782e-002 2.0639e-003 3.3972e-002 7.7579e-004 3.2638e-001 1.0636e-001 1.4566e-001 4.8140e-002
          18 3.3729e-004 3.0652e-003 1.1748e-002 2.3550e-002 2.3867e-002 7.9532e-003 5.3634e-004 1.4370e-002 1.7718e-002 2.1554e-003 6.1918e-003 2.0187e-002 7.5961e-003 1.9351e-003 1.9798e-002 1.4171e-002 1.6187e-005 1.6133e-002 2.3415e-002 4.8642e-003 2.9348e-003 3.8622e-002 1.4889e-002 3.9224e-001 1.3431e-002 7.7844e-003
          19 2.2475e-004 2.1489e-003 8.7934e-003 1.9316e-002 2.2714e-002 1.0891e-002 5.2311e-005 8.6442e-003 1.7542e-002 6.2170e-003 1.1809e-003 1.5199e-002 1.3502e-002 2.3406e-004 1.0015e-002 1.8791e-002 4.4306e-003 3.0994e-003 1.9179e-002 1.6376e-002 1.8030e-003 1.9877e-003 6.1448e-002 9.7102e-002 1.6167e-001 9.8327e-002
          20 1.5133e-004 1.5121e-003 6.5430e-003 1.5508e-002 2.0512e-002 1.2604e-002 9.4946e-004 4.3887e-003 1.4973e-002 9.4936e-003 1.2155e-005 8.9600e-003 1.5241e-002 3.4379e-003 2.7047e-003 1.5510e-002 1.1091e-002 1.1880e-004 8.1809e-003 1.7759e-002 1.0226e-002 4.7978e-004 3.1550e-005 1.3566e-001 1.5769e-001 4.5734e-003
          21 1.0256e-004 1.0645e-003 4.8291e-003 1.2191e-002 1.7716e-002 1.3028e-002 2.2569e-003 1.7833e-003 1.1442e-002 1.0915e-002 1.0177e-003 4.0992e-003 1.3378e-002 7.0758e-003 7.8982e-005 9.2437e-003 1.3450e-002 3.3053e-003 1.3399e-003 1.1267e-002 1.3692e-002 5.7643e-003 1.3950e-005 9.0903e-003 2.8494e-001 7.9096e-003
          22 6.9543e-005 7.4528e-004 3.5166e-003 9.3467e-003 1.4636e-002 1.2293e-002 3.3063e-003 5.0629e-004 7.9983e-003 1.0532e-002 2.5086e-003 1.3423e-003 9.8914e-003 8.8148e-003 5.2882e-004 4.0870e-003 1.1588e-002 6.6638e-003 4.8244e-005 4.6930e-003 1.0990e-002 9.0389e-003 3.0403e-003 1.0653e-003 9.9172e-002 1.8538e-001
          23 4.6549e-005 5.1206e-004 2.4939e-003 6.9056e-003 1.1462e-002 1.0624e-002 3.7433e-003 6.0618e-005 5.1708e-003 8.9082e-003 3.4430e-003 2.3442e-004 6.4157e-003 8.4316e-003 1.7684e-003 1.2654e-003 8.0388e-003 7.6451e-003 1.1991e-003 1.1654e-003 6.5830e-003 8.3668e-003 4.9718e-003 2.0571e-003 2.3673e-002 2.8695e-001
          24 3.0176e-005 3.3871e-004 1.6901e-003 4.8275e-003 8.3685e-003 8.3284e-003 3.4898e-003 2.9287e-006 3.1136e-003 6.7067e-003 3.4807e-003 1.3295e-006 3.7519e-003 6.7157e-003 2.4336e-003 2.2289e-004 4.7872e-003 6.5484e-003 2.1972e-003 9.1271e-005 3.2102e-003 5.9213e-003 4.8090e-003 2.2668e-003 5.5019e-003 2.1854e-001
          25 1.8366e-005 2.0911e-004 1.0615e-003 3.0986e-003 5.5358e-003 5.7805e-003 2.7013e-003 4.0711e-005 1.7423e-003 4.4648e-003 2.7852e-003 3.7892e-005 2.0112e-003 4.5706e-003 2.2350e-003 7.4414e-006 2.5461e-003 4.5670e-003 2.2132e-003 1.6087e-005 1.3610e-003 3.5056e-003 3.5421e-003 2.0650e-003 5.6701e-004 8.7942e-002
          26 1.0140e-005 1.1649e-004 5.9774e-004 1.7689e-003 3.2199e-003 3.4627e-003 1.7250e-003 5.3610e-005 8.9711e-004 2.5898e-003 1.8010e-003 6.6600e-005 9.9525e-004 2.6686e-003 1.5420e-003 6.5473e-006 1.2399e-003 2.6795e-003 1.5791e-003 7.6714e-005 5.3773e-004 1.8215e-003 2.1145e-003 1.4154e-003 5.8164e-004 5.7458e-003
          27 5.1041e-006 5.8935e-005 3.0421e-004 9.0703e-004 1.6682e-003 1.8230e-003 9.3960e-004 3.9248e-005 4.3161e-004 1.3366e-003 9.8531e-004 5.2834e-005 4.6592e-004 1.3789e-003 8.6941e-004 1.3784e-005 5.7260e-004 1.3834e-003 9.0151e-004 7.3418e-005 2.1334e-004 8.7229e-004 1.0953e-003 7.8523e-004 3.7465e-004 3.2850e-004
          28 2.9727e-006 3.4415e-005 1.7820e-004 5.3346e-004 9.8650e-004 1.0872e-003 5.7031e-004 2.7312e-005 2.4490e-004 7.8824e-004 5.9903e-004 3.7945e-005 2.6011e-004 8.1308e-004 5.3626e-004 1.3107e-005 3.1686e-004 8.1460e-004 5.5890e-004 5.6347e-005 1.0734e-004 4.9226e-004 6.4494e-004 4.7836e-004 2.3884e-004 9.5920e-005
          29 2.4018e-006 2.7859e-005 1.4458e-004 4.3403e-004 8.0573e-004 8.9329e-004 4.7444e-004 2.4871e-005 1.9405e-004 6.4236e-004 4.9877e-004 3.5221e-005 2.0355e-004 6.6235e-004 4.5086e-004 1.4177e-005 2.4624e-004 6.6262e-004 4.7130e-004 5.4339e-005 7.7345e-005 3.8802e-004 5.2421e-004 3.9804e-004 2.0337e-004 5.9190e-005
          30 1.8773e-006 2.1809e-005 1.1339e-004 3.4118e-004 6.3535e-004 7.0780e-004 3.7970e-004 2.1341e-005 1.4921e-004 5.0551e-004 3.9938e-004 3.0642e-005 1.5486e-004 5.2098e-004 3.6375e-004 1.3688e-005 1.8617e-004 5.2043e-004 3.8103e-004 4.8554e-005 5.4692e-005 2.9684e-004 4.1128e-004 3.1818e-004 1.6503e-004 4.7824e-005
          31 1.3785e-006 1.6032e-005 8.3473e-005 2.5161e-004 4.6968e-004 5.2517e-004 2.8388e-004 1.6796e-005 1.0815e-004 3.7307e-004 2.9868e-004 2.4351e-005 1.1129e-004 3.8430e-004 2.7355e-004 1.1669e-005 1.3312e-004 3.8341e-004 2.8694e-004 3.9295e-005 3.7006e-005 2.1420e-004 3.0266e-004 2.3748e-004 1.2444e-004 3.8739e-005
          32 9.5007e-007 1.1059e-005 5.7638e-005 1.7395e-004 3.2528e-004 3.6468e-004 1.9819e-004 1.2154e-005 7.3830e-005 2.5805e-004 2.0856e-004 1.7735e-005 7.5501e-005 2.6571e-004 1.9176e-004 8.8997e-006 8.9967e-005 2.6482e-004 2.0132e-004 2.8965e-005 2.3984e-005 1.4572e-004 2.0886e-004 1.6553e-004 8.7340e-005 2.8799e-005
          33 6.2076e-007 7.2300e-006 3.7706e-005 1.1390e-004 2.1323e-004 2.3948e-004 1.3063e-004 8.2024e-006 4.7925e-005 1.6901e-004 1.3747e-004 1.2020e-005 4.8798e-005 1.7397e-004 1.2672e-004 6.2105e-006 5.7993e-005 1.7326e-004 1.3311e-004 1.9780e-005 1.5011e-005 9.4360e-005 1.3655e-004 1.0896e-004 5.7754e-005 1.9715e-005
