   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46
          13 2.4147e-035 2.1379e-023 3.2624e-021 6.0189e-034 3.2180e-019 1.3196e-017 9.7329e-022 4.6407e-016 1.1925e-014 2.0995e-015 2.6710e-013 2.5443e-012 6.6825e-012 6.6060e-011 4.4920e-010 2.9600e-009 1.7372e-008 1.0066e-007 5.5028e-007 2.7828e-006 1.2571e-005 5.3557e-005 2.0732e-004 7.0694e-004 2.1706e-003 5.8296e-003 1.3513e-002 2.6328e-002 4.1569e-002 4.9918e-002 4.0053e-002 1.4680e-002 9.2879e-006 1.6480e-002 3.5114e-002 1.6700e-002 6.2223e-004 2.6318e-002 2.2041e-002 6.9924e-004 3.0038e-002 6.4369e-003 2.0028e-002 8.5566e-003 3.4695e-002 3.3763e-002 5.0348e-002
          14 1.0781e-025 5.4062e-023 8.4035e-021 3.6046e-024 3.9460e-019 1.8321e-017 8.2526e-022 6.2445e-016 1.5999e-014 2.8199e-015 3.5506e-013 3.3600e-012 8.8140e-012 8.6548e-011 5.8530e-010 3.8279e-009 2.2337e-008 1.2859e-007 6.9770e-007 3.5002e-006 1.5695e-005 6.6280e-005 2.5408e-004 8.5812e-004 2.6051e-003 6.9108e-003 1.5794e-002 3.0254e-002 4.6763e-002 5.4543e-002 4.1747e-002 1.3606e-002 2.4522e-004 2.0576e-002 3.8293e-002 1.5320e-002 1.7203e-003 3.0914e-002 2.0891e-002 2.0538e-003 3.3752e-002 4.3190e-003 2.4970e-002 6.2133e-003 3.8728e-002 1.7891e-002 1.8662e-002
          15 7.8391e-036 2.1288e-022 3.0056e-020 4.6859e-032 2.7214e-018 1.0508e-016 8.7315e-021 3.4417e-015 8.2124e-014 1.4598e-014 1.6901e-012 1.5040e-011 3.9007e-011 3.6049e-010 2.3196e-009 1.4177e-008 7.8502e-008 4.2587e-007 2.1584e-006 1.0068e-005 4.2183e-005 1.6440e-004 5.7656e-004 1.7815e-003 4.8724e-003 1.1514e-002 2.2992e-002 3.7374e-002 4.6700e-002 3.9915e-002 1.6989e-002 2.0335e-004 1.2084e-002 3.1961e-002 1.9310e-002 1.1063e-007 2.0218e-002 2.4445e-002 8.3998e-005 2.2991e-002 1.3482e-002 8.3965e-003 2.0641e-002 6.3030e-003 7.2195e-003 7.2868e-002 6.0715e-002
          16 5.4026e-035 1.8357e-021 2.3959e-019 5.5772e-031 1.9916e-017 7.2397e-016 6.7639e-020 2.2091e-014 4.8971e-013 8.7774e-014 9.2681e-012 7.7103e-011 1.9717e-010 1.7053e-009 1.0382e-008 5.8930e-008 3.0779e-007 1.5629e-006 7.3464e-006 3.1626e-005 1.2268e-004 4.3703e-004 1.3877e-003 3.8673e-003 9.3792e-003 1.9320e-002 3.2697e-002 4.3057e-002 3.9936e-002 2.0216e-002 1.3275e-003 7.4080e-003 2.7832e-002 2.2399e-002 8.6685e-004 1.3382e-002 2.5869e-002 2.2177e-003 1.4536e-002 1.9888e-002 1.1473e-003 2.4381e-002 1.1622e-005 2.1959e-002 1.1735e-003 6.5030e-004 1.4405e-001
          17 9.1151e-034 1.4031e-020 1.6917e-018 6.2591e-030 1.2915e-016 4.4204e-015 4.6314e-019 1.2572e-013 2.5909e-012 4.6763e-013 4.5148e-011 3.5145e-010 8.8492e-010 7.1718e-009 4.1310e-008 2.1815e-007 1.0745e-006 5.1069e-006 2.2274e-005 8.8545e-005 3.1749e-004 1.0328e-003 2.9661e-003 7.4162e-003 1.5848e-002 2.8105e-002 3.9397e-002 4.0064e-002 2.4263e-002 3.8494e-003 3.3010e-003 2.2690e-002 2.5251e-002 3.8740e-003 6.8079e-003 2.5235e-002 7.1873e-003 6.4168e-003 2.3236e-002 6.6654e-004 1.9238e-002 5.9509e-003 1.5018e-002 3.6498e-003 1.8854e-002 8.5938e-004 6.9240e-002
          18 3.4944e-032 9.5430e-020 1.0615e-017 6.9142e-029 7.4445e-016 2.3988e-014 2.8118e-018 6.3612e-013 1.2193e-011 2.2130e-012 1.9583e-010 1.4276e-009 3.5338e-009 2.6870e-008 1.4641e-007 7.2035e-007 3.3451e-006 1.4876e-005 6.0215e-005 2.2106e-004 7.3119e-004 2.1684e-003 5.6173e-003 1.2517e-002 2.3345e-002 3.4999e-002 3.9189e-002 2.8147e-002 7.8346e-003 6.0699e-004 1.6298e-002 2.6271e-002 8.8676e-003 1.8161e-003 2.1275e-002 1.3635e-002 9.8369e-004 2.1154e-002 6.3245e-003 9.1841e-003 1.5659e-002 3.2080e-003 1.5948e-002 5.0132e-003 5.2943e-003 2.6234e-002 4.2852e-002
          19 1.6240e-028 5.9329e-019 6.0357e-017 8.7788e-027 3.8938e-015 1.1810e-013 1.5445e-017 2.9216e-012 5.2119e-011 9.4994e-012 7.7253e-010 5.2786e-009 1.2827e-008 9.1628e-008 4.7226e-007 2.1683e-006 9.4902e-006 3.9482e-005 1.4834e-004 5.0288e-004 1.5311e-003 4.1296e-003 9.6143e-003 1.8939e-002 3.0418e-002 3.7541e-002 3.1594e-002 1.3115e-002 1.1779e-004 9.6752e-003 2.4859e-002 1.4928e-002 3.1863e-006 1.4632e-002 1.9206e-002 4.5672e-004 1.4319e-002 1.4302e-002 1.3273e-003 1.9634e-002 4.8570e-004 1.7411e-002 6.8866e-004 1.5998e-002 1.2866e-003 5.3166e-004 9.4899e-002
          20 2.4650e-020 1.0168e-015 3.4383e-015 7.9171e-019 9.1396e-017 1.7899e-013 6.4063e-017 3.1987e-012 5.9901e-011 1.0859e-011 8.7914e-010 5.9798e-009 1.4536e-008 1.0344e-007 5.3150e-007 2.4312e-006 1.0608e-005 4.3970e-005 1.6453e-004 5.5539e-004 1.6833e-003 4.5165e-003 1.0453e-002 2.0449e-002 3.2562e-002 3.9727e-002 3.2837e-002 1.3088e-002 4.6541e-005 1.0943e-002 2.6435e-002 1.4953e-002 1.1678e-005 1.6234e-002 1.9665e-002 2.6024e-004 1.5931e-002 1.4228e-002 1.9018e-003 2.0651e-002 2.5439e-004 1.8749e-002 4.0730e-004 1.6876e-002 1.8513e-003 5.6658e-004 6.9977e-002
          21 7.6062e-030 3.2953e-018 3.1115e-016 1.9945e-027 1.8422e-014 5.2607e-013 7.6571e-017 1.2144e-011 2.0177e-010 3.6874e-011 2.7632e-009 1.7713e-008 4.2188e-008 2.8349e-007 1.3820e-006 5.9293e-006 2.4452e-005 9.5129e-005 3.3168e-004 1.0378e-003 2.9007e-003 7.0926e-003 1.4758e-002 2.5426e-002 3.4483e-002 3.3586e-002 1.8855e-002 2.2225e-003 3.9336e-003 2.0392e-002 2.0068e-002 2.2109e-003 6.9605e-003 2.0917e-002 5.0831e-003 5.7602e-003 1.8954e-002 8.1429e-004 1.4270e-002 7.9128e-003 7.4227e-003 1.0502e-002 7.0093e-003 5.3785e-003 1.2076e-002 3.0575e-005 3.9958e-002
          22 3.1478e-029 1.7064e-017 1.4790e-015 1.6934e-026 8.0473e-014 2.1631e-012 3.4939e-016 4.6617e-011 7.2176e-010 1.3206e-010 9.1438e-009 5.5038e-008 1.2829e-007 8.1194e-007 3.7430e-006 1.5027e-005 5.8366e-005 2.1223e-004 6.8638e-004 1.9800e-003 5.0646e-003 1.1178e-002 2.0629e-002 3.0631e-002 3.4066e-002 2.4323e-002 6.7324e-003 5.2285e-004 1.3931e-002 2.2514e-002 7.8075e-003 1.3411e-003 1.7652e-002 1.2304e-002 4.1768e-004 1.6928e-002 7.3136e-003 4.8976e-003 1.5908e-002 1.5381e-004 1.6322e-002 2.4841e-005 1.4800e-002 9.6632e-004 7.0506e-003 1.2096e-002 2.3334e-002
          23 3.1693e-028 8.1358e-017 6.4549e-015 9.7092e-026 3.2278e-013 8.1655e-012 1.4594e-015 1.6436e-010 2.3732e-009 4.3406e-010 2.7848e-008 1.5754e-007 3.5882e-007 2.1419e-006 9.3366e-006 3.5120e-005 1.2841e-004 4.3612e-004 1.3075e-003 3.4720e-003 8.0972e-003 1.6039e-002 2.5982e-002 3.2582e-002 2.8357e-002 1.2765e-002 3.5923e-004 6.9964e-003 2.0872e-002 1.4491e-002 2.1899e-004 1.0497e-002 1.7640e-002 1.4451e-003 9.2964e-003 1.4799e-002 1.3898e-005 1.5346e-002 3.8684e-003 9.5099e-003 7.3375e-003 7.5381e-003 5.0748e-003 1.0533e-002 4.6043e-009 3.3618e-003 5.5138e-002
          24 7.3031e-027 3.6415e-016 2.6283e-014 2.4532e-025 1.2081e-012 2.8754e-011 5.6698e-015 5.4075e-010 7.2855e-009 1.3299e-009 7.9276e-008 4.2182e-007 9.3737e-007 5.2832e-006 2.1771e-005 7.6800e-005 2.6417e-004 8.3720e-004 2.3236e-003 5.6667e-003 1.1991e-002 2.1152e-002 2.9639e-002 3.0438e-002 1.9067e-002 3.5358e-003 1.8123e-003 1.5661e-002 1.9263e-002 4.0933e-003 3.2926e-003 1.7555e-002 7.8309e-003 1.8732e-003 1.6448e-002 3.7766e-003 7.1004e-003 1.2522e-002 8.6740e-004 1.4564e-002 1.4896e-005 1.3536e-002 4.6433e-004 9.4251e-003 6.0468e-003 1.3634e-004 1.4169e-002
          25 6.7109e-024 1.6580e-015 9.8661e-014 2.2261e-022 4.2223e-012 9.4384e-011 2.0479e-014 1.6594e-009 2.0876e-008 3.7969e-009 2.1092e-007 1.0565e-006 2.2873e-006 1.2188e-005 4.7466e-005 1.5718e-004 5.0828e-004 1.5015e-003 3.8520e-003 8.6018e-003 1.6422e-002 2.5536e-002 3.0327e-002 2.4296e-002 9.1872e-003 3.8290e-006 8.6950e-003 1.9824e-002 1.0848e-002 1.4194e-005 1.1877e-002 1.4631e-002 3.4200e-004 1.0646e-002 1.1694e-002 3.9339e-004 1.4627e-002 2.2471e-003 9.7792e-003 5.9338e-003 7.0390e-003 5.4526e-003 8.5832e-003 8.1683e-004 9.0523e-003 4.8393e-003 1.4089e-002
          26 1.8614e-014 9.4147e-009 1.1536e-008 8.4741e-013 6.4524e-009 2.7422e-009 1.7577e-012 2.1955e-009 1.4675e-008 7.3416e-009 3.0536e-007 1.1905e-006 2.5982e-006 1.4857e-005 5.5557e-005 1.8365e-004 5.9065e-004 1.7371e-003 4.3976e-003 9.7803e-003 1.8407e-002 2.8294e-002 3.2977e-002 2.5657e-002 9.0646e-003 1.5958e-005 1.0364e-002 2.1667e-002 1.0780e-002 1.2218e-004 1.3821e-002 1.5119e-002 1.3078e-004 1.2544e-002 1.1715e-002 8.4438e-004 1.6133e-002 1.6837e-003 1.1630e-002 5.3349e-003 8.7547e-003 4.8422e-003 1.0218e-002 4.3798e-004 9.4537e-003 5.7951e-003 6.6441e-003
          27 7.7756e-025 5.8629e-015 3.5707e-013 1.3952e-022 1.3793e-011 2.9051e-010 6.9065e-014 4.7743e-009 5.6119e-008 1.0153e-008 5.2702e-007 2.4868e-006 5.2372e-006 2.6409e-005 9.7174e-005 3.0223e-004 9.1784e-004 2.5235e-003 5.9700e-003 1.2157e-002 2.0779e-002 2.8087e-002 2.7416e-002 1.5697e-002 2.1001e-003 2.7117e-003 1.5780e-002 1.6679e-002 2.4694e-003 4.3584e-003 1.6409e-002 5.5970e-003 2.7617e-003 1.5132e-002 2.3842e-003 7.6125e-003 1.0545e-002 1.1601e-003 1.3184e-002 9.0372e-006 1.2551e-002 5.6544e-005 1.0535e-002 2.7086e-003 2.5069e-003 5.7427e-003 2.8221e-002
          28 1.9437e-024 2.2164e-014 1.2042e-012 4.9257e-022 4.2712e-011 8.4552e-010 2.1967e-013 1.2995e-008 1.4281e-007 2.5658e-008 1.2480e-006 5.5515e-006 1.1357e-005 5.4249e-005 1.8851e-004 5.5090e-004 1.5694e-003 4.0086e-003 8.7201e-003 1.6107e-002 2.4413e-002 2.8130e-002 2.1502e-002 7.3018e-003 3.8451e-005 9.1316e-003 1.8428e-002 8.9117e-003 1.3435e-004 1.1818e-002 1.2722e-002 1.1049e-004 1.0510e-002 1.0045e-002 5.7719e-004 1.3478e-002 1.8703e-003 8.9522e-003 5.7836e-003 5.7174e-003 6.3890e-003 6.1624e-003 2.8944e-003 9.0790e-003 4.7859e-004 2.4366e-003 2.7952e-003
          29 1.2033e-023 7.9919e-014 3.8331e-012 2.3913e-021 1.2471e-010 2.3193e-009 6.5620e-013 3.3345e-008 3.4278e-007 6.1054e-008 2.7905e-006 1.1709e-005 2.3234e-005 1.0523e-004 3.4515e-004 9.4777e-004 2.5292e-003 5.9881e-003 1.1933e-002 1.9860e-002 2.6347e-002 2.5148e-002 1.3822e-002 1.5680e-003 2.9487e-003 1.5058e-002 1.5080e-002 1.9444e-003 4.4297e-003 1.5190e-002 4.8244e-003 2.7646e-003 1.3921e-002 2.1141e-003 6.9734e-003 9.8372e-003 8.6635e-004 1.2246e-002 3.3374e-005 1.1478e-002 1.0687e-004 1.0650e-002 4.2342e-004 6.6100e-003 5.7068e-003 2.3150e-004 1.1812e-002
          30 1.5958e-022 2.8520e-013 1.1617e-011 1.4897e-020 3.4702e-010 6.0595e-009 1.8603e-012 8.1494e-008 7.8404e-007 1.3821e-007 5.9514e-006 2.3565e-005 4.5295e-005 1.9463e-004 6.0214e-004 1.5532e-003 3.8758e-003 8.4808e-003 1.5407e-002 2.2897e-002 2.6113e-002 1.9737e-002 6.5239e-003 5.7071e-005 8.6408e-003 1.7100e-002 8.1991e-003 1.2759e-004 1.0903e-002 1.1834e-002 1.3129e-004 9.4857e-003 9.5480e-003 3.7545e-004 1.2261e-002 2.2512e-003 7.3775e-003 6.4798e-003 3.8640e-003 7.7204e-003 3.5046e-003 5.5970e-003 6.2327e-003 6.1698e-004 6.8948e-003 3.4668e-003 9.5991e-003
          31 2.1459e-020 1.3982e-012 3.2342e-011 4.3712e-019 9.2163e-010 1.5099e-008 4.9918e-012 1.8974e-007 1.7102e-006 2.9782e-007 1.2114e-005 4.5285e-005 8.4202e-005 3.4346e-004 1.0015e-003 2.4253e-003 5.6476e-003 1.1382e-002 1.8735e-002 2.4576e-002 2.3486e-002 1.3018e-002 1.5334e-003 2.6230e-003 1.3877e-002 1.4281e-002 2.0557e-003 3.7603e-003 1.4087e-002 5.0045e-003 2.1017e-003 1.2890e-002 2.5617e-003 5.5758e-003 9.9463e-003 3.0980e-004 1.1392e-002 4.2649e-004 9.9585e-003 9.9859e-004 9.3927e-003 1.6349e-004 8.8484e-003 1.6199e-003 2.1207e-003 5.1802e-003 4.7922e-004
          32 2.8752e-010 8.3176e-004 2.8513e-004 3.2545e-009 4.5181e-006 6.7811e-005 2.6677e-007 1.7211e-004 8.2919e-005 4.2640e-006 8.9054e-005 1.2579e-004 3.7555e-005 2.5256e-004 2.1751e-003 2.3895e-003 7.0397e-003 1.4443e-002 2.3730e-002 2.4466e-002 3.2498e-002 9.1326e-003 2.1049e-003 5.2799e-003 1.6963e-002 1.3934e-002 1.8847e-003 7.0894e-003 1.4757e-002 4.5539e-003 4.0621e-003 1.4740e-002 1.5071e-003 7.9753e-003 1.0112e-002 1.3025e-003 1.2732e-002 3.2230e-005 1.2209e-002 2.8891e-004 1.1467e-002 1.5988e-005 9.4194e-003 3.2323e-003 1.2837e-003 5.4762e-003 4.3633e-005
          33 1.2153e-020 2.2242e-012 9.6781e-011 3.7980e-022 2.3290e-009 3.5778e-008 1.2844e-011 4.2169e-007 3.5568e-006 6.1095e-007 2.3537e-005 8.3086e-005 1.4924e-004 5.7808e-004 1.5872e-003 3.6047e-003 7.8127e-003 1.4438e-002 2.1364e-002 2.4344e-002 1.8743e-002 6.5296e-003 1.3863e-005 7.5410e-003 1.5924e-002 8.3503e-003 2.2737e-005 9.4451e-003 1.1670e-002 3.6851e-004 7.8677e-003 9.8093e-003 6.2275e-005 1.0843e-002 3.2993e-003 5.2713e-003 7.7120e-003 1.8710e-003 9.0327e-003 1.1720e-003 8.0224e-003 2.5929e-003 4.0106e-003 6.5662e-003 1.3614e-004 1.9293e-003 1.0666e-002
          34 1.5907e-020 7.8635e-012 2.5820e-010 9.1368e-020 5.6745e-009 8.1684e-008 3.1463e-011 9.0036e-007 7.1161e-006 1.2034e-006 4.4011e-005 1.4672e-004 2.5427e-004 9.3539e-004 2.4151e-003 5.1367e-003 1.0330e-002 1.7410e-002 2.2921e-002 2.2185e-002 1.2892e-002 1.8724e-003 1.9310e-003 1.2333e-002 1.3963e-002 2.6688e-003 2.6322e-003 1.2902e-002 5.8704e-003 1.1265e-003 1.1735e-002 3.6434e-003 3.6999e-003 1.0332e-002 6.1611e-010 1.0104e-002 1.5752e-003 7.6434e-003 2.9311e-003 6.7383e-003 2.0335e-003 7.7773e-003 3.3979e-005 6.5598e-003 3.5789e-003 6.5299e-006 8.1968e-004
          35 5.7237e-020 2.6045e-011 6.7030e-010 4.6546e-019 1.3269e-008 1.7898e-007 7.3745e-011 1.8447e-006 1.3664e-005 2.2713e-006 7.9030e-005 2.4882e-004 4.1551e-004 1.4517e-003 3.5199e-003 6.9976e-003 1.3009e-002 1.9860e-002 2.2948e-002 1.8254e-002 7.0841e-003 1.8014e-005 6.0572e-003 1.4766e-002 9.0945e-003 4.3223e-005 7.5691e-003 1.1832e-002 1.0184e-003 5.8148e-003 1.0381e-002 7.9166e-005 8.9476e-003 4.9762e-003 2.9297e-003 8.9915e-003 3.5755e-004 9.6106e-003 1.8862e-005 9.0460e-003 2.2105e-004 7.3766e-003 2.5526e-003 1.9660e-003 5.9136e-003 2.0262e-003 1.1041e-003
