   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42
          10 5.0525e-019 1.6589e-017 1.1084e-019 3.5823e-015 1.6933e-013 4.7207e-013 4.2173e-015 8.5079e-014 7.0037e-014 9.8349e-015 3.2853e-015 2.5006e-014 4.8484e-014 3.5166e-014 1.2157e-013 1.2122e-013 3.9115e-012 4.3309e-011 4.3244e-010 4.4777e-009 3.3845e-008 2.8366e-007 1.9503e-006 1.1969e-005 6.5437e-005 3.0721e-004 1.2824e-003 4.5468e-003 1.3658e-002 3.3945e-002 6.7263e-002 9.9950e-002 9.8148e-002 4.4174e-002 1.9053e-005 4.9977e-002 9.0795e-002 4.8452e-003 1.4106e-001 2.6447e-001 1.4667e-005 1.9030e-002 7.4706e-003
          11 3.8785e-028 5.4173e-027 2.1711e-027 8.2811e-025 1.6970e-023 4.9062e-025 5.7077e-022 3.7944e-021 3.5239e-020 4.4091e-019 7.3745e-018 8.1248e-017 1.3085e-015 1.6567e-014 2.3557e-013 3.1457e-012 3.3810e-011 4.0620e-010 3.5749e-009 3.3267e-008 2.3282e-007 1.7218e-006 1.0575e-005 5.7491e-005 2.7482e-004 1.1254e-003 3.9885e-003 1.1834e-002 2.8852e-002 5.5577e-002 7.9149e-002 7.2677e-002 2.8385e-002 2.0134e-004 3.9487e-002 6.0154e-002 4.1064e-003 4.2312e-002 2.4557e-002 1.4787e-001 2.8716e-001 3.6892e-002 2.9658e-003
          12 2.1319e-026 1.6998e-025 8.8378e-026 1.4541e-023 1.0269e-022 1.0861e-021 2.9672e-020 1.2271e-019 9.4403e-019 1.0395e-017 1.4800e-016 1.5038e-015 2.1363e-014 2.4625e-013 3.1267e-012 3.7244e-011 3.6498e-010 3.8527e-009 3.1004e-008 2.5394e-007 1.6291e-006 1.0514e-005 5.6963e-005 2.7044e-004 1.1130e-003 3.8911e-003 1.1445e-002 2.7471e-002 5.1761e-002 7.1357e-002 6.2218e-002 2.1744e-002 6.4145e-004 3.5733e-002 4.8432e-002 2.9743e-003 3.2189e-002 3.5386e-002 8.2822e-003 4.4710e-003 2.8407e-001 6.9290e-003 1.3105e-002
          13 2.5881e-024 1.2929e-023 3.0071e-024 5.1231e-022 1.1241e-022 2.0590e-019 1.8546e-018 3.5243e-018 1.9117e-017 1.9706e-016 2.3335e-015 2.1762e-014 2.7251e-013 2.8511e-012 3.2314e-011 3.4340e-010 3.0628e-009 2.8481e-008 2.0898e-007 1.5103e-006 8.8310e-006 4.9834e-005 2.3768e-004 9.8248e-004 3.4682e-003 1.0247e-002 2.4719e-002 4.6802e-002 6.4883e-002 5.7121e-002 2.0695e-002 3.2637e-004 2.9862e-002 4.3325e-002 4.2625e-003 2.2222e-002 3.5551e-002 1.9464e-003 4.2403e-002 2.2788e-008 2.7636e-002 1.2496e-001 4.6919e-002
          14 6.2472e-020 1.9419e-019 1.6049e-023 2.4875e-018 3.6363e-017 4.3664e-015 1.4118e-014 6.0262e-016 3.7717e-016 9.1971e-015 2.4478e-014 2.5458e-013 2.9126e-012 2.6649e-011 2.7339e-010 2.5787e-009 2.0924e-008 1.7170e-007 1.1453e-006 7.3181e-006 3.8776e-005 1.9152e-004 8.0168e-004 2.8727e-003 8.6425e-003 2.1296e-002 4.1291e-002 5.9160e-002 5.4922e-002 2.2757e-002 4.7848e-007 2.2991e-002 4.0779e-002 7.5586e-003 1.3126e-002 3.6044e-002 2.0626e-004 3.3710e-002 1.5338e-003 4.3254e-002 1.8390e-002 7.7639e-002 1.4911e-002
          15 8.9030e-012 2.7147e-011 5.4287e-015 3.2853e-010 5.5258e-009 6.1555e-007 1.8980e-006 3.5669e-008 2.1874e-007 2.5068e-007 4.9958e-008 2.0836e-009 5.8274e-008 1.2705e-007 1.3820e-007 1.8972e-007 3.7604e-008 5.4683e-007 7.7467e-007 9.3343e-006 4.0858e-005 2.1464e-004 8.7312e-004 3.1395e-003 9.3517e-003 2.2915e-002 4.4001e-002 6.2334e-002 5.6798e-002 2.2570e-002 2.4073e-005 2.5294e-002 4.2218e-002 6.8514e-003 1.5081e-002 3.6984e-002 4.7890e-005 3.5828e-002 1.0247e-003 4.4110e-002 1.1668e-002 4.9188e-002 1.1998e-002
          16 3.3313e-021 5.8907e-021 3.7255e-021 5.0607e-021 4.9784e-018 1.5665e-016 6.3939e-017 1.4765e-015 7.8267e-015 3.4819e-014 3.5032e-013 2.6106e-012 2.5137e-011 2.1554e-010 1.9369e-009 1.6384e-008 1.2024e-007 8.7321e-007 5.2759e-006 2.9844e-005 1.4245e-004 6.1577e-004 2.2526e-003 6.9527e-003 1.7652e-002 3.5598e-002 5.3657e-002 5.3980e-002 2.6795e-002 7.2326e-004 1.5617e-002 3.8278e-002 1.2834e-002 5.5329e-003 3.4020e-002 4.6005e-003 2.1140e-002 1.3658e-002 1.7005e-002 1.8691e-003 8.2927e-002 5.2020e-002 5.5165e-003
          17 3.1709e-020 2.4560e-020 1.5097e-019 1.3323e-019 6.2456e-017 7.8566e-016 7.0253e-016 4.0280e-014 1.1287e-013 4.1198e-013 3.5071e-012 2.2991e-011 1.9389e-010 1.4937e-009 1.1930e-008 8.9919e-008 5.9632e-007 3.8347e-006 2.0913e-005 1.0475e-004 4.4760e-004 1.6908e-003 5.3738e-003 1.4159e-002 2.9888e-002 4.7967e-002 5.3033e-002 3.1895e-002 3.3124e-003 8.5631e-003 3.4198e-002 1.9361e-002 8.2455e-004 2.8315e-002 1.2856e-002 8.3650e-003 2.4583e-002 2.4325e-003 2.1135e-002 7.0284e-003 5.7828e-003 1.4450e-001 1.4353e-002
          18 9.1759e-019 1.0770e-019 1.1140e-017 1.5239e-017 1.8786e-015 7.8810e-015 1.4288e-013 1.6131e-012 1.8467e-012 4.0097e-012 3.3379e-011 1.7961e-010 1.3297e-009 9.1783e-009 6.4841e-008 4.3542e-007 2.5998e-006 1.4814e-005 7.2623e-005 3.2185e-004 1.2232e-003 4.0241e-003 1.1024e-002 2.4481e-002 4.2017e-002 5.1304e-002 3.7128e-002 8.0929e-003 3.0107e-003 2.7818e-002 2.5615e-002 4.0580e-004 1.9343e-002 2.1308e-002 7.9662e-004 2.6137e-002 1.3448e-003 2.2402e-002 3.3639e-004 1.9651e-002 6.1799e-005 1.0161e-001 1.1135e-003
          19 3.0173e-007 4.8891e-008 8.1546e-006 7.9868e-006 5.7517e-004 1.6517e-004 1.1522e-001 5.1110e-001 3.3688e-002 2.9697e-002 5.8797e-002 1.0941e-002 1.4058e-005 9.4895e-003 2.2229e-002 2.9417e-002 3.0190e-002 2.5361e-002 2.1674e-002 1.2879e-002 1.3660e-002 3.0790e-003 1.1188e-002 1.6674e-005 1.0751e-002 8.5980e-004 3.4936e-003 4.4088e-004 7.2469e-004 3.6789e-003 1.5730e-004 4.6447e-004 2.7000e-003 5.6285e-005 1.3070e-003 1.1309e-003 9.0203e-004 9.6982e-004 9.1737e-004 2.5077e-004 2.5553e-004 2.0677e-003 5.2027e-004
          20 1.6359e-014 2.9261e-015 4.4991e-013 4.3543e-013 3.1114e-011 7.7585e-012 6.3471e-009 2.7590e-008 1.5114e-009 2.2622e-009 1.6943e-009 3.7146e-009 8.4256e-009 4.0850e-008 3.5799e-007 1.7788e-006 1.0388e-005 5.0538e-005 2.2513e-004 8.7522e-004 2.9450e-003 8.3802e-003 1.9582e-002 3.5965e-002 4.8470e-002 4.1509e-002 1.4738e-002 1.8349e-004 1.9586e-002 2.9520e-002 4.6259e-003 9.4457e-003 2.5925e-002 1.2955e-003 1.8384e-002 1.1011e-002 9.7520e-003 1.2044e-002 1.1888e-002 1.3139e-003 2.5621e-002 4.0933e-002 2.6835e-003
          21 6.1836e-017 1.9923e-016 4.1687e-015 1.7857e-015 1.0467e-013 2.8112e-013 4.9012e-011 6.6827e-011 1.4727e-010 7.0052e-010 1.5013e-009 9.4179e-009 4.7291e-008 2.5388e-007 1.4202e-006 7.4145e-006 3.5692e-005 1.5883e-004 6.2096e-004 2.1364e-003 6.2768e-003 1.5355e-002 3.0094e-002 4.4489e-002 4.4345e-002 2.2328e-002 8.4630e-004 1.0999e-002 2.9440e-002 1.2099e-002 2.1079e-003 2.4212e-002 8.4689e-003 7.2762e-003 2.0307e-002 4.5076e-004 2.0615e-002 2.4989e-004 1.5919e-002 5.9748e-003 3.1355e-004 9.0121e-002 5.4981e-004
          22 1.2345e-016 3.6074e-015 2.9947e-014 2.0406e-015 1.9886e-013 6.8168e-012 2.4707e-010 1.4177e-011 3.4486e-009 7.1232e-009 1.1673e-008 6.2046e-008 2.5214e-007 1.1915e-006 5.8389e-006 2.6781e-005 1.1484e-004 4.4984e-004 1.5568e-003 4.6836e-003 1.1924e-002 2.4726e-002 3.9752e-002 4.5205e-002 2.9681e-002 4.9300e-003 4.0490e-003 2.5084e-002 1.9947e-002 8.6611e-005 1.6886e-002 1.7273e-002 4.6638e-004 2.0923e-002 3.1442e-003 1.4547e-002 5.8764e-003 1.3369e-002 1.3394e-003 1.3463e-002 1.9200e-003 5.7897e-002 8.8382e-003
          23 7.9667e-017 1.8606e-013 7.9129e-013 2.4945e-014 4.5384e-013 2.7605e-010 3.8881e-009 3.4080e-009 1.3260e-007 1.1326e-007 7.6894e-008 4.6685e-007 1.2494e-006 5.2528e-006 2.2608e-005 8.8999e-005 3.4158e-004 1.1642e-003 3.5520e-003 9.2475e-003 2.0157e-002 3.4734e-002 4.4229e-002 3.5662e-002 1.1481e-002 3.7480e-004 1.7753e-002 2.5064e-002 3.8164e-003 7.7155e-003 2.1989e-002 1.8400e-003 1.3062e-002 1.2720e-002 3.4834e-003 1.6439e-002 1.6108e-003 1.3610e-002 5.4907e-003 2.5124e-003 1.2269e-002 1.7808e-002 2.6533e-002
          24 4.3777e-009 1.2558e-006 3.2743e-006 1.1176e-006 5.5009e-007 1.3250e-003 8.8853e-003 5.1773e-002 5.6856e-001 1.2214e-001 6.2262e-003 7.2761e-002 4.8741e-003 1.3029e-004 8.7763e-003 1.7221e-002 2.5826e-002 2.5569e-002 2.3774e-002 1.8662e-002 1.4479e-002 1.0030e-002 6.9742e-003 4.5467e-003 2.8449e-003 1.8466e-003 1.0726e-003 6.5863e-004 4.1643e-004 2.2546e-004 1.4160e-004 9.5805e-005 4.9472e-005 2.9474e-005 2.4388e-005 1.4661e-005 6.3122e-006 4.3539e-006 4.4720e-006 3.3000e-006 1.6369e-006 7.5572e-008 3.6269e-007
          25 2.8951e-013 5.5707e-011 1.3137e-010 6.0176e-011 5.1246e-011 5.4131e-008 3.0621e-007 2.4716e-006 2.2442e-005 2.8176e-006 1.8920e-006 1.3419e-007 9.1434e-006 2.1199e-005 6.9768e-005 3.1168e-004 8.6677e-004 2.9033e-003 7.1801e-003 1.6700e-002 2.9794e-002 4.2162e-002 3.9478e-002 1.9134e-002 5.6897e-004 9.7821e-003 2.5708e-002 1.1023e-002 1.2907e-003 1.9998e-002 9.2047e-003 3.7521e-003 1.8744e-002 2.5258e-004 1.6199e-002 2.2919e-003 1.3963e-002 8.4562e-004 1.3419e-002 2.5316e-003 3.6478e-004 4.7448e-002 1.6868e-002
          26 3.5911e-013 2.0776e-011 2.7130e-011 4.5226e-011 8.0079e-011 1.1815e-008 1.8323e-008 1.0580e-006 3.6162e-006 7.2926e-007 7.7298e-006 6.3827e-006 3.6552e-005 8.7975e-005 2.6737e-004 8.6064e-004 2.3175e-003 6.2349e-003 1.3716e-002 2.6315e-002 3.8796e-002 4.1904e-002 2.5958e-002 4.0979e-003 3.6911e-003 2.1902e-002 1.8267e-002 2.9129e-004 1.2956e-002 1.6698e-002 2.8101e-007 1.6052e-002 6.5164e-003 7.0339e-003 1.1832e-002 3.4861e-003 1.1070e-002 5.3988e-003 3.9293e-003 1.0108e-002 1.5897e-003 2.2854e-002 3.5161e-002
          27 4.9358e-012 1.6460e-010 1.1115e-010 5.1536e-010 7.9995e-010 4.9759e-008 5.0683e-010 7.2625e-006 8.2050e-006 3.2853e-005 8.2195e-005 4.9483e-005 2.1247e-004 3.5647e-004 9.0514e-004 2.4690e-003 5.4525e-003 1.2800e-002 2.3022e-002 3.6950e-002 4.1776e-002 3.2065e-002 9.1077e-003 4.5790e-004 1.6148e-002 2.2314e-002 4.1517e-003 5.4548e-003 1.9318e-002 3.2986e-003 8.1396e-003 1.4228e-002 3.6591e-004 1.5754e-002 3.9955e-004 1.3872e-002 2.7877e-004 1.2703e-002 1.2800e-003 4.2870e-003 7.8523e-003 5.4916e-003 5.1350e-002
          28 3.9612e-010 9.3996e-009 2.7853e-009 3.6613e-008 3.9519e-008 1.3649e-006 2.1647e-006 3.0596e-004 4.1067e-005 3.0954e-003 3.2313e-003 5.7733e-004 3.0483e-003 1.7040e-003 3.4407e-003 8.2307e-003 1.0764e-002 2.7106e-002 3.0614e-002 4.7069e-002 3.0901e-002 1.6293e-002 1.6240e-006 8.9515e-003 2.4365e-002 8.6656e-003 7.4579e-004 1.7332e-002 8.9973e-003 1.5751e-003 1.6440e-002 1.6785e-003 1.0248e-002 6.8165e-003 6.0839e-003 7.5484e-003 6.1654e-003 3.6405e-003 9.6236e-003 5.2541e-004 1.4564e-003 2.2930e-002 3.3841e-002
          29 5.1787e-008 1.1020e-006 2.1369e-007 4.5794e-006 4.0750e-006 1.1475e-004 4.3186e-004 3.0645e-002 1.9919e-004 3.9040e-001 2.7590e-001 1.0440e-002 1.2576e-001 3.5554e-003 5.5307e-003 1.9427e-002 5.5364e-003 2.5521e-002 1.6260e-002 1.4925e-002 1.9447e-002 5.3595e-003 1.2736e-002 4.1347e-003 2.2457e-003 5.3276e-003 4.8874e-004 5.9947e-004 2.1557e-003 3.5179e-005 7.4157e-006 1.0281e-003 1.1209e-004 1.7528e-004 8.7503e-005 5.7099e-004 3.0991e-006 2.3577e-004 2.4656e-005 1.2268e-004 1.9917e-004 7.0235e-004 1.0593e-003
          30 1.5374e-009 2.8236e-008 2.3666e-009 1.2720e-007 8.0161e-008 1.6870e-006 1.7590e-005 5.9881e-004 8.4949e-005 1.0225e-002 3.4160e-003 4.6346e-004 3.7115e-005 3.9417e-003 6.3757e-003 1.0404e-002 2.8659e-002 2.6964e-002 5.1943e-002 2.9711e-002 2.4369e-002 3.8920e-004 3.6534e-003 2.4551e-002 1.2376e-002 3.5865e-004 1.2736e-002 1.3413e-002 1.8027e-004 1.3043e-002 7.4280e-003 2.8233e-003 1.3223e-002 2.1240e-004 1.2488e-002 1.8363e-005 1.1359e-002 1.3224e-003 5.4593e-003 6.9618e-003 7.6880e-004 7.0065e-003 5.1488e-002
          31 2.6142e-009 3.8874e-008 1.3439e-010 1.9327e-007 5.8574e-008 7.7576e-007 3.4525e-005 4.9217e-004 7.4923e-004 1.2349e-002 2.4827e-004 7.3455e-003 2.9180e-003 2.0200e-002 2.2265e-002 2.8597e-002 5.0554e-002 3.4587e-002 4.7739e-002 1.1058e-002 3.7138e-003 8.2729e-003 1.4212e-002 1.9990e-002 2.4031e-004 5.9195e-003 1.7656e-002 9.5776e-004 6.7507e-003 1.2145e-002 3.1966e-004 1.1863e-002 1.3949e-003 9.8169e-003 2.5301e-003 8.2038e-003 1.3692e-003 9.2904e-003 4.2038e-004 3.5823e-003 5.1376e-003 9.1015e-004 5.6542e-002
          32 1.2079e-008 1.5024e-007 3.0022e-009 7.9858e-007 8.8718e-008 7.0391e-007 1.5078e-004 1.0899e-003 5.5277e-003 3.6965e-002 3.5915e-003 5.7694e-002 1.9871e-002 8.1034e-002 5.1235e-002 4.2973e-002 5.6950e-002 9.0403e-003 1.6483e-002 5.4677e-003 2.1222e-003 3.2207e-002 3.2253e-003 1.3949e-003 1.4271e-002 7.0915e-003 2.0034e-003 9.2223e-003 6.6543e-003 9.0146e-007 1.1026e-002 1.3361e-003 5.2916e-003 4.4998e-003 4.6848e-003 3.3831e-003 4.8373e-003 1.0104e-003 6.4609e-003 1.5095e-003 1.5564e-004 6.7905e-003 3.1237e-002
          33 2.3425e-008 2.5169e-007 2.3438e-008 1.3990e-006 3.3719e-008 9.7248e-008 2.5927e-004 1.0544e-003 1.2526e-002 4.5778e-002 2.7616e-002 1.2434e-001 2.6657e-002 9.2988e-002 2.1812e-002 5.6498e-003 4.5103e-003 1.7463e-002 2.0670e-003 4.8071e-002 1.3106e-003 8.1703e-003 1.5742e-002 4.3869e-003 1.3154e-002 3.8312e-003 5.4298e-003 7.7553e-003 3.8291e-003 6.7730e-003 7.0986e-004 9.0197e-003 1.6891e-003 4.3245e-003 3.5455e-003 5.3010e-003 1.2998e-003 5.6796e-003 8.6215e-005 2.8946e-003 3.4030e-003 6.8394e-003 2.9767e-002
          34 1.7988e-008 1.6125e-007 4.1320e-008 9.3817e-007 3.4902e-009 1.3253e-007 1.6232e-004 2.9128e-004 1.0045e-002 1.7917e-002 4.3424e-002 8.5028e-002 5.2143e-003 2.2077e-002 1.5423e-003 1.1558e-002 1.2815e-002 5.4947e-002 7.0097e-003 1.9523e-002 8.7546e-003 3.2077e-003 3.1634e-002 7.9759e-005 5.8686e-004 2.1824e-002 1.0442e-003 1.8590e-003 1.4869e-002 3.9063e-006 7.5191e-003 4.1076e-003 6.5626e-003 4.3860e-003 3.7104e-003 4.6362e-003 5.9535e-003 7.6625e-004 6.5032e-003 1.7444e-003 1.3465e-004 4.1025e-004 5.2255e-002
          35 1.5959e-008 1.1433e-007 6.5129e-008 6.9641e-007 7.2351e-008 6.2900e-007 1.0677e-004 4.2917e-005 8.2985e-003 5.4069e-003 5.6517e-002 4.9914e-002 7.6470e-004 4.3833e-004 2.8330e-002 3.6302e-002 2.3152e-002 3.5915e-002 1.7342e-004 3.8269e-005 3.5812e-002 5.3339e-003 8.9996e-003 1.1918e-002 7.2399e-003 8.5111e-003 6.8258e-003 8.1641e-003 1.8372e-003 1.0623e-002 4.2168e-003 2.1993e-003 9.4420e-003 1.6418e-003 7.3064e-003 1.3936e-003 5.9059e-003 4.8918e-003 4.2312e-004 4.9465e-003 3.0764e-003 2.4292e-004 4.9923e-002
          36 1.6572e-008 9.1776e-008 1.0044e-007 5.8402e-007 2.2330e-007 1.1697e-006 7.6414e-005 5.8790e-007 7.2813e-003 7.5239e-004 6.7938e-002 2.2998e-002 1.5939e-002 4.4419e-003 5.5024e-002 3.3940e-002 8.4216e-003 5.5398e-003 1.8908e-002 5.6095e-003 3.5865e-002 2.7782e-004 3.2250e-004 2.8052e-002 9.1465e-004 3.0137e-004 1.9138e-002 4.8179e-004 3.5992e-003 1.0895e-002 1.6446e-003 8.2111e-003 5.5674e-005 1.0391e-002 4.3748e-007 7.7924e-003 3.0855e-004 5.8965e-003 4.4721e-003 4.6052e-006 1.9327e-003 5.6060e-003 3.4765e-002
          37 1.6816e-008 6.8952e-008 1.3623e-007 4.5886e-007 4.2949e-007 1.4801e-006 4.9655e-005 3.9449e-005 5.7584e-003 1.5919e-004 6.7955e-002 4.1579e-003 4.3559e-002 1.1704e-002 5.3153e-002 1.0678e-002 3.8128e-004 2.0406e-003 4.3120e-002 3.8792e-003 1.0359e-002 1.7321e-002 5.0640e-003 1.5146e-002 6.4900e-003 6.0946e-003 7.8508e-003 7.2683e-003 6.7248e-003 1.9514e-004 1.2351e-002 6.5374e-004 6.2147e-003 2.7475e-003 7.7023e-003 8.3406e-004 6.9602e-003 5.7277e-005 4.8987e-003 4.5796e-003 6.1134e-004 7.6553e-004 4.4486e-002
          38 1.6079e-008 4.5759e-008 1.6324e-007 3.2066e-007 6.3756e-007 1.4435e-006 2.7751e-005 9.9246e-005 3.9664e-003 1.9662e-003 5.6280e-002 6.7686e-004 6.6274e-002 9.7394e-003 2.8697e-002 1.3412e-004 1.4621e-002 1.1881e-002 3.5850e-002 5.8941e-004 2.9956e-005 3.5643e-002 9.6468e-004 5.0325e-004 2.3320e-002 1.8002e-003 1.2568e-004 1.7235e-002 9.0110e-005 5.0591e-003 6.5535e-003 5.2216e-003 5.0913e-003 1.9445e-003 6.5465e-003 4.1545e-003 2.3175e-003 5.8559e-003 4.4862e-005 3.1095e-003 3.7940e-003 1.5801e-004 4.8517e-002
