   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34
          10 2.2520e-008 7.4873e-009 3.3836e-007 5.8290e-007 7.6605e-008 1.4106e-005 8.4656e-005 3.5460e-004 3.3057e-003 6.6250e-002 8.3757e-001 9.2150e-002 1.6715e-004 6.7160e-005 2.8646e-005 6.1163e-006 6.5680e-007 2.7900e-007 4.8902e-007 8.7739e-007 8.8016e-007 4.3726e-007 1.9651e-007 1.1981e-007 6.8730e-008 2.4302e-008 3.2134e-009 8.2118e-011 1.6065e-009 2.2687e-009 1.8559e-009 1.1890e-009 6.9660e-010 3.9570e-010 2.1605e-010
          11 3.6881e-008 1.8062e-008 1.3518e-007 6.4399e-007 3.1645e-007 1.0317e-006 2.3599e-005 1.0432e-004 4.3813e-004 4.5137e-003 7.9396e-002 8.0404e-001 1.1101e-001 3.6698e-004 6.1140e-005 3.0023e-005 8.1961e-006 1.3144e-006 3.3195e-008 2.8363e-007 7.5208e-007 8.5005e-007 5.3570e-007 3.2905e-007 2.3171e-007 1.5193e-007 8.0180e-008 3.4411e-008 1.2968e-008 4.6671e-009 1.7197e-009 6.8422e-010 3.0454e-010 1.4794e-010 7.4028e-011
          12 1.6148e-008 3.8580e-008 9.8392e-010 3.0119e-007 7.3877e-007 5.8892e-008 2.9001e-006 3.3551e-005 1.2609e-004 5.6180e-004 6.1757e-003 9.3837e-002 7.6595e-001 1.3252e-001 6.9265e-004 5.4559e-005 3.0340e-005 1.0290e-005 2.1132e-006 4.9501e-008 1.1630e-007 5.3236e-007 6.7469e-007 5.6709e-007 4.4923e-007 3.4183e-007 2.3308e-007 1.4283e-007 8.2017e-008 4.5284e-008 2.4083e-008 1.2476e-008 6.5633e-009 3.5231e-009 1.8665e-009
          13 2.7563e-010 1.9897e-008 3.1472e-008 3.8753e-008 5.4401e-007 6.3609e-007 8.7467e-008 6.6229e-006 4.4018e-005 1.4988e-004 7.4568e-004 8.4246e-003 1.0942e-001 7.2294e-001 1.5697e-001 1.1983e-003 4.7738e-005 3.0059e-005 1.1588e-005 3.6898e-006 1.8493e-007 1.6919e-010 2.3055e-007 5.9926e-007 5.4108e-007 3.8958e-007 3.1246e-007 2.6172e-007 2.0179e-007 1.3719e-007 8.2637e-008 4.5787e-008 2.4948e-008 1.3642e-008 7.2995e-009
          14 2.9515e-009 5.0326e-009 3.1391e-008 2.7572e-010 1.6294e-007 6.6836e-007 3.1746e-007 7.8692e-007 1.2433e-005 5.7504e-005 1.8139e-004 1.0205e-003 1.1426e-002 1.2596e-001 6.7461e-001 1.8467e-001 1.9687e-003 4.2465e-005 2.8079e-005 1.3090e-005 4.9121e-006 6.4527e-007 9.0947e-008 5.2289e-008 3.1579e-007 3.7031e-007 3.1502e-007 2.6831e-007 2.2377e-007 1.6816e-007 1.1010e-007 6.4482e-008 3.6306e-008 2.0230e-008 1.0938e-008
          15 4.1469e-009 7.6309e-010 1.1759e-008 9.6345e-009 2.4689e-008 3.5514e-007 7.6951e-007 4.8941e-008 2.3772e-006 1.8439e-005 7.1378e-005 2.2804e-004 1.4403e-003 1.5371e-002 1.4312e-001 6.2040e-001 2.1612e-001 3.1443e-003 3.9473e-005 2.4819e-005 1.4080e-005 5.9900e-006 1.5035e-006 3.3558e-007 1.2097e-009 7.5783e-008 1.4800e-007 1.7093e-007 1.6589e-007 1.3715e-007 9.5592e-008 5.8160e-008 3.3470e-008 1.8880e-008 1.0277e-008
          16 1.9125e-009 8.8333e-013 5.5960e-009 1.8803e-008 6.6278e-010 1.4334e-007 5.2077e-007 5.2322e-007 6.4596e-008 5.5377e-006 2.5879e-005 8.5592e-005 2.9865e-004 2.0875e-003 2.0503e-002 1.6055e-001 5.5960e-001 2.5180e-001 4.9646e-003 3.9757e-005 2.1509e-005 1.3704e-005 7.3564e-006 2.2116e-006 9.1613e-007 1.5723e-007 4.2214e-010 3.4865e-008 4.7676e-008 4.2361e-008 3.1234e-008 1.9969e-008 1.1894e-008 6.8535e-009 3.7770e-009
          17 6.1516e-010 7.6884e-010 4.4649e-009 2.3875e-008 4.8836e-009 3.8702e-008 2.5676e-007 5.4658e-007 1.5871e-007 7.7810e-007 9.8575e-006 3.5112e-005 1.0409e-004 4.0871e-004 3.0763e-003 2.7079e-002 1.7764e-001 4.9139e-001 2.9233e-001 7.8144e-003 4.5827e-005 1.6927e-005 1.3898e-005 7.5448e-006 2.8592e-006 1.7088e-006 6.4745e-007 1.2156e-007 9.4666e-009 2.7711e-011 1.3656e-009 1.6209e-009 1.2102e-009 7.7242e-010 4.4771e-010
          18 3.3963e-010 2.4394e-009 2.0920e-009 1.8522e-008 1.9925e-008 1.5055e-009 1.3675e-007 4.0474e-007 4.1533e-007 1.7494e-009 2.5396e-006 1.5186e-005 4.5252e-005 1.3453e-004 5.9925e-004 4.5912e-003 3.5400e-002 1.9345e-001 4.1509e-001 3.3814e-001 1.2435e-002 7.5280e-005 8.1056e-006 1.4384e-005 9.3670e-006 2.8020e-006 1.8309e-006 1.1632e-006 5.3440e-007 2.1339e-007 8.5910e-008 3.6967e-008 1.7428e-008 8.7885e-009 4.4972e-009
          19 3.6862e-010 3.3791e-009 2.4158e-011 7.7585e-009 2.6853e-008 5.3054e-009 5.7310e-008 2.8819e-007 4.8936e-007 1.7520e-007 2.3772e-007 5.2968e-006 2.1405e-005 5.5529e-005 1.8015e-004 9.2678e-004 6.8875e-003 4.5780e-002 2.0612e-001 3.2994e-001 3.8901e-001 2.0804e-002 2.1716e-004 6.3061e-007 9.2869e-006 1.1154e-005 4.5252e-006 2.4280e-006 1.3227e-006 6.4065e-007 2.9803e-007 1.4118e-007 7.0636e-008 3.6901e-008 1.9268e-008
          20 3.6153e-010 2.7880e-009 1.3360e-009 1.2407e-009 1.9619e-008 1.5441e-008 8.6181e-009 1.6672e-007 4.1535e-007 3.0709e-007 3.6541e-009 1.3277e-006 9.2079e-006 2.8429e-005 7.1497e-005 2.6423e-004 1.5160e-003 1.0394e-002 5.8412e-002 2.1335e-001 2.3425e-001 4.4353e-001 3.7467e-002 6.9236e-004 3.3022e-007 2.2293e-006 8.6311e-006 4.7337e-006 3.1142e-006 2.0006e-006 1.1032e-006 5.6124e-007 2.8800e-007 1.5175e-007 7.9472e-008
          21 2.1195e-010 1.5267e-009 3.7731e-009 1.0223e-011 9.3168e-009 1.7019e-008 7.2282e-010 6.6234e-008 2.7765e-007 3.7307e-007 9.2581e-008 2.2635e-007 3.5237e-006 1.4646e-005 3.6480e-005 9.7822e-005 4.2654e-004 2.5602e-003 1.5702e-002 7.2988e-002 2.1280e-001 1.3173e-001 4.9311e-001 6.8416e-002 2.0481e-003 1.5112e-006 8.9943e-008 2.7669e-006 3.2915e-006 2.7329e-006 1.7962e-006 1.0210e-006 5.5888e-007 3.0547e-007 1.6326e-007
          22 5.1020e-011 5.7115e-010 4.4694e-009 5.3711e-010 3.2454e-009 1.3486e-008 8.4398e-009 1.6177e-008 1.5827e-007 3.6134e-007 1.9429e-007 7.5803e-009 1.2425e-006 6.8005e-006 2.0281e-005 4.7557e-005 1.5200e-004 7.7518e-004 4.4914e-003 2.3578e-002 8.9251e-002 1.9604e-001 4.3621e-002 5.1411e-001 1.2256e-001 5.3677e-003 1.4740e-006 8.2193e-006 2.9813e-008 5.4085e-007 6.3298e-007 5.0384e-007 3.3327e-007 2.0206e-007 1.1422e-007
          23 2.9246e-013 1.3288e-010 3.5429e-009 8.9806e-010 9.1024e-010 9.5317e-009 1.2228e-008 1.6820e-009 8.3437e-008 2.8598e-007 2.6131e-007 2.2667e-008 3.8346e-007 3.0679e-006 1.1063e-005 2.7313e-005 6.9436e-005 2.7913e-004 1.4997e-003 8.0251e-003 3.4415e-002 1.0551e-001 1.5172e-001 8.7499e-004 4.8373e-001 2.0273e-001 1.0871e-002 1.6170e-004 1.3442e-005 6.7196e-006 1.9409e-006 5.5293e-007 1.7627e-007 6.5216e-008 2.6974e-008
          24 4.6908e-011 9.2790e-012 2.2790e-009 9.2630e-010 2.1789e-010 6.7335e-009 1.1230e-008 4.0477e-011 4.3849e-008 2.0132e-007 2.7844e-007 8.6711e-008 8.6513e-008 1.4715e-006 6.1648e-006 1.6704e-005 3.8970e-005 1.2186e-004 5.9011e-004 3.0933e-003 1.4183e-002 4.9663e-002 1.1429e-001 8.6367e-002 2.0659e-002 4.0296e-001 2.9337e-001 1.2996e-002 1.5045e-003 3.4239e-005 7.1682e-007 3.2657e-006 2.6499e-006 1.6582e-006 9.3718e-007
          25 1.3043e-010 5.3102e-012 1.2754e-009 8.1572e-010 4.0242e-011 4.8535e-009 8.7067e-009 8.8065e-010 2.3201e-008 1.3308e-007 2.5506e-007 1.3902e-007 5.8265e-009 7.3844e-007 3.5981e-006 1.0446e-005 2.4369e-005 6.4308e-005 2.6667e-004 1.3328e-003 6.3438e-003 2.3704e-002 6.6353e-002 1.0277e-001 2.5026e-002 7.0561e-002 3.2097e-001 3.7225e-001 4.7655e-003 4.2072e-003 9.8071e-004 2.4484e-004 7.7220e-005 2.9846e-005 1.2984e-005
          26 2.0464e-010 2.9081e-011 6.3324e-010 6.7827e-010 3.0227e-012 3.5236e-009 6.3351e-009 1.5805e-009 1.2154e-008 8.5282e-008 2.1046e-007 1.6280e-007 4.4441e-009 3.6495e-007 2.1837e-006 6.6666e-006 1.5968e-005 3.8914e-005 1.3606e-004 6.2935e-004 3.0282e-003 1.1888e-002 3.6274e-002 7.5875e-002 6.5554e-002 1.7185e-004 9.7171e-002 2.8921e-001 4.0946e-001 2.9555e-003 1.4518e-003 1.4563e-003 8.2653e-004 4.3883e-004 2.2803e-004
          27 2.4569e-010 4.7450e-011 2.8033e-010 5.5212e-010 7.5675e-013 2.5330e-009 4.5481e-009 1.8427e-009 6.1828e-009 5.4168e-008 1.6155e-007 1.6043e-007 2.3587e-008 1.6785e-007 1.3500e-006 4.3542e-006 1.0703e-005 2.5314e-005 7.6710e-005 3.2331e-004 1.5290e-003 6.2579e-003 1.9990e-002 4.8266e-002 6.6474e-002 2.2791e-002 1.0147e-002 8.2025e-002 3.4152e-001 3.3954e-001 4.8290e-002 5.9053e-003 9.0528e-004 1.7659e-004 4.2660e-005
          28 2.4729e-010 5.2986e-011 1.1026e-010 4.4015e-010 5.7531e-012 1.7690e-009 3.2637e-009 1.7955e-009 2.9937e-009 3.4325e-008 1.1728e-007 1.4028e-007 3.9037e-008 6.8560e-008 8.2924e-007 2.8752e-006 7.2150e-006 1.6816e-005 4.6065e-005 1.7785e-004 8.0938e-004 3.4057e-003 1.1253e-002 2.9217e-002 5.0363e-002 3.7869e-002 1.2732e-003 2.5157e-002 4.0283e-002 4.9823e-001 1.3090e-001 7.5414e-002 3.1062e-002 1.3718e-002 6.4231e-003
          29 2.1420e-010 4.7535e-011 3.8355e-011 3.3483e-010 1.0279e-011 1.1737e-009 2.2950e-009 1.5451e-009 1.3587e-009 2.1422e-008 8.0329e-008 1.1020e-007 4.3239e-008 2.3977e-008 4.9381e-007 1.8652e-006 4.7639e-006 1.0964e-005 2.8144e-005 1.0132e-004 4.4031e-004 1.8759e-003 6.3706e-003 1.7209e-002 3.3394e-002 3.5340e-002 9.7195e-003 2.6957e-003 2.6497e-002 2.2140e-003 6.8176e-001 3.0737e-006 1.2136e-002 1.1208e-002 7.0593e-003
          30 1.5699e-010 3.5185e-011 1.1880e-011 2.3006e-010 1.1291e-011 7.1252e-010 1.4964e-009 1.1475e-009 5.7267e-010 1.2626e-008 5.0278e-008 7.5844e-008 3.6362e-008 7.0462e-009 2.7534e-007 1.1305e-006 2.9329e-006 6.6747e-006 1.6465e-005 5.6424e-005 2.3537e-004 1.0047e-003 3.4808e-003 9.6212e-003 1.9916e-002 2.5062e-002 1.2208e-002 3.7182e-005 8.4091e-003 1.7644e-002 3.4374e-002 6.6359e-001 7.4009e-002 1.2726e-002 2.9421e-003
          31 8.9909e-011 2.0184e-011 3.3485e-012 1.2817e-010 8.1406e-012 3.6265e-010 8.0890e-010 6.6898e-010 2.1764e-010 6.3641e-009 2.6238e-008 4.1924e-008 2.2449e-008 1.7765e-009 1.3239e-007 5.7904e-007 1.5202e-006 3.4324e-006 8.2813e-006 2.7540e-005 1.1170e-004 4.7581e-004 1.6684e-003 4.6711e-003 9.9985e-003 1.3727e-002 8.4955e-003 6.0941e-004 2.0766e-003 7.2931e-003 7.1559e-003 1.9460e-001 4.9734e-001 8.9477e-002 3.0914e-002
          32 3.4140e-011 7.6633e-012 8.3801e-013 4.8203e-011 3.4350e-012 1.3017e-010 3.0015e-010 2.5691e-010 6.6326e-011 2.2803e-009 9.5505e-009 1.5674e-008 8.8147e-009 3.9879e-010 4.6201e-008 2.0891e-007 5.5195e-007 1.2415e-006 2.9658e-006 9.7256e-006 3.8905e-005 1.6541e-004 5.8319e-004 1.6423e-003 3.5657e-003 5.0789e-003 3.4536e-003 4.1828e-004 4.6406e-004 2.1605e-003 2.8835e-003 3.0519e-005 3.0271e-001 5.6267e-001 1.5405e-002
