   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
          12 2.0741e-008 2.3061e-010 1.4573e-007 3.6347e-007 3.7903e-008 1.0688e-006 8.5116e-006 3.2470e-005 1.0105e-004 7.5986e-004 9.6267e-003 1.0853e-001 7.0349e-001 1.7654e-001 8.6767e-004 7.0945e-006 5.5000e-006 6.0983e-006 5.6445e-006 2.7474e-006 1.2866e-006 6.0465e-007 2.6095e-007 1.1194e-007 4.6645e-008
          13 2.5198e-008 4.5290e-009 4.6708e-008 2.8710e-007 2.2422e-007 1.1054e-007 2.9463e-006 1.2860e-005 4.0338e-005 1.5227e-004 1.3198e-003 1.4556e-002 1.2998e-001 6.2430e-001 2.2739e-001 2.1957e-003 1.8438e-005 1.5950e-006 1.8286e-006 3.9570e-006 2.6798e-006 1.2937e-006 5.4687e-007 2.3150e-007 9.5868e-008
          14 1.6616e-008 8.6097e-009 1.0121e-008 1.5442e-007 2.6947e-007 2.2367e-008 8.4714e-007 5.5796e-006 1.7485e-005 5.1487e-005 2.5652e-004 2.3668e-003 2.1853e-002 1.5305e-001 5.1755e-001 2.9815e-001 6.6016e-003 7.3968e-005 3.9766e-006 2.1436e-007 4.4437e-007 3.8686e-007 2.0976e-007 9.8467e-008 4.2593e-008
          15 7.0827e-009 8.1509e-009 1.1597e-009 7.1459e-008 2.1118e-007 1.3770e-007 1.1574e-007 2.4042e-006 8.5914e-006 2.3002e-005 7.9379e-005 5.0554e-004 4.3811e-003 3.2553e-002 1.7716e-001 3.7016e-001 3.9514e-001 1.9772e-002 1.5806e-004 3.2354e-005 1.6858e-006 1.7463e-007 3.6947e-008 1.1906e-008 4.4246e-009
          16 2.1327e-009 6.2694e-009 3.0080e-012 3.3066e-008 1.4401e-007 1.6603e-007 2.0608e-011 8.8191e-007 4.5020e-006 1.2054e-005 3.2263e-005 1.4952e-004 1.1042e-003 8.3267e-003 4.8466e-002 1.9553e-001 1.9633e-001 4.9968e-001 5.0128e-002 3.3447e-005 1.5410e-004 3.6788e-005 9.7797e-006 3.3024e-006 1.2349e-006
          17 4.5122e-010 4.6460e-009 4.3637e-010 1.6405e-008 9.7269e-008 1.4033e-007 2.1644e-008 2.8281e-007 2.3742e-006 6.9575e-006 1.6487e-005 5.9374e-005 3.6575e-004 2.6238e-003 1.5782e-002 7.3162e-002 1.8466e-001 5.8340e-002 5.7824e-001 8.4699e-002 1.6420e-003 1.9728e-006 2.5281e-005 1.5927e-005 7.4140e-006
          18 3.9182e-011 3.4955e-009 9.9990e-010 8.6193e-009 6.7466e-008 1.0964e-007 4.2318e-008 7.9962e-008 1.2602e-006 4.2689e-006 1.0029e-005 2.9603e-005 1.5129e-004 1.0135e-003 6.1245e-003 2.9393e-002 9.8322e-002 1.2738e-001 5.4345e-003 6.4102e-001 7.2395e-002 1.3511e-002 2.5839e-003 7.2106e-004 2.4567e-004
          19 5.1016e-012 2.5805e-009 1.3516e-009 4.4984e-009 4.6249e-008 8.2493e-008 4.7676e-008 1.8027e-008 6.6084e-007 2.6461e-006 6.5180e-006 1.6752e-005 7.1993e-005 4.4618e-004 2.6866e-003 1.2847e-002 4.7866e-002 9.7269e-002 5.2456e-002 2.4756e-004 7.3463e-001 6.7532e-003 9.5139e-003 4.3799e-003 1.8153e-003
          20 3.9362e-011 1.7839e-009 1.3643e-009 2.2295e-009 2.9977e-008 5.8315e-008 4.1699e-008 2.5765e-009 3.3789e-007 1.5891e-006 4.1472e-006 9.8204e-006 3.6750e-005 2.0983e-004 1.2571e-003 5.9664e-003 2.2960e-002 5.7229e-002 5.7884e-002 1.0426e-002 1.1889e-002 7.5180e-001 4.3277e-002 5.3779e-003 1.1294e-003
          21 4.8551e-011 1.0592e-009 1.0224e-009 9.9576e-010 1.6948e-008 3.5475e-008 2.8479e-008 9.9335e-011 1.5986e-007 8.5465e-007 2.3336e-006 5.3055e-006 1.8087e-005 9.6284e-005 5.7271e-004 2.7144e-003 1.0498e-002 2.8606e-002 3.8083e-002 1.6097e-002 3.3171e-004 1.2993e-001 4.8218e-001 1.0477e-001 3.2491e-002
          22 2.6146e-011 4.2773e-010 4.6457e-010 3.3575e-010 6.6544e-009 1.4571e-008 1.2354e-008 9.1401e-012 5.6776e-008 3.2717e-007 9.1593e-007 2.0492e-006 6.6569e-006 3.3977e-005 2.0081e-004 9.5314e-004 3.6828e-003 1.0383e-002 1.5460e-002 8.7203e-003 9.4947e-004 1.4716e-004 4.1157e-001 2.7648e-001 4.6167e-002
