   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111         112         113         114         115         116         117         118         119
          10 1.8665e-010 3.1831e-009 5.5912e-010 2.1636e-008 2.7876e-007 6.0869e-006 2.3321e-053 5.3252e-051 9.4647e-046 5.7681e-049 3.9172e-047 2.0652e-045 8.5772e-044 2.9643e-042 1.0420e-032 8.3748e-041 2.2123e-039 5.3438e-038 1.2357e-036 3.8845e-035 1.0831e-024 1.1560e-034 4.8940e-033 1.1300e-031 3.1026e-030 2.4298e-028 6.7119e-017 1.2156e-027 3.9030e-028 6.9752e-028 1.5888e-025 2.5087e-023 1.8990e-012 5.0361e-022 7.3529e-022 4.1704e-021 4.5416e-020 1.4462e-018 1.0379e-004 3.6168e-017 1.5469e-017 4.2786e-017 2.4498e-016 3.5357e-015 3.9222e-004 6.7210e-013 3.7154e-014 5.8127e-014 2.0040e-013 1.5154e-012 2.3406e-010 2.1785e-002 2.4032e-011 1.9890e-011 4.2628e-011 1.8279e-010 3.1395e-009 4.8362e-003 7.9679e-009 2.4684e-009 3.1488e-009 7.9172e-009 4.6952e-008 9.6702e-004 4.5015e-005 1.4352e-007 9.3025e-008 1.3446e-007 3.7413e-007 4.0237e-006 1.8342e-004 5.3050e-006 1.1316e-006 8.7617e-007 1.2552e-006 3.3107e-006 1.3746e-005 1.3121e-005 3.6093e-006 1.6657e-006 1.2568e-006 1.3058e-006 1.6300e-006 1.9886e-006 1.8917e-006 1.4076e-006 1.0014e-006 7.8144e-007 6.8764e-007 6.6743e-007 6.8627e-007 7.1247e-007 7.1474e-007 6.7859e-007 6.1629e-007 5.5037e-007 4.9518e-007 4.5464e-007 4.2675e-007 4.0715e-007 3.9084e-007 3.7382e-007 3.5390e-007 3.2937e-007 2.9959e-007 2.6718e-007 2.3587e-007 2.0672e-007 1.8009e-007 1.5707e-007 1.3682e-007 1.1841e-007 1.0195e-007 8.6628e-008 7.2454e-008 5.9433e-008 4.7419e-008 3.6711e-008 2.7183e-008 1.9028e-008
          11 3.7117e-009 3.3544e-009 1.1848e-009 4.6154e-010 1.5573e-007 2.0609e-007 8.0766e-052 1.6603e-049 9.8435e-047 1.6074e-047 9.7441e-046 4.5430e-044 1.6505e-042 4.8878e-041 2.5297e-038 1.2416e-039 2.6948e-038 5.2545e-037 9.1440e-036 1.5258e-034 4.3659e-026 1.9589e-033 2.8754e-032 3.9515e-031 5.7237e-030 1.3685e-028 9.2845e-018 4.9376e-029 3.7529e-027 6.5046e-026 1.2905e-024 6.7618e-023 3.0319e-012 5.0228e-022 2.1176e-022 1.0637e-022 1.2527e-021 3.0025e-019 4.1720e-005 1.8599e-017 1.4100e-017 5.8756e-017 4.6054e-016 8.5424e-015 1.1379e-003 1.9964e-012 1.3129e-013 2.3820e-013 9.3287e-013 7.8772e-012 1.3386e-009 1.2625e-001 1.4923e-010 1.3257e-010 3.0182e-010 1.3626e-009 2.4457e-008 3.8437e-002 6.4483e-008 2.0666e-008 2.7209e-008 7.0566e-008 4.3209e-007 9.1978e-003 4.2881e-004 1.4200e-006 9.6020e-007 1.4546e-006 4.2607e-006 4.8409e-005 2.2710e-003 6.7750e-005 1.5331e-005 1.2589e-005 1.9063e-005 5.2791e-005 2.2706e-004 2.2139e-004 6.2295e-005 2.9126e-005 2.1899e-005 2.2255e-005 2.6677e-005 3.0750e-005 2.7212e-005 1.8483e-005 1.1753e-005 8.0439e-006 6.1187e-006 5.0830e-006 4.4491e-006 3.9256e-006 3.3505e-006 2.7137e-006 2.1115e-006 1.6255e-006 1.2717e-006 1.0266e-006 8.5889e-007 7.4201e-007 6.5638e-007 5.8939e-007 5.3383e-007 4.8444e-007 4.3797e-007 3.9569e-007 3.6062e-007 3.3238e-007 3.1004e-007 2.9461e-007 2.8438e-007 2.7723e-007 2.7327e-007 2.7025e-007 2.6751e-007 2.6445e-007 2.5928e-007 2.5208e-007 2.3993e-007 2.2060e-007
          12 2.7712e-012 6.8297e-010 5.6482e-009 1.3295e-009 8.7028e-009 6.7570e-007 7.7050e-050 1.3987e-047 1.0703e-048 1.1932e-045 6.3659e-044 2.6007e-042 8.2428e-041 2.1210e-039 3.5088e-034 4.6492e-038 8.6558e-037 1.4334e-035 2.0890e-034 2.7844e-033 1.7904e-027 3.3288e-032 3.7425e-031 3.9015e-030 3.8945e-029 3.9787e-028 5.8166e-019 2.7118e-027 2.6275e-026 2.4028e-025 2.4225e-024 4.3592e-023 6.1399e-013 3.7801e-024 2.8303e-022 4.3562e-021 6.6185e-020 2.1726e-018 1.4014e-004 4.4699e-017 1.2307e-017 1.4825e-017 1.1849e-017 1.3922e-016 1.3935e-004 2.8764e-013 4.8068e-014 1.5626e-013 9.2993e-013 1.0846e-011 2.3920e-009 2.3374e-001 3.3140e-010 3.5423e-010 9.4615e-010 4.9090e-009 9.9518e-008 1.6541e-001 2.9189e-007 1.0266e-007 1.4651e-007 4.0729e-007 2.6459e-006 5.9098e-002 2.7605e-003 9.5312e-006 6.6738e-006 1.0409e-005 3.1253e-005 3.6278e-004 1.7189e-002 5.1804e-004 1.1944e-004 9.9962e-005 1.5444e-004 4.3685e-004 1.9161e-003 1.8973e-003 5.4656e-004 2.6326e-004 2.0464e-004 2.1555e-004 2.6819e-004 3.2098e-004 2.9514e-004 2.0881e-004 1.3869e-004 9.9302e-005 7.9019e-005 6.8574e-005 6.2535e-005 5.7274e-005 5.0510e-005 4.2045e-005 3.3408e-005 2.6065e-005 2.0482e-005 1.6435e-005 1.3507e-005 1.1318e-005 9.5820e-006 8.1246e-006 6.8548e-006 5.7161e-006 4.6856e-006 3.7913e-006 3.0596e-006 2.4715e-006 2.0037e-006 1.6446e-006 1.3652e-006 1.1424e-006 9.6692e-007 8.2302e-007 7.0457e-007 6.0631e-007 5.2200e-007 4.5033e-007 3.8516e-007 3.2306e-007
          13 2.2452e-009 2.1904e-009 3.0145e-012 5.1556e-009 5.7805e-008 2.9559e-007 3.7990e-048 6.4788e-046 2.4342e-044 5.1850e-044 2.5917e-042 9.8935e-041 2.9220e-039 6.9880e-038 1.3291e-034 1.4191e-036 2.4381e-035 3.7088e-034 4.9396e-033 5.9702e-032 4.0750e-028 6.4755e-031 6.4918e-030 5.9670e-029 5.1369e-028 4.1530e-027 2.5723e-020 3.1034e-026 2.2643e-025 1.5810e-024 1.0913e-023 8.2787e-023 5.4906e-014 2.9411e-022 2.4008e-021 1.6820e-020 1.3214e-019 1.8038e-018 4.2604e-005 5.7436e-018 1.6823e-018 4.1174e-017 5.4751e-016 1.1889e-014 1.5244e-003 2.6312e-012 1.3766e-013 1.6365e-013 3.1286e-013 6.4959e-013 1.8409e-012 9.9047e-004 2.2290e-011 7.5711e-011 3.9247e-010 3.2178e-009 9.2222e-008 1.7770e-001 3.5674e-007 1.5784e-007 2.7386e-007 9.0167e-007 6.7939e-006 1.7214e-001 8.0821e-003 3.1338e-005 2.4331e-005 4.1597e-005 1.3548e-004 1.6894e-003 8.2710e-002 2.5748e-003 6.2748e-004 5.5144e-004 8.8895e-004 2.6071e-003 1.1749e-002 1.1845e-002 3.4924e-003 1.7228e-003 1.3686e-003 1.4697e-003 1.8601e-003 2.2599e-003 2.1069e-003 1.5110e-003 1.0175e-003 7.3869e-004 5.9611e-004 5.2474e-004 4.8558e-004 4.5150e-004 4.0454e-004 3.4247e-004 2.7710e-004 2.2049e-004 1.7699e-004 1.4534e-004 1.2246e-004 1.0538e-004 9.1770e-005 8.0135e-005 6.9709e-005 5.9990e-005 5.0784e-005 4.2441e-005 3.5364e-005 2.9468e-005 2.4602e-005 2.0740e-005 1.7622e-005 1.5025e-005 1.2886e-005 1.1041e-005 9.4433e-006 8.0495e-006 6.8008e-006 5.7006e-006 4.6905e-006 3.7525e-006
          14 5.2546e-010 1.0745e-009 4.3027e-009 1.1627e-009 6.0207e-010 1.5149e-007 3.8269e-046 6.0391e-044 2.1917e-042 4.4690e-042 2.0649e-040 7.2736e-039 1.9788e-037 4.3536e-036 3.5018e-034 8.1159e-035 1.2777e-033 1.7766e-032 2.1576e-031 2.3699e-030 3.4908e-029 2.3306e-029 2.1076e-028 1.7397e-027 1.3365e-026 9.5338e-026 1.3781e-021 6.3749e-025 4.0269e-024 2.4039e-023 1.3756e-022 7.5820e-022 2.6921e-015 3.8418e-021 1.9973e-020 1.0084e-019 5.1520e-019 3.0144e-018 4.9415e-006 3.7287e-018 4.0633e-017 2.3125e-016 1.4436e-015 1.4260e-014 6.7661e-004 9.6238e-013 7.6075e-016 5.8212e-014 8.8342e-013 1.4014e-011 3.2702e-009 3.1758e-001 4.0997e-010 3.4782e-010 6.4017e-010 1.8832e-009 1.5124e-008 1.1613e-002 5.7214e-009 1.6268e-009 2.4036e-008 1.9694e-007 2.6198e-006 9.8368e-002 4.6877e-003 2.4899e-005 2.4969e-005 5.2898e-005 2.0705e-004 3.0278e-003 1.5942e-001 5.3349e-003 1.4728e-003 1.4476e-003 2.5787e-003 8.2535e-003 3.9778e-002 4.1971e-002 1.3136e-002 6.8995e-003 5.8069e-003 6.5664e-003 8.6954e-003 1.0987e-002 1.0606e-002 7.8583e-003 5.4576e-003 4.0773e-003 3.3766e-003 3.0418e-003 2.8729e-003 2.7199e-003 2.4759e-003 2.1257e-003 1.7415e-003 1.4012e-003 1.1359e-003 9.4109e-004 7.9929e-004 6.9285e-004 6.0746e-004 5.3395e-004 4.6757e-004 4.0520e-004 3.4563e-004 2.9129e-004 2.4504e-004 2.0643e-004 1.7450e-004 1.4920e-004 1.2882e-004 1.1183e-004 9.7848e-005 8.5713e-005 7.5094e-005 6.5699e-005 5.7074e-005 4.9269e-005 4.1793e-005 3.4474e-005
          15 4.8016e-010 4.4029e-010 3.4395e-010 3.7817e-009 7.8753e-009 1.5273e-007 8.5467e-044 1.2343e-041 4.1397e-040 8.3564e-040 3.5336e-038 1.1375e-036 2.8247e-035 5.6694e-034 4.0457e-033 9.6265e-033 1.3793e-031 1.7426e-030 1.9206e-029 1.9110e-028 1.4072e-027 1.6995e-027 1.3867e-026 1.0305e-025 7.1060e-025 4.5351e-024 4.5280e-022 2.7060e-023 1.5168e-022 7.9915e-022 4.0058e-021 1.9021e-020 2.2863e-017 8.6468e-020 3.7731e-019 1.5843e-018 6.4723e-018 2.5942e-017 2.3280e-007 9.2613e-017 3.6841e-016 1.4102e-015 5.5407e-015 2.5169e-014 1.0088e-004 2.7742e-014 1.5520e-013 7.7811e-013 3.9190e-012 2.7815e-011 2.5942e-009 2.1250e-001 7.2080e-011 1.6072e-012 2.6218e-010 3.9197e-009 1.3445e-007 2.6306e-001 5.1834e-007 2.0363e-007 2.8540e-007 6.8944e-007 3.3837e-006 4.8054e-002 2.1884e-003 3.2743e-006 3.2690e-007 4.1228e-007 1.4039e-005 5.0911e-004 3.6578e-002 1.6029e-003 6.6033e-004 8.8519e-004 2.0237e-003 7.9351e-003 4.4379e-002 5.1650e-002 1.8338e-002 1.0970e-002 1.0396e-002 1.3069e-002 1.8997e-002 2.6041e-002 2.7046e-002 2.1486e-002 1.5963e-002 1.2714e-002 1.1176e-002 1.0639e-002 1.0570e-002 1.0482e-002 9.9592e-003 8.8961e-003 7.5630e-003 6.2993e-003 5.2743e-003 4.5025e-003 3.9312e-003 3.4950e-003 3.1352e-003 2.8131e-003 2.5092e-003 2.2104e-003 1.9131e-003 1.6330e-003 1.3890e-003 1.1814e-003 1.0069e-003 8.6690e-004 7.5289e-004 6.5689e-004 5.7727e-004 5.0765e-004 4.4636e-004 3.9192e-004 3.4172e-004 2.9615e-004 2.5231e-004 2.0911e-004
          16 1.2447e-009 1.2897e-009 1.6302e-009 9.4474e-011 3.3281e-010 2.8844e-009 1.4670e-041 1.9806e-039 6.3346e-038 1.2534e-037 4.9557e-036 1.4901e-034 3.4536e-033 6.4673e-032 4.1189e-031 1.0235e-030 1.3661e-029 1.6061e-028 1.6460e-027 1.5211e-026 5.0878e-026 1.2551e-025 9.4892e-025 6.5252e-024 4.1565e-023 2.4464e-022 1.6236e-021 1.3431e-021 6.9124e-021 3.3346e-020 1.5256e-019 6.5866e-019 5.2637e-017 2.7139e-018 1.0665e-017 4.0073e-017 1.4516e-016 5.0561e-016 4.9076e-010 1.7035e-015 5.5876e-015 1.7816e-014 5.5804e-014 1.7404e-013 5.0328e-006 3.8510e-013 1.4816e-012 4.5610e-012 1.4424e-011 5.2216e-011 9.1997e-010 3.9462e-002 1.1428e-010 6.6155e-010 2.8442e-009 1.5011e-008 2.2101e-007 2.7132e-001 3.1680e-007 2.3779e-008 2.2756e-009 2.1225e-007 4.2614e-006 1.7478e-001 8.3322e-003 4.2203e-005 3.7143e-005 6.4732e-005 1.9604e-004 2.0751e-003 9.0034e-002 2.3865e-003 3.8104e-004 1.7052e-004 7.9086e-005 6.5483e-007 7.0835e-004 2.3852e-003 1.9802e-003 2.1871e-003 3.2070e-003 5.5962e-003 1.0500e-002 1.7643e-002 2.1738e-002 2.0147e-002 1.7258e-002 1.5654e-002 1.5478e-002 1.6382e-002 1.7909e-002 1.9367e-002 1.9914e-002 1.9137e-002 1.7419e-002 1.5470e-002 1.3761e-002 1.2437e-002 1.1460e-002 1.0717e-002 1.0081e-002 9.4549e-003 8.7908e-003 8.0527e-003 7.2304e-003 6.3880e-003 5.6114e-003 4.9184e-003 4.3106e-003 3.8085e-003 3.3872e-003 3.0202e-003 2.7070e-003 2.4234e-003 2.1651e-003 1.9282e-003 1.7025e-003 1.4918e-003 1.2830e-003 1.0718e-003
          17 2.0880e-010 6.4026e-011 1.1454e-009 2.1116e-009 1.6282e-009 3.2610e-008 7.9859e-039 9.8491e-037 2.9548e-035 5.6954e-035 2.0594e-033 5.6583e-032 1.1977e-030 2.0486e-029 1.2715e-028 2.9589e-028 3.6050e-027 3.8660e-026 3.6136e-025 3.0437e-024 1.0376e-023 2.2885e-023 1.5753e-022 9.8590e-022 5.7105e-021 3.0542e-020 7.1134e-020 1.5221e-019 7.1038e-019 3.1037e-018 1.2842e-017 5.0064e-017 1.1748e-016 1.8585e-016 6.5676e-016 2.2131e-015 7.1670e-015 2.2233e-014 1.1952e-009 6.6500e-014 1.9229e-013 5.3692e-013 1.4576e-012 3.8526e-012 1.6026e-009 9.9026e-012 2.5015e-011 6.2054e-011 1.5180e-010 3.7240e-010 1.1581e-009 2.0878e-003 1.9235e-009 4.8296e-009 1.2350e-008 3.5176e-008 1.7802e-007 6.3618e-002 6.7850e-010 1.5606e-007 6.2968e-007 2.5649e-006 1.7160e-005 2.9936e-001 1.3744e-002 2.5564e-005 4.7657e-006 4.3082e-008 3.2259e-005 1.3680e-003 9.7624e-002 4.1323e-003 1.5199e-003 1.7411e-003 3.2919e-003 1.0413e-002 4.7389e-002 4.6686e-002 1.2734e-002 5.3362e-003 3.2441e-003 2.3140e-003 1.5618e-003 6.5297e-004 2.8696e-005 2.0525e-004 8.8084e-004 1.8040e-003 3.0289e-003 4.7023e-003 6.9055e-003 9.4679e-003 1.1860e-002 1.3499e-002 1.4253e-002 1.4450e-002 1.4481e-002 1.4583e-002 1.4830e-002 1.5177e-002 1.5504e-002 1.5687e-002 1.5643e-002 1.5297e-002 1.4602e-002 1.3664e-002 1.2670e-002 1.1688e-002 1.0752e-002 9.9446e-003 9.2369e-003 8.5815e-003 7.9965e-003 7.4271e-003 6.8706e-003 6.3236e-003 5.7590e-003 5.1951e-003 4.5906e-003 3.9302e-003
          18 1.8901e-010 4.9403e-010 8.6608e-011 1.6010e-010 3.8652e-010 2.8581e-009 2.7861e-036 3.1858e-034 9.0599e-033 1.7086e-032 5.7345e-031 1.4616e-029 2.8690e-028 4.5521e-027 2.7032e-026 6.0962e-026 6.8878e-025 6.8475e-024 5.9337e-023 4.6322e-022 1.5235e-021 3.2279e-021 2.0587e-020 1.1936e-019 6.4022e-019 3.1704e-018 8.2230e-018 1.4621e-017 6.3128e-017 2.5500e-016 9.7493e-016 3.5095e-015 7.9263e-015 1.2019e-014 3.9147e-014 1.2144e-013 3.6155e-013 1.0296e-012 1.4418e-010 2.8208e-012 7.4577e-012 1.8988e-011 4.6857e-011 1.1216e-010 1.5306e-008 2.6043e-010 5.8893e-010 1.2999e-009 2.7987e-009 5.9108e-009 1.2272e-008 2.5551e-007 2.4989e-008 5.0382e-008 1.0100e-007 2.0324e-007 4.4235e-007 3.5488e-003 6.2972e-007 1.4279e-006 3.0560e-006 7.0930e-006 2.2247e-005 8.8326e-002 3.6185e-003 4.7516e-006 3.7147e-005 1.3485e-004 5.8021e-004 7.1984e-003 3.2151e-001 8.5045e-003 1.2251e-003 3.9912e-004 4.8709e-005 4.0301e-004 9.9315e-003 1.9753e-002 1.1178e-002 9.1806e-003 1.0463e-002 1.4441e-002 2.1605e-002 2.9080e-002 2.8564e-002 2.0632e-002 1.3298e-002 8.6962e-003 5.8722e-003 3.9351e-003 2.4235e-003 1.1986e-003 3.4698e-004 5.0915e-006 1.7206e-004 7.1974e-004 1.5239e-003 2.5248e-003 3.7071e-003 5.0566e-003 6.5217e-003 8.0140e-003 9.4355e-003 1.0666e-002 1.1574e-002 1.2144e-002 1.2485e-002 1.2653e-002 1.2683e-002 1.2692e-002 1.2679e-002 1.2601e-002 1.2501e-002 1.2311e-002 1.2029e-002 1.1656e-002 1.1142e-002 1.0519e-002 9.6993e-003 8.6345e-003
          19 7.4740e-010 7.9149e-010 1.1879e-009 8.4690e-010 3.2407e-010 1.8707e-009 1.9116e-033 1.9837e-031 5.2675e-030 9.6603e-030 2.9474e-028 6.8257e-027 1.2170e-025 1.7550e-024 9.8633e-024 2.1352e-023 2.1929e-022 1.9813e-021 1.5611e-020 1.1080e-019 3.4779e-019 7.0220e-019 4.0733e-018 2.1487e-017 1.0486e-016 4.7263e-016 1.1677e-015 1.9840e-015 7.7986e-015 2.8683e-014 9.9856e-014 3.2736e-013 7.6384e-013 1.0210e-012 3.0285e-012 8.5551e-012 2.3191e-011 6.0119e-011 1.5792e-012 1.4988e-010 3.6046e-010 8.3438e-010 1.8705e-009 4.0639e-009 5.2174e-010 8.5486e-009 1.7509e-008 3.4922e-008 6.7786e-008 1.2868e-007 2.3894e-007 2.4401e-006 4.3446e-007 7.7519e-007 1.3612e-006 2.3508e-006 4.0065e-006 6.8416e-009 6.7674e-006 1.1345e-005 1.8967e-005 3.2026e-005 5.6874e-005 5.6725e-003 4.8196e-005 1.2105e-004 2.2961e-004 4.4934e-004 1.0537e-003 5.5981e-003 1.2531e-001 8.4881e-004 2.7074e-004 1.6901e-003 5.9375e-003 2.4930e-002 1.2596e-001 1.2641e-001 3.2856e-002 1.1588e-002 4.8922e-003 1.5646e-003 1.7823e-005 1.5978e-003 6.5602e-003 1.0957e-002 1.3250e-002 1.4721e-002 1.6231e-002 1.7928e-002 1.9468e-002 2.0113e-002 1.9110e-002 1.6444e-002 1.2966e-002 9.6083e-003 6.8169e-003 4.6380e-003 2.9709e-003 1.7145e-003 8.1208e-004 2.4580e-004 9.0610e-006 8.7231e-005 4.4277e-004 1.0102e-003 1.7268e-003 2.5416e-003 3.4101e-003 4.3265e-003 5.2749e-003 6.2173e-003 7.1552e-003 8.0326e-003 8.8191e-003 9.4881e-003 9.9671e-003 1.0249e-002 1.0206e-002 9.7270e-003
          20 5.0143e-010 1.6128e-010 6.4519e-010 1.1726e-009 6.9319e-010 2.0800e-009 2.6156e-030 2.3918e-028 5.8084e-027 1.0271e-026 2.7678e-025 5.6571e-024 8.9005e-023 1.1334e-021 5.9295e-021 1.2172e-020 1.1044e-019 8.8141e-019 6.1387e-018 3.8520e-017 1.1389e-016 2.1599e-016 1.1088e-015 5.1806e-015 2.2402e-014 8.9539e-014 2.0891e-013 3.3349e-013 1.1641e-012 3.8048e-012 1.1781e-011 3.4383e-011 7.4828e-011 9.5538e-011 2.5275e-010 6.3736e-010 1.5439e-009 3.5802e-009 1.1695e-008 7.9925e-009 1.7231e-008 3.5793e-008 7.2081e-008 1.4084e-007 3.3310e-007 2.6673e-007 4.9222e-007 8.8544e-007 1.5512e-006 2.6592e-006 4.4635e-006 6.1854e-007 7.3254e-006 1.1804e-005 1.8701e-005 2.9096e-005 4.4555e-005 9.2352e-007 6.7391e-005 1.0051e-004 1.4806e-004 2.1615e-004 3.1344e-004 3.6993e-005 4.1614e-004 6.4632e-004 9.3312e-004 1.3664e-003 2.0929e-003 4.1435e-003 1.0994e-002 1.7392e-003 4.3660e-003 7.6527e-003 1.4261e-002 3.3235e-002 8.9535e-002 4.6369e-002 1.6824e-003 1.3859e-003 8.3062e-003 2.1268e-002 4.2708e-002 6.5460e-002 6.5981e-002 4.4697e-002 2.4258e-002 1.1456e-002 4.2318e-003 6.9219e-004 1.2918e-004 2.2710e-003 6.3578e-003 1.0860e-002 1.4374e-002 1.6450e-002 1.7346e-002 1.7453e-002 1.7023e-002 1.6156e-002 1.4868e-002 1.3201e-002 1.1259e-002 9.1583e-003 7.0452e-003 5.1166e-003 3.5077e-003 2.2356e-003 1.2850e-003 6.2825e-004 2.1892e-004 2.4590e-005 2.0087e-005 1.8382e-004 4.9362e-004 9.2537e-004 1.4434e-003 2.0100e-003 2.5510e-003 2.9597e-003
          21 5.3313e-011 5.5845e-011 4.3646e-014 9.4845e-011 1.3996e-010 2.8603e-010 3.4817e-027 2.7696e-025 6.0946e-024 1.0353e-023 2.4323e-022 4.3302e-021 5.9319e-020 6.5818e-019 3.1808e-018 6.1561e-018 4.8682e-017 3.3860e-016 2.0567e-015 1.1258e-014 3.1145e-014 5.5109e-014 2.4708e-013 1.0092e-012 3.8176e-012 1.3364e-011 2.9288e-011 4.3631e-011 1.3368e-010 3.8400e-010 1.0464e-009 2.6921e-009 5.4801e-009 6.6044e-009 1.5456e-008 3.4541e-008 7.4303e-008 1.5336e-007 2.9737e-007 3.0540e-007 5.8873e-007 1.0963e-006 1.9838e-006 3.4921e-006 7.5776e-006 5.9732e-006 9.9805e-006 1.6296e-005 2.5973e-005 4.0593e-005 6.2236e-005 4.8644e-006 9.3478e-005 1.3801e-004 2.0056e-004 2.8639e-004 4.0261e-004 2.5040e-006 5.5819e-004 7.6310e-004 1.0281e-003 1.3688e-003 1.8026e-003 1.8194e-004 2.1692e-003 3.0073e-003 3.8405e-003 4.8697e-003 6.1509e-003 7.8654e-003 4.3903e-004 8.4678e-003 1.1292e-002 1.4322e-002 1.8367e-002 2.4055e-002 2.1038e-002 1.4924e-006 1.1249e-002 2.1412e-002 2.9889e-002 3.7721e-002 4.1394e-002 3.2125e-002 1.1829e-002 4.9087e-004 2.3727e-003 1.0186e-002 1.9747e-002 2.9156e-002 3.6465e-002 3.9123e-002 3.5371e-002 2.6461e-002 1.6187e-002 7.7972e-003 2.5091e-003 2.0513e-004 3.4327e-004 2.3243e-003 5.5107e-003 9.2072e-003 1.2744e-002 1.5533e-002 1.7137e-002 1.7498e-002 1.6907e-002 1.5633e-002 1.3929e-002 1.2096e-002 1.0239e-002 8.4191e-003 6.7359e-003 5.1955e-003 3.8420e-003 2.6965e-003 1.7617e-003 1.0466e-003 5.3589e-004 2.1594e-004
          22 5.9920e-011 3.8924e-010 4.2101e-010 2.7448e-010 1.1825e-011 2.7915e-013 1.5463e-024 1.1054e-022 2.2550e-021 3.7137e-021 7.8483e-020 1.2554e-018 1.5441e-017 1.5384e-016 6.9862e-016 1.2909e-015 9.1595e-015 5.7126e-014 3.1116e-013 1.5267e-012 4.0043e-012 6.7000e-012 2.6924e-011 9.8586e-011 3.3428e-010 1.0493e-009 2.1839e-009 3.0725e-009 8.4476e-009 2.1783e-008 5.3323e-008 1.2333e-007 2.3721e-007 2.7223e-007 5.7387e-007 1.1565e-006 2.2464e-006 4.1928e-006 8.0079e-006 7.5611e-006 1.3222e-005 2.2373e-005 3.6852e-005 5.9158e-005 1.1359e-004 9.2437e-005 1.4133e-004 2.1149e-004 3.0939e-004 4.4437e-004 6.2680e-004 3.3771e-005 8.6683e-004 1.1790e-003 1.5788e-003 2.0772e-003 2.6892e-003 5.2821e-007 3.4324e-003 4.3132e-003 5.3334e-003 6.5038e-003 7.8251e-003 6.9423e-004 8.5966e-003 1.0789e-002 1.2436e-002 1.4141e-002 1.5865e-002 1.7580e-002 3.2086e-004 1.7465e-002 1.9520e-002 2.0390e-002 2.0221e-002 1.6996e-002 2.9753e-003 9.0295e-003 2.0556e-002 2.0375e-002 1.7002e-002 1.1065e-002 3.4305e-003 2.1018e-004 8.5347e-003 1.9922e-002 2.4938e-002 2.4196e-002 1.9937e-002 1.3553e-002 6.5581e-003 1.2863e-003 2.0920e-004 3.9094e-003 1.0366e-002 1.6855e-002 2.1663e-002 2.4155e-002 2.4248e-002 2.2116e-002 1.8187e-002 1.3215e-002 8.1478e-003 3.8777e-003 1.0780e-003 1.6680e-005 5.0599e-004 2.1305e-003 4.4103e-003 6.9467e-003 9.4205e-003 1.1547e-002 1.3198e-002 1.4215e-002 1.4565e-002 1.4286e-002 1.3402e-002 1.2080e-002 1.0374e-002 8.4251e-003
          23 2.8262e-010 4.4009e-010 6.8933e-010 7.5422e-010 8.4596e-011 3.9379e-011 4.9849e-021 2.8707e-019 5.0245e-018 7.7732e-018 1.3268e-016 1.7111e-015 1.6952e-014 1.3619e-013 5.4628e-013 9.2060e-013 5.2695e-012 2.6514e-011 1.1671e-010 4.6320e-010 1.0963e-009 1.6481e-009 5.3801e-009 1.6055e-008 4.4496e-008 1.1466e-007 2.1759e-007 2.7674e-007 6.3053e-007 1.3548e-006 2.7808e-006 5.4293e-006 9.5621e-006 1.0187e-005 1.8391e-005 3.1980e-005 5.4006e-005 8.8300e-005 1.5471e-004 1.4048e-004 2.1820e-004 3.2997e-004 4.8839e-004 7.0791e-004 1.2635e-003 1.0027e-003 1.3941e-003 1.9016e-003 2.5399e-003 3.3338e-003 4.2990e-003 1.9412e-004 5.4342e-003 6.7511e-003 8.2487e-003 9.8891e-003 1.1645e-002 2.7651e-007 1.3491e-002 1.5351e-002 1.7142e-002 1.8814e-002 2.0291e-002 1.0653e-003 2.0376e-002 2.2223e-002 2.2589e-002 2.2459e-002 2.1750e-002 2.0090e-002 2.3299e-007 1.8267e-002 1.6334e-002 1.3381e-002 9.6112e-003 4.4448e-003 2.1152e-004 9.3486e-003 7.2051e-003 3.0702e-003 5.0385e-004 2.8662e-004 3.9967e-003 1.1041e-002 1.3776e-002 8.9326e-003 3.1440e-003 2.2798e-004 6.3934e-004 4.1133e-003 9.8252e-003 1.5784e-002 1.9085e-002 1.7937e-002 1.3286e-002 7.6177e-003 2.9737e-003 3.9611e-004 2.2039e-004 2.3264e-003 6.1747e-003 1.0843e-002 1.5244e-002 1.8353e-002 1.9450e-002 1.8495e-002 1.6035e-002 1.2683e-002 9.0557e-003 5.7226e-003 2.9992e-003 1.1005e-003 1.3486e-004 8.8013e-005 8.4926e-004 2.2237e-003 3.9438e-003 5.7297e-003 7.2372e-003 8.1182e-003
